isotope_closure_id,element_closure_id,Z,N,A,proton_count,neutron_count,electron_count,total_particle_count,quark_u_count,quark_d_count,quark_e_count,P_address,quark_address,radix_cycle,radix_slot,shell_period,shell_capacity,shell_occupancy,shell_status,ladder_role,ladder_weight,selected_depth_index,residual_twelfths,native_isotope_status,M_native_total_computed,M_observed_total_computed,GR_qA_total_computed,G_tensor_computed,retained_7G_computed,natural_synthetic_boundary_status,reference_clock
CR220-IZ046N058-CEIL_NEIGHBOR,CR220-EZ046,46,58,104,46,58,46,150,150,162,46,46p+58n+46e,150u+162d+46e,4,10,4,32,18,OPEN_SHELL,CEIL_NEIGHBOR,0.5,3,6,HALF_WRITE_BOUND_ISOTOPE_CLOSURE,5044.250,3388.250000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,3411.729166666666666666666666666666666666666666666666666666666666666666666666666666666666666666666665,426.4661458333333333333333333333333333333333333333333333333333333333333333333333333333333333333333331,2985.263020833333333333333333333333333333333333333333333333333333333333333333333333333333333333333332,KNOWN_NATURAL_SURFACE_DOWNSTREAM,stable
CR220-IZ047N058-FLOOR_PRIMARY,CR220-EZ047,47,58,105,47,58,47,152,152,163,47,47p+58n+47e,152u+163d+47e,4,11,4,32,19,OPEN_SHELL,FLOOR_PRIMARY,0.25,3,9,BOUND_ISOTOPE_LADDER_CLOSURE,5153.750,3461.750000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,3485.739583333333333333333333333333333333333333333333333333333333333333333333333333333333333333333332,435.7174479166666666666666666666666666666666666666666666666666666666666666666666666666666666666666665,3050.022135416666666666666666666666666666666666666666666666666666666666666666666666666666666666666665,KNOWN_NATURAL_SURFACE_DOWNSTREAM,stable
CR220-IZ047N059-CEIL_NEIGHBOR,CR220-EZ047,47,59,106,47,59,47,153,153,165,47,47p+59n+47e,153u+165d+47e,4,11,4,32,19,OPEN_SHELL,CEIL_NEIGHBOR,0.75,3,9,BOUND_ISOTOPE_LADDER_CLOSURE,5153.875,3461.875000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,3485.864583333333333333333333333333333333333333333333333333333333333333333333333333333333333333333332,435.7330729166666666666666666666666666666666666666666666666666666666666666666666666666666666666666665,3050.131510416666666666666666666666666666666666666666666666666666666666666666666666666666666666666665,KNOWN_NATURAL_SURFACE_DOWNSTREAM,stable
CR220-IZ048N060-FLOOR_PRIMARY,CR220-EZ048,48,60,108,48,60,48,156,156,168,48,48p+60n+48e,156u+168d+48e,4,12,4,32,20,OPEN_SHELL,FLOOR_PRIMARY,1,3,0,STABLE_ANCHOR_ISOTOPE_CLOSURE,5263.500,3535.500000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,3559.999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999,444.9999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999,3114.999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999,KNOWN_NATURAL_SURFACE_DOWNSTREAM,stable
CR220-IZ049N065-FLOOR_PRIMARY,CR220-EZ049,49,65,114,49,65,49,163,163,179,49,49p+65n+49e,163u+179d+49e,5,1,4,32,21,OPEN_SHELL,FLOOR_PRIMARY,0.6666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666667,4,4,BOUND_ISOTOPE_LADDER_CLOSURE,5373.625,3609.625000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,3634.635416666666666666666666666666666666666666666666666666666666666666666666666666666666666666666665,454.3294270833333333333333333333333333333333333333333333333333333333333333333333333333333333333333331,3180.305989583333333333333333333333333333333333333333333333333333333333333333333333333333333333333332,KNOWN_NATURAL_SURFACE_DOWNSTREAM,stable
CR220-IZ049N066-CEIL_NEIGHBOR,CR220-EZ049,49,66,115,49,66,49,164,164,181,49,49p+66n+49e,164u+181d+49e,5,1,4,32,21,OPEN_SHELL,CEIL_NEIGHBOR,0.3333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333,4,4,BOUND_ISOTOPE_LADDER_CLOSURE,5373.750,3609.750000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,3634.760416666666666666666666666666666666666666666666666666666666666666666666666666666666666666666665,454.3450520833333333333333333333333333333333333333333333333333333333333333333333333333333333333333331,3180.415364583333333333333333333333333333333333333333333333333333333333333333333333333333333333333332,KNOWN_NATURAL_SURFACE_DOWNSTREAM,stable
CR220-IZ050N066-FLOOR_PRIMARY,CR220-EZ050,50,66,116,50,66,50,166,166,182,50,50p+66n+50e,166u+182d+50e,5,2,4,32,22,OPEN_SHELL,FLOOR_PRIMARY,0.3333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333,4,8,BOUND_ISOTOPE_LADDER_CLOSURE,5483.250,3683.250000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,3708.770833333333333333333333333333333333333333333333333333333333333333333333333333333333333333333332,463.5963541666666666666666666666666666666666666666666666666666666666666666666666666666666666666666665,3245.174479166666666666666666666666666666666666666666666666666666666666666666666666666666666666666665,KNOWN_NATURAL_SURFACE_DOWNSTREAM,stable
CR220-IZ050N067-CEIL_NEIGHBOR,CR220-EZ050,50,67,117,50,67,50,167,167,184,50,50p+67n+50e,167u+184d+50e,5,2,4,32,22,OPEN_SHELL,CEIL_NEIGHBOR,0.6666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666667,4,8,BOUND_ISOTOPE_LADDER_CLOSURE,5483.375,3683.375000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,3708.895833333333333333333333333333333333333333333333333333333333333333333333333333333333333333333332,463.6119791666666666666666666666666666666666666666666666666666666666666666666666666666666666666666665,3245.283854166666666666666666666666666666666666666666666666666666666666666666666666666666666666666665,KNOWN_NATURAL_SURFACE_DOWNSTREAM,stable
CR220-IZ051N068-FLOOR_PRIMARY,CR220-EZ051,51,68,119,51,68,51,170,170,187,51,51p+68n+51e,170u+187d+51e,5,3,4,32,23,OPEN_SHELL,FLOOR_PRIMARY,1,4,0,STABLE_ANCHOR_ISOTOPE_CLOSURE,5593.000,3757.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,3783.031249999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999,472.8789062499999999999999999999999999999999999999999999999999999999999999999999999999999999999999999,3310.152343749999999999999999999999999999999999999999999999999999999999999999999999999999999999999999,KNOWN_NATURAL_SURFACE_DOWNSTREAM,stable
CR220-IZ052N069-FLOOR_PRIMARY,CR220-EZ052,52,69,121,52,69,52,173,173,190,52,52p+69n+52e,173u+190d+52e,5,4,4,32,24,OPEN_SHELL,FLOOR_PRIMARY,0.6666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666667,4,4,BOUND_ISOTOPE_LADDER_CLOSURE,5702.625,3830.625000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,3857.166666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666665,482.1458333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333331,3375.020833333333333333333333333333333333333333333333333333333333333333333333333333333333333333333332,KNOWN_NATURAL_SURFACE_DOWNSTREAM,stable
CR220-IZ052N070-CEIL_NEIGHBOR,CR220-EZ052,52,70,122,52,70,52,174,174,192,52,52p+70n+52e,174u+192d+52e,5,4,4,32,24,OPEN_SHELL,CEIL_NEIGHBOR,0.3333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333,4,4,BOUND_ISOTOPE_LADDER_CLOSURE,5702.750,3830.750000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,3857.291666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666665,482.1614583333333333333333333333333333333333333333333333333333333333333333333333333333333333333333331,3375.130208333333333333333333333333333333333333333333333333333333333333333333333333333333333333333332,KNOWN_NATURAL_SURFACE_DOWNSTREAM,stable
CR220-IZ053N070-FLOOR_PRIMARY,CR220-EZ053,53,70,123,53,70,53,176,176,193,53,53p+70n+53e,176u+193d+53e,5,5,4,32,25,OPEN_SHELL,FLOOR_PRIMARY,0.3333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333,4,8,BOUND_ISOTOPE_LADDER_CLOSURE,5812.250,3904.250000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,3931.302083333333333333333333333333333333333333333333333333333333333333333333333333333333333333333332,491.4127604166666666666666666666666666666666666666666666666666666666666666666666666666666666666666665,3439.889322916666666666666666666666666666666666666666666666666666666666666666666666666666666666666665,KNOWN_NATURAL_SURFACE_DOWNSTREAM,stable
CR220-IZ053N071-CEIL_NEIGHBOR,CR220-EZ053,53,71,124,53,71,53,177,177,195,53,53p+71n+53e,177u+195d+53e,5,5,4,32,25,OPEN_SHELL,CEIL_NEIGHBOR,0.6666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666667,4,8,BOUND_ISOTOPE_LADDER_CLOSURE,5812.375,3904.375000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,3931.427083333333333333333333333333333333333333333333333333333333333333333333333333333333333333333332,491.4283854166666666666666666666666666666666666666666666666666666666666666666666666666666666666666665,3439.998697916666666666666666666666666666666666666666666666666666666666666666666666666666666666666665,KNOWN_NATURAL_SURFACE_DOWNSTREAM,stable
CR220-IZ054N072-FLOOR_PRIMARY,CR220-EZ054,54,72,126,54,72,54,180,180,198,54,54p+72n+54e,180u+198d+54e,5,6,4,32,26,OPEN_SHELL,FLOOR_PRIMARY,1,4,0,STABLE_ANCHOR_ISOTOPE_CLOSURE,5922.000,3978.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,4005.562499999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999,500.6953124999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999,3504.867187499999999999999999999999999999999999999999999999999999999999999999999999999999999999999999,KNOWN_NATURAL_SURFACE_DOWNSTREAM,stable
CR220-IZ055N073-FLOOR_PRIMARY,CR220-EZ055,55,73,128,55,73,55,183,183,201,55,55p+73n+55e,183u+201d+55e,5,7,4,32,27,OPEN_SHELL,FLOOR_PRIMARY,0.6666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666667,4,4,BOUND_ISOTOPE_LADDER_CLOSURE,6031.625,4051.625000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,4079.697916666666666666666666666666666666666666666666666666666666666666666666666666666666666666666665,509.9622395833333333333333333333333333333333333333333333333333333333333333333333333333333333333333331,3569.735677083333333333333333333333333333333333333333333333333333333333333333333333333333333333333332,KNOWN_NATURAL_SURFACE_DOWNSTREAM,stable
CR220-IZ055N074-CEIL_NEIGHBOR,CR220-EZ055,55,74,129,55,74,55,184,184,203,55,55p+74n+55e,184u+203d+55e,5,7,4,32,27,OPEN_SHELL,CEIL_NEIGHBOR,0.3333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333,4,4,BOUND_ISOTOPE_LADDER_CLOSURE,6031.750,4051.750000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,4079.822916666666666666666666666666666666666666666666666666666666666666666666666666666666666666666665,509.9778645833333333333333333333333333333333333333333333333333333333333333333333333333333333333333331,3569.845052083333333333333333333333333333333333333333333333333333333333333333333333333333333333333332,KNOWN_NATURAL_SURFACE_DOWNSTREAM,stable
CR220-IZ056N074-FLOOR_PRIMARY,CR220-EZ056,56,74,130,56,74,56,186,186,204,56,56p+74n+56e,186u+204d+56e,5,8,4,32,28,OPEN_SHELL,FLOOR_PRIMARY,0.3333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333,4,8,BOUND_ISOTOPE_LADDER_CLOSURE,6141.250,4125.250000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,4153.833333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333332,519.2291666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666665,3634.604166666666666666666666666666666666666666666666666666666666666666666666666666666666666666666665,KNOWN_NATURAL_SURFACE_DOWNSTREAM,stable
CR220-IZ056N075-CEIL_NEIGHBOR,CR220-EZ056,56,75,131,56,75,56,187,187,206,56,56p+75n+56e,187u+206d+56e,5,8,4,32,28,OPEN_SHELL,CEIL_NEIGHBOR,0.6666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666667,4,8,BOUND_ISOTOPE_LADDER_CLOSURE,6141.375,4125.375000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,4153.958333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333332,519.2447916666666666666666666666666666666666666666666666666666666666666666666666666666666666666666665,3634.713541666666666666666666666666666666666666666666666666666666666666666666666666666666666666666665,KNOWN_NATURAL_SURFACE_DOWNSTREAM,stable
CR220-IZ057N076-FLOOR_PRIMARY,CR220-EZ057,57,76,133,57,76,57,190,190,209,57,57p+76n+57e,190u+209d+57e,5,9,4,32,29,OPEN_SHELL,FLOOR_PRIMARY,1,4,0,STABLE_ANCHOR_ISOTOPE_CLOSURE,6251.000,4199.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,4228.093749999999999999999999999999999999999999999999999999999999999999999999999999999999999999999998,528.5117187499999999999999999999999999999999999999999999999999999999999999999999999999999999999999998,3699.582031249999999999999999999999999999999999999999999999999999999999999999999999999999999999999999,KNOWN_NATURAL_SURFACE_DOWNSTREAM,stable
CR220-IZ058N077-FLOOR_PRIMARY,CR220-EZ058,58,77,135,58,77,58,193,193,212,58,58p+77n+58e,193u+212d+58e,5,10,4,32,30,OPEN_SHELL,FLOOR_PRIMARY,0.6666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666667,4,4,BOUND_ISOTOPE_LADDER_CLOSURE,6360.625,4272.625000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,4302.229166666666666666666666666666666666666666666666666666666666666666666666666666666666666666666665,537.7786458333333333333333333333333333333333333333333333333333333333333333333333333333333333333333331,3764.450520833333333333333333333333333333333333333333333333333333333333333333333333333333333333333332,KNOWN_NATURAL_SURFACE_DOWNSTREAM,stable
CR220-IZ058N078-CEIL_NEIGHBOR,CR220-EZ058,58,78,136,58,78,58,194,194,214,58,58p+78n+58e,194u+214d+58e,5,10,4,32,30,OPEN_SHELL,CEIL_NEIGHBOR,0.3333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333,4,4,BOUND_ISOTOPE_LADDER_CLOSURE,6360.750,4272.750000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,4302.354166666666666666666666666666666666666666666666666666666666666666666666666666666666666666666665,537.7942708333333333333333333333333333333333333333333333333333333333333333333333333333333333333333331,3764.559895833333333333333333333333333333333333333333333333333333333333333333333333333333333333333332,KNOWN_NATURAL_SURFACE_DOWNSTREAM,stable
CR220-IZ059N078-FLOOR_PRIMARY,CR220-EZ059,59,78,137,59,78,59,196,196,215,59,59p+78n+59e,196u+215d+59e,5,11,4,32,31,OPEN_SHELL,FLOOR_PRIMARY,0.3333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333,4,8,BOUND_ISOTOPE_LADDER_CLOSURE,6470.250,4346.250000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,4376.364583333333333333333333333333333333333333333333333333333333333333333333333333333333333333333332,547.0455729166666666666666666666666666666666666666666666666666666666666666666666666666666666666666665,3829.319010416666666666666666666666666666666666666666666666666666666666666666666666666666666666666665,KNOWN_NATURAL_SURFACE_DOWNSTREAM,stable
CR220-IZ059N079-CEIL_NEIGHBOR,CR220-EZ059,59,79,138,59,79,59,197,197,217,59,59p+79n+59e,197u+217d+59e,5,11,4,32,31,OPEN_SHELL,CEIL_NEIGHBOR,0.6666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666667,4,8,BOUND_ISOTOPE_LADDER_CLOSURE,6470.375,4346.375000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,4376.489583333333333333333333333333333333333333333333333333333333333333333333333333333333333333333332,547.0611979166666666666666666666666666666666666666666666666666666666666666666666666666666666666666665,3829.428385416666666666666666666666666666666666666666666666666666666666666666666666666666666666666665,KNOWN_NATURAL_SURFACE_DOWNSTREAM,stable
CR220-IZ060N080-FLOOR_PRIMARY,CR220-EZ060,60,80,140,60,80,60,200,200,220,60,60p+80n+60e,200u+220d+60e,5,12,4,32,32,CLOSED_SHELL,FLOOR_PRIMARY,1,4,0,STABLE_ANCHOR_ISOTOPE_CLOSURE,6580.000,4420.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,4450.624999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999998,556.3281249999999999999999999999999999999999999999999999999999999999999999999999999999999999999999998,3894.296874999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999,KNOWN_NATURAL_SURFACE_DOWNSTREAM,stable
CR220-IZ061N086-FLOOR_PRIMARY,CR220-EZ061,61,86,147,61,86,61,208,208,233,61,61p+86n+61e,208u+233d+61e,6,1,5,32,1,OPEN_SHELL,FLOOR_PRIMARY,0.5833333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333,5,5,BOUND_ISOTOPE_LADDER_CLOSURE,6690.250,4494.250000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,4525.385416666666666666666666666666666666666666666666666666666666666666666666666666666666666666666665,565.6731770833333333333333333333333333333333333333333333333333333333333333333333333333333333333333331,3959.712239583333333333333333333333333333333333333333333333333333333333333333333333333333333333333332,KNOWN_LONG_LIVED_HOLE_DOWNSTREAM,radioactive
CR220-IZ061N087-CEIL_NEIGHBOR,CR220-EZ061,61,87,148,61,87,61,209,209,235,61,61p+87n+61e,209u+235d+61e,6,1,5,32,1,OPEN_SHELL,CEIL_NEIGHBOR,0.4166666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666667,5,5,BOUND_ISOTOPE_LADDER_CLOSURE,6690.375,4494.375000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,4525.510416666666666666666666666666666666666666666666666666666666666666666666666666666666666666666665,565.6888020833333333333333333333333333333333333333333333333333333333333333333333333333333333333333331,3959.821614583333333333333333333333333333333333333333333333333333333333333333333333333333333333333332,KNOWN_LONG_LIVED_HOLE_DOWNSTREAM,radioactive
CR220-IZ062N087-FLOOR_PRIMARY,CR220-EZ062,62,87,149,62,87,62,211,211,236,62,62p+87n+62e,211u+236d+62e,6,2,5,32,2,OPEN_SHELL,FLOOR_PRIMARY,0.1666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666667,5,10,BOUND_ISOTOPE_LADDER_CLOSURE,6799.875,4567.875000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,4599.520833333333333333333333333333333333333333333333333333333333333333333333333333333333333333333332,574.9401041666666666666666666666666666666666666666666666666666666666666666666666666666666666666666665,4024.580729166666666666666666666666666666666666666666666666666666666666666666666666666666666666666665,KNOWN_NATURAL_SURFACE_DOWNSTREAM,stable
CR220-IZ062N088-CEIL_NEIGHBOR,CR220-EZ062,62,88,150,62,88,62,212,212,238,62,62p+88n+62e,212u+238d+62e,6,2,5,32,2,OPEN_SHELL,CEIL_NEIGHBOR,0.8333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333,5,10,BOUND_ISOTOPE_LADDER_CLOSURE,6800.000,4568.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,4599.645833333333333333333333333333333333333333333333333333333333333333333333333333333333333333333332,574.9557291666666666666666666666666666666666666666666666666666666666666666666666666666666666666666665,4024.690104166666666666666666666666666666666666666666666666666666666666666666666666666666666666666665,KNOWN_NATURAL_SURFACE_DOWNSTREAM,stable
CR220-IZ063N089-FLOOR_PRIMARY,CR220-EZ063,63,89,152,63,89,63,215,215,241,63,63p+89n+63e,215u+241d+63e,6,3,5,32,3,OPEN_SHELL,FLOOR_PRIMARY,0.75,5,3,BOUND_ISOTOPE_LADDER_CLOSURE,6909.625,4641.625000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,4673.781249999999999999999999999999999999999999999999999999999999999999999999999999999999999999999998,584.2226562499999999999999999999999999999999999999999999999999999999999999999999999999999999999999998,4089.558593749999999999999999999999999999999999999999999999999999999999999999999999999999999999999999,KNOWN_NATURAL_SURFACE_DOWNSTREAM,stable
CR220-IZ063N090-CEIL_NEIGHBOR,CR220-EZ063,63,90,153,63,90,63,216,216,243,63,63p+90n+63e,216u+243d+63e,6,3,5,32,3,OPEN_SHELL,CEIL_NEIGHBOR,0.25,5,3,BOUND_ISOTOPE_LADDER_CLOSURE,6909.750,4641.750000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,4673.906249999999999999999999999999999999999999999999999999999999999999999999999999999999999999999998,584.2382812499999999999999999999999999999999999999999999999999999999999999999999999999999999999999998,4089.667968749999999999999999999999999999999999999999999999999999999999999999999999999999999999999999,KNOWN_NATURAL_SURFACE_DOWNSTREAM,stable
CR220-IZ064N090-FLOOR_PRIMARY,CR220-EZ064,64,90,154,64,90,64,218,218,244,64,64p+90n+64e,218u+244d+64e,6,4,5,32,4,OPEN_SHELL,FLOOR_PRIMARY,0.3333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333,5,8,BOUND_ISOTOPE_LADDER_CLOSURE,7019.250,4715.250000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,4747.916666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666665,593.4895833333333333333333333333333333333333333333333333333333333333333333333333333333333333333333331,4154.427083333333333333333333333333333333333333333333333333333333333333333333333333333333333333333332,KNOWN_NATURAL_SURFACE_DOWNSTREAM,stable
CR220-IZ064N091-CEIL_NEIGHBOR,CR220-EZ064,64,91,155,64,91,64,219,219,246,64,64p+91n+64e,219u+246d+64e,6,4,5,32,4,OPEN_SHELL,CEIL_NEIGHBOR,0.6666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666667,5,8,BOUND_ISOTOPE_LADDER_CLOSURE,7019.375,4715.375000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,4748.041666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666665,593.5052083333333333333333333333333333333333333333333333333333333333333333333333333333333333333333331,4154.536458333333333333333333333333333333333333333333333333333333333333333333333333333333333333333332,KNOWN_NATURAL_SURFACE_DOWNSTREAM,stable
CR220-IZ065N092-FLOOR_PRIMARY,CR220-EZ065,65,92,157,65,92,65,222,222,249,65,65p+92n+65e,222u+249d+65e,6,5,5,32,5,OPEN_SHELL,FLOOR_PRIMARY,0.9166666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666667,5,1,BOUND_ISOTOPE_LADDER_CLOSURE,7129.000,4789.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,4822.177083333333333333333333333333333333333333333333333333333333333333333333333333333333333333333332,602.7721354166666666666666666666666666666666666666666666666666666666666666666666666666666666666666665,4219.404947916666666666666666666666666666666666666666666666666666666666666666666666666666666666666665,KNOWN_NATURAL_SURFACE_DOWNSTREAM,stable
CR220-IZ065N093-CEIL_NEIGHBOR,CR220-EZ065,65,93,158,65,93,65,223,223,251,65,65p+93n+65e,223u+251d+65e,6,5,5,32,5,OPEN_SHELL,CEIL_NEIGHBOR,0.08333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333,5,1,BOUND_ISOTOPE_LADDER_CLOSURE,7129.125,4789.125000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,4822.302083333333333333333333333333333333333333333333333333333333333333333333333333333333333333333332,602.7877604166666666666666666666666666666666666666666666666666666666666666666666666666666666666666665,4219.514322916666666666666666666666666666666666666666666666666666666666666666666666666666666666666665,KNOWN_NATURAL_SURFACE_DOWNSTREAM,stable
CR220-IZ066N093-FLOOR_PRIMARY,CR220-EZ066,66,93,159,66,93,66,225,225,252,66,66p+93n+66e,225u+252d+66e,6,6,5,32,6,OPEN_SHELL,FLOOR_PRIMARY,0.5,5,6,HALF_WRITE_BOUND_ISOTOPE_CLOSURE,7238.625,4862.625000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,4896.312499999999999999999999999999999999999999999999999999999999999999999999999999999999999999999998,612.0390624999999999999999999999999999999999999999999999999999999999999999999999999999999999999999998,4284.273437499999999999999999999999999999999999999999999999999999999999999999999999999999999999999999,KNOWN_NATURAL_SURFACE_DOWNSTREAM,stable
CR220-IZ066N094-CEIL_NEIGHBOR,CR220-EZ066,66,94,160,66,94,66,226,226,254,66,66p+94n+66e,226u+254d+66e,6,6,5,32,6,OPEN_SHELL,CEIL_NEIGHBOR,0.5,5,6,HALF_WRITE_BOUND_ISOTOPE_CLOSURE,7238.750,4862.750000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,4896.437499999999999999999999999999999999999999999999999999999999999999999999999999999999999999999998,612.0546874999999999999999999999999999999999999999999999999999999999999999999999999999999999999999998,4284.382812499999999999999999999999999999999999999999999999999999999999999999999999999999999999999999,KNOWN_NATURAL_SURFACE_DOWNSTREAM,stable
CR220-IZ067N094-FLOOR_PRIMARY,CR220-EZ067,67,94,161,67,94,67,228,228,255,67,67p+94n+67e,228u+255d+67e,6,7,5,32,7,OPEN_SHELL,FLOOR_PRIMARY,0.08333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333,5,11,BOUND_ISOTOPE_LADDER_CLOSURE,7348.250,4936.250000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,4970.447916666666666666666666666666666666666666666666666666666666666666666666666666666666666666666665,621.3059895833333333333333333333333333333333333333333333333333333333333333333333333333333333333333331,4349.141927083333333333333333333333333333333333333333333333333333333333333333333333333333333333333332,KNOWN_NATURAL_SURFACE_DOWNSTREAM,stable
CR220-IZ067N095-CEIL_NEIGHBOR,CR220-EZ067,67,95,162,67,95,67,229,229,257,67,67p+95n+67e,229u+257d+67e,6,7,5,32,7,OPEN_SHELL,CEIL_NEIGHBOR,0.9166666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666667,5,11,BOUND_ISOTOPE_LADDER_CLOSURE,7348.375,4936.375000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,4970.572916666666666666666666666666666666666666666666666666666666666666666666666666666666666666666665,621.3216145833333333333333333333333333333333333333333333333333333333333333333333333333333333333333331,4349.251302083333333333333333333333333333333333333333333333333333333333333333333333333333333333333332,KNOWN_NATURAL_SURFACE_DOWNSTREAM,stable
CR220-IZ068N096-FLOOR_PRIMARY,CR220-EZ068,68,96,164,68,96,68,232,232,260,68,68p+96n+68e,232u+260d+68e,6,8,5,32,8,OPEN_SHELL,FLOOR_PRIMARY,0.6666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666667,5,4,BOUND_ISOTOPE_LADDER_CLOSURE,7458.000,5010.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,5044.708333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333332,630.5885416666666666666666666666666666666666666666666666666666666666666666666666666666666666666666665,4414.119791666666666666666666666666666666666666666666666666666666666666666666666666666666666666666665,KNOWN_NATURAL_SURFACE_DOWNSTREAM,stable
CR220-IZ068N097-CEIL_NEIGHBOR,CR220-EZ068,68,97,165,68,97,68,233,233,262,68,68p+97n+68e,233u+262d+68e,6,8,5,32,8,OPEN_SHELL,CEIL_NEIGHBOR,0.3333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333,5,4,BOUND_ISOTOPE_LADDER_CLOSURE,7458.125,5010.125000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,5044.833333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333332,630.6041666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666665,4414.229166666666666666666666666666666666666666666666666666666666666666666666666666666666666666666665,KNOWN_NATURAL_SURFACE_DOWNSTREAM,stable
