gate_id,pair_id,cell_id,triad_candidate_id,triad_signature,source_matter_row_allowed,source_subbucket,entry_face_id,entry_state,entry_bits,exit_face_id,exit_state,exit_bits,entry_vertices,exit_vertices,entry_edges,exit_edges,complementary,vertex_disjoint,edge_disjoint,provenance_pass,physical_scale_status,material_status,species_score_status,acoustic_dependency,starbreaker_dependency
CELL_QP093A-0118_GATE_110_TO_001,CELL_QP093A-0118_PAIR_001_110,CELL_QP093A-0118,QP093A-0118,1+1+4,yes,TRIAD_ALLOWED,CELL_QP093A-0118_f_++-,++-,110,CELL_QP093A-0118_f_--+,--+,001,CELL_QP093A-0118_v_+x;CELL_QP093A-0118_v_+y;CELL_QP093A-0118_v_-z,CELL_QP093A-0118_v_+z;CELL_QP093A-0118_v_-x;CELL_QP093A-0118_v_-y,CELL_QP093A-0118_e_+x_+y;CELL_QP093A-0118_e_+x_-z;CELL_QP093A-0118_e_+y_-z,CELL_QP093A-0118_e_-x_+z;CELL_QP093A-0118_e_-x_-y;CELL_QP093A-0118_e_-y_+z,true,true,true,true,OPEN_NO_UNIT_MAPPING,OPEN_CONVENTIONAL_ENGINEERING_INPUT,UNEMITTED_CR286_GATE,false,false
CELL_QP093A-0118_GATE_111_TO_000,CELL_QP093A-0118_PAIR_000_111,CELL_QP093A-0118,QP093A-0118,1+1+4,yes,TRIAD_ALLOWED,CELL_QP093A-0118_f_+++,+++,111,CELL_QP093A-0118_f_---,---,000,CELL_QP093A-0118_v_+x;CELL_QP093A-0118_v_+y;CELL_QP093A-0118_v_+z,CELL_QP093A-0118_v_-x;CELL_QP093A-0118_v_-y;CELL_QP093A-0118_v_-z,CELL_QP093A-0118_e_+x_+y;CELL_QP093A-0118_e_+x_+z;CELL_QP093A-0118_e_+y_+z,CELL_QP093A-0118_e_-x_-y;CELL_QP093A-0118_e_-x_-z;CELL_QP093A-0118_e_-y_-z,true,true,true,true,OPEN_NO_UNIT_MAPPING,OPEN_CONVENTIONAL_ENGINEERING_INPUT,UNEMITTED_CR286_GATE,false,false
CELL_QP093A-0119_GATE_000_TO_111,CELL_QP093A-0119_PAIR_000_111,CELL_QP093A-0119,QP093A-0119,1+1+6,yes,TRIAD_ALLOWED,CELL_QP093A-0119_f_---,---,000,CELL_QP093A-0119_f_+++,+++,111,CELL_QP093A-0119_v_-x;CELL_QP093A-0119_v_-y;CELL_QP093A-0119_v_-z,CELL_QP093A-0119_v_+x;CELL_QP093A-0119_v_+y;CELL_QP093A-0119_v_+z,CELL_QP093A-0119_e_-x_-y;CELL_QP093A-0119_e_-x_-z;CELL_QP093A-0119_e_-y_-z,CELL_QP093A-0119_e_+x_+y;CELL_QP093A-0119_e_+x_+z;CELL_QP093A-0119_e_+y_+z,true,true,true,true,OPEN_NO_UNIT_MAPPING,OPEN_CONVENTIONAL_ENGINEERING_INPUT,UNEMITTED_CR286_GATE,false,false
CELL_QP093A-0119_GATE_001_TO_110,CELL_QP093A-0119_PAIR_001_110,CELL_QP093A-0119,QP093A-0119,1+1+6,yes,TRIAD_ALLOWED,CELL_QP093A-0119_f_--+,--+,001,CELL_QP093A-0119_f_++-,++-,110,CELL_QP093A-0119_v_+z;CELL_QP093A-0119_v_-x;CELL_QP093A-0119_v_-y,CELL_QP093A-0119_v_+x;CELL_QP093A-0119_v_+y;CELL_QP093A-0119_v_-z,CELL_QP093A-0119_e_-x_+z;CELL_QP093A-0119_e_-x_-y;CELL_QP093A-0119_e_-y_+z,CELL_QP093A-0119_e_+x_+y;CELL_QP093A-0119_e_+x_-z;CELL_QP093A-0119_e_+y_-z,true,true,true,true,OPEN_NO_UNIT_MAPPING,OPEN_CONVENTIONAL_ENGINEERING_INPUT,UNEMITTED_CR286_GATE,false,false
CELL_QP093A-0119_GATE_010_TO_101,CELL_QP093A-0119_PAIR_010_101,CELL_QP093A-0119,QP093A-0119,1+1+6,yes,TRIAD_ALLOWED,CELL_QP093A-0119_f_-+-,-+-,010,CELL_QP093A-0119_f_+-+,+-+,101,CELL_QP093A-0119_v_+y;CELL_QP093A-0119_v_-x;CELL_QP093A-0119_v_-z,CELL_QP093A-0119_v_+x;CELL_QP093A-0119_v_+z;CELL_QP093A-0119_v_-y,CELL_QP093A-0119_e_+y_-z;CELL_QP093A-0119_e_-x_+y;CELL_QP093A-0119_e_-x_-z,CELL_QP093A-0119_e_+x_+z;CELL_QP093A-0119_e_+x_-y;CELL_QP093A-0119_e_-y_+z,true,true,true,true,OPEN_NO_UNIT_MAPPING,OPEN_CONVENTIONAL_ENGINEERING_INPUT,UNEMITTED_CR286_GATE,false,false
CELL_QP093A-0119_GATE_011_TO_100,CELL_QP093A-0119_PAIR_011_100,CELL_QP093A-0119,QP093A-0119,1+1+6,yes,TRIAD_ALLOWED,CELL_QP093A-0119_f_-++,-++,011,CELL_QP093A-0119_f_+--,+--,100,CELL_QP093A-0119_v_+y;CELL_QP093A-0119_v_+z;CELL_QP093A-0119_v_-x,CELL_QP093A-0119_v_+x;CELL_QP093A-0119_v_-y;CELL_QP093A-0119_v_-z,CELL_QP093A-0119_e_+y_+z;CELL_QP093A-0119_e_-x_+y;CELL_QP093A-0119_e_-x_+z,CELL_QP093A-0119_e_+x_-y;CELL_QP093A-0119_e_+x_-z;CELL_QP093A-0119_e_-y_-z,true,true,true,true,OPEN_NO_UNIT_MAPPING,OPEN_CONVENTIONAL_ENGINEERING_INPUT,UNEMITTED_CR286_GATE,false,false
CELL_QP093A-0119_GATE_100_TO_011,CELL_QP093A-0119_PAIR_011_100,CELL_QP093A-0119,QP093A-0119,1+1+6,yes,TRIAD_ALLOWED,CELL_QP093A-0119_f_+--,+--,100,CELL_QP093A-0119_f_-++,-++,011,CELL_QP093A-0119_v_+x;CELL_QP093A-0119_v_-y;CELL_QP093A-0119_v_-z,CELL_QP093A-0119_v_+y;CELL_QP093A-0119_v_+z;CELL_QP093A-0119_v_-x,CELL_QP093A-0119_e_+x_-y;CELL_QP093A-0119_e_+x_-z;CELL_QP093A-0119_e_-y_-z,CELL_QP093A-0119_e_+y_+z;CELL_QP093A-0119_e_-x_+y;CELL_QP093A-0119_e_-x_+z,true,true,true,true,OPEN_NO_UNIT_MAPPING,OPEN_CONVENTIONAL_ENGINEERING_INPUT,UNEMITTED_CR286_GATE,false,false
CELL_QP093A-0119_GATE_101_TO_010,CELL_QP093A-0119_PAIR_010_101,CELL_QP093A-0119,QP093A-0119,1+1+6,yes,TRIAD_ALLOWED,CELL_QP093A-0119_f_+-+,+-+,101,CELL_QP093A-0119_f_-+-,-+-,010,CELL_QP093A-0119_v_+x;CELL_QP093A-0119_v_+z;CELL_QP093A-0119_v_-y,CELL_QP093A-0119_v_+y;CELL_QP093A-0119_v_-x;CELL_QP093A-0119_v_-z,CELL_QP093A-0119_e_+x_+z;CELL_QP093A-0119_e_+x_-y;CELL_QP093A-0119_e_-y_+z,CELL_QP093A-0119_e_+y_-z;CELL_QP093A-0119_e_-x_+y;CELL_QP093A-0119_e_-x_-z,true,true,true,true,OPEN_NO_UNIT_MAPPING,OPEN_CONVENTIONAL_ENGINEERING_INPUT,UNEMITTED_CR286_GATE,false,false
CELL_QP093A-0119_GATE_110_TO_001,CELL_QP093A-0119_PAIR_001_110,CELL_QP093A-0119,QP093A-0119,1+1+6,yes,TRIAD_ALLOWED,CELL_QP093A-0119_f_++-,++-,110,CELL_QP093A-0119_f_--+,--+,001,CELL_QP093A-0119_v_+x;CELL_QP093A-0119_v_+y;CELL_QP093A-0119_v_-z,CELL_QP093A-0119_v_+z;CELL_QP093A-0119_v_-x;CELL_QP093A-0119_v_-y,CELL_QP093A-0119_e_+x_+y;CELL_QP093A-0119_e_+x_-z;CELL_QP093A-0119_e_+y_-z,CELL_QP093A-0119_e_-x_+z;CELL_QP093A-0119_e_-x_-y;CELL_QP093A-0119_e_-y_+z,true,true,true,true,OPEN_NO_UNIT_MAPPING,OPEN_CONVENTIONAL_ENGINEERING_INPUT,UNEMITTED_CR286_GATE,false,false
CELL_QP093A-0119_GATE_111_TO_000,CELL_QP093A-0119_PAIR_000_111,CELL_QP093A-0119,QP093A-0119,1+1+6,yes,TRIAD_ALLOWED,CELL_QP093A-0119_f_+++,+++,111,CELL_QP093A-0119_f_---,---,000,CELL_QP093A-0119_v_+x;CELL_QP093A-0119_v_+y;CELL_QP093A-0119_v_+z,CELL_QP093A-0119_v_-x;CELL_QP093A-0119_v_-y;CELL_QP093A-0119_v_-z,CELL_QP093A-0119_e_+x_+y;CELL_QP093A-0119_e_+x_+z;CELL_QP093A-0119_e_+y_+z,CELL_QP093A-0119_e_-x_-y;CELL_QP093A-0119_e_-x_-z;CELL_QP093A-0119_e_-y_-z,true,true,true,true,OPEN_NO_UNIT_MAPPING,OPEN_CONVENTIONAL_ENGINEERING_INPUT,UNEMITTED_CR286_GATE,false,false
CELL_QP093A-0120_GATE_000_TO_111,CELL_QP093A-0120_PAIR_000_111,CELL_QP093A-0120,QP093A-0120,1+1+8,yes,TRIAD_ALLOWED,CELL_QP093A-0120_f_---,---,000,CELL_QP093A-0120_f_+++,+++,111,CELL_QP093A-0120_v_-x;CELL_QP093A-0120_v_-y;CELL_QP093A-0120_v_-z,CELL_QP093A-0120_v_+x;CELL_QP093A-0120_v_+y;CELL_QP093A-0120_v_+z,CELL_QP093A-0120_e_-x_-y;CELL_QP093A-0120_e_-x_-z;CELL_QP093A-0120_e_-y_-z,CELL_QP093A-0120_e_+x_+y;CELL_QP093A-0120_e_+x_+z;CELL_QP093A-0120_e_+y_+z,true,true,true,true,OPEN_NO_UNIT_MAPPING,OPEN_CONVENTIONAL_ENGINEERING_INPUT,UNEMITTED_CR286_GATE,false,false
CELL_QP093A-0120_GATE_001_TO_110,CELL_QP093A-0120_PAIR_001_110,CELL_QP093A-0120,QP093A-0120,1+1+8,yes,TRIAD_ALLOWED,CELL_QP093A-0120_f_--+,--+,001,CELL_QP093A-0120_f_++-,++-,110,CELL_QP093A-0120_v_+z;CELL_QP093A-0120_v_-x;CELL_QP093A-0120_v_-y,CELL_QP093A-0120_v_+x;CELL_QP093A-0120_v_+y;CELL_QP093A-0120_v_-z,CELL_QP093A-0120_e_-x_+z;CELL_QP093A-0120_e_-x_-y;CELL_QP093A-0120_e_-y_+z,CELL_QP093A-0120_e_+x_+y;CELL_QP093A-0120_e_+x_-z;CELL_QP093A-0120_e_+y_-z,true,true,true,true,OPEN_NO_UNIT_MAPPING,OPEN_CONVENTIONAL_ENGINEERING_INPUT,UNEMITTED_CR286_GATE,false,false
CELL_QP093A-0120_GATE_010_TO_101,CELL_QP093A-0120_PAIR_010_101,CELL_QP093A-0120,QP093A-0120,1+1+8,yes,TRIAD_ALLOWED,CELL_QP093A-0120_f_-+-,-+-,010,CELL_QP093A-0120_f_+-+,+-+,101,CELL_QP093A-0120_v_+y;CELL_QP093A-0120_v_-x;CELL_QP093A-0120_v_-z,CELL_QP093A-0120_v_+x;CELL_QP093A-0120_v_+z;CELL_QP093A-0120_v_-y,CELL_QP093A-0120_e_+y_-z;CELL_QP093A-0120_e_-x_+y;CELL_QP093A-0120_e_-x_-z,CELL_QP093A-0120_e_+x_+z;CELL_QP093A-0120_e_+x_-y;CELL_QP093A-0120_e_-y_+z,true,true,true,true,OPEN_NO_UNIT_MAPPING,OPEN_CONVENTIONAL_ENGINEERING_INPUT,UNEMITTED_CR286_GATE,false,false
CELL_QP093A-0120_GATE_011_TO_100,CELL_QP093A-0120_PAIR_011_100,CELL_QP093A-0120,QP093A-0120,1+1+8,yes,TRIAD_ALLOWED,CELL_QP093A-0120_f_-++,-++,011,CELL_QP093A-0120_f_+--,+--,100,CELL_QP093A-0120_v_+y;CELL_QP093A-0120_v_+z;CELL_QP093A-0120_v_-x,CELL_QP093A-0120_v_+x;CELL_QP093A-0120_v_-y;CELL_QP093A-0120_v_-z,CELL_QP093A-0120_e_+y_+z;CELL_QP093A-0120_e_-x_+y;CELL_QP093A-0120_e_-x_+z,CELL_QP093A-0120_e_+x_-y;CELL_QP093A-0120_e_+x_-z;CELL_QP093A-0120_e_-y_-z,true,true,true,true,OPEN_NO_UNIT_MAPPING,OPEN_CONVENTIONAL_ENGINEERING_INPUT,UNEMITTED_CR286_GATE,false,false
CELL_QP093A-0120_GATE_100_TO_011,CELL_QP093A-0120_PAIR_011_100,CELL_QP093A-0120,QP093A-0120,1+1+8,yes,TRIAD_ALLOWED,CELL_QP093A-0120_f_+--,+--,100,CELL_QP093A-0120_f_-++,-++,011,CELL_QP093A-0120_v_+x;CELL_QP093A-0120_v_-y;CELL_QP093A-0120_v_-z,CELL_QP093A-0120_v_+y;CELL_QP093A-0120_v_+z;CELL_QP093A-0120_v_-x,CELL_QP093A-0120_e_+x_-y;CELL_QP093A-0120_e_+x_-z;CELL_QP093A-0120_e_-y_-z,CELL_QP093A-0120_e_+y_+z;CELL_QP093A-0120_e_-x_+y;CELL_QP093A-0120_e_-x_+z,true,true,true,true,OPEN_NO_UNIT_MAPPING,OPEN_CONVENTIONAL_ENGINEERING_INPUT,UNEMITTED_CR286_GATE,false,false
CELL_QP093A-0120_GATE_101_TO_010,CELL_QP093A-0120_PAIR_010_101,CELL_QP093A-0120,QP093A-0120,1+1+8,yes,TRIAD_ALLOWED,CELL_QP093A-0120_f_+-+,+-+,101,CELL_QP093A-0120_f_-+-,-+-,010,CELL_QP093A-0120_v_+x;CELL_QP093A-0120_v_+z;CELL_QP093A-0120_v_-y,CELL_QP093A-0120_v_+y;CELL_QP093A-0120_v_-x;CELL_QP093A-0120_v_-z,CELL_QP093A-0120_e_+x_+z;CELL_QP093A-0120_e_+x_-y;CELL_QP093A-0120_e_-y_+z,CELL_QP093A-0120_e_+y_-z;CELL_QP093A-0120_e_-x_+y;CELL_QP093A-0120_e_-x_-z,true,true,true,true,OPEN_NO_UNIT_MAPPING,OPEN_CONVENTIONAL_ENGINEERING_INPUT,UNEMITTED_CR286_GATE,false,false
CELL_QP093A-0120_GATE_110_TO_001,CELL_QP093A-0120_PAIR_001_110,CELL_QP093A-0120,QP093A-0120,1+1+8,yes,TRIAD_ALLOWED,CELL_QP093A-0120_f_++-,++-,110,CELL_QP093A-0120_f_--+,--+,001,CELL_QP093A-0120_v_+x;CELL_QP093A-0120_v_+y;CELL_QP093A-0120_v_-z,CELL_QP093A-0120_v_+z;CELL_QP093A-0120_v_-x;CELL_QP093A-0120_v_-y,CELL_QP093A-0120_e_+x_+y;CELL_QP093A-0120_e_+x_-z;CELL_QP093A-0120_e_+y_-z,CELL_QP093A-0120_e_-x_+z;CELL_QP093A-0120_e_-x_-y;CELL_QP093A-0120_e_-y_+z,true,true,true,true,OPEN_NO_UNIT_MAPPING,OPEN_CONVENTIONAL_ENGINEERING_INPUT,UNEMITTED_CR286_GATE,false,false
CELL_QP093A-0120_GATE_111_TO_000,CELL_QP093A-0120_PAIR_000_111,CELL_QP093A-0120,QP093A-0120,1+1+8,yes,TRIAD_ALLOWED,CELL_QP093A-0120_f_+++,+++,111,CELL_QP093A-0120_f_---,---,000,CELL_QP093A-0120_v_+x;CELL_QP093A-0120_v_+y;CELL_QP093A-0120_v_+z,CELL_QP093A-0120_v_-x;CELL_QP093A-0120_v_-y;CELL_QP093A-0120_v_-z,CELL_QP093A-0120_e_+x_+y;CELL_QP093A-0120_e_+x_+z;CELL_QP093A-0120_e_+y_+z,CELL_QP093A-0120_e_-x_-y;CELL_QP093A-0120_e_-x_-z;CELL_QP093A-0120_e_-y_-z,true,true,true,true,OPEN_NO_UNIT_MAPPING,OPEN_CONVENTIONAL_ENGINEERING_INPUT,UNEMITTED_CR286_GATE,false,false
CELL_QP093A-0121_GATE_000_TO_111,CELL_QP093A-0121_PAIR_000_111,CELL_QP093A-0121,QP093A-0121,1+1+9,yes,TRIAD_ALLOWED,CELL_QP093A-0121_f_---,---,000,CELL_QP093A-0121_f_+++,+++,111,CELL_QP093A-0121_v_-x;CELL_QP093A-0121_v_-y;CELL_QP093A-0121_v_-z,CELL_QP093A-0121_v_+x;CELL_QP093A-0121_v_+y;CELL_QP093A-0121_v_+z,CELL_QP093A-0121_e_-x_-y;CELL_QP093A-0121_e_-x_-z;CELL_QP093A-0121_e_-y_-z,CELL_QP093A-0121_e_+x_+y;CELL_QP093A-0121_e_+x_+z;CELL_QP093A-0121_e_+y_+z,true,true,true,true,OPEN_NO_UNIT_MAPPING,OPEN_CONVENTIONAL_ENGINEERING_INPUT,UNEMITTED_CR286_GATE,false,false
CELL_QP093A-0121_GATE_001_TO_110,CELL_QP093A-0121_PAIR_001_110,CELL_QP093A-0121,QP093A-0121,1+1+9,yes,TRIAD_ALLOWED,CELL_QP093A-0121_f_--+,--+,001,CELL_QP093A-0121_f_++-,++-,110,CELL_QP093A-0121_v_+z;CELL_QP093A-0121_v_-x;CELL_QP093A-0121_v_-y,CELL_QP093A-0121_v_+x;CELL_QP093A-0121_v_+y;CELL_QP093A-0121_v_-z,CELL_QP093A-0121_e_-x_+z;CELL_QP093A-0121_e_-x_-y;CELL_QP093A-0121_e_-y_+z,CELL_QP093A-0121_e_+x_+y;CELL_QP093A-0121_e_+x_-z;CELL_QP093A-0121_e_+y_-z,true,true,true,true,OPEN_NO_UNIT_MAPPING,OPEN_CONVENTIONAL_ENGINEERING_INPUT,UNEMITTED_CR286_GATE,false,false
CELL_QP093A-0121_GATE_010_TO_101,CELL_QP093A-0121_PAIR_010_101,CELL_QP093A-0121,QP093A-0121,1+1+9,yes,TRIAD_ALLOWED,CELL_QP093A-0121_f_-+-,-+-,010,CELL_QP093A-0121_f_+-+,+-+,101,CELL_QP093A-0121_v_+y;CELL_QP093A-0121_v_-x;CELL_QP093A-0121_v_-z,CELL_QP093A-0121_v_+x;CELL_QP093A-0121_v_+z;CELL_QP093A-0121_v_-y,CELL_QP093A-0121_e_+y_-z;CELL_QP093A-0121_e_-x_+y;CELL_QP093A-0121_e_-x_-z,CELL_QP093A-0121_e_+x_+z;CELL_QP093A-0121_e_+x_-y;CELL_QP093A-0121_e_-y_+z,true,true,true,true,OPEN_NO_UNIT_MAPPING,OPEN_CONVENTIONAL_ENGINEERING_INPUT,UNEMITTED_CR286_GATE,false,false
CELL_QP093A-0121_GATE_011_TO_100,CELL_QP093A-0121_PAIR_011_100,CELL_QP093A-0121,QP093A-0121,1+1+9,yes,TRIAD_ALLOWED,CELL_QP093A-0121_f_-++,-++,011,CELL_QP093A-0121_f_+--,+--,100,CELL_QP093A-0121_v_+y;CELL_QP093A-0121_v_+z;CELL_QP093A-0121_v_-x,CELL_QP093A-0121_v_+x;CELL_QP093A-0121_v_-y;CELL_QP093A-0121_v_-z,CELL_QP093A-0121_e_+y_+z;CELL_QP093A-0121_e_-x_+y;CELL_QP093A-0121_e_-x_+z,CELL_QP093A-0121_e_+x_-y;CELL_QP093A-0121_e_+x_-z;CELL_QP093A-0121_e_-y_-z,true,true,true,true,OPEN_NO_UNIT_MAPPING,OPEN_CONVENTIONAL_ENGINEERING_INPUT,UNEMITTED_CR286_GATE,false,false
CELL_QP093A-0121_GATE_100_TO_011,CELL_QP093A-0121_PAIR_011_100,CELL_QP093A-0121,QP093A-0121,1+1+9,yes,TRIAD_ALLOWED,CELL_QP093A-0121_f_+--,+--,100,CELL_QP093A-0121_f_-++,-++,011,CELL_QP093A-0121_v_+x;CELL_QP093A-0121_v_-y;CELL_QP093A-0121_v_-z,CELL_QP093A-0121_v_+y;CELL_QP093A-0121_v_+z;CELL_QP093A-0121_v_-x,CELL_QP093A-0121_e_+x_-y;CELL_QP093A-0121_e_+x_-z;CELL_QP093A-0121_e_-y_-z,CELL_QP093A-0121_e_+y_+z;CELL_QP093A-0121_e_-x_+y;CELL_QP093A-0121_e_-x_+z,true,true,true,true,OPEN_NO_UNIT_MAPPING,OPEN_CONVENTIONAL_ENGINEERING_INPUT,UNEMITTED_CR286_GATE,false,false
CELL_QP093A-0121_GATE_101_TO_010,CELL_QP093A-0121_PAIR_010_101,CELL_QP093A-0121,QP093A-0121,1+1+9,yes,TRIAD_ALLOWED,CELL_QP093A-0121_f_+-+,+-+,101,CELL_QP093A-0121_f_-+-,-+-,010,CELL_QP093A-0121_v_+x;CELL_QP093A-0121_v_+z;CELL_QP093A-0121_v_-y,CELL_QP093A-0121_v_+y;CELL_QP093A-0121_v_-x;CELL_QP093A-0121_v_-z,CELL_QP093A-0121_e_+x_+z;CELL_QP093A-0121_e_+x_-y;CELL_QP093A-0121_e_-y_+z,CELL_QP093A-0121_e_+y_-z;CELL_QP093A-0121_e_-x_+y;CELL_QP093A-0121_e_-x_-z,true,true,true,true,OPEN_NO_UNIT_MAPPING,OPEN_CONVENTIONAL_ENGINEERING_INPUT,UNEMITTED_CR286_GATE,false,false
CELL_QP093A-0121_GATE_110_TO_001,CELL_QP093A-0121_PAIR_001_110,CELL_QP093A-0121,QP093A-0121,1+1+9,yes,TRIAD_ALLOWED,CELL_QP093A-0121_f_++-,++-,110,CELL_QP093A-0121_f_--+,--+,001,CELL_QP093A-0121_v_+x;CELL_QP093A-0121_v_+y;CELL_QP093A-0121_v_-z,CELL_QP093A-0121_v_+z;CELL_QP093A-0121_v_-x;CELL_QP093A-0121_v_-y,CELL_QP093A-0121_e_+x_+y;CELL_QP093A-0121_e_+x_-z;CELL_QP093A-0121_e_+y_-z,CELL_QP093A-0121_e_-x_+z;CELL_QP093A-0121_e_-x_-y;CELL_QP093A-0121_e_-y_+z,true,true,true,true,OPEN_NO_UNIT_MAPPING,OPEN_CONVENTIONAL_ENGINEERING_INPUT,UNEMITTED_CR286_GATE,false,false
CELL_QP093A-0121_GATE_111_TO_000,CELL_QP093A-0121_PAIR_000_111,CELL_QP093A-0121,QP093A-0121,1+1+9,yes,TRIAD_ALLOWED,CELL_QP093A-0121_f_+++,+++,111,CELL_QP093A-0121_f_---,---,000,CELL_QP093A-0121_v_+x;CELL_QP093A-0121_v_+y;CELL_QP093A-0121_v_+z,CELL_QP093A-0121_v_-x;CELL_QP093A-0121_v_-y;CELL_QP093A-0121_v_-z,CELL_QP093A-0121_e_+x_+y;CELL_QP093A-0121_e_+x_+z;CELL_QP093A-0121_e_+y_+z,CELL_QP093A-0121_e_-x_-y;CELL_QP093A-0121_e_-x_-z;CELL_QP093A-0121_e_-y_-z,true,true,true,true,OPEN_NO_UNIT_MAPPING,OPEN_CONVENTIONAL_ENGINEERING_INPUT,UNEMITTED_CR286_GATE,false,false
CELL_QP093A-0122_GATE_000_TO_111,CELL_QP093A-0122_PAIR_000_111,CELL_QP093A-0122,QP093A-0122,1+1+12,yes,TRIAD_ALLOWED,CELL_QP093A-0122_f_---,---,000,CELL_QP093A-0122_f_+++,+++,111,CELL_QP093A-0122_v_-x;CELL_QP093A-0122_v_-y;CELL_QP093A-0122_v_-z,CELL_QP093A-0122_v_+x;CELL_QP093A-0122_v_+y;CELL_QP093A-0122_v_+z,CELL_QP093A-0122_e_-x_-y;CELL_QP093A-0122_e_-x_-z;CELL_QP093A-0122_e_-y_-z,CELL_QP093A-0122_e_+x_+y;CELL_QP093A-0122_e_+x_+z;CELL_QP093A-0122_e_+y_+z,true,true,true,true,OPEN_NO_UNIT_MAPPING,OPEN_CONVENTIONAL_ENGINEERING_INPUT,UNEMITTED_CR286_GATE,false,false
CELL_QP093A-0122_GATE_001_TO_110,CELL_QP093A-0122_PAIR_001_110,CELL_QP093A-0122,QP093A-0122,1+1+12,yes,TRIAD_ALLOWED,CELL_QP093A-0122_f_--+,--+,001,CELL_QP093A-0122_f_++-,++-,110,CELL_QP093A-0122_v_+z;CELL_QP093A-0122_v_-x;CELL_QP093A-0122_v_-y,CELL_QP093A-0122_v_+x;CELL_QP093A-0122_v_+y;CELL_QP093A-0122_v_-z,CELL_QP093A-0122_e_-x_+z;CELL_QP093A-0122_e_-x_-y;CELL_QP093A-0122_e_-y_+z,CELL_QP093A-0122_e_+x_+y;CELL_QP093A-0122_e_+x_-z;CELL_QP093A-0122_e_+y_-z,true,true,true,true,OPEN_NO_UNIT_MAPPING,OPEN_CONVENTIONAL_ENGINEERING_INPUT,UNEMITTED_CR286_GATE,false,false
CELL_QP093A-0122_GATE_010_TO_101,CELL_QP093A-0122_PAIR_010_101,CELL_QP093A-0122,QP093A-0122,1+1+12,yes,TRIAD_ALLOWED,CELL_QP093A-0122_f_-+-,-+-,010,CELL_QP093A-0122_f_+-+,+-+,101,CELL_QP093A-0122_v_+y;CELL_QP093A-0122_v_-x;CELL_QP093A-0122_v_-z,CELL_QP093A-0122_v_+x;CELL_QP093A-0122_v_+z;CELL_QP093A-0122_v_-y,CELL_QP093A-0122_e_+y_-z;CELL_QP093A-0122_e_-x_+y;CELL_QP093A-0122_e_-x_-z,CELL_QP093A-0122_e_+x_+z;CELL_QP093A-0122_e_+x_-y;CELL_QP093A-0122_e_-y_+z,true,true,true,true,OPEN_NO_UNIT_MAPPING,OPEN_CONVENTIONAL_ENGINEERING_INPUT,UNEMITTED_CR286_GATE,false,false
CELL_QP093A-0122_GATE_011_TO_100,CELL_QP093A-0122_PAIR_011_100,CELL_QP093A-0122,QP093A-0122,1+1+12,yes,TRIAD_ALLOWED,CELL_QP093A-0122_f_-++,-++,011,CELL_QP093A-0122_f_+--,+--,100,CELL_QP093A-0122_v_+y;CELL_QP093A-0122_v_+z;CELL_QP093A-0122_v_-x,CELL_QP093A-0122_v_+x;CELL_QP093A-0122_v_-y;CELL_QP093A-0122_v_-z,CELL_QP093A-0122_e_+y_+z;CELL_QP093A-0122_e_-x_+y;CELL_QP093A-0122_e_-x_+z,CELL_QP093A-0122_e_+x_-y;CELL_QP093A-0122_e_+x_-z;CELL_QP093A-0122_e_-y_-z,true,true,true,true,OPEN_NO_UNIT_MAPPING,OPEN_CONVENTIONAL_ENGINEERING_INPUT,UNEMITTED_CR286_GATE,false,false
CELL_QP093A-0122_GATE_100_TO_011,CELL_QP093A-0122_PAIR_011_100,CELL_QP093A-0122,QP093A-0122,1+1+12,yes,TRIAD_ALLOWED,CELL_QP093A-0122_f_+--,+--,100,CELL_QP093A-0122_f_-++,-++,011,CELL_QP093A-0122_v_+x;CELL_QP093A-0122_v_-y;CELL_QP093A-0122_v_-z,CELL_QP093A-0122_v_+y;CELL_QP093A-0122_v_+z;CELL_QP093A-0122_v_-x,CELL_QP093A-0122_e_+x_-y;CELL_QP093A-0122_e_+x_-z;CELL_QP093A-0122_e_-y_-z,CELL_QP093A-0122_e_+y_+z;CELL_QP093A-0122_e_-x_+y;CELL_QP093A-0122_e_-x_+z,true,true,true,true,OPEN_NO_UNIT_MAPPING,OPEN_CONVENTIONAL_ENGINEERING_INPUT,UNEMITTED_CR286_GATE,false,false
CELL_QP093A-0122_GATE_101_TO_010,CELL_QP093A-0122_PAIR_010_101,CELL_QP093A-0122,QP093A-0122,1+1+12,yes,TRIAD_ALLOWED,CELL_QP093A-0122_f_+-+,+-+,101,CELL_QP093A-0122_f_-+-,-+-,010,CELL_QP093A-0122_v_+x;CELL_QP093A-0122_v_+z;CELL_QP093A-0122_v_-y,CELL_QP093A-0122_v_+y;CELL_QP093A-0122_v_-x;CELL_QP093A-0122_v_-z,CELL_QP093A-0122_e_+x_+z;CELL_QP093A-0122_e_+x_-y;CELL_QP093A-0122_e_-y_+z,CELL_QP093A-0122_e_+y_-z;CELL_QP093A-0122_e_-x_+y;CELL_QP093A-0122_e_-x_-z,true,true,true,true,OPEN_NO_UNIT_MAPPING,OPEN_CONVENTIONAL_ENGINEERING_INPUT,UNEMITTED_CR286_GATE,false,false
