label,Z,N,recipes,minimum_cells,construction,reference_stable
Rn-224,86,138,114,10,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Rn-225,86,139,108,10,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Rn-226,86,140,102,10,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Rn-227,86,141,96,11,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Rn-228,86,142,91,11,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Rn-229,86,143,85,11,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Fr-197,87,110,374,9,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Fr-198,87,111,363,9,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Fr-199,87,112,352,9,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Fr-200,87,113,341,9,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Fr-201,87,114,331,9,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Fr-202,87,115,320,9,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Fr-203,87,116,310,9,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Fr-204,87,117,300,9,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Fr-205,87,118,290,9,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Fr-206,87,119,280,9,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Fr-207,87,120,271,9,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Fr-208,87,121,261,9,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Fr-209,87,122,252,9,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Fr-210,87,123,243,9,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Fr-211,87,124,234,9,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Fr-212,87,125,225,9,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Fr-213,87,126,217,9,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Fr-214,87,127,208,10,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Fr-215,87,128,200,10,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Fr-216,87,129,192,10,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Fr-217,87,130,184,10,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Fr-218,87,131,176,10,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Fr-219,87,132,169,10,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Fr-220,87,133,161,10,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Fr-221,87,134,154,10,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Fr-222,87,135,147,10,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Fr-223,87,136,140,10,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Fr-224,87,137,133,10,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Fr-225,87,138,127,10,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Fr-226,87,139,120,10,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Fr-227,87,140,114,10,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Fr-228,87,141,108,11,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Fr-229,87,142,102,11,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Fr-230,87,143,96,11,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Fr-231,87,144,91,11,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Fr-232,87,145,85,11,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Fr-233,87,146,80,11,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Ra-201,88,113,363,9,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Ra-202,88,114,352,9,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Ra-203,88,115,341,9,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Ra-204,88,116,331,9,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Ra-205,88,117,320,9,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Ra-206,88,118,310,9,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Ra-207,88,119,300,9,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Ra-208,88,120,290,9,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Ra-209,88,121,280,9,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Ra-210,88,122,271,9,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Ra-211,88,123,261,9,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Ra-212,88,124,252,9,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Ra-213,88,125,243,9,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Ra-214,88,126,234,9,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Ra-215,88,127,225,10,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Ra-216,88,128,217,10,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Ra-217,88,129,208,10,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Ra-218,88,130,200,10,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Ra-219,88,131,192,10,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Ra-220,88,132,184,10,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Ra-221,88,133,176,10,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Ra-222,88,134,169,10,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Ra-223,88,135,161,10,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Ra-224,88,136,154,10,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Ra-225,88,137,147,10,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Ra-226,88,138,140,10,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Ra-227,88,139,133,10,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Ra-228,88,140,127,10,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Ra-229,88,141,120,11,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Ra-230,88,142,114,11,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Ra-231,88,143,108,11,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Ra-232,88,144,102,11,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Ra-233,88,145,96,11,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Ra-234,88,146,91,11,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Ac-205,89,116,352,9,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Ac-206,89,117,341,9,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Ac-207,89,118,331,9,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Ac-208,89,119,320,9,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Ac-209,89,120,310,9,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Ac-210,89,121,300,9,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Ac-211,89,122,290,9,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Ac-212,89,123,280,9,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Ac-213,89,124,271,9,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Ac-214,89,125,261,9,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Ac-215,89,126,252,9,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Ac-216,89,127,243,10,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Ac-217,89,128,234,10,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Ac-218,89,129,225,10,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Ac-219,89,130,217,10,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Ac-220,89,131,208,10,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Ac-221,89,132,200,10,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Ac-222,89,133,192,10,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Ac-223,89,134,184,10,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Ac-224,89,135,176,10,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Ac-225,89,136,169,10,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Ac-226,89,137,161,10,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Ac-227,89,138,154,10,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Ac-228,89,139,147,10,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Ac-229,89,140,140,10,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Ac-230,89,141,133,11,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Ac-231,89,142,127,11,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Ac-232,89,143,120,11,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Ac-233,89,144,114,11,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Ac-234,89,145,108,11,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Ac-235,89,146,102,11,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Ac-236,89,147,96,11,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Th-208,90,118,352,9,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Th-210,90,120,331,9,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Th-211,90,121,320,9,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Th-212,90,122,310,9,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Th-213,90,123,300,9,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Th-214,90,124,290,9,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Th-215,90,125,280,9,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Th-216,90,126,271,9,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Th-217,90,127,261,10,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Th-218,90,128,252,10,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Th-219,90,129,243,10,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Th-220,90,130,234,10,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Th-221,90,131,225,10,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Th-222,90,132,217,10,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Th-223,90,133,208,10,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Th-224,90,134,200,10,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Th-225,90,135,192,10,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Th-226,90,136,184,10,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Th-227,90,137,176,10,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Th-228,90,138,169,10,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Th-229,90,139,161,10,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Th-230,90,140,154,10,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Th-231,90,141,147,11,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Th-232,90,142,140,11,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Th-233,90,143,133,11,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Th-234,90,144,127,11,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Th-235,90,145,120,11,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Th-236,90,146,114,11,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Th-237,90,147,108,11,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Pa-211,91,120,352,9,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Pa-212,91,121,341,9,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Pa-213,91,122,331,9,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Pa-214,91,123,320,9,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Pa-215,91,124,310,9,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Pa-216,91,125,300,9,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Pa-217,91,126,290,10,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Pa-218,91,127,280,10,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Pa-219,91,128,271,10,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Pa-220,91,129,261,10,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Pa-221,91,130,252,10,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Pa-222,91,131,243,10,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Pa-223,91,132,234,10,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Pa-224,91,133,225,10,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Pa-225,91,134,217,10,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Pa-226,91,135,208,10,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Pa-227,91,136,200,10,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Pa-228,91,137,192,10,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Pa-229,91,138,184,10,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Pa-230,91,139,176,10,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Pa-231,91,140,169,10,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Pa-232,91,141,161,11,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Pa-233,91,142,154,11,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Pa-234,91,143,147,11,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Pa-235,91,144,140,11,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Pa-236,91,145,133,11,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Pa-237,91,146,127,11,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Pa-238,91,147,120,11,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
U-215,92,123,341,9,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
U-216,92,124,331,9,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
U-218,92,126,310,10,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
U-219,92,127,300,10,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
U-221,92,129,280,10,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
U-222,92,130,271,10,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
U-223,92,131,261,10,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
U-224,92,132,252,10,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
U-225,92,133,243,10,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
U-226,92,134,234,10,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
U-227,92,135,225,10,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
U-228,92,136,217,10,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
U-229,92,137,208,10,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
U-230,92,138,200,10,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
U-231,92,139,192,10,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
U-232,92,140,184,10,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
U-233,92,141,176,11,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
U-234,92,142,169,11,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
U-235,92,143,161,11,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
U-236,92,144,154,11,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
U-237,92,145,147,11,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
U-238,92,146,140,11,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
U-239,92,147,133,11,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
U-240,92,148,127,11,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Np-219,93,126,331,10,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Np-220,93,127,320,10,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Np-222,93,129,300,10,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Np-223,93,130,290,10,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Np-224,93,131,280,10,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Np-225,93,132,271,10,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Np-226,93,133,261,10,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Np-227,93,134,252,10,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Np-229,93,136,234,10,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Np-230,93,137,225,10,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Np-231,93,138,217,10,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Np-233,93,140,200,10,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Np-234,93,141,192,11,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Np-235,93,142,184,11,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Np-236,93,143,176,11,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Np-237,93,144,169,11,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Np-238,93,145,161,11,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Np-239,93,146,154,11,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Np-240,93,147,147,11,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Np-241,93,148,140,11,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Np-242,93,149,133,11,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Pu-228,94,134,271,10,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Pu-229,94,135,261,10,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Pu-230,94,136,252,10,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Pu-231,94,137,243,10,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Pu-232,94,138,234,10,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Pu-233,94,139,225,10,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Pu-234,94,140,217,10,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Pu-235,94,141,208,11,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Pu-236,94,142,200,11,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Pu-237,94,143,192,11,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Pu-238,94,144,184,11,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Pu-239,94,145,176,11,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Pu-240,94,146,169,11,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Pu-241,94,147,161,11,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Pu-242,94,148,154,11,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Pu-243,94,149,147,11,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Pu-244,94,150,140,11,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Pu-245,94,151,133,11,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Pu-246,94,152,127,11,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Am-229,95,134,290,10,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Am-235,95,140,234,10,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Am-238,95,143,208,11,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Am-239,95,144,200,11,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Am-240,95,145,192,11,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Am-241,95,146,184,11,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Am-242,95,147,176,11,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Am-243,95,148,169,11,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Am-244,95,149,161,11,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Am-245,95,150,154,11,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Cm-233,96,137,280,10,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Cm-234,96,138,271,10,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Cm-236,96,140,252,10,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Cm-237,96,141,243,11,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Cm-238,96,142,234,11,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Cm-239,96,143,225,11,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Cm-240,96,144,217,11,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Cm-241,96,145,208,11,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Cm-242,96,146,200,11,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Cm-243,96,147,192,11,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Cm-244,96,148,184,11,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Cm-245,96,149,176,11,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Cm-246,96,150,169,11,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Cm-247,96,151,161,11,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Cm-248,96,152,154,11,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Cm-249,96,153,147,11,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Cm-250,96,154,140,11,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Cm-251,96,155,133,12,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Bk-243,97,146,217,11,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Bk-244,97,147,208,11,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Bk-245,97,148,200,11,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Bk-246,97,149,192,11,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Bk-247,97,150,184,11,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Bk-248,97,151,176,11,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Bk-249,97,152,169,11,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Bk-250,97,153,161,11,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Bk-251,97,154,154,11,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Cf-237,98,139,300,10,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Cf-240,98,142,271,11,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Cf-242,98,144,252,11,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Cf-244,98,146,234,11,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Cf-245,98,147,225,11,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Cf-246,98,148,217,11,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Cf-247,98,149,208,11,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Cf-248,98,150,200,11,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Cf-249,98,151,192,11,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
