element_closure_id,Z,proton_count,neutron_count_primary,electron_count,native_element_capacity,radix_cycle,radix_slot,shell_period,shell_capacity,shell_occupancy,shell_status,electron_shell_status,nuclear_closure_status,neutral_atom_closure_status,primary_isotope_id,isotope_closure_rows,qA_total_primary,tensor_carrier_support_primary,retained_write_support_primary,matter_row_allowed,natural_synthetic_boundary_status,known_match,known_match_role,promotion_status,latest_table_layer,periodic_table_scope,known_label_status,latest_export_source,courtroom_table_layer,vault_reveal_status,vault_identity,known_identity_label,known_symbol,known_name,identity_assignment_role,known_label_used_as_construction_input,vault_reveal_source
QP094A-EZ054,54,54,72,54,126,5,6,4,32,26,OPEN_SHELL,PARTIAL_ELECTRON_SHELL_CLOSURE,CLOSED_ELEMENT_FAMILY_WRITE,CLOSED_NEUTRAL_ATOM_WRITE,QP094A-IZ054N072-FLOOR_PRIMARY,1,4005.562499999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999,500.6953124999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999,3504.867187499999999999999999999999999999999999999999999999999999999999999999999999999999999999999999,yes,KNOWN_NATURAL_SURFACE_DOWNSTREAM,Xe|Xenon|downstream_only,DOWNSTREAM_ONLY,ELEMENT_FAMILY_ALLOWED_AFTER_NUCLEAR_ATOMIC_CLOSURE,native_periodic_element_family,SAM_NATIVE_126_ELEMENT_FAMILY,KNOWN_Z_DOWNSTREAM,QP094A,periodic,REVEALED_KNOWN_DOWNSTREAM_LABEL,Xe Xenon,Xe Xenon,Xe,Xenon,downstream_only,no,CR119_DOWNSTREAM_ONLY_REVEAL
QP094A-EZ055,55,55,73,55,126,5,7,4,32,27,OPEN_SHELL,PARTIAL_ELECTRON_SHELL_CLOSURE,CLOSED_ELEMENT_FAMILY_WRITE,CLOSED_NEUTRAL_ATOM_WRITE,QP094A-IZ055N073-FLOOR_PRIMARY,2,4079.697916666666666666666666666666666666666666666666666666666666666666666666666666666666666666666665,509.9622395833333333333333333333333333333333333333333333333333333333333333333333333333333333333333331,3569.735677083333333333333333333333333333333333333333333333333333333333333333333333333333333333333332,yes,KNOWN_NATURAL_SURFACE_DOWNSTREAM,Cs|Caesium|downstream_only,DOWNSTREAM_ONLY,ELEMENT_FAMILY_ALLOWED_AFTER_NUCLEAR_ATOMIC_CLOSURE,native_periodic_element_family,SAM_NATIVE_126_ELEMENT_FAMILY,KNOWN_Z_DOWNSTREAM,QP094A,periodic,REVEALED_KNOWN_DOWNSTREAM_LABEL,Cs Caesium,Cs Caesium,Cs,Caesium,downstream_only,no,CR119_DOWNSTREAM_ONLY_REVEAL
QP094A-EZ056,56,56,74,56,126,5,8,4,32,28,OPEN_SHELL,PARTIAL_ELECTRON_SHELL_CLOSURE,CLOSED_ELEMENT_FAMILY_WRITE,CLOSED_NEUTRAL_ATOM_WRITE,QP094A-IZ056N074-FLOOR_PRIMARY,2,4153.833333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333332,519.2291666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666665,3634.604166666666666666666666666666666666666666666666666666666666666666666666666666666666666666666665,yes,KNOWN_NATURAL_SURFACE_DOWNSTREAM,Ba|Barium|downstream_only,DOWNSTREAM_ONLY,ELEMENT_FAMILY_ALLOWED_AFTER_NUCLEAR_ATOMIC_CLOSURE,native_periodic_element_family,SAM_NATIVE_126_ELEMENT_FAMILY,KNOWN_Z_DOWNSTREAM,QP094A,periodic,REVEALED_KNOWN_DOWNSTREAM_LABEL,Ba Barium,Ba Barium,Ba,Barium,downstream_only,no,CR119_DOWNSTREAM_ONLY_REVEAL
QP094A-EZ057,57,57,76,57,126,5,9,4,32,29,OPEN_SHELL,PARTIAL_ELECTRON_SHELL_CLOSURE,CLOSED_ELEMENT_FAMILY_WRITE,CLOSED_NEUTRAL_ATOM_WRITE,QP094A-IZ057N076-FLOOR_PRIMARY,1,4228.093749999999999999999999999999999999999999999999999999999999999999999999999999999999999999999998,528.5117187499999999999999999999999999999999999999999999999999999999999999999999999999999999999999998,3699.582031249999999999999999999999999999999999999999999999999999999999999999999999999999999999999999,yes,KNOWN_NATURAL_SURFACE_DOWNSTREAM,La|Lanthanum|downstream_only,DOWNSTREAM_ONLY,ELEMENT_FAMILY_ALLOWED_AFTER_NUCLEAR_ATOMIC_CLOSURE,native_periodic_element_family,SAM_NATIVE_126_ELEMENT_FAMILY,KNOWN_Z_DOWNSTREAM,QP094A,periodic,REVEALED_KNOWN_DOWNSTREAM_LABEL,La Lanthanum,La Lanthanum,La,Lanthanum,downstream_only,no,CR119_DOWNSTREAM_ONLY_REVEAL
QP094A-EZ058,58,58,77,58,126,5,10,4,32,30,OPEN_SHELL,PARTIAL_ELECTRON_SHELL_CLOSURE,CLOSED_ELEMENT_FAMILY_WRITE,CLOSED_NEUTRAL_ATOM_WRITE,QP094A-IZ058N077-FLOOR_PRIMARY,2,4302.229166666666666666666666666666666666666666666666666666666666666666666666666666666666666666666665,537.7786458333333333333333333333333333333333333333333333333333333333333333333333333333333333333333331,3764.450520833333333333333333333333333333333333333333333333333333333333333333333333333333333333333332,yes,KNOWN_NATURAL_SURFACE_DOWNSTREAM,Ce|Cerium|downstream_only,DOWNSTREAM_ONLY,ELEMENT_FAMILY_ALLOWED_AFTER_NUCLEAR_ATOMIC_CLOSURE,native_periodic_element_family,SAM_NATIVE_126_ELEMENT_FAMILY,KNOWN_Z_DOWNSTREAM,QP094A,periodic,REVEALED_KNOWN_DOWNSTREAM_LABEL,Ce Cerium,Ce Cerium,Ce,Cerium,downstream_only,no,CR119_DOWNSTREAM_ONLY_REVEAL
QP094A-EZ059,59,59,78,59,126,5,11,4,32,31,OPEN_SHELL,PARTIAL_ELECTRON_SHELL_CLOSURE,CLOSED_ELEMENT_FAMILY_WRITE,CLOSED_NEUTRAL_ATOM_WRITE,QP094A-IZ059N078-FLOOR_PRIMARY,2,4376.364583333333333333333333333333333333333333333333333333333333333333333333333333333333333333333332,547.0455729166666666666666666666666666666666666666666666666666666666666666666666666666666666666666665,3829.319010416666666666666666666666666666666666666666666666666666666666666666666666666666666666666665,yes,KNOWN_NATURAL_SURFACE_DOWNSTREAM,Pr|Praseodymium|downstream_only,DOWNSTREAM_ONLY,ELEMENT_FAMILY_ALLOWED_AFTER_NUCLEAR_ATOMIC_CLOSURE,native_periodic_element_family,SAM_NATIVE_126_ELEMENT_FAMILY,KNOWN_Z_DOWNSTREAM,QP094A,periodic,REVEALED_KNOWN_DOWNSTREAM_LABEL,Pr Praseodymium,Pr Praseodymium,Pr,Praseodymium,downstream_only,no,CR119_DOWNSTREAM_ONLY_REVEAL
QP094A-EZ060,60,60,80,60,126,5,12,4,32,32,CLOSED_SHELL,FILLED_ELECTRON_SHELL_CLOSURE,CLOSED_ELEMENT_FAMILY_WRITE,CLOSED_NEUTRAL_ATOM_WRITE,QP094A-IZ060N080-FLOOR_PRIMARY,1,4450.624999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999998,556.3281249999999999999999999999999999999999999999999999999999999999999999999999999999999999999999998,3894.296874999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999,yes,KNOWN_NATURAL_SURFACE_DOWNSTREAM,Nd|Neodymium|downstream_only,DOWNSTREAM_ONLY,ELEMENT_FAMILY_ALLOWED_AFTER_NUCLEAR_ATOMIC_CLOSURE,native_periodic_element_family,SAM_NATIVE_126_ELEMENT_FAMILY,KNOWN_Z_DOWNSTREAM,QP094A,periodic,REVEALED_KNOWN_DOWNSTREAM_LABEL,Nd Neodymium,Nd Neodymium,Nd,Neodymium,downstream_only,no,CR119_DOWNSTREAM_ONLY_REVEAL
QP094A-EZ061,61,61,86,61,126,6,1,5,32,1,OPEN_SHELL,PARTIAL_ELECTRON_SHELL_CLOSURE,CLOSED_ELEMENT_FAMILY_WRITE,CLOSED_NEUTRAL_ATOM_WRITE,QP094A-IZ061N086-FLOOR_PRIMARY,2,4525.385416666666666666666666666666666666666666666666666666666666666666666666666666666666666666666665,565.6731770833333333333333333333333333333333333333333333333333333333333333333333333333333333333333331,3959.712239583333333333333333333333333333333333333333333333333333333333333333333333333333333333333332,yes,KNOWN_LONG_LIVED_HOLE_DOWNSTREAM,Pm|Promethium|downstream_only,DOWNSTREAM_ONLY,ELEMENT_FAMILY_ALLOWED_AFTER_NUCLEAR_ATOMIC_CLOSURE,native_periodic_element_family,SAM_NATIVE_126_ELEMENT_FAMILY,KNOWN_Z_DOWNSTREAM,QP094A,periodic,REVEALED_KNOWN_DOWNSTREAM_LABEL,Pm Promethium,Pm Promethium,Pm,Promethium,downstream_only,no,CR119_DOWNSTREAM_ONLY_REVEAL
QP094A-EZ062,62,62,87,62,126,6,2,5,32,2,OPEN_SHELL,PARTIAL_ELECTRON_SHELL_CLOSURE,CLOSED_ELEMENT_FAMILY_WRITE,CLOSED_NEUTRAL_ATOM_WRITE,QP094A-IZ062N087-FLOOR_PRIMARY,2,4599.520833333333333333333333333333333333333333333333333333333333333333333333333333333333333333333332,574.9401041666666666666666666666666666666666666666666666666666666666666666666666666666666666666666665,4024.580729166666666666666666666666666666666666666666666666666666666666666666666666666666666666666665,yes,KNOWN_NATURAL_SURFACE_DOWNSTREAM,Sm|Samarium|downstream_only,DOWNSTREAM_ONLY,ELEMENT_FAMILY_ALLOWED_AFTER_NUCLEAR_ATOMIC_CLOSURE,native_periodic_element_family,SAM_NATIVE_126_ELEMENT_FAMILY,KNOWN_Z_DOWNSTREAM,QP094A,periodic,REVEALED_KNOWN_DOWNSTREAM_LABEL,Sm Samarium,Sm Samarium,Sm,Samarium,downstream_only,no,CR119_DOWNSTREAM_ONLY_REVEAL
QP094A-EZ063,63,63,89,63,126,6,3,5,32,3,OPEN_SHELL,PARTIAL_ELECTRON_SHELL_CLOSURE,CLOSED_ELEMENT_FAMILY_WRITE,CLOSED_NEUTRAL_ATOM_WRITE,QP094A-IZ063N089-FLOOR_PRIMARY,2,4673.781249999999999999999999999999999999999999999999999999999999999999999999999999999999999999999998,584.2226562499999999999999999999999999999999999999999999999999999999999999999999999999999999999999998,4089.558593749999999999999999999999999999999999999999999999999999999999999999999999999999999999999999,yes,KNOWN_NATURAL_SURFACE_DOWNSTREAM,Eu|Europium|downstream_only,DOWNSTREAM_ONLY,ELEMENT_FAMILY_ALLOWED_AFTER_NUCLEAR_ATOMIC_CLOSURE,native_periodic_element_family,SAM_NATIVE_126_ELEMENT_FAMILY,KNOWN_Z_DOWNSTREAM,QP094A,periodic,REVEALED_KNOWN_DOWNSTREAM_LABEL,Eu Europium,Eu Europium,Eu,Europium,downstream_only,no,CR119_DOWNSTREAM_ONLY_REVEAL
QP094A-EZ064,64,64,90,64,126,6,4,5,32,4,OPEN_SHELL,PARTIAL_ELECTRON_SHELL_CLOSURE,CLOSED_ELEMENT_FAMILY_WRITE,CLOSED_NEUTRAL_ATOM_WRITE,QP094A-IZ064N090-FLOOR_PRIMARY,2,4747.916666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666665,593.4895833333333333333333333333333333333333333333333333333333333333333333333333333333333333333333331,4154.427083333333333333333333333333333333333333333333333333333333333333333333333333333333333333333332,yes,KNOWN_NATURAL_SURFACE_DOWNSTREAM,Gd|Gadolinium|downstream_only,DOWNSTREAM_ONLY,ELEMENT_FAMILY_ALLOWED_AFTER_NUCLEAR_ATOMIC_CLOSURE,native_periodic_element_family,SAM_NATIVE_126_ELEMENT_FAMILY,KNOWN_Z_DOWNSTREAM,QP094A,periodic,REVEALED_KNOWN_DOWNSTREAM_LABEL,Gd Gadolinium,Gd Gadolinium,Gd,Gadolinium,downstream_only,no,CR119_DOWNSTREAM_ONLY_REVEAL
QP094A-EZ065,65,65,92,65,126,6,5,5,32,5,OPEN_SHELL,PARTIAL_ELECTRON_SHELL_CLOSURE,CLOSED_ELEMENT_FAMILY_WRITE,CLOSED_NEUTRAL_ATOM_WRITE,QP094A-IZ065N092-FLOOR_PRIMARY,2,4822.177083333333333333333333333333333333333333333333333333333333333333333333333333333333333333333332,602.7721354166666666666666666666666666666666666666666666666666666666666666666666666666666666666666665,4219.404947916666666666666666666666666666666666666666666666666666666666666666666666666666666666666665,yes,KNOWN_NATURAL_SURFACE_DOWNSTREAM,Tb|Terbium|downstream_only,DOWNSTREAM_ONLY,ELEMENT_FAMILY_ALLOWED_AFTER_NUCLEAR_ATOMIC_CLOSURE,native_periodic_element_family,SAM_NATIVE_126_ELEMENT_FAMILY,KNOWN_Z_DOWNSTREAM,QP094A,periodic,REVEALED_KNOWN_DOWNSTREAM_LABEL,Tb Terbium,Tb Terbium,Tb,Terbium,downstream_only,no,CR119_DOWNSTREAM_ONLY_REVEAL
QP094A-EZ066,66,66,93,66,126,6,6,5,32,6,OPEN_SHELL,PARTIAL_ELECTRON_SHELL_CLOSURE,CLOSED_ELEMENT_FAMILY_WRITE,CLOSED_NEUTRAL_ATOM_WRITE,QP094A-IZ066N093-FLOOR_PRIMARY,2,4896.312499999999999999999999999999999999999999999999999999999999999999999999999999999999999999999998,612.0390624999999999999999999999999999999999999999999999999999999999999999999999999999999999999999998,4284.273437499999999999999999999999999999999999999999999999999999999999999999999999999999999999999999,yes,KNOWN_NATURAL_SURFACE_DOWNSTREAM,Dy|Dysprosium|downstream_only,DOWNSTREAM_ONLY,ELEMENT_FAMILY_ALLOWED_AFTER_NUCLEAR_ATOMIC_CLOSURE,native_periodic_element_family,SAM_NATIVE_126_ELEMENT_FAMILY,KNOWN_Z_DOWNSTREAM,QP094A,periodic,REVEALED_KNOWN_DOWNSTREAM_LABEL,Dy Dysprosium,Dy Dysprosium,Dy,Dysprosium,downstream_only,no,CR119_DOWNSTREAM_ONLY_REVEAL
QP094A-EZ067,67,67,94,67,126,6,7,5,32,7,OPEN_SHELL,PARTIAL_ELECTRON_SHELL_CLOSURE,CLOSED_ELEMENT_FAMILY_WRITE,CLOSED_NEUTRAL_ATOM_WRITE,QP094A-IZ067N094-FLOOR_PRIMARY,2,4970.447916666666666666666666666666666666666666666666666666666666666666666666666666666666666666666665,621.3059895833333333333333333333333333333333333333333333333333333333333333333333333333333333333333331,4349.141927083333333333333333333333333333333333333333333333333333333333333333333333333333333333333332,yes,KNOWN_NATURAL_SURFACE_DOWNSTREAM,Ho|Holmium|downstream_only,DOWNSTREAM_ONLY,ELEMENT_FAMILY_ALLOWED_AFTER_NUCLEAR_ATOMIC_CLOSURE,native_periodic_element_family,SAM_NATIVE_126_ELEMENT_FAMILY,KNOWN_Z_DOWNSTREAM,QP094A,periodic,REVEALED_KNOWN_DOWNSTREAM_LABEL,Ho Holmium,Ho Holmium,Ho,Holmium,downstream_only,no,CR119_DOWNSTREAM_ONLY_REVEAL
QP094A-EZ068,68,68,96,68,126,6,8,5,32,8,OPEN_SHELL,PARTIAL_ELECTRON_SHELL_CLOSURE,CLOSED_ELEMENT_FAMILY_WRITE,CLOSED_NEUTRAL_ATOM_WRITE,QP094A-IZ068N096-FLOOR_PRIMARY,2,5044.708333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333332,630.5885416666666666666666666666666666666666666666666666666666666666666666666666666666666666666666665,4414.119791666666666666666666666666666666666666666666666666666666666666666666666666666666666666666665,yes,KNOWN_NATURAL_SURFACE_DOWNSTREAM,Er|Erbium|downstream_only,DOWNSTREAM_ONLY,ELEMENT_FAMILY_ALLOWED_AFTER_NUCLEAR_ATOMIC_CLOSURE,native_periodic_element_family,SAM_NATIVE_126_ELEMENT_FAMILY,KNOWN_Z_DOWNSTREAM,QP094A,periodic,REVEALED_KNOWN_DOWNSTREAM_LABEL,Er Erbium,Er Erbium,Er,Erbium,downstream_only,no,CR119_DOWNSTREAM_ONLY_REVEAL
QP094A-EZ069,69,69,97,69,126,6,9,5,32,9,OPEN_SHELL,PARTIAL_ELECTRON_SHELL_CLOSURE,CLOSED_ELEMENT_FAMILY_WRITE,CLOSED_NEUTRAL_ATOM_WRITE,QP094A-IZ069N097-FLOOR_PRIMARY,2,5118.843749999999999999999999999999999999999999999999999999999999999999999999999999999999999999999998,639.8554687499999999999999999999999999999999999999999999999999999999999999999999999999999999999999998,4478.988281249999999999999999999999999999999999999999999999999999999999999999999999999999999999999999,yes,KNOWN_NATURAL_SURFACE_DOWNSTREAM,Tm|Thulium|downstream_only,DOWNSTREAM_ONLY,ELEMENT_FAMILY_ALLOWED_AFTER_NUCLEAR_ATOMIC_CLOSURE,native_periodic_element_family,SAM_NATIVE_126_ELEMENT_FAMILY,KNOWN_Z_DOWNSTREAM,QP094A,periodic,REVEALED_KNOWN_DOWNSTREAM_LABEL,Tm Thulium,Tm Thulium,Tm,Thulium,downstream_only,no,CR119_DOWNSTREAM_ONLY_REVEAL
QP094A-EZ070,70,70,99,70,126,6,10,5,32,10,OPEN_SHELL,PARTIAL_ELECTRON_SHELL_CLOSURE,CLOSED_ELEMENT_FAMILY_WRITE,CLOSED_NEUTRAL_ATOM_WRITE,QP094A-IZ070N099-FLOOR_PRIMARY,2,5193.104166666666666666666666666666666666666666666666666666666666666666666666666666666666666666666665,649.1380208333333333333333333333333333333333333333333333333333333333333333333333333333333333333333331,4543.966145833333333333333333333333333333333333333333333333333333333333333333333333333333333333333332,yes,KNOWN_NATURAL_SURFACE_DOWNSTREAM,Yb|Ytterbium|downstream_only,DOWNSTREAM_ONLY,ELEMENT_FAMILY_ALLOWED_AFTER_NUCLEAR_ATOMIC_CLOSURE,native_periodic_element_family,SAM_NATIVE_126_ELEMENT_FAMILY,KNOWN_Z_DOWNSTREAM,QP094A,periodic,REVEALED_KNOWN_DOWNSTREAM_LABEL,Yb Ytterbium,Yb Ytterbium,Yb,Ytterbium,downstream_only,no,CR119_DOWNSTREAM_ONLY_REVEAL
QP094A-EZ071,71,71,100,71,126,6,11,5,32,11,OPEN_SHELL,PARTIAL_ELECTRON_SHELL_CLOSURE,CLOSED_ELEMENT_FAMILY_WRITE,CLOSED_NEUTRAL_ATOM_WRITE,QP094A-IZ071N100-FLOOR_PRIMARY,2,5267.239583333333333333333333333333333333333333333333333333333333333333333333333333333333333333333331,658.4049479166666666666666666666666666666666666666666666666666666666666666666666666666666666666666664,4608.834635416666666666666666666666666666666666666666666666666666666666666666666666666666666666666665,yes,KNOWN_NATURAL_SURFACE_DOWNSTREAM,Lu|Lutetium|downstream_only,DOWNSTREAM_ONLY,ELEMENT_FAMILY_ALLOWED_AFTER_NUCLEAR_ATOMIC_CLOSURE,native_periodic_element_family,SAM_NATIVE_126_ELEMENT_FAMILY,KNOWN_Z_DOWNSTREAM,QP094A,periodic,REVEALED_KNOWN_DOWNSTREAM_LABEL,Lu Lutetium,Lu Lutetium,Lu,Lutetium,downstream_only,no,CR119_DOWNSTREAM_ONLY_REVEAL
QP094A-EZ072,72,72,102,72,126,6,12,5,32,12,OPEN_SHELL,PARTIAL_ELECTRON_SHELL_CLOSURE,CLOSED_ELEMENT_FAMILY_WRITE,CLOSED_NEUTRAL_ATOM_WRITE,QP094A-IZ072N102-FLOOR_PRIMARY,1,5341.499999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999998,667.6874999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999998,4673.812499999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999,yes,KNOWN_NATURAL_SURFACE_DOWNSTREAM,Hf|Hafnium|downstream_only,DOWNSTREAM_ONLY,ELEMENT_FAMILY_ALLOWED_AFTER_NUCLEAR_ATOMIC_CLOSURE,native_periodic_element_family,SAM_NATIVE_126_ELEMENT_FAMILY,KNOWN_Z_DOWNSTREAM,QP094A,periodic,REVEALED_KNOWN_DOWNSTREAM_LABEL,Hf Hafnium,Hf Hafnium,Hf,Hafnium,downstream_only,no,CR119_DOWNSTREAM_ONLY_REVEAL
QP094A-EZ073,73,73,109,73,126,7,1,5,32,13,OPEN_SHELL,PARTIAL_ELECTRON_SHELL_CLOSURE,CLOSED_ELEMENT_FAMILY_WRITE,CLOSED_NEUTRAL_ATOM_WRITE,QP094A-IZ073N109-FLOOR_PRIMARY,2,5416.385416666666666666666666666666666666666666666666666666666666666666666666666666666666666666666665,677.0481770833333333333333333333333333333333333333333333333333333333333333333333333333333333333333331,4739.337239583333333333333333333333333333333333333333333333333333333333333333333333333333333333333332,yes,KNOWN_NATURAL_SURFACE_DOWNSTREAM,Ta|Tantalum|downstream_only,DOWNSTREAM_ONLY,ELEMENT_FAMILY_ALLOWED_AFTER_NUCLEAR_ATOMIC_CLOSURE,native_periodic_element_family,SAM_NATIVE_126_ELEMENT_FAMILY,KNOWN_Z_DOWNSTREAM,QP094A,periodic,REVEALED_KNOWN_DOWNSTREAM_LABEL,Ta Tantalum,Ta Tantalum,Ta,Tantalum,downstream_only,no,CR119_DOWNSTREAM_ONLY_REVEAL
QP094A-EZ074,74,74,111,74,126,7,2,5,32,14,OPEN_SHELL,PARTIAL_ELECTRON_SHELL_CLOSURE,CLOSED_ELEMENT_FAMILY_WRITE,CLOSED_NEUTRAL_ATOM_WRITE,QP094A-IZ074N111-FLOOR_PRIMARY,1,5490.645833333333333333333333333333333333333333333333333333333333333333333333333333333333333333333331,686.3307291666666666666666666666666666666666666666666666666666666666666666666666666666666666666666664,4804.315104166666666666666666666666666666666666666666666666666666666666666666666666666666666666666665,yes,KNOWN_NATURAL_SURFACE_DOWNSTREAM,W|Tungsten|downstream_only,DOWNSTREAM_ONLY,ELEMENT_FAMILY_ALLOWED_AFTER_NUCLEAR_ATOMIC_CLOSURE,native_periodic_element_family,SAM_NATIVE_126_ELEMENT_FAMILY,KNOWN_Z_DOWNSTREAM,QP094A,periodic,REVEALED_KNOWN_DOWNSTREAM_LABEL,W Tungsten,W Tungsten,W,Tungsten,downstream_only,no,CR119_DOWNSTREAM_ONLY_REVEAL
QP094A-EZ075,75,75,112,75,126,7,3,5,32,15,OPEN_SHELL,PARTIAL_ELECTRON_SHELL_CLOSURE,CLOSED_ELEMENT_FAMILY_WRITE,CLOSED_NEUTRAL_ATOM_WRITE,QP094A-IZ075N112-FLOOR_PRIMARY,2,5564.781249999999999999999999999999999999999999999999999999999999999999999999999999999999999999999998,695.5976562499999999999999999999999999999999999999999999999999999999999999999999999999999999999999998,4869.183593749999999999999999999999999999999999999999999999999999999999999999999999999999999999999999,yes,KNOWN_NATURAL_SURFACE_DOWNSTREAM,Re|Rhenium|downstream_only,DOWNSTREAM_ONLY,ELEMENT_FAMILY_ALLOWED_AFTER_NUCLEAR_ATOMIC_CLOSURE,native_periodic_element_family,SAM_NATIVE_126_ELEMENT_FAMILY,KNOWN_Z_DOWNSTREAM,QP094A,periodic,REVEALED_KNOWN_DOWNSTREAM_LABEL,Re Rhenium,Re Rhenium,Re,Rhenium,downstream_only,no,CR119_DOWNSTREAM_ONLY_REVEAL
QP094A-EZ076,76,76,114,76,126,7,4,5,32,16,OPEN_SHELL,PARTIAL_ELECTRON_SHELL_CLOSURE,CLOSED_ELEMENT_FAMILY_WRITE,CLOSED_NEUTRAL_ATOM_WRITE,QP094A-IZ076N114-FLOOR_PRIMARY,1,5639.041666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666665,704.8802083333333333333333333333333333333333333333333333333333333333333333333333333333333333333333331,4934.161458333333333333333333333333333333333333333333333333333333333333333333333333333333333333333332,yes,KNOWN_NATURAL_SURFACE_DOWNSTREAM,Os|Osmium|downstream_only,DOWNSTREAM_ONLY,ELEMENT_FAMILY_ALLOWED_AFTER_NUCLEAR_ATOMIC_CLOSURE,native_periodic_element_family,SAM_NATIVE_126_ELEMENT_FAMILY,KNOWN_Z_DOWNSTREAM,QP094A,periodic,REVEALED_KNOWN_DOWNSTREAM_LABEL,Os Osmium,Os Osmium,Os,Osmium,downstream_only,no,CR119_DOWNSTREAM_ONLY_REVEAL
QP094A-EZ077,77,77,115,77,126,7,5,5,32,17,OPEN_SHELL,PARTIAL_ELECTRON_SHELL_CLOSURE,CLOSED_ELEMENT_FAMILY_WRITE,CLOSED_NEUTRAL_ATOM_WRITE,QP094A-IZ077N115-FLOOR_PRIMARY,2,5713.177083333333333333333333333333333333333333333333333333333333333333333333333333333333333333333331,714.1471354166666666666666666666666666666666666666666666666666666666666666666666666666666666666666664,4999.029947916666666666666666666666666666666666666666666666666666666666666666666666666666666666666665,yes,KNOWN_NATURAL_SURFACE_DOWNSTREAM,Ir|Iridium|downstream_only,DOWNSTREAM_ONLY,ELEMENT_FAMILY_ALLOWED_AFTER_NUCLEAR_ATOMIC_CLOSURE,native_periodic_element_family,SAM_NATIVE_126_ELEMENT_FAMILY,KNOWN_Z_DOWNSTREAM,QP094A,periodic,REVEALED_KNOWN_DOWNSTREAM_LABEL,Ir Iridium,Ir Iridium,Ir,Iridium,downstream_only,no,CR119_DOWNSTREAM_ONLY_REVEAL
QP094A-EZ078,78,78,117,78,126,7,6,5,32,18,OPEN_SHELL,PARTIAL_ELECTRON_SHELL_CLOSURE,CLOSED_ELEMENT_FAMILY_WRITE,CLOSED_NEUTRAL_ATOM_WRITE,QP094A-IZ078N117-FLOOR_PRIMARY,1,5787.437499999999999999999999999999999999999999999999999999999999999999999999999999999999999999999998,723.4296874999999999999999999999999999999999999999999999999999999999999999999999999999999999999999998,5064.007812499999999999999999999999999999999999999999999999999999999999999999999999999999999999999999,yes,KNOWN_NATURAL_SURFACE_DOWNSTREAM,Pt|Platinum|downstream_only,DOWNSTREAM_ONLY,ELEMENT_FAMILY_ALLOWED_AFTER_NUCLEAR_ATOMIC_CLOSURE,native_periodic_element_family,SAM_NATIVE_126_ELEMENT_FAMILY,KNOWN_Z_DOWNSTREAM,QP094A,periodic,REVEALED_KNOWN_DOWNSTREAM_LABEL,Pt Platinum,Pt Platinum,Pt,Platinum,downstream_only,no,CR119_DOWNSTREAM_ONLY_REVEAL
QP094A-EZ079,79,79,118,79,126,7,7,5,32,19,OPEN_SHELL,PARTIAL_ELECTRON_SHELL_CLOSURE,CLOSED_ELEMENT_FAMILY_WRITE,CLOSED_NEUTRAL_ATOM_WRITE,QP094A-IZ079N118-FLOOR_PRIMARY,2,5861.572916666666666666666666666666666666666666666666666666666666666666666666666666666666666666666665,732.6966145833333333333333333333333333333333333333333333333333333333333333333333333333333333333333331,5128.876302083333333333333333333333333333333333333333333333333333333333333333333333333333333333333332,yes,KNOWN_NATURAL_SURFACE_DOWNSTREAM,Au|Gold|downstream_only,DOWNSTREAM_ONLY,ELEMENT_FAMILY_ALLOWED_AFTER_NUCLEAR_ATOMIC_CLOSURE,native_periodic_element_family,SAM_NATIVE_126_ELEMENT_FAMILY,KNOWN_Z_DOWNSTREAM,QP094A,periodic,REVEALED_KNOWN_DOWNSTREAM_LABEL,Au Gold,Au Gold,Au,Gold,downstream_only,no,CR119_DOWNSTREAM_ONLY_REVEAL
QP094A-EZ080,80,80,120,80,126,7,8,5,32,20,OPEN_SHELL,PARTIAL_ELECTRON_SHELL_CLOSURE,CLOSED_ELEMENT_FAMILY_WRITE,CLOSED_NEUTRAL_ATOM_WRITE,QP094A-IZ080N120-FLOOR_PRIMARY,1,5935.833333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333331,741.9791666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666664,5193.854166666666666666666666666666666666666666666666666666666666666666666666666666666666666666666665,yes,KNOWN_NATURAL_SURFACE_DOWNSTREAM,Hg|Mercury|downstream_only,DOWNSTREAM_ONLY,ELEMENT_FAMILY_ALLOWED_AFTER_NUCLEAR_ATOMIC_CLOSURE,native_periodic_element_family,SAM_NATIVE_126_ELEMENT_FAMILY,KNOWN_Z_DOWNSTREAM,QP094A,periodic,REVEALED_KNOWN_DOWNSTREAM_LABEL,Hg Mercury,Hg Mercury,Hg,Mercury,downstream_only,no,CR119_DOWNSTREAM_ONLY_REVEAL
