trial_index,time_index,t_over_T2,sensor_p0,sensor_threshold_prob,packet_checksum,g_protocol,fired,block_reason,a_leak_truth
72,5,0.035000,0.264586,0.953903,162,1,False,already_fired,0.056934
72,6,0.040000,0.270141,0.992279,162,1,False,already_fired,0.063541
72,7,0.050000,0.276832,0.999138,162,1,False,already_fired,0.076437
72,8,0.070000,0.290916,0.999992,162,1,False,already_fired,0.100991
72,9,0.100000,0.314272,1.000000,162,1,False,already_fired,0.134868
73,0,0.000000,0.239581,0.005535,162,1,False,sensor_prob_below_p_alarm,0.007609
73,1,0.010000,0.246272,0.047822,162,1,False,sensor_prob_below_p_alarm,0.021896
73,2,0.020000,0.255068,0.475148,162,1,False,sensor_prob_below_p_alarm,0.035758
73,3,0.025000,0.256932,0.625577,162,1,False,sensor_prob_below_p_alarm,0.042532
73,4,0.030000,0.260241,0.832179,162,1,True,,0.049202
73,5,0.035000,0.264377,0.950779,162,1,False,already_fired,0.055771
73,6,0.040000,0.266565,0.975409,162,1,False,already_fired,0.062239
73,7,0.050000,0.275330,0.998589,162,1,False,already_fired,0.074876
73,8,0.070000,0.290812,0.999991,162,1,False,already_fired,0.098986
73,9,0.100000,0.309560,1.000000,162,1,False,already_fired,0.132367
74,0,0.000000,0.239508,0.005404,162,1,False,sensor_prob_below_p_alarm,0.007609
74,1,0.010000,0.244691,0.028998,162,1,False,sensor_prob_below_p_alarm,0.022053
74,2,0.020000,0.256063,0.556645,162,1,False,sensor_prob_below_p_alarm,0.036054
74,3,0.025000,0.258654,0.746417,162,1,False,sensor_prob_below_p_alarm,0.042890
74,4,0.030000,0.262366,0.908876,162,1,True,,0.049620
74,5,0.035000,0.266005,0.970582,162,1,False,already_fired,0.056244
74,6,0.040000,0.269702,0.991089,162,1,False,already_fired,0.062762
74,7,0.050000,0.277649,0.999341,162,1,False,already_fired,0.075489
74,8,0.070000,0.291696,0.999993,162,1,False,already_fired,0.099733
74,9,0.100000,0.313948,1.000000,162,1,False,already_fired,0.133208
75,0,0.000000,0.238602,0.004018,162,1,False,sensor_prob_below_p_alarm,0.007609
75,1,0.010000,0.245492,0.037408,162,1,False,sensor_prob_below_p_alarm,0.021736
75,2,0.020000,0.254942,0.464858,162,1,False,sensor_prob_below_p_alarm,0.035444
75,3,0.025000,0.257529,0.670294,162,1,False,sensor_prob_below_p_alarm,0.042144
75,4,0.030000,0.260398,0.839267,162,1,True,,0.048742
75,5,0.035000,0.263969,0.944102,162,1,False,already_fired,0.055239
75,6,0.040000,0.268618,0.987323,162,1,False,already_fired,0.061637
75,7,0.050000,0.275806,0.998793,162,1,False,already_fired,0.074139
75,8,0.070000,0.289141,0.999985,162,1,False,already_fired,0.097995
75,9,0.100000,0.309990,1.000000,162,1,False,already_fired,0.131034
76,0,0.000000,0.239707,0.005767,162,1,False,sensor_prob_below_p_alarm,0.007609
76,1,0.010000,0.247513,0.070220,162,1,False,sensor_prob_below_p_alarm,0.021777
76,2,0.020000,0.253152,0.325308,162,1,False,sensor_prob_below_p_alarm,0.035523
76,3,0.025000,0.257387,0.659943,162,1,False,sensor_prob_below_p_alarm,0.042241
76,4,0.030000,0.260545,0.845663,162,1,True,,0.048856
76,5,0.035000,0.263571,0.936784,162,1,False,already_fired,0.055371
76,6,0.040000,0.269183,0.989451,162,1,False,already_fired,0.061785
76,7,0.050000,0.276304,0.998975,162,1,False,already_fired,0.074318
76,8,0.070000,0.286707,0.999966,162,1,False,already_fired,0.098231
76,9,0.100000,0.310079,1.000000,162,1,False,already_fired,0.131340
77,0,0.000000,0.238042,0.003344,162,1,False,sensor_prob_below_p_alarm,0.007609
77,1,0.010000,0.245890,0.042415,162,1,False,sensor_prob_below_p_alarm,0.021660
77,2,0.020000,0.255487,0.509552,162,1,False,sensor_prob_below_p_alarm,0.035294
77,3,0.025000,0.256853,0.619510,162,1,False,sensor_prob_below_p_alarm,0.041958
77,4,0.030000,0.261188,0.871322,162,1,True,,0.048520
77,5,0.035000,0.263723,0.939676,162,1,False,already_fired,0.054983
77,6,0.040000,0.267649,0.982652,162,1,False,already_fired,0.061347
77,7,0.050000,0.276173,0.998930,162,1,False,already_fired,0.073782
77,8,0.070000,0.290953,0.999992,162,1,False,already_fired,0.097511
77,9,0.100000,0.310089,1.000000,162,1,False,already_fired,0.130375
78,0,0.000000,0.238874,0.004393,162,1,False,sensor_prob_below_p_alarm,0.007609
78,1,0.010000,0.247550,0.071011,162,1,False,sensor_prob_below_p_alarm,0.022348
78,2,0.020000,0.253487,0.349936,162,1,False,sensor_prob_below_p_alarm,0.036631
78,3,0.025000,0.260037,0.822593,162,1,True,,0.043605
78,4,0.030000,0.262649,0.916288,162,1,False,already_fired,0.050468
78,5,0.035000,0.262660,0.916551,162,1,False,already_fired,0.057223
78,6,0.040000,0.269565,0.990685,162,1,False,already_fired,0.063870
78,7,0.050000,0.275105,0.998481,162,1,False,already_fired,0.076847
78,8,0.070000,0.290754,0.999991,162,1,False,already_fired,0.101560
78,9,0.100000,0.313304,1.000000,162,1,False,already_fired,0.135668
79,0,0.000000,0.239073,0.004688,162,1,False,sensor_prob_below_p_alarm,0.007609
79,1,0.010000,0.245351,0.035770,162,1,False,sensor_prob_below_p_alarm,0.021986
79,2,0.020000,0.253806,0.374181,162,1,False,sensor_prob_below_p_alarm,0.035930
79,3,0.025000,0.258262,0.721215,162,1,False,sensor_prob_below_p_alarm,0.042743
79,4,0.030000,0.261592,0.885466,162,1,True,,0.049451
79,5,0.035000,0.265257,0.962678,162,1,False,already_fired,0.056056
79,6,0.040000,0.268534,0.986974,162,1,False,already_fired,0.062559
79,7,0.050000,0.273016,0.996985,162,1,False,already_fired,0.075262
79,8,0.070000,0.291246,0.999992,162,1,False,already_fired,0.099487
79,9,0.100000,0.310445,1.000000,162,1,False,already_fired,0.133003
80,0,0.000000,0.240660,0.007872,162,1,False,sensor_prob_below_p_alarm,0.007609
80,1,0.010000,0.246906,0.058250,162,1,False,sensor_prob_below_p_alarm,0.021946
80,2,0.020000,0.254649,0.440978,162,1,False,sensor_prob_below_p_alarm,0.035851
80,3,0.025000,0.255136,0.480731,162,1,False,sensor_prob_below_p_alarm,0.042644
80,4,0.030000,0.262681,0.917076,162,1,True,,0.049333
80,5,0.035000,0.265073,0.960452,162,1,False,already_fired,0.055919
80,6,0.040000,0.267906,0.984033,162,1,False,already_fired,0.062402
80,7,0.050000,0.275387,0.998615,162,1,False,already_fired,0.075065
80,8,0.070000,0.291236,0.999992,162,1,False,already_fired,0.099214
80,9,0.100000,0.310461,1.000000,162,1,False,already_fired,0.132615
81,0,0.000000,0.238262,0.003594,162,1,False,sensor_prob_below_p_alarm,0.007609
81,1,0.010000,0.246325,0.048612,162,1,False,sensor_prob_below_p_alarm,0.022716
81,2,0.020000,0.255649,0.522877,162,1,False,sensor_prob_below_p_alarm,0.037339
81,3,0.025000,0.259209,0.779379,162,1,True,,0.044472
81,4,0.030000,0.262225,0.904954,162,1,False,already_fired,0.051487
81,5,0.035000,0.265812,0.968708,162,1,False,already_fired,0.058388
81,6,0.040000,0.268539,0.986996,162,1,False,already_fired,0.065173
81,7,0.050000,0.278681,0.999531,162,1,False,already_fired,0.078407
81,8,0.070000,0.291916,0.999994,162,1,False,already_fired,0.103560
81,9,0.100000,0.316414,1.000000,162,1,False,already_fired,0.138155
82,0,0.000000,0.238419,0.003784,162,1,False,sensor_prob_below_p_alarm,0.007609
82,1,0.010000,0.245880,0.042275,162,1,False,sensor_prob_below_p_alarm,0.021459
82,2,0.020000,0.254785,0.452038,162,1,False,sensor_prob_below_p_alarm,0.034907
82,3,0.025000,0.256560,0.596542,162,1,False,sensor_prob_below_p_alarm,0.041481
82,4,0.030000,0.259560,0.798570,162,1,True,,0.047959
82,5,0.035000,0.264366,0.950618,162,1,False,already_fired,0.054339
82,6,0.040000,0.267838,0.983677,162,1,False,already_fired,0.060624
82,7,0.050000,0.274660,0.998242,162,1,False,already_fired,0.072910
82,8,0.070000,0.288979,0.999984,162,1,False,already_fired,0.096377
82,9,0.100000,0.310728,1.000000,162,1,False,already_fired,0.128928
83,0,0.000000,0.239178,0.004851,162,1,False,sensor_prob_below_p_alarm,0.007609
83,1,0.010000,0.247471,0.069326,162,1,False,sensor_prob_below_p_alarm,0.021677
83,2,0.020000,0.252194,0.260286,162,1,False,sensor_prob_below_p_alarm,0.035335
83,3,0.025000,0.257806,0.690134,162,1,False,sensor_prob_below_p_alarm,0.042013
83,4,0.030000,0.260162,0.828542,162,1,True,,0.048591
83,5,0.035000,0.262471,0.911688,162,1,False,already_fired,0.055071
83,6,0.040000,0.264696,0.955467,162,1,False,already_fired,0.061453
83,7,0.050000,0.273529,0.997452,162,1,False,already_fired,0.073929
83,8,0.070000,0.286838,0.999968,162,1,False,already_fired,0.097759
83,9,0.100000,0.309340,1.000000,162,1,False,already_fired,0.130811
84,0,0.000000,0.238157,0.003473,162,1,False,sensor_prob_below_p_alarm,0.007609
84,1,0.010000,0.246476,0.050973,162,1,False,sensor_prob_below_p_alarm,0.021825
84,2,0.020000,0.254120,0.398662,162,1,False,sensor_prob_below_p_alarm,0.035621
84,3,0.025000,0.255471,0.508261,162,1,False,sensor_prob_below_p_alarm,0.042365
84,4,0.030000,0.261613,0.886162,162,1,True,,0.049006
84,5,0.035000,0.264042,0.945360,162,1,False,already_fired,0.055547
84,6,0.040000,0.266560,0.975368,162,1,False,already_fired,0.061989
84,7,0.050000,0.273131,0.997097,162,1,False,already_fired,0.074578
84,8,0.070000,0.289492,0.999987,162,1,False,already_fired,0.098607
84,9,0.100000,0.309702,1.000000,162,1,False,already_fired,0.131904
85,0,0.000000,0.237785,0.003075,162,1,False,sensor_prob_below_p_alarm,0.007609
85,1,0.010000,0.245780,0.040971,162,1,False,sensor_prob_below_p_alarm,0.022618
85,2,0.020000,0.254618,0.438433,162,1,False,sensor_prob_below_p_alarm,0.037151
85,3,0.025000,0.258136,0.712834,162,1,False,sensor_prob_below_p_alarm,0.044243
85,4,0.030000,0.261131,0.869184,162,1,True,,0.051220
85,5,0.035000,0.265623,0.966774,162,1,False,already_fired,0.058084
85,6,0.040000,0.268995,0.988784,162,1,False,already_fired,0.064835
85,7,0.050000,0.277859,0.999385,162,1,False,already_fired,0.078006
85,8,0.070000,0.292005,0.999994,162,1,False,already_fired,0.103057
85,9,0.100000,0.312916,1.000000,162,1,False,already_fired,0.137555
86,0,0.000000,0.237958,0.003254,162,1,False,sensor_prob_below_p_alarm,0.007609
86,1,0.010000,0.247173,0.063257,162,1,False,sensor_prob_below_p_alarm,0.021841
86,2,0.020000,0.254131,0.399487,162,1,False,sensor_prob_below_p_alarm,0.035648
86,3,0.025000,0.256728,0.609726,162,1,False,sensor_prob_below_p_alarm,0.042396
86,4,0.030000,0.259513,0.796066,162,1,True,,0.049040
86,5,0.035000,0.264853,0.957613,162,1,False,already_fired,0.055583
86,6,0.040000,0.269581,0.990733,162,1,False,already_fired,0.062026
86,7,0.050000,0.274743,0.998289,162,1,False,already_fired,0.074613
86,8,0.070000,0.288874,0.999984,162,1,False,already_fired,0.098628
86,9,0.100000,0.308979,1.000000,162,1,False,already_fired,0.131875
87,0,0.000000,0.238838,0.004340,162,1,False,sensor_prob_below_p_alarm,0.007609
87,1,0.010000,0.246634,0.053530,162,1,False,sensor_prob_below_p_alarm,0.021888
87,2,0.020000,0.254168,0.402381,162,1,False,sensor_prob_below_p_alarm,0.035743
87,3,0.025000,0.258545,0.739515,162,1,False,sensor_prob_below_p_alarm,0.042515
87,4,0.030000,0.259880,0.814932,162,1,True,,0.049184
87,5,0.035000,0.264366,0.950618,162,1,False,already_fired,0.055751
87,6,0.040000,0.269052,0.988992,162,1,False,already_fired,0.062218
87,7,0.050000,0.273670,0.997567,162,1,False,already_fired,0.074854
87,8,0.070000,0.289927,0.999988,162,1,False,already_fired,0.098969
87,9,0.100000,0.308691,1.000000,162,1,False,already_fired,0.132369
88,0,0.000000,0.239335,0.005107,162,1,False,sensor_prob_below_p_alarm,0.007609
88,1,0.010000,0.245529,0.037845,162,1,False,sensor_prob_below_p_alarm,0.022484
88,2,0.020000,0.252220,0.261947,162,1,False,sensor_prob_below_p_alarm,0.036897
88,3,0.025000,0.257623,0.677105,162,1,False,sensor_prob_below_p_alarm,0.043934
88,4,0.030000,0.261665,0.887887,162,1,True,,0.050859
88,5,0.035000,0.265518,0.965650,162,1,False,already_fired,0.057673
88,6,0.040000,0.269236,0.989629,162,1,False,already_fired,0.064379
88,7,0.050000,0.275277,0.998564,162,1,False,already_fired,0.077467
88,8,0.070000,0.292335,0.999995,162,1,False,already_fired,0.102389
88,9,0.100000,0.312681,1.000000,162,1,False,already_fired,0.136773
89,0,0.000000,0.238351,0.003700,162,1,False,sensor_prob_below_p_alarm,0.007609
89,1,0.010000,0.248728,0.101199,162,1,False,sensor_prob_below_p_alarm,0.022002
89,2,0.020000,0.253801,0.373778,162,1,False,sensor_prob_below_p_alarm,0.035960
89,3,0.025000,0.257403,0.661101,162,1,False,sensor_prob_below_p_alarm,0.042779
89,4,0.030000,0.260660,0.850541,162,1,True,,0.049492
89,5,0.035000,0.264267,0.949060,162,1,False,already_fired,0.056100
89,6,0.040000,0.269812,0.991403,162,1,False,already_fired,0.062606
89,7,0.050000,0.276649,0.999085,162,1,False,already_fired,0.075312
89,8,0.070000,0.291754,0.999994,162,1,False,already_fired,0.099536
89,9,0.100000,0.310435,1.000000,162,1,False,already_fired,0.133030
90,0,0.000000,0.239168,0.004835,162,1,False,sensor_prob_below_p_alarm,0.007609
90,1,0.010000,0.246183,0.046507,162,1,False,sensor_prob_below_p_alarm,0.021516
90,2,0.020000,0.252618,0.288013,162,1,False,sensor_prob_below_p_alarm,0.035025
90,3,0.025000,0.257068,0.636000,162,1,False,sensor_prob_below_p_alarm,0.041632
90,4,0.030000,0.258749,0.752237,162,1,True,,0.048143
90,5,0.035000,0.263560,0.936580,162,1,False,already_fired,0.054558
90,6,0.040000,0.266209,0.972439,162,1,False,already_fired,0.060879
90,7,0.050000,0.273529,0.997452,162,1,False,already_fired,0.073240
90,8,0.070000,0.287948,0.999978,162,1,False,already_fired,0.096871
90,9,0.100000,0.308476,1.000000,162,1,False,already_fired,0.129699
91,0,0.000000,0.239497,0.005386,162,1,False,sensor_prob_below_p_alarm,0.007609
91,1,0.010000,0.246466,0.050807,162,1,False,sensor_prob_below_p_alarm,0.021792
91,2,0.020000,0.252408,0.274102,162,1,False,sensor_prob_below_p_alarm,0.035552
91,3,0.025000,0.257880,0.695264,162,1,False,sensor_prob_below_p_alarm,0.042275
91,4,0.030000,0.262822,0.920543,162,1,True,,0.048896
91,5,0.035000,0.264518,0.952909,162,1,False,already_fired,0.055416
91,6,0.040000,0.269325,0.989925,162,1,False,already_fired,0.061834
91,7,0.050000,0.276953,0.999172,162,1,False,already_fired,0.074375
91,8,0.070000,0.290707,0.999991,162,1,False,already_fired,0.098296
91,9,0.100000,0.309942,1.000000,162,1,False,already_fired,0.131405
92,0,0.000000,0.239728,0.005807,162,1,False,sensor_prob_below_p_alarm,0.007609
92,1,0.010000,0.246791,0.056207,162,1,False,sensor_prob_below_p_alarm,0.022634
92,2,0.020000,0.256623,0.601503,162,1,False,sensor_prob_below_p_alarm,0.037180
92,3,0.025000,0.257058,0.635202,162,1,False,sensor_prob_below_p_alarm,0.044276
92,4,0.030000,0.263220,0.929600,162,1,True,,0.051256
92,5,0.035000,0.266984,0.978504,162,1,False,already_fired,0.058122
92,6,0.040000,0.270152,0.992306,162,1,False,already_fired,0.064875
92,7,0.050000,0.277702,0.999352,162,1,False,already_fired,0.078046
92,8,0.070000,0.293723,0.999997,162,1,False,already_fired,0.103085
92,9,0.100000,0.316199,1.000000,162,1,False,already_fired,0.137539
93,0,0.000000,0.238052,0.003356,162,1,False,sensor_prob_below_p_alarm,0.007609
93,1,0.010000,0.246827,0.056850,162,1,False,sensor_prob_below_p_alarm,0.022347
93,2,0.020000,0.254838,0.456305,162,1,False,sensor_prob_below_p_alarm,0.036626
93,3,0.025000,0.257508,0.668771,162,1,False,sensor_prob_below_p_alarm,0.043597
93,4,0.030000,0.262984,0.924359,162,1,True,,0.050457
93,5,0.035000,0.265220,0.962243,162,1,False,already_fired,0.057208
93,6,0.040000,0.268162,0.985305,162,1,False,already_fired,0.063851
93,7,0.050000,0.274874,0.998361,162,1,False,already_fired,0.076816
93,8,0.070000,0.291414,0.999993,162,1,False,already_fired,0.101498
93,9,0.100000,0.314445,1.000000,162,1,False,already_fired,0.135545
94,0,0.000000,0.239005,0.004585,162,1,False,sensor_prob_below_p_alarm,0.007609
94,1,0.010000,0.245654,0.039378,162,1,False,sensor_prob_below_p_alarm,0.022325
94,2,0.020000,0.255691,0.526311,162,1,False,sensor_prob_below_p_alarm,0.036580
94,3,0.025000,0.259037,0.769457,162,1,True,,0.043538
94,4,0.030000,0.263026,0.925316,162,1,False,already_fired,0.050384
94,5,0.035000,0.265597,0.966497,162,1,False,already_fired,0.057120
94,6,0.040000,0.269115,0.989215,162,1,False,already_fired,0.063747
94,7,0.050000,0.277618,0.999334,162,1,False,already_fired,0.076680
94,8,0.070000,0.292942,0.999996,162,1,False,already_fired,0.101291
94,9,0.100000,0.315822,1.000000,162,1,False,already_fired,0.135213
95,0,0.000000,0.240937,0.008618,162,1,False,sensor_prob_below_p_alarm,0.007609
95,1,0.010000,0.247304,0.065855,162,1,False,sensor_prob_below_p_alarm,0.022631
95,2,0.020000,0.254534,0.431665,162,1,False,sensor_prob_below_p_alarm,0.037177
95,3,0.025000,0.257377,0.659170,162,1,False,sensor_prob_below_p_alarm,0.044274
95,4,0.030000,0.262885,0.922041,162,1,True,,0.051257
95,5,0.035000,0.265272,0.962863,162,1,False,already_fired,0.058125
95,6,0.040000,0.271775,0.995473,162,1,False,already_fired,0.064882
95,7,0.050000,0.277723,0.999357,162,1,False,already_fired,0.078062
95,8,0.070000,0.293021,0.999996,162,1,False,already_fired,0.103130
95,9,0.100000,0.316288,1.000000,162,1,False,already_fired,0.137648
96,0,0.000000,0.239455,0.005312,162,1,False,sensor_prob_below_p_alarm,0.007609
96,1,0.010000,0.246848,0.057220,162,1,False,sensor_prob_below_p_alarm,0.022241
96,2,0.020000,0.254571,0.434623,162,1,False,sensor_prob_below_p_alarm,0.036422
96,3,0.025000,0.258366,0.728084,162,1,False,sensor_prob_below_p_alarm,0.043347
96,4,0.030000,0.263492,0.935237,162,1,True,,0.050162
96,5,0.035000,0.264466,0.952131,162,1,False,already_fired,0.056869
96,6,0.040000,0.269707,0.991104,162,1,False,already_fired,0.063469
96,7,0.050000,0.276518,0.999045,162,1,False,already_fired,0.076355
96,8,0.070000,0.289754,0.999988,162,1,False,already_fired,0.100897
96,9,0.100000,0.311455,1.000000,162,1,False,already_fired,0.134773
97,0,0.000000,0.238262,0.003594,162,1,False,sensor_prob_below_p_alarm,0.007609
97,1,0.010000,0.245618,0.038925,162,1,False,sensor_prob_below_p_alarm,0.023271
97,2,0.020000,0.255131,0.480301,162,1,False,sensor_prob_below_p_alarm,0.038412
97,3,0.025000,0.259340,0.786690,162,1,True,,0.045790
97,4,0.030000,0.263283,0.930940,162,1,False,already_fired,0.053043
97,5,0.035000,0.267812,0.983539,162,1,False,already_fired,0.060171
97,6,0.040000,0.272115,0.995950,162,1,False,already_fired,0.067177
97,7,0.050000,0.280000,0.999696,162,1,False,already_fired,0.080826
97,8,0.070000,0.296827,0.999999,162,1,False,already_fired,0.106716
97,9,0.100000,0.318440,1.000000,162,1,False,already_fired,0.142198
98,0,0.000000,0.239361,0.005151,162,1,False,sensor_prob_below_p_alarm,0.007609
98,1,0.010000,0.244346,0.025965,162,1,False,sensor_prob_below_p_alarm,0.021512
98,2,0.020000,0.252843,0.303425,162,1,False,sensor_prob_below_p_alarm,0.035013
98,3,0.025000,0.256168,0.565123,162,1,False,sensor_prob_below_p_alarm,0.041615
98,4,0.030000,0.259445,0.792409,162,1,True,,0.048119
98,5,0.035000,0.264209,0.948137,162,1,False,already_fired,0.054526
98,6,0.040000,0.268832,0.988177,162,1,False,already_fired,0.060838
98,7,0.050000,0.274911,0.998381,162,1,False,already_fired,0.073179
98,8,0.070000,0.287984,0.999978,162,1,False,already_fired,0.096755
98,9,0.100000,0.307728,1.000000,162,1,False,already_fired,0.129474
99,0,0.000000,0.237471,0.002774,162,1,False,sensor_prob_below_p_alarm,0.007609
99,1,0.010000,0.247173,0.063257,162,1,False,sensor_prob_below_p_alarm,0.023000
99,2,0.020000,0.253770,0.371364,162,1,False,sensor_prob_below_p_alarm,0.037893
99,3,0.025000,0.259921,0.816999,162,1,True,,0.045156
99,4,0.030000,0.262031,0.899333,162,1,False,already_fired,0.052298
99,5,0.035000,0.266508,0.974951,162,1,False,already_fired,0.059321
99,6,0.040000,0.270806,0.993786,162,1,False,already_fired,0.066227
99,7,0.050000,0.278000,0.999413,162,1,False,already_fired,0.079691
99,8,0.070000,0.293325,0.999996,162,1,False,already_fired,0.105268
99,9,0.100000,0.314314,1.000000,162,1,False,already_fired,0.140417
