scenario_id,seed,door,anchor,p_level,geometry,group,carrier_count,quadrupole_change_norm,peak_source_norm,power_proxy,power_per_carrier,incoherent_power_expectation,coherence_gain,qnm_response_peak,trace_relative_error,all_carrier_coarse_power,all_carrier_coarse_response,power_convergence_relative_error,response_convergence_relative_error
REF_0142,910002,discovery,middle_drive,2,dispersed_slots,return_only,2,1.7309142082555833,1.0509872206186488,0.020452066993407306,0.010226033496703653,0.020350354938529373,1.0049980482003957,0.4827939295397621,4.233855665131534e-16,,,,
REF_0142,910002,discovery,middle_drive,2,dispersed_slots,dual,3,0.21226922463453995,0.26877319969629665,0.009637306167911664,0.0032124353893038878,0.01072031482539937,0.8989760398713514,0.12367945709056373,5.551115123125783e-17,,,,
REF_0143,910002,discovery,middle_drive,3,localized_ledger_cells,all_carriers,1008,71.53399043204165,56.434003283985,113.04780540738703,0.1121506006025665,43.34715814306246,2.607963480195988,26.138415753431318,3.838835866695409e-16,110.95721945552665,26.21607501412415,0.018492937074953322,0.002971077567416783
REF_0143,910002,discovery,middle_drive,3,localized_ledger_cells,escape_only,947,66.40338271229527,57.561795730516664,125.53791356072738,0.1325637946786984,37.82589912502447,3.318834884685538,26.594843591825487,6.61557702123303e-16,,,,
REF_0143,910002,discovery,middle_drive,3,localized_ledger_cells,return_only,0,,,,,,,,,,,,
REF_0143,910002,discovery,middle_drive,3,localized_ledger_cells,dual,61,21.694568197478755,13.636250083623423,0.865459891307298,0.014187867070611442,5.5212590180379895,0.156750460081629,6.351517234136036,2.3876995261749047e-16,,,,
REF_0144,910002,discovery,middle_drive,3,dispersed_slots,all_carriers,1008,7.161093724869352,5.556275226966897,17.572492765211628,0.017433028536916296,40.05327939060076,0.43872794019795885,2.1045382022919337,1.5747500486341337e-15,17.24196949559456,2.110485773194923,0.018809128222912495,0.0028260693469532123
REF_0144,910002,discovery,middle_drive,3,dispersed_slots,escape_only,943,11.6057246478735,7.761912645778811,10.477264572594365,0.011110566885041744,32.52948192257225,0.3220851963622629,3.4616159277937597,1.0432549305275782e-15,,,,
REF_0144,910002,discovery,middle_drive,3,dispersed_slots,return_only,1,0.2440072306903133,0.15487212144851425,0.00392579105495456,0.00392579105495456,0.00392579105495456,1.0,0.06686598652941696,8.326672684688674e-17,,,,
REF_0144,910002,discovery,middle_drive,3,dispersed_slots,dual,20,0.941802336718125,1.1592102004548968,0.20797529626169986,0.010398764813084993,0.11833676745760936,1.7574867112725623,0.5216952819799968,4.440892098500626e-16,,,,
REF_0145,910003,validation,middle_drive,0,localized_ledger_cells,all_carriers,252,60.008682599690886,36.42178822198329,58.74786941610099,0.2331264659369087,12.627472812036107,4.6523853419113586,16.303499403847674,4.2865647329101286e-16,57.55905650094086,16.353596917057995,0.02023584730775463,0.003072807375237383
REF_0145,910003,validation,middle_drive,0,localized_ledger_cells,escape_only,234,44.40511818395413,27.121837869894208,61.24739732764063,0.26174101422068646,10.501307079315485,5.832359425835681,11.863677993789,6.036514636806779e-16,,,,
REF_0145,910003,validation,middle_drive,0,localized_ledger_cells,return_only,0,,,,,,,,,,,,
REF_0145,910003,validation,middle_drive,0,localized_ledger_cells,dual,18,16.09584951662656,10.12479792582527,1.356248713607482,0.07534715075597122,2.1261657327206236,0.6378847578697628,4.7099030765861505,2.957331600660486e-16,,,,
REF_0146,910003,validation,middle_drive,0,dispersed_slots,all_carriers,252,12.785726957954088,8.899998491015369,12.279246372372622,0.0487271681443358,20.185103400196372,0.6083321015959305,4.056145123213721,1.4508344442320951e-15,12.03612796473708,4.0683107406313015,0.019799131010396553,0.002999305263501437
REF_0146,910003,validation,middle_drive,0,dispersed_slots,escape_only,211,15.150931228878902,10.63499123953822,11.809698088796608,0.055970133122258806,15.966008227108539,0.739677565037517,4.855456324671061,6.949298210198413e-16,,,,
REF_0146,910003,validation,middle_drive,0,dispersed_slots,return_only,1,1.2986186890540508,0.83271092981685,0.03209144538251645,0.03209144538251645,0.03209144538251645,1.0,0.3817612151906509,3.4355834944460426e-16,,,,
REF_0146,910003,validation,middle_drive,0,dispersed_slots,dual,1,1.5342751554079008,1.0485686374574414,0.009384436019602028,0.009384436019602028,0.009384436019602028,1.0,0.48837227835197455,2.88907268136945e-16,,,,
REF_0147,910003,validation,middle_drive,1,localized_ledger_cells,all_carriers,378,61.60138776762002,40.46641264713723,67.84393882790835,0.17948131965055117,12.407727745067222,5.467877779223531,18.03904641958392,1.099702505078107e-15,66.50843830899123,18.094702651176238,0.01968489067689187,0.0030853200495064314
REF_0147,910003,validation,middle_drive,1,localized_ledger_cells,escape_only,340,43.67490804574803,30.41906521938021,54.301975425302736,0.159711692427361,11.291762756802283,4.808990110298821,13.4580115303754,8.849698075382908e-16,,,,
REF_0147,910003,validation,middle_drive,1,localized_ledger_cells,return_only,0,,,,,,,,,,,,
REF_0147,910003,validation,middle_drive,1,localized_ledger_cells,dual,38,24.225638068362777,14.712995943365833,0.834737448863439,0.021966774970090502,1.1159649882649378,0.7479960909537662,6.832022529779141,3.3060523954385753e-16,,,,
REF_0148,910003,validation,middle_drive,1,dispersed_slots,all_carriers,378,12.486689438131094,9.69220441592739,27.576498929584062,0.07295370087191551,30.03443726126669,0.9181626640678746,4.430172685250721,1.5931499295597052e-15,26.996186688144228,4.442897730648561,0.0210437243292431,0.0028723587773914613
REF_0148,910003,validation,middle_drive,1,dispersed_slots,escape_only,333,15.492173609636378,11.382485385328827,24.713819208356504,0.07421567329836788,23.705165587799012,1.042549950424166,5.284342391746531,9.173895414489547e-16,,,,
REF_0148,910003,validation,middle_drive,1,dispersed_slots,return_only,1,0.9431302098712756,0.5003702453466886,0.0011524529509229916,0.0011524529509229916,0.0011524529509229916,1.0,0.23329693543853552,3.3306690738754696e-16,,,,
REF_0148,910003,validation,middle_drive,1,dispersed_slots,dual,3,1.166173742796306,0.757936325187065,0.013579797786270375,0.004526599262090125,0.03499312096165074,0.3880704953740077,0.3453212272675429,3.3306690738754696e-16,,,,
REF_0149,910003,validation,middle_drive,2,localized_ledger_cells,all_carriers,594,58.53847511150148,37.6869505301613,43.151168593221016,0.07264506497175255,16.580139704329824,2.6025817250473646,16.864932365731693,1.0916337742450673e-15,42.34070266509542,16.916769992598017,0.01878201574946264,0.0030736931368698203
REF_0149,910003,validation,middle_drive,2,localized_ledger_cells,escape_only,561,42.50522126971859,28.23525842102147,35.7172002633228,0.06366702364228663,16.05594770905021,2.2245463743750356,12.472770851314955,8.882432506181727e-16,,,,
REF_0149,910003,validation,middle_drive,2,localized_ledger_cells,return_only,0,,,,,,,,,,,,
REF_0149,910003,validation,middle_drive,2,localized_ledger_cells,dual,33,21.329721022721124,12.80379673698606,1.1533327004718052,0.034949475771872886,0.5241919952796168,2.2002104397961846,5.979156117255992,3.990122334910428e-16,,,,
REF_0150,910003,validation,middle_drive,2,dispersed_slots,all_carriers,594,9.568316304091963,6.094952556225812,7.180515170781108,0.012088409378419374,35.649812996108054,0.20141803188603027,2.562691923246691,1.4308076764994695e-15,7.034231326799738,2.571014478567803,0.020372332695100692,0.003247583232934228
REF_0150,910003,validation,middle_drive,2,dispersed_slots,escape_only,545,13.740082273455858,9.485238049534203,7.396635602885417,0.013571808445661316,28.827861399362128,0.2565794076923473,4.2280365916041704,8.647906064696892e-16,,,,
REF_0150,910003,validation,middle_drive,2,dispersed_slots,return_only,1,0.9144555468879982,0.4765270202494077,0.0010450421604100467,0.0010450421604100467,0.0010450421604100467,1.0,0.22217226187210976,2.220446049250313e-16,,,,
REF_0150,910003,validation,middle_drive,2,dispersed_slots,dual,6,1.664804812242373,1.2538147280785996,0.04993783018067258,0.008322971696778763,0.028444202578252913,1.7556417707013756,0.5721161311520789,4.1769639611587917e-16,,,,
REF_0151,910003,validation,middle_drive,3,localized_ledger_cells,all_carriers,1008,44.74935218725281,32.60154261269126,22.97776722463381,0.02279540399269227,32.63355157685346,0.704114817859164,14.647084725267321,1.2730317561525169e-15,22.53153695731044,14.691949326784144,0.01942008825143715,0.0030630396668237863
REF_0151,910003,validation,middle_drive,3,localized_ledger_cells,escape_only,967,30.171019086204307,22.382984005615146,29.04895967299813,0.030040289217164562,29.516054737667034,0.9841748814731388,9.943980146562557,9.179757173479376e-16,,,,
REF_0151,910003,validation,middle_drive,3,localized_ledger_cells,return_only,0,,,,,,,,,,,,
REF_0151,910003,validation,middle_drive,3,localized_ledger_cells,dual,41,23.653340523367305,14.774357426859886,2.8188259812931955,0.06875185320227306,3.117496839186433,0.9041952972849907,6.877293426290105,3.8715179624548314e-16,,,,
REF_0152,910003,validation,middle_drive,3,dispersed_slots,all_carriers,1008,5.846982344103878,6.785866438650089,22.394620699099264,0.022216885614185777,39.56695532434943,0.5659930241162038,2.0610037925365665,2.2119501796745065e-15,22.01187609592659,2.065732025403297,0.017090916980258098,0.002294140788994458
REF_0152,910003,validation,middle_drive,3,dispersed_slots,escape_only,946,12.715405059405128,9.163085154548288,14.350964706063692,0.01517015296624069,34.04151817038281,0.4215724056205426,4.176104685411586,1.2326185412245712e-15,,,,
