scenario_id,seed,door,anchor,p_level,geometry,carrier_atom_index,tau_escape,tau_closure,dual,margin,escape_before_closure
REF_0019,910003,validation,low_drive,1,localized_ledger_cells,982,1.2543067180722147,,False,,
REF_0019,910003,validation,low_drive,1,localized_ledger_cells,983,1.242821418246976,,False,,
REF_0019,910003,validation,low_drive,1,localized_ledger_cells,984,1.1421232127598984,,False,,
REF_0019,910003,validation,low_drive,1,localized_ledger_cells,985,1.1216502991817805,,False,,
REF_0019,910003,validation,low_drive,1,localized_ledger_cells,986,1.280701265047142,,False,,
REF_0019,910003,validation,low_drive,1,localized_ledger_cells,987,1.1044547527271362,,False,,
REF_0019,910003,validation,low_drive,1,localized_ledger_cells,988,1.2882670364624715,,False,,
REF_0019,910003,validation,low_drive,1,localized_ledger_cells,989,1.166999557757478,,False,,
REF_0019,910003,validation,low_drive,1,localized_ledger_cells,1134,1.1851651305771185,,False,,
REF_0019,910003,validation,low_drive,1,localized_ledger_cells,1135,1.139243592362888,,False,,
REF_0019,910003,validation,low_drive,1,localized_ledger_cells,1136,1.1235784297481217,,False,,
REF_0019,910003,validation,low_drive,1,localized_ledger_cells,1137,1.1089194964586824,,False,,
REF_0019,910003,validation,low_drive,1,localized_ledger_cells,1138,1.2694624390746725,,False,,
REF_0019,910003,validation,low_drive,1,localized_ledger_cells,1139,1.1352094810065267,,False,,
REF_0019,910003,validation,low_drive,1,localized_ledger_cells,1140,1.1451800876859153,,False,,
REF_0019,910003,validation,low_drive,1,localized_ledger_cells,1141,1.1183304727300794,,False,,
REF_0019,910003,validation,low_drive,1,localized_ledger_cells,1142,1.1884146831378217,,False,,
REF_0019,910003,validation,low_drive,1,localized_ledger_cells,1143,1.3219106204578992,,False,,
REF_0019,910003,validation,low_drive,1,localized_ledger_cells,1144,1.2306496684758343,,False,,
REF_0019,910003,validation,low_drive,1,localized_ledger_cells,1145,1.143555614089749,,False,,
REF_0019,910003,validation,low_drive,1,localized_ledger_cells,1146,1.1600060920058723,,False,,
REF_0019,910003,validation,low_drive,1,localized_ledger_cells,1147,1.1932083080168212,,False,,
REF_0019,910003,validation,low_drive,1,localized_ledger_cells,1148,1.1872606613994634,,False,,
REF_0019,910003,validation,low_drive,1,localized_ledger_cells,1149,1.1215703448264236,,False,,
REF_0019,910003,validation,low_drive,1,localized_ledger_cells,1150,1.3278395074830343,,False,,
REF_0019,910003,validation,low_drive,1,localized_ledger_cells,1151,1.1746997381260798,,False,,
REF_0019,910003,validation,low_drive,1,localized_ledger_cells,1296,1.2260495736782246,,False,,
REF_0019,910003,validation,low_drive,1,localized_ledger_cells,1297,1.1205709254513039,,False,,
REF_0019,910003,validation,low_drive,1,localized_ledger_cells,1298,1.2173637017816787,,False,,
REF_0019,910003,validation,low_drive,1,localized_ledger_cells,1299,1.2092363022423882,,False,,
REF_0019,910003,validation,low_drive,1,localized_ledger_cells,1300,1.2063620055862856,,False,,
REF_0019,910003,validation,low_drive,1,localized_ledger_cells,1301,1.3012148048382954,,False,,
REF_0019,910003,validation,low_drive,1,localized_ledger_cells,1302,1.1136626764641306,,False,,
REF_0019,910003,validation,low_drive,1,localized_ledger_cells,1303,1.2267304968536195,,False,,
REF_0019,910003,validation,low_drive,1,localized_ledger_cells,1304,1.2156298191529373,,False,,
REF_0019,910003,validation,low_drive,1,localized_ledger_cells,1305,1.1641150999738414,,False,,
REF_0019,910003,validation,low_drive,1,localized_ledger_cells,1306,1.1843661259431855,,False,,
REF_0019,910003,validation,low_drive,1,localized_ledger_cells,1307,1.2360727460881122,,False,,
REF_0019,910003,validation,low_drive,1,localized_ledger_cells,1308,1.3252862244900854,,False,,
REF_0019,910003,validation,low_drive,1,localized_ledger_cells,1309,1.3190192250125818,,False,,
REF_0019,910003,validation,low_drive,1,localized_ledger_cells,1310,1.1094505587295345,,False,,
REF_0019,910003,validation,low_drive,1,localized_ledger_cells,1311,1.1368421012712275,,False,,
REF_0019,910003,validation,low_drive,1,localized_ledger_cells,1312,1.2671335491656208,,False,,
REF_0019,910003,validation,low_drive,1,localized_ledger_cells,1313,1.3042856086622265,,False,,
REF_0019,910003,validation,low_drive,1,localized_ledger_cells,1458,1.2965384806402511,,False,,
REF_0019,910003,validation,low_drive,1,localized_ledger_cells,1459,1.2431793590856302,,False,,
REF_0019,910003,validation,low_drive,1,localized_ledger_cells,1460,1.1486526953539595,,False,,
REF_0019,910003,validation,low_drive,1,localized_ledger_cells,1461,1.244254235672841,,False,,
REF_0019,910003,validation,low_drive,1,localized_ledger_cells,1462,1.2633188490288632,,False,,
REF_0019,910003,validation,low_drive,1,localized_ledger_cells,1463,1.1851326971938505,,False,,
REF_0019,910003,validation,low_drive,1,localized_ledger_cells,1464,1.1073794728646789,,False,,
REF_0019,910003,validation,low_drive,1,localized_ledger_cells,1465,1.2787605051675968,,False,,
REF_0019,910003,validation,low_drive,1,localized_ledger_cells,1466,1.1921586645714939,,False,,
REF_0019,910003,validation,low_drive,1,localized_ledger_cells,1467,1.1939250763388571,,False,,
REF_0019,910003,validation,low_drive,1,localized_ledger_cells,1468,1.1868663912600965,,False,,
REF_0019,910003,validation,low_drive,1,localized_ledger_cells,1469,1.243342728569317,,False,,
REF_0019,910003,validation,low_drive,1,localized_ledger_cells,1470,1.1707982818687839,,False,,
REF_0019,910003,validation,low_drive,1,localized_ledger_cells,1471,1.2765276828886698,,False,,
REF_0019,910003,validation,low_drive,1,localized_ledger_cells,1472,1.1011777512535303,,False,,
REF_0019,910003,validation,low_drive,1,localized_ledger_cells,1473,1.1454115478430396,,False,,
REF_0019,910003,validation,low_drive,1,localized_ledger_cells,1474,1.1595308613463118,,False,,
REF_0019,910003,validation,low_drive,1,localized_ledger_cells,1475,1.2077773308019886,,False,,
REF_0019,910003,validation,low_drive,1,localized_ledger_cells,1620,1.0002469116360118,,False,,
REF_0019,910003,validation,low_drive,1,localized_ledger_cells,1621,1.1021286322903023,,False,,
REF_0019,910003,validation,low_drive,1,localized_ledger_cells,1622,1.029122111049233,,False,,
REF_0019,910003,validation,low_drive,1,localized_ledger_cells,1623,1.1114032292342841,,False,,
REF_0019,910003,validation,low_drive,1,localized_ledger_cells,1624,1.028091534630434,,False,,
REF_0019,910003,validation,low_drive,1,localized_ledger_cells,1625,1.2020803252116394,,False,,
REF_0019,910003,validation,low_drive,1,localized_ledger_cells,1626,1.0894621866560357,,False,,
REF_0019,910003,validation,low_drive,1,localized_ledger_cells,1627,1.146364006912691,,False,,
REF_0019,910003,validation,low_drive,1,localized_ledger_cells,1628,1.0654240774174042,,False,,
REF_0019,910003,validation,low_drive,1,localized_ledger_cells,1629,1.0143403668325988,,False,,
REF_0019,910003,validation,low_drive,1,localized_ledger_cells,1630,1.213893021185882,,False,,
REF_0019,910003,validation,low_drive,1,localized_ledger_cells,1631,1.0253934590578098,,False,,
REF_0019,910003,validation,low_drive,1,localized_ledger_cells,1632,1.0889210601263954,,False,,
REF_0019,910003,validation,low_drive,1,localized_ledger_cells,1633,1.000771928684614,,False,,
REF_0019,910003,validation,low_drive,1,localized_ledger_cells,1634,1.0831193362113112,,False,,
REF_0019,910003,validation,low_drive,1,localized_ledger_cells,1635,1.023703732539886,,False,,
REF_0019,910003,validation,low_drive,1,localized_ledger_cells,1636,1.0141603131033463,,False,,
REF_0019,910003,validation,low_drive,1,localized_ledger_cells,1637,1.0823991887334472,,False,,
REF_0019,910003,validation,low_drive,1,localized_ledger_cells,1782,1.0351206891541125,,False,,
REF_0019,910003,validation,low_drive,1,localized_ledger_cells,1783,1.0267298530625766,,False,,
REF_0019,910003,validation,low_drive,1,localized_ledger_cells,1784,1.1039482558545473,,False,,
REF_0019,910003,validation,low_drive,1,localized_ledger_cells,1785,1.0572609390567749,,False,,
REF_0019,910003,validation,low_drive,1,localized_ledger_cells,1786,1.253849095857575,,False,,
REF_0019,910003,validation,low_drive,1,localized_ledger_cells,1787,1.0058742379594747,,False,,
REF_0019,910003,validation,low_drive,1,localized_ledger_cells,1788,1.1754536658544765,,False,,
REF_0019,910003,validation,low_drive,1,localized_ledger_cells,1789,1.079929616466913,,False,,
REF_0019,910003,validation,low_drive,1,localized_ledger_cells,1790,1.0408827132423681,,False,,
REF_0019,910003,validation,low_drive,1,localized_ledger_cells,1791,1.0187296475693444,,False,,
REF_0019,910003,validation,low_drive,1,localized_ledger_cells,1792,1.1617479639885602,,False,,
REF_0019,910003,validation,low_drive,1,localized_ledger_cells,1793,1.1633164287498943,,False,,
REF_0019,910003,validation,low_drive,1,localized_ledger_cells,1794,1.0066079206243472,,False,,
REF_0019,910003,validation,low_drive,1,localized_ledger_cells,1795,1.1242365419981155,,False,,
REF_0019,910003,validation,low_drive,1,localized_ledger_cells,1796,1.0357808002961946,,False,,
REF_0019,910003,validation,low_drive,1,localized_ledger_cells,1797,1.1019661369126794,,False,,
REF_0019,910003,validation,low_drive,1,localized_ledger_cells,1798,1.0285009138554386,,False,,
REF_0019,910003,validation,low_drive,1,localized_ledger_cells,1799,1.086492726764547,,False,,
REF_0019,910003,validation,low_drive,1,localized_ledger_cells,1944,1.0485467762410252,,False,,
REF_0019,910003,validation,low_drive,1,localized_ledger_cells,1945,1.2014771397409874,,False,,
REF_0019,910003,validation,low_drive,1,localized_ledger_cells,1946,1.0139798479946336,,False,,
REF_0019,910003,validation,low_drive,1,localized_ledger_cells,1947,1.1977955764263726,,False,,
REF_0019,910003,validation,low_drive,1,localized_ledger_cells,1948,1.0040773461522434,,False,,
REF_0019,910003,validation,low_drive,1,localized_ledger_cells,1949,1.2335762099313428,,False,,
REF_0019,910003,validation,low_drive,1,localized_ledger_cells,1950,1.0000524605980416,,False,,
REF_0019,910003,validation,low_drive,1,localized_ledger_cells,1951,1.0218372566002216,,False,,
REF_0019,910003,validation,low_drive,1,localized_ledger_cells,1952,1.204048673277768,,False,,
REF_0019,910003,validation,low_drive,1,localized_ledger_cells,1953,1.106967395961746,,False,,
REF_0019,910003,validation,low_drive,1,localized_ledger_cells,1954,1.145188987905911,,False,,
REF_0019,910003,validation,low_drive,1,localized_ledger_cells,1955,1.200744394026671,,False,,
REF_0019,910003,validation,low_drive,1,localized_ledger_cells,1956,1.2015397569105772,,False,,
REF_0019,910003,validation,low_drive,1,localized_ledger_cells,1957,1.0325150203169216,,False,,
REF_0019,910003,validation,low_drive,1,localized_ledger_cells,1958,1.066617048740099,,False,,
REF_0019,910003,validation,low_drive,1,localized_ledger_cells,1959,1.0514220712602338,,False,,
REF_0019,910003,validation,low_drive,1,localized_ledger_cells,1960,1.0784408796642566,,False,,
REF_0019,910003,validation,low_drive,1,localized_ledger_cells,1961,1.182154921508797,,False,,
REF_0019,910003,validation,low_drive,1,localized_ledger_cells,2106,1.2524143127940164,,False,,
REF_0019,910003,validation,low_drive,1,localized_ledger_cells,2107,1.0262511768519147,,False,,
REF_0019,910003,validation,low_drive,1,localized_ledger_cells,2108,1.127788709708696,,False,,
REF_0019,910003,validation,low_drive,1,localized_ledger_cells,2109,1.0036039091553874,,False,,
REF_0019,910003,validation,low_drive,1,localized_ledger_cells,2110,1.127524042880097,,False,,
REF_0019,910003,validation,low_drive,1,localized_ledger_cells,2111,1.0398028199778508,,False,,
REF_0019,910003,validation,low_drive,1,localized_ledger_cells,2112,1.048026463111924,,False,,
REF_0019,910003,validation,low_drive,1,localized_ledger_cells,2113,1.1798784821225894,,False,,
REF_0019,910003,validation,low_drive,1,localized_ledger_cells,2114,1.0404276221581625,,False,,
REF_0019,910003,validation,low_drive,1,localized_ledger_cells,2115,1.1984283357262342,,False,,
REF_0019,910003,validation,low_drive,1,localized_ledger_cells,2116,1.0394856301386568,,False,,
REF_0019,910003,validation,low_drive,1,localized_ledger_cells,2117,1.0863091474901836,,False,,
REF_0019,910003,validation,low_drive,1,localized_ledger_cells,2118,1.0173893327626757,,False,,
REF_0019,910003,validation,low_drive,1,localized_ledger_cells,2119,1.1196318233784979,,False,,
REF_0019,910003,validation,low_drive,1,localized_ledger_cells,2120,1.1350227120818914,,False,,
REF_0019,910003,validation,low_drive,1,localized_ledger_cells,2121,1.00358144292629,,False,,
REF_0019,910003,validation,low_drive,1,localized_ledger_cells,2122,1.15150667317603,,False,,
REF_0019,910003,validation,low_drive,1,localized_ledger_cells,2123,1.0435990079680124,,False,,
REF_0019,910003,validation,low_drive,1,localized_ledger_cells,2268,1.014000082208426,,False,,
REF_0019,910003,validation,low_drive,1,localized_ledger_cells,2269,1.2195500888808084,,False,,
REF_0019,910003,validation,low_drive,1,localized_ledger_cells,2270,1.160445947899106,,False,,
REF_0019,910003,validation,low_drive,1,localized_ledger_cells,2271,1.1636926819166007,,False,,
REF_0019,910003,validation,low_drive,1,localized_ledger_cells,2272,1.0846757686095856,,False,,
REF_0019,910003,validation,low_drive,1,localized_ledger_cells,2273,1.1661082998742387,,False,,
REF_0019,910003,validation,low_drive,1,localized_ledger_cells,2274,1.012432327343376,,False,,
REF_0019,910003,validation,low_drive,1,localized_ledger_cells,2275,1.0275796786525433,,False,,
REF_0019,910003,validation,low_drive,1,localized_ledger_cells,2276,1.2123946546852125,,False,,
REF_0019,910003,validation,low_drive,1,localized_ledger_cells,2277,1.038665570483218,,False,,
REF_0019,910003,validation,low_drive,1,localized_ledger_cells,2278,1.2180046621040077,,False,,
REF_0019,910003,validation,low_drive,1,localized_ledger_cells,2279,1.023343673633022,,False,,
REF_0019,910003,validation,low_drive,1,localized_ledger_cells,2280,1.0165547637365506,,False,,
REF_0019,910003,validation,low_drive,1,localized_ledger_cells,2281,1.103078603241201,,False,,
REF_0019,910003,validation,low_drive,1,localized_ledger_cells,2282,1.0634611484938574,,False,,
REF_0019,910003,validation,low_drive,1,localized_ledger_cells,2283,1.0045928336005971,,False,,
REF_0019,910003,validation,low_drive,1,localized_ledger_cells,2284,1.2128888258536819,,False,,
REF_0019,910003,validation,low_drive,1,localized_ledger_cells,2285,1.1349742434390322,,False,,
REF_0019,910003,validation,low_drive,1,localized_ledger_cells,2430,1.0025532875753385,,False,,
REF_0019,910003,validation,low_drive,1,localized_ledger_cells,2431,1.1454383842901876,,False,,
REF_0019,910003,validation,low_drive,1,localized_ledger_cells,2432,1.270376468035309,1.1226644964462338,True,-0.14771197158907512,False
REF_0019,910003,validation,low_drive,1,localized_ledger_cells,2433,1.1449126324978494,,False,,
REF_0019,910003,validation,low_drive,1,localized_ledger_cells,2434,1.0256869603461638,1.2171091650929071,True,0.19142220474674332,True
REF_0019,910003,validation,low_drive,1,localized_ledger_cells,2435,1.0200859090504792,,False,,
REF_0019,910003,validation,low_drive,1,localized_ledger_cells,2436,1.0006116679528674,1.0045331481916975,True,0.0039214802388300996,True
REF_0019,910003,validation,low_drive,1,localized_ledger_cells,2437,1.075901504113844,1.9664597038177902,True,0.8905581997039462,True
REF_0019,910003,validation,low_drive,1,localized_ledger_cells,2438,1.148121056745893,,False,,
REF_0019,910003,validation,low_drive,1,localized_ledger_cells,2439,1.005325432925119,1.1698515752718919,True,0.16452614234677299,True
REF_0019,910003,validation,low_drive,1,localized_ledger_cells,2440,1.1281054851404662,,False,,
REF_0019,910003,validation,low_drive,1,localized_ledger_cells,2441,1.0046198269511848,1.0051688810286947,True,0.0005490540775099362,True
REF_0019,910003,validation,low_drive,1,localized_ledger_cells,2442,1.0687934220012067,,False,,
REF_0019,910003,validation,low_drive,1,localized_ledger_cells,2443,1.0291442620032143,1.0045296230385787,True,-0.02461463896463556,False
REF_0019,910003,validation,low_drive,1,localized_ledger_cells,2444,1.072786331574818,,False,,
REF_0019,910003,validation,low_drive,1,localized_ledger_cells,2445,1.034478075176665,,False,,
REF_0019,910003,validation,low_drive,1,localized_ledger_cells,2446,1.1635401495542652,1.0533067021640505,True,-0.11023344739021468,False
REF_0019,910003,validation,low_drive,1,localized_ledger_cells,2447,1.2019041621656612,,False,,
REF_0019,910003,validation,low_drive,1,localized_ledger_cells,2592,1.0012748802908078,1.040824185250969,True,0.03954930496016118,True
REF_0019,910003,validation,low_drive,1,localized_ledger_cells,2593,1.0064153715581057,,False,,
REF_0019,910003,validation,low_drive,1,localized_ledger_cells,2594,1.0214078516945477,1.0050170358293116,True,-0.016390815865236164,False
REF_0019,910003,validation,low_drive,1,localized_ledger_cells,2595,1.0089935277126898,,False,,
REF_0019,910003,validation,low_drive,1,localized_ledger_cells,2596,1.0183300378212579,1.0966112167537716,True,0.07828117893251374,True
REF_0019,910003,validation,low_drive,1,localized_ledger_cells,2597,1.026194165629235,,False,,
REF_0019,910003,validation,low_drive,1,localized_ledger_cells,2598,1.000974111802762,,False,,
REF_0019,910003,validation,low_drive,1,localized_ledger_cells,2599,1.0763350886031304,1.033629949801579,True,-0.04270513880155136,False
REF_0019,910003,validation,low_drive,1,localized_ledger_cells,2600,1.1886587563419795,,False,,
REF_0019,910003,validation,low_drive,1,localized_ledger_cells,2601,1.0194269770372983,1.0465218608735114,True,0.027094883836213057,True
REF_0019,910003,validation,low_drive,1,localized_ledger_cells,2602,1.0085668889832249,,False,,
REF_0019,910003,validation,low_drive,1,localized_ledger_cells,2603,1.0274619572648902,,False,,
REF_0019,910003,validation,low_drive,1,localized_ledger_cells,2604,1.000361494238362,,False,,
REF_0019,910003,validation,low_drive,1,localized_ledger_cells,2605,1.000070177234548,,False,,
REF_0019,910003,validation,low_drive,1,localized_ledger_cells,2606,1.020629397973309,1.0147131773586153,True,-0.005916220614693657,False
REF_0019,910003,validation,low_drive,1,localized_ledger_cells,2607,1.0096236077306884,,False,,
REF_0019,910003,validation,low_drive,1,localized_ledger_cells,2608,1.0018613983408358,1.0626845307577497,True,0.06082313241691395,True
REF_0019,910003,validation,low_drive,1,localized_ledger_cells,2609,1.0188209213404065,,False,,
REF_0019,910003,validation,low_drive,1,localized_ledger_cells,2754,1.0008931224648023,1.0965537130521312,True,0.0956605905873289,True
REF_0019,910003,validation,low_drive,1,localized_ledger_cells,2755,1.2107576320974403,,False,,
REF_0019,910003,validation,low_drive,1,localized_ledger_cells,2756,1.0097924865225565,,False,,
REF_0019,910003,validation,low_drive,1,localized_ledger_cells,2757,1.0573640596323202,,False,,
REF_0019,910003,validation,low_drive,1,localized_ledger_cells,2758,1.0406446684969382,,False,,
REF_0019,910003,validation,low_drive,1,localized_ledger_cells,2759,1.0078948822351634,,False,,
REF_0019,910003,validation,low_drive,1,localized_ledger_cells,2760,1.112379753978999,,False,,
REF_0019,910003,validation,low_drive,1,localized_ledger_cells,2761,1.0069192868845533,1.0873669416167075,True,0.0804476547321542,True
REF_0019,910003,validation,low_drive,1,localized_ledger_cells,2762,1.0604520809898617,,False,,
REF_0019,910003,validation,low_drive,1,localized_ledger_cells,2763,1.0417363540148727,,False,,
REF_0019,910003,validation,low_drive,1,localized_ledger_cells,2764,1.1594629350883139,,False,,
REF_0019,910003,validation,low_drive,1,localized_ledger_cells,2765,1.034506540179521,,False,,
REF_0019,910003,validation,low_drive,1,localized_ledger_cells,2766,1.0300190765528185,,False,,
REF_0019,910003,validation,low_drive,1,localized_ledger_cells,2767,1.0160679388016405,1.099617981711944,True,0.08355004291030355,True
REF_0019,910003,validation,low_drive,1,localized_ledger_cells,2768,1.0114425111441534,,False,,
REF_0019,910003,validation,low_drive,1,localized_ledger_cells,2769,1.0950969552501846,,False,,
REF_0019,910003,validation,low_drive,1,localized_ledger_cells,2770,1.0220781354212107,,False,,
REF_0019,910003,validation,low_drive,1,localized_ledger_cells,2771,1.1080913454311343,,False,,
REF_0019,910003,validation,low_drive,1,localized_ledger_cells,2916,1.0055966369488516,,False,,
REF_0019,910003,validation,low_drive,1,localized_ledger_cells,2917,1.1088863740063601,,False,,
REF_0019,910003,validation,low_drive,1,localized_ledger_cells,2918,1.0287262406731799,1.027548413286425,True,-0.0011778273867548705,False
REF_0019,910003,validation,low_drive,1,localized_ledger_cells,2919,1.0102785662259777,,False,,
REF_0019,910003,validation,low_drive,1,localized_ledger_cells,2920,1.0022559836850888,1.3611476201702573,True,0.3588916364851684,True
REF_0019,910003,validation,low_drive,1,localized_ledger_cells,2921,1.0142166798593593,,False,,
REF_0019,910003,validation,low_drive,1,localized_ledger_cells,2922,1.004326275030948,,False,,
REF_0019,910003,validation,low_drive,1,localized_ledger_cells,2923,1.0199525271681438,,False,,
REF_0019,910003,validation,low_drive,1,localized_ledger_cells,2924,1.0222076560421414,,False,,
REF_0019,910003,validation,low_drive,1,localized_ledger_cells,2925,1.0247241373285902,1.0856548695834505,True,0.06093073225486023,True
REF_0019,910003,validation,low_drive,1,localized_ledger_cells,2926,1.1325444639182507,,False,,
REF_0019,910003,validation,low_drive,1,localized_ledger_cells,2927,1.0384744127255061,1.0529513782702082,True,0.014476965544702125,True
REF_0019,910003,validation,low_drive,1,localized_ledger_cells,2928,1.0167742130606854,,False,,
REF_0019,910003,validation,low_drive,1,localized_ledger_cells,2929,1.0528138339855246,1.0300110322825589,True,-0.02280280170296578,False
REF_0019,910003,validation,low_drive,1,localized_ledger_cells,2930,1.028180325599024,,False,,
REF_0019,910003,validation,low_drive,1,localized_ledger_cells,2931,1.003074433484997,,False,,
REF_0019,910003,validation,low_drive,1,localized_ledger_cells,2932,1.001139319386695,1.034516643983082,True,0.03337732459638687,True
REF_0019,910003,validation,low_drive,1,localized_ledger_cells,2933,1.1399798393365614,,False,,
REF_0019,910003,validation,low_drive,1,localized_ledger_cells,3078,1.003674059872381,,False,,
REF_0019,910003,validation,low_drive,1,localized_ledger_cells,3079,1.005423216542951,,False,,
REF_0019,910003,validation,low_drive,1,localized_ledger_cells,3080,1.0468403279267449,,False,,
REF_0019,910003,validation,low_drive,1,localized_ledger_cells,3081,1.0182732067456328,,False,,
REF_0019,910003,validation,low_drive,1,localized_ledger_cells,3082,1.0511490327684072,,False,,
REF_0019,910003,validation,low_drive,1,localized_ledger_cells,3083,1.0069786255793503,1.1392700900387496,True,0.13229146445939932,True
REF_0019,910003,validation,low_drive,1,localized_ledger_cells,3084,1.0050157268761524,,False,,
REF_0019,910003,validation,low_drive,1,localized_ledger_cells,3085,1.0049869965277622,1.1115834750395805,True,0.1065964785118183,True
REF_0019,910003,validation,low_drive,1,localized_ledger_cells,3086,1.0311705975637295,,False,,
REF_0019,910003,validation,low_drive,1,localized_ledger_cells,3087,1.0096799694217822,,False,,
REF_0019,910003,validation,low_drive,1,localized_ledger_cells,3088,1.0358975718879577,,False,,
REF_0019,910003,validation,low_drive,1,localized_ledger_cells,3089,1.0802129832794236,,False,,
REF_0019,910003,validation,low_drive,1,localized_ledger_cells,3090,1.0388187902479302,1.0707960716751614,True,0.03197728142723122,True
REF_0019,910003,validation,low_drive,1,localized_ledger_cells,3091,1.0319848946383985,,False,,
REF_0019,910003,validation,low_drive,1,localized_ledger_cells,3092,1.3062033341943646,1.0368574261494103,True,-0.2693459080449543,False
REF_0019,910003,validation,low_drive,1,localized_ledger_cells,3093,1.006351000678606,,False,,
REF_0019,910003,validation,low_drive,1,localized_ledger_cells,3094,1.0467174378070325,1.0068037205418676,True,-0.039913717265164905,False
REF_0019,910003,validation,low_drive,1,localized_ledger_cells,3095,1.0110781303775838,,False,,
REF_0019,910003,validation,low_drive,1,localized_ledger_cells,3240,1.0093073381874689,,False,,
REF_0019,910003,validation,low_drive,1,localized_ledger_cells,3241,1.082455701740983,,False,,
REF_0019,910003,validation,low_drive,1,localized_ledger_cells,3242,1.1647257414484073,1.0299425567242082,True,-0.13478318472419915,False
REF_0019,910003,validation,low_drive,1,localized_ledger_cells,3243,1.0001745915614464,,False,,
REF_0019,910003,validation,low_drive,1,localized_ledger_cells,3244,1.2399813265325719,1.0109916950022324,True,-0.22898963153033947,False
REF_0019,910003,validation,low_drive,1,localized_ledger_cells,3245,1.0353280649466257,,False,,
REF_0019,910003,validation,low_drive,1,localized_ledger_cells,3246,1.0156316599966573,1.0042053218219138,True,-0.011426338174743478,False
REF_0019,910003,validation,low_drive,1,localized_ledger_cells,3247,1.0091693566543114,1.1020360470157158,True,0.09286669036140438,True
REF_0019,910003,validation,low_drive,1,localized_ledger_cells,3248,1.028681910684682,,False,,
REF_0019,910003,validation,low_drive,1,localized_ledger_cells,3249,1.0125471133910509,1.1762498634846708,True,0.1637027500936199,True
REF_0019,910003,validation,low_drive,1,localized_ledger_cells,3250,1.0015071433298743,,False,,
REF_0019,910003,validation,low_drive,1,localized_ledger_cells,3251,1.0307695105661452,1.0170294056946005,True,-0.013740104871544645,False
REF_0019,910003,validation,low_drive,1,localized_ledger_cells,3252,1.0056847619341767,,False,,
REF_0019,910003,validation,low_drive,1,localized_ledger_cells,3253,1.0925835584316559,1.0030808601078576,True,-0.08950269832379831,False
REF_0019,910003,validation,low_drive,1,localized_ledger_cells,3254,1.131589017963492,1.1827244553893337,True,0.0511354374258417,True
REF_0019,910003,validation,low_drive,1,localized_ledger_cells,3255,1.1181635165034862,,False,,
REF_0019,910003,validation,low_drive,1,localized_ledger_cells,3256,1.0212710729020529,1.0060719360538286,True,-0.01519913684822427,False
REF_0019,910003,validation,low_drive,1,localized_ledger_cells,3257,1.059329043753948,,False,,
REF_0020,910003,validation,low_drive,1,dispersed_slots,0,1.0091622845866794,,False,,
REF_0020,910003,validation,low_drive,1,dispersed_slots,1,1.0017109525777386,,False,,
REF_0020,910003,validation,low_drive,1,dispersed_slots,2,1.0071209828586376,,False,,
REF_0020,910003,validation,low_drive,1,dispersed_slots,3,1.0047654930456957,,False,,
REF_0020,910003,validation,low_drive,1,dispersed_slots,4,1.0001807771340196,,False,,
REF_0020,910003,validation,low_drive,1,dispersed_slots,5,1.0028915791206003,,False,,
REF_0020,910003,validation,low_drive,1,dispersed_slots,6,1.000918061283059,,False,,
REF_0020,910003,validation,low_drive,1,dispersed_slots,7,1.001752428854175,,False,,
REF_0020,910003,validation,low_drive,1,dispersed_slots,8,1.003302271296505,,False,,
REF_0020,910003,validation,low_drive,1,dispersed_slots,9,1.0015303350829612,,False,,
REF_0020,910003,validation,low_drive,1,dispersed_slots,10,1.007199821907065,,False,,
REF_0020,910003,validation,low_drive,1,dispersed_slots,11,1.0010286769906571,,False,,
REF_0020,910003,validation,low_drive,1,dispersed_slots,12,1.0095213908310967,,False,,
REF_0020,910003,validation,low_drive,1,dispersed_slots,13,1.0016813431245595,,False,,
REF_0020,910003,validation,low_drive,1,dispersed_slots,14,1.0017671348655455,,False,,
REF_0020,910003,validation,low_drive,1,dispersed_slots,15,1.0016954627248396,,False,,
REF_0020,910003,validation,low_drive,1,dispersed_slots,16,1.000017966282499,,False,,
REF_0020,910003,validation,low_drive,1,dispersed_slots,17,1.0000322186386512,,False,,
REF_0020,910003,validation,low_drive,1,dispersed_slots,162,1.0254261662501705,,False,,
REF_0020,910003,validation,low_drive,1,dispersed_slots,163,1.0001216342564163,,False,,
REF_0020,910003,validation,low_drive,1,dispersed_slots,164,1.0022359774875582,,False,,
REF_0020,910003,validation,low_drive,1,dispersed_slots,165,1.023415389714316,,False,,
REF_0020,910003,validation,low_drive,1,dispersed_slots,166,1.0002129361796364,,False,,
REF_0020,910003,validation,low_drive,1,dispersed_slots,167,1.0045179071830574,,False,,
REF_0020,910003,validation,low_drive,1,dispersed_slots,168,1.002202369631462,,False,,
REF_0020,910003,validation,low_drive,1,dispersed_slots,169,1.0010685470171694,,False,,
REF_0020,910003,validation,low_drive,1,dispersed_slots,170,1.0017671986347665,,False,,
REF_0020,910003,validation,low_drive,1,dispersed_slots,171,1.008196247874551,,False,,
REF_0020,910003,validation,low_drive,1,dispersed_slots,172,1.0021541823870876,,False,,
REF_0020,910003,validation,low_drive,1,dispersed_slots,173,1.0010173489623213,,False,,
REF_0020,910003,validation,low_drive,1,dispersed_slots,174,1.0069216917976433,,False,,
REF_0020,910003,validation,low_drive,1,dispersed_slots,175,1.0002619566626123,,False,,
