ell,Dl_TT_SAM,Dl_TE_SAM,Dl_EE_SAM
1045,1.085426e+03,-7.193255e+01,3.441315e+01
1046,1.087735e+03,-7.250036e+01,3.415379e+01
1047,1.090092e+03,-7.304514e+01,3.389173e+01
1048,1.092499e+03,-7.356690e+01,3.362719e+01
1049,1.094946e+03,-7.406497e+01,3.336045e+01
1050,1.097436e+03,-7.454085e+01,3.309166e+01
1051,1.099960e+03,-7.499385e+01,3.282104e+01
1052,1.102519e+03,-7.542327e+01,3.254863e+01
1053,1.105112e+03,-7.582915e+01,3.227481e+01
1054,1.107741e+03,-7.621154e+01,3.199971e+01
1055,1.110391e+03,-7.657121e+01,3.172339e+01
1056,1.113070e+03,-7.690747e+01,3.144591e+01
1057,1.115770e+03,-7.721960e+01,3.116741e+01
1058,1.118492e+03,-7.750915e+01,3.088795e+01
1059,1.121228e+03,-7.777464e+01,3.060760e+01
1060,1.123987e+03,-7.801613e+01,3.032648e+01
1061,1.126761e+03,-7.823513e+01,3.004466e+01
1062,1.129550e+03,-7.842944e+01,2.976227e+01
1063,1.132348e+03,-7.860132e+01,2.947930e+01
1064,1.135155e+03,-7.874932e+01,2.919596e+01
1065,1.137964e+03,-7.887346e+01,2.891232e+01
1066,1.140782e+03,-7.897526e+01,2.862842e+01
1067,1.143594e+03,-7.905326e+01,2.834441e+01
1068,1.146417e+03,-7.910822e+01,2.806042e+01
1069,1.149228e+03,-7.914018e+01,2.777651e+01
1070,1.152042e+03,-7.914914e+01,2.749282e+01
1071,1.154845e+03,-7.913514e+01,2.720940e+01
1072,1.157644e+03,-7.909893e+01,2.692647e+01
1073,1.160426e+03,-7.903979e+01,2.664408e+01
1074,1.163196e+03,-7.895847e+01,2.636237e+01
1075,1.165950e+03,-7.885500e+01,2.608147e+01
1076,1.168693e+03,-7.872865e+01,2.580145e+01
1077,1.171413e+03,-7.858091e+01,2.552236e+01
1078,1.174115e+03,-7.841179e+01,2.524442e+01
1079,1.176787e+03,-7.822057e+01,2.496767e+01
1080,1.179443e+03,-7.800874e+01,2.469219e+01
1081,1.182068e+03,-7.777481e+01,2.441818e+01
1082,1.184663e+03,-7.752029e+01,2.414563e+01
1083,1.187228e+03,-7.724517e+01,2.387466e+01
1084,1.189763e+03,-7.694947e+01,2.360542e+01
1085,1.192261e+03,-7.663392e+01,2.333797e+01
1086,1.194723e+03,-7.629704e+01,2.307236e+01
1087,1.197149e+03,-7.594106e+01,2.280866e+01
1088,1.199532e+03,-7.556524e+01,2.254707e+01
1089,1.201871e+03,-7.516957e+01,2.228766e+01
1090,1.204168e+03,-7.475480e+01,2.203040e+01
1091,1.206421e+03,-7.432165e+01,2.177552e+01
1092,1.208626e+03,-7.386939e+01,2.152307e+01
1093,1.210781e+03,-7.339949e+01,2.127318e+01
1094,1.212886e+03,-7.291120e+01,2.102591e+01
1095,1.214943e+03,-7.240599e+01,2.078141e+01
1096,1.216943e+03,-7.188311e+01,2.053973e+01
1097,1.218895e+03,-7.134330e+01,2.030100e+01
1098,1.220792e+03,-7.078727e+01,2.006522e+01
1099,1.222625e+03,-7.021503e+01,1.983259e+01
1100,1.224411e+03,-6.962729e+01,1.960310e+01
1101,1.226127e+03,-6.902329e+01,1.937673e+01
1102,1.227789e+03,-6.840449e+01,1.915370e+01
1103,1.229381e+03,-6.777012e+01,1.893406e+01
1104,1.230920e+03,-6.712149e+01,1.871786e+01
1105,1.232389e+03,-6.645869e+01,1.850510e+01
1106,1.233791e+03,-6.578201e+01,1.829590e+01
1107,1.235131e+03,-6.509184e+01,1.809033e+01
1108,1.236397e+03,-6.438860e+01,1.788843e+01
1109,1.237602e+03,-6.367263e+01,1.769035e+01
1110,1.238733e+03,-6.294432e+01,1.749607e+01
1111,1.239797e+03,-6.220409e+01,1.730572e+01
1112,1.240786e+03,-6.145219e+01,1.711921e+01
1113,1.241709e+03,-6.068924e+01,1.693676e+01
1114,1.242559e+03,-5.991544e+01,1.675841e+01
1115,1.243335e+03,-5.913126e+01,1.658408e+01
1116,1.244037e+03,-5.833717e+01,1.641398e+01
1117,1.244667e+03,-5.753342e+01,1.624802e+01
1118,1.245224e+03,-5.672042e+01,1.608634e+01
1119,1.245702e+03,-5.589872e+01,1.592899e+01
1120,1.246099e+03,-5.506849e+01,1.577590e+01
1121,1.246425e+03,-5.423027e+01,1.562726e+01
1122,1.246671e+03,-5.338440e+01,1.548299e+01
1123,1.246838e+03,-5.253126e+01,1.534315e+01
1124,1.246933e+03,-5.167126e+01,1.520788e+01
1125,1.246943e+03,-5.080479e+01,1.507709e+01
1126,1.246866e+03,-4.993239e+01,1.495085e+01
1127,1.246719e+03,-4.905446e+01,1.482921e+01
1128,1.246494e+03,-4.817154e+01,1.471224e+01
1129,1.246183e+03,-4.728395e+01,1.459993e+01
1130,1.245802e+03,-4.639223e+01,1.449227e+01
1131,1.245336e+03,-4.549686e+01,1.438932e+01
1132,1.244792e+03,-4.459814e+01,1.429114e+01
1133,1.244171e+03,-4.369654e+01,1.419773e+01
1134,1.243466e+03,-4.279246e+01,1.410907e+01
1135,1.242683e+03,-4.188629e+01,1.402515e+01
1136,1.241824e+03,-4.097834e+01,1.394605e+01
1137,1.240881e+03,-4.006915e+01,1.387174e+01
1138,1.239860e+03,-3.915904e+01,1.380223e+01
1139,1.238764e+03,-3.824840e+01,1.373750e+01
1140,1.237576e+03,-3.733770e+01,1.367762e+01
1141,1.236319e+03,-3.642739e+01,1.362251e+01
1142,1.234979e+03,-3.551787e+01,1.357223e+01
1143,1.233562e+03,-3.460953e+01,1.352678e+01
1144,1.232062e+03,-3.370283e+01,1.348615e+01
1145,1.230486e+03,-3.279816e+01,1.345034e+01
1146,1.228835e+03,-3.189599e+01,1.341933e+01
1147,1.227107e+03,-3.099663e+01,1.339312e+01
1148,1.225297e+03,-3.010047e+01,1.337171e+01
1149,1.223410e+03,-2.920798e+01,1.335501e+01
1150,1.221448e+03,-2.831946e+01,1.334303e+01
1151,1.219411e+03,-2.743532e+01,1.333582e+01
1152,1.217298e+03,-2.655598e+01,1.333332e+01
1153,1.215117e+03,-2.568177e+01,1.333551e+01
1154,1.212852e+03,-2.481303e+01,1.334240e+01
1155,1.210520e+03,-2.395016e+01,1.335383e+01
1156,1.208112e+03,-2.309359e+01,1.336994e+01
1157,1.205636e+03,-2.224354e+01,1.339059e+01
1158,1.203091e+03,-2.140055e+01,1.341584e+01
1159,1.200479e+03,-2.056490e+01,1.344555e+01
1160,1.197798e+03,-1.973690e+01,1.347979e+01
1161,1.195048e+03,-1.891692e+01,1.351847e+01
1162,1.192238e+03,-1.810519e+01,1.356154e+01
1163,1.189359e+03,-1.730208e+01,1.360897e+01
1164,1.186420e+03,-1.650797e+01,1.366078e+01
1165,1.183419e+03,-1.572308e+01,1.371681e+01
1166,1.180349e+03,-1.494780e+01,1.377714e+01
1167,1.177218e+03,-1.418234e+01,1.384162e+01
1168,1.174026e+03,-1.342708e+01,1.391025e+01
1169,1.170780e+03,-1.268226e+01,1.398303e+01
1170,1.167472e+03,-1.194818e+01,1.405973e+01
1171,1.164110e+03,-1.122522e+01,1.414052e+01
1172,1.160694e+03,-1.051353e+01,1.422524e+01
1173,1.157223e+03,-9.813504e+00,1.431381e+01
1174,1.153698e+03,-9.125398e+00,1.440624e+01
1175,1.150118e+03,-8.449413e+00,1.450247e+01
1176,1.146491e+03,-7.785821e+00,1.460234e+01
1177,1.142816e+03,-7.134848e+00,1.470585e+01
1178,1.139087e+03,-6.496760e+00,1.481301e+01
1179,1.135317e+03,-5.871793e+00,1.492368e+01
1180,1.131499e+03,-5.260200e+00,1.503777e+01
1181,1.127634e+03,-4.662203e+00,1.515524e+01
1182,1.123727e+03,-4.078004e+00,1.527607e+01
1183,1.119780e+03,-3.507836e+00,1.540012e+01
1184,1.115792e+03,-2.951908e+00,1.552740e+01
1185,1.111763e+03,-2.410442e+00,1.565770e+01
1186,1.107693e+03,-1.883657e+00,1.579108e+01
1187,1.103589e+03,-1.371759e+00,1.592741e+01
1188,1.099451e+03,-8.749043e-01,1.606663e+01
1189,1.095278e+03,-3.932558e-01,1.620865e+01
1190,1.091064e+03,7.304368e-02,1.635341e+01
1191,1.086829e+03,5.238430e-01,1.650078e+01
1192,1.082561e+03,9.589827e-01,1.665075e+01
1193,1.078264e+03,1.378324e+00,1.680327e+01
1194,1.073948e+03,1.781707e+00,1.695811e+01
1195,1.069603e+03,2.169018e+00,1.711528e+01
1196,1.065231e+03,2.540155e+00,1.727472e+01
1197,1.060838e+03,2.895005e+00,1.743636e+01
1198,1.056431e+03,3.233474e+00,1.759999e+01
1199,1.052004e+03,3.555366e+00,1.776568e+01
1200,1.047555e+03,3.860721e+00,1.793323e+01
1201,1.043092e+03,4.149281e+00,1.810263e+01
1202,1.038614e+03,4.421162e+00,1.827377e+01
1203,1.034123e+03,4.676183e+00,1.844649e+01
1204,1.029623e+03,4.914386e+00,1.862089e+01
1205,1.025109e+03,5.135660e+00,1.879669e+01
1206,1.020587e+03,5.340046e+00,1.897396e+01
1207,1.016057e+03,5.527504e+00,1.915244e+01
1208,1.011525e+03,5.697922e+00,1.933227e+01
1209,1.006993e+03,5.851410e+00,1.951317e+01
1210,1.002451e+03,5.987852e+00,1.969517e+01
1211,9.979080e+02,6.107428e+00,1.987812e+01
1212,9.933700e+02,6.210095e+00,2.006196e+01
1213,9.888296e+02,6.295808e+00,2.024664e+01
1214,9.842940e+02,6.364594e+00,2.043209e+01
1215,9.797704e+02,6.416555e+00,2.061810e+01
1216,9.752436e+02,6.451643e+00,2.080470e+01
1217,9.707282e+02,6.469955e+00,2.099174e+01
1218,9.662239e+02,6.471514e+00,2.117917e+01
1219,9.617304e+02,6.456268e+00,2.136685e+01
1220,9.572401e+02,6.424459e+00,2.155472e+01
1221,9.527749e+02,6.375884e+00,2.174265e+01
1222,9.483123e+02,6.310782e+00,2.193066e+01
1223,9.438743e+02,6.229246e+00,2.211853e+01
1224,9.394458e+02,6.131288e+00,2.230628e+01
1225,9.350413e+02,6.017221e+00,2.249378e+01
1226,9.306531e+02,5.887057e+00,2.268097e+01
1227,9.262884e+02,5.740880e+00,2.286771e+01
1228,9.219469e+02,5.578999e+00,2.305402e+01
1229,9.176357e+02,5.401420e+00,2.323977e+01
1230,9.133473e+02,5.208300e+00,2.342489e+01
1231,9.090812e+02,4.999719e+00,2.360926e+01
1232,9.048446e+02,4.775979e+00,2.379289e+01
1233,9.006448e+02,4.537009e+00,2.397549e+01
1234,8.964665e+02,4.283108e+00,2.415716e+01
1235,8.923244e+02,4.014276e+00,2.433777e+01
1236,8.882108e+02,3.730737e+00,2.451725e+01
1237,8.841329e+02,3.432637e+00,2.469539e+01
1238,8.800903e+02,3.120196e+00,2.487229e+01
1239,8.760828e+02,2.793559e+00,2.504773e+01
1240,8.721103e+02,2.452942e+00,2.522166e+01
1241,8.681797e+02,2.098564e+00,2.539410e+01
1242,8.642910e+02,1.730637e+00,2.556490e+01
1243,8.604365e+02,1.349303e+00,2.573394e+01
1244,8.566232e+02,9.547004e-01,2.590122e+01
1245,8.528510e+02,5.471736e-01,2.606655e+01
1246,8.491271e+02,1.268816e-01,2.623000e+01
1247,8.454439e+02,-3.059587e-01,2.639138e+01
1248,8.418084e+02,-7.511390e-01,2.655069e+01
1249,8.382131e+02,-1.208452e+00,2.670773e+01
1250,8.346726e+02,-1.677662e+00,2.686251e+01
1251,8.311718e+02,-2.158506e+00,2.701504e+01
1252,8.277179e+02,-2.650701e+00,2.716512e+01
1253,8.243181e+02,-3.153963e+00,2.731276e+01
1254,8.209647e+02,-3.668030e+00,2.745798e+01
1255,8.176648e+02,-4.192605e+00,2.760066e+01
1256,8.144182e+02,-4.727426e+00,2.774073e+01
1257,8.112246e+02,-5.272221e+00,2.787813e+01
1258,8.080839e+02,-5.826712e+00,2.801296e+01
1259,8.049884e+02,-6.390630e+00,2.814493e+01
1260,8.019601e+02,-6.963701e+00,2.827422e+01
1261,7.989765e+02,-7.545661e+00,2.840060e+01
1262,7.960523e+02,-8.136239e+00,2.852403e+01
1263,7.931871e+02,-8.735170e+00,2.864451e+01
1264,7.903735e+02,-9.342168e+00,2.876207e+01
1265,7.876186e+02,-9.956948e+00,2.887650e+01
1266,7.849148e+02,-1.057919e+01,2.898780e+01
1267,7.822767e+02,-1.120860e+01,2.909600e+01
1268,7.796968e+02,-1.184487e+01,2.920104e+01
1269,7.771748e+02,-1.248768e+01,2.930285e+01
1270,7.747106e+02,-1.313677e+01,2.940145e+01
1271,7.723040e+02,-1.379175e+01,2.949670e+01
1272,7.699622e+02,-1.445245e+01,2.958862e+01
1273,7.676776e+02,-1.511840e+01,2.967714e+01
1274,7.654494e+02,-1.578942e+01,2.976229e+01
1275,7.632848e+02,-1.646511e+01,2.984407e+01
1276,7.611814e+02,-1.714523e+01,2.992234e+01
1277,7.591391e+02,-1.782945e+01,2.999719e+01
1278,7.571578e+02,-1.851738e+01,3.006849e+01
1279,7.552372e+02,-1.920884e+01,3.013617e+01
1280,7.533780e+02,-1.990345e+01,3.020040e+01
1281,7.515802e+02,-2.060095e+01,3.026088e+01
1282,7.498434e+02,-2.130095e+01,3.031778e+01
1283,7.481677e+02,-2.200322e+01,3.037102e+01
1284,7.465529e+02,-2.270734e+01,3.042049e+01
1285,7.449997e+02,-2.341309e+01,3.046625e+01
1286,7.435071e+02,-2.412015e+01,3.050824e+01
1287,7.420759e+02,-2.482818e+01,3.054655e+01
1288,7.407052e+02,-2.553681e+01,3.058103e+01
1289,7.393948e+02,-2.624572e+01,3.061178e+01
1290,7.381463e+02,-2.695466e+01,3.063880e+01
1291,7.369580e+02,-2.766325e+01,3.066202e+01
1292,7.358299e+02,-2.837123e+01,3.068152e+01
1293,7.347618e+02,-2.907815e+01,3.069731e+01
1294,7.337545e+02,-2.978392e+01,3.070926e+01
1295,7.328056e+02,-3.048806e+01,3.071744e+01
1296,7.319166e+02,-3.119033e+01,3.072185e+01
1297,7.310860e+02,-3.189043e+01,3.072244e+01
1298,7.303144e+02,-3.258802e+01,3.071927e+01
1299,7.296003e+02,-3.328288e+01,3.071222e+01
1300,7.289436e+02,-3.397461e+01,3.070143e+01
1301,7.283444e+02,-3.466304e+01,3.068675e+01
1302,7.278019e+02,-3.534773e+01,3.066842e+01
1303,7.273153e+02,-3.602859e+01,3.064629e+01
1304,7.268839e+02,-3.670518e+01,3.062037e+01
1305,7.265091e+02,-3.737734e+01,3.059081e+01
1306,7.261881e+02,-3.804470e+01,3.055754e+01
1307,7.259215e+02,-3.870704e+01,3.052056e+01
1308,7.257086e+02,-3.936412e+01,3.047995e+01
1309,7.255488e+02,-4.001564e+01,3.043563e+01
1310,7.254405e+02,-4.066122e+01,3.038769e+01
1311,7.253846e+02,-4.130080e+01,3.033613e+01
1312,7.253796e+02,-4.193398e+01,3.028095e+01
1313,7.254247e+02,-4.256047e+01,3.022215e+01
1314,7.255194e+02,-4.318018e+01,3.015980e+01
1315,7.256629e+02,-4.379267e+01,3.009399e+01
1316,7.258545e+02,-4.439785e+01,3.002463e+01
1317,7.260935e+02,-4.499548e+01,2.995196e+01
1318,7.263793e+02,-4.558527e+01,2.987581e+01
1319,7.267113e+02,-4.616698e+01,2.979642e+01
1320,7.270879e+02,-4.674046e+01,2.971371e+01
1321,7.275093e+02,-4.730539e+01,2.962776e+01
1322,7.279748e+02,-4.786162e+01,2.953862e+01
1323,7.284823e+02,-4.840891e+01,2.944632e+01
1324,7.290319e+02,-4.894702e+01,2.935091e+01
1325,7.296222e+02,-4.947573e+01,2.925232e+01
1326,7.302525e+02,-4.999487e+01,2.915069e+01
1327,7.309223e+02,-5.050427e+01,2.904604e+01
1328,7.316301e+02,-5.100363e+01,2.893834e+01
1329,7.323746e+02,-5.149278e+01,2.882774e+01
1330,7.331560e+02,-5.197162e+01,2.871425e+01
1331,7.339727e+02,-5.243993e+01,2.859794e+01
1332,7.348229e+02,-5.289752e+01,2.847879e+01
1333,7.357072e+02,-5.334424e+01,2.835688e+01
1334,7.366237e+02,-5.377984e+01,2.823235e+01
1335,7.375710e+02,-5.420415e+01,2.810513e+01
1336,7.385493e+02,-5.461716e+01,2.797535e+01
1337,7.395563e+02,-5.501860e+01,2.784301e+01
1338,7.405924e+02,-5.540839e+01,2.770826e+01
1339,7.416555e+02,-5.578629e+01,2.757101e+01
1340,7.427441e+02,-5.615225e+01,2.743149e+01
1341,7.438585e+02,-5.650612e+01,2.728953e+01
1342,7.449965e+02,-5.684763e+01,2.714542e+01
1343,7.461577e+02,-5.717684e+01,2.699901e+01
1344,7.473400e+02,-5.749349e+01,2.685052e+01
1345,7.485434e+02,-5.779748e+01,2.669987e+01
1346,7.497660e+02,-5.808869e+01,2.654719e+01
1347,7.510072e+02,-5.836704e+01,2.639248e+01
1348,7.522650e+02,-5.863232e+01,2.623580e+01
1349,7.535394e+02,-5.888444e+01,2.607730e+01
1350,7.548285e+02,-5.912350e+01,2.591704e+01
1351,7.561317e+02,-5.934940e+01,2.575501e+01
1352,7.574478e+02,-5.956203e+01,2.559135e+01
1353,7.587777e+02,-5.976143e+01,2.542604e+01
1354,7.601127e+02,-5.994756e+01,2.525938e+01
1355,7.614636e+02,-6.012032e+01,2.509119e+01
1356,7.628230e+02,-6.027974e+01,2.492170e+01
1357,7.641913e+02,-6.042579e+01,2.475096e+01
1358,7.655687e+02,-6.055834e+01,2.457888e+01
1359,7.669481e+02,-6.067752e+01,2.440568e+01
1360,7.683296e+02,-6.078313e+01,2.423141e+01
1361,7.697135e+02,-6.087519e+01,2.405606e+01
1362,7.711075e+02,-6.095375e+01,2.387969e+01
1363,7.724970e+02,-6.101868e+01,2.370244e+01
1364,7.738896e+02,-6.107009e+01,2.352430e+01
1365,7.752856e+02,-6.110800e+01,2.334539e+01
1366,7.766704e+02,-6.113236e+01,2.316578e+01
1367,7.780591e+02,-6.114320e+01,2.298553e+01
1368,7.794445e+02,-6.114054e+01,2.280462e+01
1369,7.808195e+02,-6.112440e+01,2.262327e+01
1370,7.821990e+02,-6.109487e+01,2.244153e+01
1371,7.835612e+02,-6.105199e+01,2.225931e+01
1372,7.849210e+02,-6.099576e+01,2.207690e+01
1373,7.862714e+02,-6.092627e+01,2.189420e+01
1374,7.876125e+02,-6.084362e+01,2.171136e+01
1375,7.889371e+02,-6.074782e+01,2.152843e+01
1376,7.902530e+02,-6.063888e+01,2.134554e+01
1377,7.915604e+02,-6.051697e+01,2.116261e+01
1378,7.928521e+02,-6.038209e+01,2.097984e+01
1379,7.941283e+02,-6.023433e+01,2.079722e+01
1380,7.953818e+02,-6.007363e+01,2.061489e+01
1381,7.966278e+02,-5.990020e+01,2.043274e+01
1382,7.978516e+02,-5.971399e+01,2.025100e+01
1383,7.990534e+02,-5.951507e+01,2.006965e+01
1384,8.002336e+02,-5.930360e+01,1.988874e+01
1385,8.013996e+02,-5.907972e+01,1.970841e+01
1386,8.025445e+02,-5.884366e+01,1.952872e+01
1387,8.036609e+02,-5.859541e+01,1.934973e+01
1388,8.047565e+02,-5.833529e+01,1.917149e+01
1389,8.058241e+02,-5.806335e+01,1.899407e+01
1390,8.068714e+02,-5.777974e+01,1.881761e+01
1391,8.078911e+02,-5.748468e+01,1.864208e+01
1392,8.088836e+02,-5.717816e+01,1.846762e+01
1393,8.098564e+02,-5.686040e+01,1.829422e+01
1394,8.107949e+02,-5.653147e+01,1.812194e+01
1395,8.116993e+02,-5.619157e+01,1.795090e+01
1396,8.125772e+02,-5.584071e+01,1.778103e+01
1397,8.134289e+02,-5.547915e+01,1.761253e+01
1398,8.142398e+02,-5.510690e+01,1.744538e+01
1399,8.150248e+02,-5.472431e+01,1.727965e+01
1400,8.157694e+02,-5.433151e+01,1.711540e+01
1401,8.164886e+02,-5.392870e+01,1.695268e+01
1402,8.171678e+02,-5.351595e+01,1.679156e+01
1403,8.178146e+02,-5.309359e+01,1.663202e+01
1404,8.184293e+02,-5.266174e+01,1.647419e+01
1405,8.190048e+02,-5.222053e+01,1.631812e+01
1406,8.195411e+02,-5.177015e+01,1.616388e+01
1407,8.200386e+02,-5.131086e+01,1.601138e+01
1408,8.205049e+02,-5.084271e+01,1.586082e+01
1409,8.209254e+02,-5.036597e+01,1.571211e+01
1410,8.213151e+02,-4.988082e+01,1.556538e+01
1411,8.216594e+02,-4.938737e+01,1.542063e+01
1412,8.219660e+02,-4.888598e+01,1.527797e+01
1413,8.222276e+02,-4.837666e+01,1.513741e+01
1414,8.224518e+02,-4.785992e+01,1.499899e+01
1415,8.226315e+02,-4.733578e+01,1.486270e+01
1416,8.227742e+02,-4.680457e+01,1.472867e+01
1417,8.228727e+02,-4.626649e+01,1.459690e+01
1418,8.229346e+02,-4.572187e+01,1.446744e+01
1419,8.229527e+02,-4.517073e+01,1.434035e+01
1420,8.229271e+02,-4.461349e+01,1.421562e+01
1421,8.228580e+02,-4.405032e+01,1.409331e+01
1422,8.227456e+02,-4.348134e+01,1.397347e+01
1423,8.225975e+02,-4.290686e+01,1.385603e+01
1424,8.223990e+02,-4.232701e+01,1.374119e+01
1425,8.221576e+02,-4.174209e+01,1.362886e+01
1426,8.218735e+02,-4.115237e+01,1.351912e+01
1427,8.215395e+02,-4.055795e+01,1.341193e+01
1428,8.211630e+02,-3.995909e+01,1.330737e+01
1429,8.207442e+02,-3.935617e+01,1.320543e+01
1430,8.202833e+02,-3.874923e+01,1.310617e+01
1431,8.197729e+02,-3.813867e+01,1.300965e+01
1432,8.192207e+02,-3.752459e+01,1.291586e+01
1433,8.186192e+02,-3.690731e+01,1.282479e+01
1434,8.179760e+02,-3.628701e+01,1.273643e+01
1435,8.172838e+02,-3.566401e+01,1.265091e+01
1436,8.165502e+02,-3.503848e+01,1.256817e+01
1437,8.157677e+02,-3.441075e+01,1.248817e+01
1438,8.149365e+02,-3.378091e+01,1.241107e+01
1439,8.140641e+02,-3.314937e+01,1.233686e+01
1440,8.131506e+02,-3.251621e+01,1.226544e+01
1441,8.121886e+02,-3.188177e+01,1.219690e+01
1442,8.111782e+02,-3.124620e+01,1.213122e+01
1443,8.101195e+02,-3.060977e+01,1.206838e+01
1444,8.090199e+02,-2.997279e+01,1.200847e+01
1445,8.078721e+02,-2.933536e+01,1.195147e+01
1446,8.066762e+02,-2.869772e+01,1.189737e+01
1447,8.054395e+02,-2.806027e+01,1.184617e+01
1448,8.041548e+02,-2.742303e+01,1.179787e+01
1449,8.028221e+02,-2.678647e+01,1.175252e+01
1450,8.014487e+02,-2.615069e+01,1.171006e+01
1451,8.000349e+02,-2.551600e+01,1.167054e+01
1452,7.985731e+02,-2.488265e+01,1.163389e+01
1453,7.970634e+02,-2.425085e+01,1.160019e+01
1454,7.955132e+02,-2.362086e+01,1.156941e+01
1455,7.939225e+02,-2.299282e+01,1.154149e+01
1456,7.922913e+02,-2.236688e+01,1.151649e+01
1457,7.906196e+02,-2.174337e+01,1.149442e+01
1458,7.888999e+02,-2.112244e+01,1.147511e+01
1459,7.871398e+02,-2.050424e+01,1.145872e+01
1460,7.853391e+02,-1.988909e+01,1.144524e+01
1461,7.834978e+02,-1.927707e+01,1.143451e+01
1462,7.816160e+02,-1.866848e+01,1.142662e+01
1463,7.796936e+02,-1.806350e+01,1.142156e+01
1464,7.777305e+02,-1.746227e+01,1.141925e+01
1465,7.757268e+02,-1.686496e+01,1.141976e+01
1466,7.736897e+02,-1.627195e+01,1.142303e+01
1467,7.716119e+02,-1.568326e+01,1.142897e+01
1468,7.695008e+02,-1.509920e+01,1.143773e+01
1469,7.673487e+02,-1.451993e+01,1.144909e+01
1470,7.651558e+02,-1.394553e+01,1.146320e+01
1471,7.629368e+02,-1.337632e+01,1.147990e+01
1472,7.606767e+02,-1.281239e+01,1.149929e+01
1473,7.583755e+02,-1.225398e+01,1.152120e+01
1474,7.560480e+02,-1.170125e+01,1.154578e+01
1475,7.536793e+02,-1.115444e+01,1.157282e+01
1476,7.512841e+02,-1.061357e+01,1.160247e+01
1477,7.488550e+02,-1.007895e+01,1.163457e+01
1478,7.463918e+02,-9.550682e+00,1.166906e+01
1479,7.439019e+02,-9.028912e+00,1.170609e+01
1480,7.413778e+02,-8.513848e+00,1.174543e+01
1481,7.388268e+02,-8.005636e+00,1.178725e+01
1482,7.362414e+02,-7.504432e+00,1.183131e+01
1483,7.336289e+02,-7.010361e+00,1.187770e+01
1484,7.309967e+02,-6.523579e+00,1.192635e+01
1485,7.283297e+02,-6.044231e+00,1.197726e+01
1486,7.256428e+02,-5.572443e+00,1.203028e+01
1487,7.229209e+02,-5.108381e+00,1.208551e+01
1488,7.201788e+02,-4.652169e+00,1.214285e+01
1489,7.174164e+02,-4.203945e+00,1.220226e+01
1490,7.146224e+02,-3.763826e+00,1.226373e+01
1491,7.118079e+02,-3.331936e+00,1.232712e+01
1492,7.089712e+02,-2.908396e+00,1.239251e+01
1493,7.061129e+02,-2.493342e+00,1.245983e+01
1494,7.032329e+02,-2.086889e+00,1.252894e+01
1495,7.003325e+02,-1.689158e+00,1.259992e+01
1496,6.974125e+02,-1.300258e+00,1.267270e+01
1497,6.944740e+02,-9.202594e-01,1.274714e+01
1498,6.915169e+02,-5.492629e-01,1.282333e+01
1499,6.885427e+02,-1.873567e-01,1.290112e+01
1500,6.855519e+02,1.653631e-01,1.298052e+01
1501,6.825450e+02,5.088005e-01,1.306146e+01
1502,6.795242e+02,8.428845e-01,1.314388e+01
1503,6.764884e+02,1.167530e+00,1.322779e+01
1504,6.734390e+02,1.482693e+00,1.331305e+01
1505,6.703773e+02,1.788303e+00,1.339975e+01
1506,6.673029e+02,2.084292e+00,1.348767e+01
1507,6.642166e+02,2.370594e+00,1.357691e+01
1508,6.611195e+02,2.647123e+00,1.366739e+01
1509,6.580121e+02,2.913923e+00,1.375899e+01
1510,6.548951e+02,3.170804e+00,1.385171e+01
1511,6.517690e+02,3.417873e+00,1.394549e+01
1512,6.486364e+02,3.655085e+00,1.404035e+01
1513,6.454965e+02,3.882473e+00,1.413614e+01
1514,6.423512e+02,4.099915e+00,1.423281e+01
1515,6.392019e+02,4.307514e+00,1.433044e+01
1516,6.360483e+02,4.505149e+00,1.442890e+01
1517,6.328916e+02,4.692845e+00,1.452813e+01
1518,6.297333e+02,4.870627e+00,1.462806e+01
1519,6.265729e+02,5.038519e+00,1.472870e+01
1520,6.234119e+02,5.196395e+00,1.482993e+01
1521,6.202508e+02,5.344349e+00,1.493175e+01
1522,6.170899e+02,5.482404e+00,1.503418e+01
1523,6.139300e+02,5.610428e+00,1.513701e+01
1524,6.107723e+02,5.728516e+00,1.524025e+01
1525,6.076172e+02,5.836682e+00,1.534384e+01
1526,6.044661e+02,5.934945e+00,1.544779e+01
1527,6.013187e+02,6.023392e+00,1.555205e+01
1528,5.981764e+02,6.101963e+00,1.565648e+01
1529,5.950404e+02,6.170818e+00,1.576109e+01
1530,5.919104e+02,6.229822e+00,1.586582e+01
1531,5.887879e+02,6.279059e+00,1.597062e+01
1532,5.856724e+02,6.318612e+00,1.607548e+01
1533,5.825662e+02,6.348489e+00,1.618022e+01
1534,5.794689e+02,6.368773e+00,1.628491e+01
1535,5.763812e+02,6.379468e+00,1.638949e+01
1536,5.733042e+02,6.380580e+00,1.649383e+01
1537,5.702371e+02,6.372187e+00,1.659787e+01
1538,5.671826e+02,6.354366e+00,1.670170e+01
1539,5.641405e+02,6.327193e+00,1.680510e+01
1540,5.611114e+02,6.290818e+00,1.690817e+01
1541,5.580958e+02,6.245165e+00,1.701077e+01
1542,5.550957e+02,6.190457e+00,1.711291e+01
1543,5.521103e+02,6.126690e+00,1.721446e+01
1544,5.491415e+02,6.054010e+00,1.731551e+01
1545,5.461884e+02,5.972487e+00,1.741584e+01
1546,5.432531e+02,5.882189e+00,1.751548e+01
