scenario_id,seed,door,anchor,p_level,geometry,carrier_atom_index,precollapse_escape_relations,postcollapse_escape_relations,closure_101_relations,tau_escape_pre,tau_escape_post,tau_closure,dual_postcollapse,margin_post_escape_to_closure,escape_before_closure
REF_0139,910002,discovery,middle_drive,1,localized_ledger_cells,2758,0,105,0,,1.0100989787509826,,False,,
REF_0139,910002,discovery,middle_drive,1,localized_ledger_cells,2759,4,101,0,0.24995113786837397,1.0110000241583654,,False,,
REF_0139,910002,discovery,middle_drive,1,localized_ledger_cells,2760,26,65,3,0.08700160865122762,1.004160028849101,1.1143139740855843,True,0.11015394523648325,True
REF_0139,910002,discovery,middle_drive,1,localized_ledger_cells,2761,0,112,0,,1.0653618548869863,,False,,
REF_0139,910002,discovery,middle_drive,1,localized_ledger_cells,2762,35,77,5,0.013319199449256549,1.2303906356583545,1.056717971146892,True,-0.17367266451146257,False
REF_0139,910002,discovery,middle_drive,1,localized_ledger_cells,2763,0,99,0,,1.0528428040101498,,False,,
REF_0139,910002,discovery,middle_drive,1,localized_ledger_cells,2764,38,54,0,0.11611635362563467,1.0062176829003069,,False,,
REF_0139,910002,discovery,middle_drive,1,localized_ledger_cells,2765,0,109,0,,1.088936397822976,,False,,
REF_0139,910002,discovery,middle_drive,1,localized_ledger_cells,2766,8,108,0,0.3039999415190861,1.0019259288785904,,False,,
REF_0139,910002,discovery,middle_drive,1,localized_ledger_cells,2767,2,98,0,0.9612121044562009,1.006410901240131,,False,,
REF_0139,910002,discovery,middle_drive,1,localized_ledger_cells,2768,5,94,0,0.5724492040579916,1.0103783105296706,,False,,
REF_0139,910002,discovery,middle_drive,1,localized_ledger_cells,2769,30,72,2,0.003412144113067888,1.0041412668436642,1.152262423170414,True,0.14812115632674971,True
REF_0139,910002,discovery,middle_drive,1,localized_ledger_cells,2770,0,106,0,,1.122502878107346,,False,,
REF_0139,910002,discovery,middle_drive,1,localized_ledger_cells,2771,25,97,1,0.26498452356848,1.1299569505650358,1.1120515688911057,True,-0.017905381673930076,False
REF_0139,910002,discovery,middle_drive,1,localized_ledger_cells,2916,10,84,0,0.3983855050353622,1.0026945526816862,,False,,
REF_0139,910002,discovery,middle_drive,1,localized_ledger_cells,2917,0,101,0,,1.0772605017658616,,False,,
REF_0139,910002,discovery,middle_drive,1,localized_ledger_cells,2918,1,96,3,0.794595374525818,1.010496259275864,1.00462471310877,True,-0.005871546167093955,False
REF_0139,910002,discovery,middle_drive,1,localized_ledger_cells,2919,15,82,0,0.2443380839463413,1.004276757565918,,False,,
REF_0139,910002,discovery,middle_drive,1,localized_ledger_cells,2920,7,83,1,0.0931797816688978,1.0034284281972423,1.2710701228151695,True,0.2676416946179272,True
REF_0139,910002,discovery,middle_drive,1,localized_ledger_cells,2921,4,104,0,0.7580340241491816,1.0422338392997552,,False,,
REF_0139,910002,discovery,middle_drive,1,localized_ledger_cells,2922,0,102,0,,1.0160937913456995,,False,,
REF_0139,910002,discovery,middle_drive,1,localized_ledger_cells,2923,10,93,0,0.15977450962371545,1.0402389669154102,,False,,
REF_0139,910002,discovery,middle_drive,1,localized_ledger_cells,2924,0,125,0,,1.0381493858733988,,False,,
REF_0139,910002,discovery,middle_drive,1,localized_ledger_cells,2925,9,84,6,0.0346496284423908,1.0727770870382416,1.0530359045690354,True,-0.019741182469206198,False
REF_0139,910002,discovery,middle_drive,1,localized_ledger_cells,2926,9,97,0,0.685894839281027,1.0346169896026232,,False,,
REF_0139,910002,discovery,middle_drive,1,localized_ledger_cells,2927,16,78,0,0.2950727579087419,1.0333532351389705,,False,,
REF_0139,910002,discovery,middle_drive,1,localized_ledger_cells,2928,6,96,0,0.5060775167604953,1.0207970577971577,,False,,
REF_0139,910002,discovery,middle_drive,1,localized_ledger_cells,2929,10,93,1,0.35474630740255064,1.00746728949044,1.077919487755267,True,0.07045219826482696,True
REF_0139,910002,discovery,middle_drive,1,localized_ledger_cells,2930,0,115,0,,1.0007377962212614,,False,,
REF_0139,910002,discovery,middle_drive,1,localized_ledger_cells,2931,0,116,0,,1.02387007436395,,False,,
REF_0139,910002,discovery,middle_drive,1,localized_ledger_cells,2932,6,104,0,0.36012755962200305,1.0011326579571873,,False,,
REF_0139,910002,discovery,middle_drive,1,localized_ledger_cells,2933,23,79,3,0.004696634469653785,1.0673606837478775,1.046733248156195,True,-0.020627435591682453,False
REF_0139,910002,discovery,middle_drive,1,localized_ledger_cells,3078,17,90,2,0.0696163038611256,1.0013616234020057,1.0233678446260333,True,0.02200622122402751,True
REF_0139,910002,discovery,middle_drive,1,localized_ledger_cells,3079,0,118,0,,1.067068215555584,,False,,
REF_0139,910002,discovery,middle_drive,1,localized_ledger_cells,3080,18,72,0,0.018686679521578698,1.003717563133434,,False,,
REF_0139,910002,discovery,middle_drive,1,localized_ledger_cells,3081,0,122,0,,1.0056713906219887,,False,,
REF_0139,910002,discovery,middle_drive,1,localized_ledger_cells,3082,9,95,1,0.12775769707551288,1.0005067069262135,1.1534246552967504,True,0.15291794837053696,True
REF_0139,910002,discovery,middle_drive,1,localized_ledger_cells,3083,6,109,0,0.7214934632789176,1.011938834942177,,False,,
REF_0139,910002,discovery,middle_drive,1,localized_ledger_cells,3084,5,96,0,0.22050472900733056,1.0057841493517925,,False,,
REF_0139,910002,discovery,middle_drive,1,localized_ledger_cells,3085,21,75,0,0.056792456897982145,1.0244541327081969,,False,,
REF_0139,910002,discovery,middle_drive,1,localized_ledger_cells,3086,0,124,0,,1.02940188982206,,False,,
REF_0139,910002,discovery,middle_drive,1,localized_ledger_cells,3087,25,96,0,0.04760904952909764,1.0079693895765403,,False,,
REF_0139,910002,discovery,middle_drive,1,localized_ledger_cells,3088,0,125,0,,1.0419884418285223,,False,,
REF_0139,910002,discovery,middle_drive,1,localized_ledger_cells,3089,28,71,0,0.04438413699528111,1.0005614428387515,,False,,
REF_0139,910002,discovery,middle_drive,1,localized_ledger_cells,3090,1,114,0,0.9769720154783437,1.0019897247846488,,False,,
REF_0139,910002,discovery,middle_drive,1,localized_ledger_cells,3091,9,104,3,0.37582842545747713,1.074043790957182,1.0485283011766953,True,-0.02551548978048679,False
REF_0139,910002,discovery,middle_drive,1,localized_ledger_cells,3092,12,82,0,0.15012730618919062,1.0022739704705033,,False,,
REF_0139,910002,discovery,middle_drive,1,localized_ledger_cells,3093,0,117,0,,1.0710081533581255,,False,,
REF_0139,910002,discovery,middle_drive,1,localized_ledger_cells,3094,16,88,0,0.09771078860712377,1.001391644288393,,False,,
REF_0139,910002,discovery,middle_drive,1,localized_ledger_cells,3095,0,111,0,,1.090583341204382,,False,,
REF_0139,910002,discovery,middle_drive,1,localized_ledger_cells,3240,0,111,0,,1.1181262226685906,,False,,
REF_0139,910002,discovery,middle_drive,1,localized_ledger_cells,3241,12,96,1,0.12707417045228417,1.008722556381244,1.2007390956462582,True,0.19201653926501416,True
REF_0139,910002,discovery,middle_drive,1,localized_ledger_cells,3242,0,125,0,,1.1027234134778898,,False,,
REF_0139,910002,discovery,middle_drive,1,localized_ledger_cells,3243,13,91,0,0.3097830105865666,1.0041686788186224,,False,,
REF_0139,910002,discovery,middle_drive,1,localized_ledger_cells,3244,1,109,1,0.7685784117352172,1.003453904853383,1.5705532144390817,True,0.5670993095856987,True
REF_0139,910002,discovery,middle_drive,1,localized_ledger_cells,3245,12,94,1,0.0174621874185732,1.017821849139585,1.1393499537166978,True,0.12152810457711283,True
REF_0139,910002,discovery,middle_drive,1,localized_ledger_cells,3246,5,100,1,0.4353293446296585,1.006190207608074,1.0474356552017972,True,0.04124544759372317,True
REF_0139,910002,discovery,middle_drive,1,localized_ledger_cells,3247,0,117,0,,1.056109365488767,,False,,
REF_0139,910002,discovery,middle_drive,1,localized_ledger_cells,3248,11,91,2,0.06893422459556595,1.0110230480643367,1.0163125962785653,True,0.005289548214228557,True
REF_0139,910002,discovery,middle_drive,1,localized_ledger_cells,3249,0,112,0,,1.0734737246379076,,False,,
REF_0139,910002,discovery,middle_drive,1,localized_ledger_cells,3250,8,110,1,0.40965378525314333,1.0122701907867393,1.0941131791384338,True,0.08184298835169446,True
REF_0139,910002,discovery,middle_drive,1,localized_ledger_cells,3251,0,117,0,,1.0127100242463547,,False,,
REF_0139,910002,discovery,middle_drive,1,localized_ledger_cells,3252,10,101,2,0.2700784240408118,1.009520512663298,1.0694562732139445,True,0.05993576055064653,True
REF_0139,910002,discovery,middle_drive,1,localized_ledger_cells,3253,9,100,0,0.0679393039905472,1.0038279122284761,,False,,
REF_0139,910002,discovery,middle_drive,1,localized_ledger_cells,3254,0,122,0,,1.1375897788988287,,False,,
REF_0139,910002,discovery,middle_drive,1,localized_ledger_cells,3255,13,85,0,0.137286615737803,1.0037085143039615,,False,,
REF_0139,910002,discovery,middle_drive,1,localized_ledger_cells,3256,0,107,0,,1.0474771007041965,,False,,
REF_0139,910002,discovery,middle_drive,1,localized_ledger_cells,3257,15,88,1,0.3242481219115046,1.0205568020910374,1.009629985758531,True,-0.010926816332506473,False
REF_0140,910002,discovery,middle_drive,1,dispersed_slots,0,0,87,0,,1.000174408592254,,False,,
REF_0140,910002,discovery,middle_drive,1,dispersed_slots,1,0,138,0,,1.0000924663005333,,False,,
REF_0140,910002,discovery,middle_drive,1,dispersed_slots,2,0,94,0,,1.000375742455541,,False,,
REF_0140,910002,discovery,middle_drive,1,dispersed_slots,3,0,110,0,,1.0017732453682842,,False,,
REF_0140,910002,discovery,middle_drive,1,dispersed_slots,4,0,158,0,,1.000253986354057,,False,,
REF_0140,910002,discovery,middle_drive,1,dispersed_slots,5,0,117,0,,1.0000681335029282,,False,,
REF_0140,910002,discovery,middle_drive,1,dispersed_slots,6,0,74,0,,1.0005790740280018,,False,,
REF_0140,910002,discovery,middle_drive,1,dispersed_slots,7,0,102,0,,1.0003225511357612,,False,,
REF_0140,910002,discovery,middle_drive,1,dispersed_slots,8,0,81,0,,1.0003875525921397,,False,,
REF_0140,910002,discovery,middle_drive,1,dispersed_slots,9,0,90,0,,1.00017660093965,,False,,
REF_0140,910002,discovery,middle_drive,1,dispersed_slots,10,0,151,0,,1.0000468036789254,,False,,
REF_0140,910002,discovery,middle_drive,1,dispersed_slots,11,0,93,0,,1.0043037863721476,,False,,
REF_0140,910002,discovery,middle_drive,1,dispersed_slots,12,0,71,0,,1.000957490409927,,False,,
REF_0140,910002,discovery,middle_drive,1,dispersed_slots,13,0,107,0,,1.0002329821146032,,False,,
REF_0140,910002,discovery,middle_drive,1,dispersed_slots,14,0,85,0,,1.0009083380697141,,False,,
REF_0140,910002,discovery,middle_drive,1,dispersed_slots,15,1,80,0,0.46520013309981906,1.0004294749339608,,False,,
REF_0140,910002,discovery,middle_drive,1,dispersed_slots,16,0,156,0,,1.000224488732731,,False,,
REF_0140,910002,discovery,middle_drive,1,dispersed_slots,17,0,101,0,,1.000408302953062,,False,,
REF_0140,910002,discovery,middle_drive,1,dispersed_slots,162,0,121,0,,1.0001889857638993,,False,,
REF_0140,910002,discovery,middle_drive,1,dispersed_slots,163,0,129,0,,1.0024393605102049,,False,,
REF_0140,910002,discovery,middle_drive,1,dispersed_slots,164,1,94,0,0.9711767834855185,1.0019377410267463,,False,,
REF_0140,910002,discovery,middle_drive,1,dispersed_slots,165,0,152,0,,1.0030231306757078,,False,,
REF_0140,910002,discovery,middle_drive,1,dispersed_slots,166,0,99,0,,1.0013120569814293,,False,,
REF_0140,910002,discovery,middle_drive,1,dispersed_slots,167,0,161,0,,1.0014931641580846,,False,,
REF_0140,910002,discovery,middle_drive,1,dispersed_slots,168,0,111,0,,1.001179926151039,,False,,
REF_0140,910002,discovery,middle_drive,1,dispersed_slots,169,0,120,0,,1.000164030882586,,False,,
REF_0140,910002,discovery,middle_drive,1,dispersed_slots,170,1,73,0,0.9478849798659978,1.0010718097082036,,False,,
REF_0140,910002,discovery,middle_drive,1,dispersed_slots,171,0,112,0,,1.0007155051014194,,False,,
REF_0140,910002,discovery,middle_drive,1,dispersed_slots,172,0,86,0,,1.0023196350346788,,False,,
REF_0140,910002,discovery,middle_drive,1,dispersed_slots,173,0,164,0,,1.0004474673790018,,False,,
REF_0140,910002,discovery,middle_drive,1,dispersed_slots,174,0,99,0,,1.0031314104561846,,False,,
REF_0140,910002,discovery,middle_drive,1,dispersed_slots,175,0,107,0,,1.0015239864466423,,False,,
REF_0140,910002,discovery,middle_drive,1,dispersed_slots,176,0,70,0,,1.001033168893903,,False,,
REF_0140,910002,discovery,middle_drive,1,dispersed_slots,177,0,106,0,,1.0000952892193364,,False,,
REF_0140,910002,discovery,middle_drive,1,dispersed_slots,178,0,89,0,,1.000202018581663,,False,,
REF_0140,910002,discovery,middle_drive,1,dispersed_slots,179,0,165,0,,1.0015921948871167,,False,,
REF_0140,910002,discovery,middle_drive,1,dispersed_slots,324,0,112,0,,1.0026937750759466,,False,,
REF_0140,910002,discovery,middle_drive,1,dispersed_slots,325,0,81,0,,1.0003795437636922,,False,,
REF_0140,910002,discovery,middle_drive,1,dispersed_slots,326,0,110,0,,1.0013633388706413,,False,,
REF_0140,910002,discovery,middle_drive,1,dispersed_slots,327,0,84,0,,1.0005319847173495,,False,,
REF_0140,910002,discovery,middle_drive,1,dispersed_slots,328,1,91,0,0.10318958789554851,1.0023720363260287,,False,,
REF_0140,910002,discovery,middle_drive,1,dispersed_slots,329,0,157,0,,1.0005208990770629,,False,,
REF_0140,910002,discovery,middle_drive,1,dispersed_slots,330,0,105,0,,1.000680861076295,,False,,
REF_0140,910002,discovery,middle_drive,1,dispersed_slots,331,0,74,0,,1.000305361594546,,False,,
REF_0140,910002,discovery,middle_drive,1,dispersed_slots,332,0,93,0,,1.000936627327956,,False,,
REF_0140,910002,discovery,middle_drive,1,dispersed_slots,333,0,77,0,,1.0015949882945199,,False,,
REF_0140,910002,discovery,middle_drive,1,dispersed_slots,334,1,82,0,0.09088740879320426,1.0018377571803874,,False,,
REF_0140,910002,discovery,middle_drive,1,dispersed_slots,335,0,140,0,,1.0003297052686544,,False,,
REF_0140,910002,discovery,middle_drive,1,dispersed_slots,336,0,93,0,,1.0008851667300365,,False,,
REF_0140,910002,discovery,middle_drive,1,dispersed_slots,337,0,170,0,,1.0005185008396285,,False,,
REF_0140,910002,discovery,middle_drive,1,dispersed_slots,338,0,108,0,,1.0000408341789306,,False,,
REF_0140,910002,discovery,middle_drive,1,dispersed_slots,339,0,79,0,,1.0053603508363778,,False,,
REF_0140,910002,discovery,middle_drive,1,dispersed_slots,340,0,77,0,,1.000149160420413,,False,,
REF_0140,910002,discovery,middle_drive,1,dispersed_slots,341,0,118,0,,1.0000792061293808,,False,,
REF_0140,910002,discovery,middle_drive,1,dispersed_slots,486,0,167,0,,1.001027289720752,,False,,
REF_0140,910002,discovery,middle_drive,1,dispersed_slots,487,0,109,0,,1.0012117339403896,,False,,
REF_0140,910002,discovery,middle_drive,1,dispersed_slots,488,0,131,0,,1.0009049897687516,,False,,
REF_0140,910002,discovery,middle_drive,1,dispersed_slots,489,0,80,0,,1.0001993140997634,,False,,
REF_0140,910002,discovery,middle_drive,1,dispersed_slots,490,0,116,0,,1.0004045256507337,,False,,
REF_0140,910002,discovery,middle_drive,1,dispersed_slots,491,0,81,0,,1.0008340912862481,,False,,
REF_0140,910002,discovery,middle_drive,1,dispersed_slots,492,0,156,0,,1.0007846543497345,,False,,
REF_0140,910002,discovery,middle_drive,1,dispersed_slots,493,0,91,0,,1.0046718446167762,,False,,
REF_0140,910002,discovery,middle_drive,1,dispersed_slots,494,0,113,0,,1.0003922338737914,,False,,
REF_0140,910002,discovery,middle_drive,1,dispersed_slots,495,0,62,0,,1.0009589081421093,,False,,
REF_0140,910002,discovery,middle_drive,1,dispersed_slots,496,0,98,0,,1.0006208115603201,,False,,
REF_0140,910002,discovery,middle_drive,1,dispersed_slots,497,0,75,0,,1.0007712389381234,,False,,
REF_0140,910002,discovery,middle_drive,1,dispersed_slots,498,0,127,0,,1.0001490498187044,,False,,
REF_0140,910002,discovery,middle_drive,1,dispersed_slots,499,0,89,0,,1.0008621169941045,,False,,
REF_0140,910002,discovery,middle_drive,1,dispersed_slots,500,0,94,0,,1.0001304627418888,,False,,
REF_0140,910002,discovery,middle_drive,1,dispersed_slots,501,0,165,0,,1.0008169287260738,,False,,
REF_0140,910002,discovery,middle_drive,1,dispersed_slots,502,0,105,0,,1.0000790076316435,,False,,
REF_0140,910002,discovery,middle_drive,1,dispersed_slots,503,0,84,0,,1.0027225951127894,,False,,
REF_0140,910002,discovery,middle_drive,1,dispersed_slots,648,0,146,0,,1.0005056796898357,,False,,
REF_0140,910002,discovery,middle_drive,1,dispersed_slots,649,0,99,0,,1.0013286716834198,,False,,
REF_0140,910002,discovery,middle_drive,1,dispersed_slots,650,0,171,0,,1.0000858794737923,,False,,
REF_0140,910002,discovery,middle_drive,1,dispersed_slots,651,0,109,0,,1.0010950416651367,,False,,
REF_0140,910002,discovery,middle_drive,1,dispersed_slots,652,0,77,0,,1.000786636230697,,False,,
REF_0140,910002,discovery,middle_drive,1,dispersed_slots,653,0,110,0,,1.0005469505232818,,False,,
REF_0140,910002,discovery,middle_drive,1,dispersed_slots,654,0,125,0,,1.0006572461124046,,False,,
REF_0140,910002,discovery,middle_drive,1,dispersed_slots,655,0,87,0,,1.0004913798655632,,False,,
REF_0140,910002,discovery,middle_drive,1,dispersed_slots,656,0,148,0,,1.0003079963623462,,False,,
REF_0140,910002,discovery,middle_drive,1,dispersed_slots,657,0,104,0,,1.0005767150602185,,False,,
REF_0140,910002,discovery,middle_drive,1,dispersed_slots,658,1,66,0,0.8882611546492954,1.0042330255121925,,False,,
REF_0140,910002,discovery,middle_drive,1,dispersed_slots,659,0,70,0,,1.0001931382173002,,False,,
REF_0140,910002,discovery,middle_drive,1,dispersed_slots,660,0,111,0,,1.0016394680781264,,False,,
REF_0140,910002,discovery,middle_drive,1,dispersed_slots,661,0,84,0,,1.0009704492256997,,False,,
REF_0140,910002,discovery,middle_drive,1,dispersed_slots,662,0,143,0,,1.0002848751265534,,False,,
REF_0140,910002,discovery,middle_drive,1,dispersed_slots,663,0,93,0,,1.0017570790077317,,False,,
REF_0140,910002,discovery,middle_drive,1,dispersed_slots,664,0,166,0,,1.0005434207014496,,False,,
REF_0140,910002,discovery,middle_drive,1,dispersed_slots,665,0,66,0,,1.0039550939181339,,False,,
REF_0140,910002,discovery,middle_drive,1,dispersed_slots,810,0,16,0,,1.015876770284457,,False,,
REF_0140,910002,discovery,middle_drive,1,dispersed_slots,811,0,10,0,,1.037731264051046,,False,,
REF_0140,910002,discovery,middle_drive,1,dispersed_slots,812,0,14,0,,1.006050695745805,,False,,
REF_0140,910002,discovery,middle_drive,1,dispersed_slots,813,0,18,0,,1.0083446388651949,,False,,
REF_0140,910002,discovery,middle_drive,1,dispersed_slots,814,0,8,0,,1.0363710837424296,,False,,
REF_0140,910002,discovery,middle_drive,1,dispersed_slots,815,0,8,0,,1.0009492247984768,,False,,
REF_0140,910002,discovery,middle_drive,1,dispersed_slots,816,0,13,0,,1.0091148982440672,,False,,
REF_0140,910002,discovery,middle_drive,1,dispersed_slots,817,0,7,0,,1.0326212479177352,,False,,
REF_0140,910002,discovery,middle_drive,1,dispersed_slots,818,0,11,0,,1.0034622919476275,,False,,
REF_0140,910002,discovery,middle_drive,1,dispersed_slots,819,0,15,0,,1.0090057281718454,,False,,
REF_0140,910002,discovery,middle_drive,1,dispersed_slots,820,0,9,0,,1.0939980574335733,,False,,
REF_0140,910002,discovery,middle_drive,1,dispersed_slots,821,0,4,1,,1.1452383705807254,1.4143165938726732,True,0.26907822329194775,True
REF_0140,910002,discovery,middle_drive,1,dispersed_slots,822,0,11,0,,1.0566603494806541,,False,,
REF_0140,910002,discovery,middle_drive,1,dispersed_slots,823,0,10,0,,1.0147917078689095,,False,,
REF_0140,910002,discovery,middle_drive,1,dispersed_slots,824,0,11,0,,1.004484833170499,,False,,
REF_0140,910002,discovery,middle_drive,1,dispersed_slots,825,0,10,0,,1.0096154739304142,,False,,
REF_0140,910002,discovery,middle_drive,1,dispersed_slots,826,0,11,0,,1.056904926245915,,False,,
REF_0140,910002,discovery,middle_drive,1,dispersed_slots,827,0,30,0,,1.010781786363343,,False,,
REF_0140,910002,discovery,middle_drive,1,dispersed_slots,972,0,9,0,,1.0025120674886336,,False,,
REF_0140,910002,discovery,middle_drive,1,dispersed_slots,973,0,4,0,,1.1882969911434171,,False,,
REF_0140,910002,discovery,middle_drive,1,dispersed_slots,974,0,16,0,,1.0040127493943274,,False,,
REF_0140,910002,discovery,middle_drive,1,dispersed_slots,975,0,13,0,,1.0468609828563824,,False,,
REF_0140,910002,discovery,middle_drive,1,dispersed_slots,976,0,21,0,,1.0074168815570212,,False,,
REF_0140,910002,discovery,middle_drive,1,dispersed_slots,977,0,11,0,,1.0080303863839304,,False,,
REF_0140,910002,discovery,middle_drive,1,dispersed_slots,978,0,12,0,,1.0080503900106437,,False,,
REF_0140,910002,discovery,middle_drive,1,dispersed_slots,979,0,4,0,,1.053905572673068,,False,,
REF_0140,910002,discovery,middle_drive,1,dispersed_slots,980,0,14,0,,1.0058841456152965,,False,,
REF_0140,910002,discovery,middle_drive,1,dispersed_slots,981,0,9,0,,1.127294281703937,,False,,
REF_0140,910002,discovery,middle_drive,1,dispersed_slots,982,0,14,0,,1.014503846750107,,False,,
REF_0140,910002,discovery,middle_drive,1,dispersed_slots,983,0,11,0,,1.0013456111458023,,False,,
REF_0140,910002,discovery,middle_drive,1,dispersed_slots,984,0,9,0,,1.0131710249078332,,False,,
REF_0140,910002,discovery,middle_drive,1,dispersed_slots,985,1,4,0,0.2741394326267965,1.0386673733332732,,False,,
REF_0140,910002,discovery,middle_drive,1,dispersed_slots,986,0,9,0,,1.0259133405673202,,False,,
REF_0140,910002,discovery,middle_drive,1,dispersed_slots,987,0,8,0,,1.0247027543907232,,False,,
REF_0140,910002,discovery,middle_drive,1,dispersed_slots,988,0,14,0,,1.0265008903604584,,False,,
REF_0140,910002,discovery,middle_drive,1,dispersed_slots,989,0,11,0,,1.008296118763049,,False,,
REF_0140,910002,discovery,middle_drive,1,dispersed_slots,1134,2,4,0,0.31173018055384133,1.049915481641012,,False,,
REF_0140,910002,discovery,middle_drive,1,dispersed_slots,1135,0,11,0,,1.0487717240859418,,False,,
REF_0140,910002,discovery,middle_drive,1,dispersed_slots,1136,0,7,0,,1.13470066761658,,False,,
REF_0140,910002,discovery,middle_drive,1,dispersed_slots,1137,0,9,0,,1.0447277660546823,,False,,
REF_0140,910002,discovery,middle_drive,1,dispersed_slots,1138,0,13,0,,1.012989489135781,,False,,
REF_0140,910002,discovery,middle_drive,1,dispersed_slots,1139,0,10,0,,1.021256102912907,,False,,
REF_0140,910002,discovery,middle_drive,1,dispersed_slots,1140,0,28,0,,1.0077199778090669,,False,,
REF_0140,910002,discovery,middle_drive,1,dispersed_slots,1141,0,9,0,,1.0859858777707982,,False,,
REF_0140,910002,discovery,middle_drive,1,dispersed_slots,1142,0,8,0,,1.0149975545134695,,False,,
REF_0140,910002,discovery,middle_drive,1,dispersed_slots,1143,0,11,0,,1.0168330664128309,,False,,
REF_0140,910002,discovery,middle_drive,1,dispersed_slots,1144,0,11,0,,1.0074960807696394,,False,,
REF_0140,910002,discovery,middle_drive,1,dispersed_slots,1145,0,10,0,,1.0363748352922648,,False,,
REF_0140,910002,discovery,middle_drive,1,dispersed_slots,1146,0,13,0,,1.0090421313026734,,False,,
REF_0140,910002,discovery,middle_drive,1,dispersed_slots,1147,0,10,0,,1.0590317650761287,,False,,
REF_0140,910002,discovery,middle_drive,1,dispersed_slots,1148,0,10,0,,1.0077140918645564,,False,,
REF_0140,910002,discovery,middle_drive,1,dispersed_slots,1149,0,10,0,,1.0020331481539082,,False,,
REF_0140,910002,discovery,middle_drive,1,dispersed_slots,1150,0,12,0,,1.0025610689081457,,False,,
REF_0140,910002,discovery,middle_drive,1,dispersed_slots,1151,0,5,0,,1.019625364396351,,False,,
REF_0140,910002,discovery,middle_drive,1,dispersed_slots,1296,0,13,0,,1.0347157086170413,,False,,
REF_0140,910002,discovery,middle_drive,1,dispersed_slots,1297,0,11,0,,1.0053901823194888,,False,,
REF_0140,910002,discovery,middle_drive,1,dispersed_slots,1298,0,7,0,,1.0014645689529613,,False,,
REF_0140,910002,discovery,middle_drive,1,dispersed_slots,1299,0,12,0,,1.0039753873131594,,False,,
REF_0140,910002,discovery,middle_drive,1,dispersed_slots,1300,0,10,0,,1.0245451647448047,,False,,
REF_0140,910002,discovery,middle_drive,1,dispersed_slots,1301,0,13,0,,1.0338463218539888,,False,,
REF_0140,910002,discovery,middle_drive,1,dispersed_slots,1302,0,12,0,,1.028519511602429,,False,,
REF_0140,910002,discovery,middle_drive,1,dispersed_slots,1303,0,20,0,,1.0110808403466183,,False,,
REF_0140,910002,discovery,middle_drive,1,dispersed_slots,1304,0,27,0,,1.001308194356496,,False,,
REF_0140,910002,discovery,middle_drive,1,dispersed_slots,1305,0,12,0,,1.049829705970543,,False,,
REF_0140,910002,discovery,middle_drive,1,dispersed_slots,1306,0,8,0,,1.0201711578646127,,False,,
REF_0140,910002,discovery,middle_drive,1,dispersed_slots,1307,0,13,0,,1.0233061691098015,,False,,
REF_0140,910002,discovery,middle_drive,1,dispersed_slots,1308,0,11,0,,1.0061486009110623,,False,,
REF_0140,910002,discovery,middle_drive,1,dispersed_slots,1309,0,12,0,,1.0276210416827305,,False,,
REF_0140,910002,discovery,middle_drive,1,dispersed_slots,1310,0,20,0,,1.0066110407639342,,False,,
REF_0140,910002,discovery,middle_drive,1,dispersed_slots,1311,0,11,0,,1.0430027631791399,,False,,
REF_0140,910002,discovery,middle_drive,1,dispersed_slots,1312,0,5,0,,1.083258335935388,,False,,
REF_0140,910002,discovery,middle_drive,1,dispersed_slots,1313,0,15,0,,1.0002600227669445,,False,,
REF_0140,910002,discovery,middle_drive,1,dispersed_slots,1458,0,10,0,,1.0164079263796113,,False,,
REF_0140,910002,discovery,middle_drive,1,dispersed_slots,1459,0,19,0,,1.0093307373317582,,False,,
REF_0140,910002,discovery,middle_drive,1,dispersed_slots,1460,0,13,0,,1.0167938458516834,,False,,
REF_0140,910002,discovery,middle_drive,1,dispersed_slots,1461,0,6,0,,1.161851834468727,,False,,
REF_0140,910002,discovery,middle_drive,1,dispersed_slots,1462,0,12,0,,1.0072729057332281,,False,,
REF_0140,910002,discovery,middle_drive,1,dispersed_slots,1463,0,11,0,,1.0117498684565838,,False,,
REF_0140,910002,discovery,middle_drive,1,dispersed_slots,1464,0,9,0,,1.0174347544696212,,False,,
REF_0140,910002,discovery,middle_drive,1,dispersed_slots,1465,0,14,0,,1.0061137793452957,,False,,
REF_0140,910002,discovery,middle_drive,1,dispersed_slots,1466,0,13,0,,1.0631647076808164,,False,,
REF_0140,910002,discovery,middle_drive,1,dispersed_slots,1467,0,32,0,,1.0003810354984748,,False,,
REF_0140,910002,discovery,middle_drive,1,dispersed_slots,1468,0,8,0,,1.0118825867736638,,False,,
REF_0140,910002,discovery,middle_drive,1,dispersed_slots,1469,0,14,0,,1.0011302762911198,,False,,
REF_0140,910002,discovery,middle_drive,1,dispersed_slots,1470,0,5,0,,1.1411822662279933,,False,,
REF_0140,910002,discovery,middle_drive,1,dispersed_slots,1471,0,13,0,,1.0291250691278047,,False,,
REF_0140,910002,discovery,middle_drive,1,dispersed_slots,1472,0,12,0,,1.0218033673143205,,False,,
REF_0140,910002,discovery,middle_drive,1,dispersed_slots,1473,0,18,0,,1.007495461926611,,False,,
REF_0140,910002,discovery,middle_drive,1,dispersed_slots,1474,0,13,0,,1.0217149723080303,,False,,
REF_0140,910002,discovery,middle_drive,1,dispersed_slots,1475,0,12,0,,1.0158134271987849,,False,,
