geometry,lane,exponent,permutation_id,anchor,bounce_energy,fallback_scale,seed,ledger_counts,total_ledgers,atom_count,carrier_count,matter_count,shadow_count,ledger_localization_radius,edge_count,edges_per_atom,residue_cluster_count,residue_clusters_per_1000_atoms,mean_residue_size,compact_remnant_count,fallback_count,ejecta_residue_count,ejecta_free_count,free_spray_count,remnant_fraction,residue_fraction,ejecta_fraction,unlinked_tensor_fraction,mapped_ringdown_carrier_exposure,mapped_amplitude_scale,remnant_class,wave_channel,all_invariants_pass,complete_ledger_typing_pass,initial_shell_bounds_pass
localized_ledger_cells,p3_radial_permutation_3d,3,1,middle_drive,1.05,1.2,2604,core:7|heavy_shell:9|fusion_shell:16|outer_light_shell:24,56,9072,1008,7056,1008,0.03932862249497072,18483,2.0373677248677247,85,9.369488536155202,53.588235294117645,1153,2669,4555,635,60,0.4212962962962963,0.502094356261023,0.5787037037037037,0.09614550905602214,0.012018188632002767,0.31007339301530235,not_collapse_dominated,weak_leakage,True,True,True
localized_ledger_cells,p3_radial_permutation_3d,3,1,middle_drive,1.05,1.2,2605,core:7|heavy_shell:9|fusion_shell:16|outer_light_shell:24,56,9072,1008,7056,1008,0.03916907263627563,17897,1.972773368606702,85,9.369488536155202,51.423529411764704,1148,2785,4371,698,70,0.43353174603174605,0.4818121693121693,0.566468253968254,0.10060833936637645,0.012576042420797056,0.3171881765866698,not_collapse_dominated,weak_leakage,True,True,True
localized_ledger_cells,p3_radial_permutation_3d,3,1,middle_drive,1.05,1.2,2606,core:7|heavy_shell:9|fusion_shell:16|outer_light_shell:24,56,9072,1008,7056,1008,0.038896167088879545,18395,2.0276675485008817,68,7.495590828924162,67.33823529411765,1167,2653,4579,606,67,0.4210758377425044,0.5047398589065256,0.5789241622574955,0.09536943417333299,0.011921179271666624,0.3088194200067946,not_collapse_dominated,weak_leakage,True,True,True
localized_ledger_cells,p3_radial_permutation_3d,3,1,middle_drive,1.05,1.2,2607,core:7|heavy_shell:9|fusion_shell:16|outer_light_shell:24,56,9072,1008,7056,1008,0.03891138924143654,18817,2.07418430335097,78,8.597883597883598,58.41025641025641,1151,2701,4556,607,57,0.4246031746031746,0.5022045855379189,0.5753968253968254,0.08894799616648504,0.01111849952081063,0.2982415064448358,not_collapse_dominated,weak_leakage,True,True,True
localized_ledger_cells,p3_radial_permutation_3d,3,1,high_drive,1.35,1.0,2601,core:7|heavy_shell:9|fusion_shell:16|outer_light_shell:24,56,9072,1008,7056,1008,0.0394605621270026,15907,1.7534171075837743,115,12.67636684303351,42.91304347826087,1134,1673,4935,1234,96,0.30941358024691357,0.5439814814814815,0.6905864197530864,0.17968500883163163,0.022460626103953954,0.42389268551324594,not_collapse_dominated,weak_leakage,True,True,True
localized_ledger_cells,p3_radial_permutation_3d,3,1,high_drive,1.35,1.0,2602,core:7|heavy_shell:9|fusion_shell:16|outer_light_shell:24,56,9072,1008,7056,1008,0.03918850034052206,15814,1.7431657848324515,102,11.243386243386244,48.970588235294116,1134,1617,4995,1220,106,0.30324074074074076,0.5505952380952381,0.6967592592592593,0.17440214921890226,0.021800268652362783,0.41761483357144086,not_collapse_dominated,weak_leakage,True,True,True
localized_ledger_cells,p3_radial_permutation_3d,3,1,high_drive,1.35,1.0,2603,core:7|heavy_shell:9|fusion_shell:16|outer_light_shell:24,56,9072,1008,7056,1008,0.039125431399429866,15943,1.7573853615520283,120,13.227513227513228,41.69166666666667,1134,1593,5003,1250,92,0.3005952380952381,0.5514770723104057,0.6994047619047619,0.1705875898851616,0.0213234487356452,0.41302250530105694,not_collapse_dominated,weak_leakage,True,True,True
localized_ledger_cells,p3_radial_permutation_3d,3,1,high_drive,1.35,1.0,2604,core:7|heavy_shell:9|fusion_shell:16|outer_light_shell:24,56,9072,1008,7056,1008,0.03932862249497072,15913,1.75407848324515,137,15.101410934744267,36.37956204379562,1134,1636,4984,1215,103,0.30533509700176364,0.5493827160493827,0.6946649029982364,0.16800385684314673,0.02100048210539334,0.40988273547826665,not_collapse_dominated,weak_leakage,True,True,True
localized_ledger_cells,p3_radial_permutation_3d,3,1,high_drive,1.35,1.0,2605,core:7|heavy_shell:9|fusion_shell:16|outer_light_shell:24,56,9072,1008,7056,1008,0.03916907263627563,16001,1.7637786596119929,121,13.33774250440917,41.48760330578512,1134,1632,5020,1188,98,0.3048941798941799,0.5533509700176367,0.6951058201058201,0.16619011733297853,0.020773764666622316,0.40766422130594016,not_collapse_dominated,weak_leakage,True,True,True
localized_ledger_cells,p3_radial_permutation_3d,3,1,high_drive,1.35,1.0,2606,core:7|heavy_shell:9|fusion_shell:16|outer_light_shell:24,56,9072,1008,7056,1008,0.038896167088879545,16352,1.8024691358024691,115,12.67636684303351,44.87826086956522,1134,1574,5161,1095,108,0.2985008818342152,0.5688932980599647,0.7014991181657848,0.15424425544943005,0.019280531931178756,0.3927394243635722,not_collapse_dominated,weak_leakage,True,True,True
