candidate_id,bin,route_combination,operator_class,route_class,partition_signature,closure_depth,q_sign,q_abs,native_charge_axis,spin_or_hand_class,color_or_owner_closure,closure_status,stability_status,M_native,surface_sign,surface_depth,surface_packet_address,S_debit_or_credit,M_observed_candidate,qA_source_support,tensor_carrier_support,retained_write_support,matter_row_allowed,known_match,promotion_status,Column1
QP093A-0191,bound_composite_rows,color_triad[3+6+8],OCTET_COMPOSITE,three_owner_color_closure,3+6+8,3,negative,1,triadic_charge_axis,fermion_baryon_half_write,color_owner_closed,CLOSED_THREE_OWNER_WRITE,BOUND_COLOR_CLOSED_HEAVY_CANDIDATE,3924,negative_credit,depth=3,OCTET_COMPOSITE|depth=3|q_abs=1,-0.331163194,3924.331163,3951.583463,493.9479329,3457.63553,yes,,BOUND_MATTER_ROW_ALLOWED,
QP093A-0192,bound_composite_rows,color_triad[3+6+9],GROUND_BARYON_3BODY,three_owner_color_closure,3+6+9,0,negative,3,triadic_charge_axis,fermion_baryon_half_write,color_owner_closed,CLOSED_THREE_OWNER_WRITE,BOUND_COLOR_CLOSED_HEAVY_CANDIDATE,4536,negative_credit,depth=0,GROUND_BARYON_3BODY|depth=0|q_abs=3,-2268,6804,6945.75,868.21875,6077.53125,yes,,BOUND_MATTER_ROW_ALLOWED,
QP093A-0193,bound_composite_rows,color_triad[3+6+12],GROUND_BARYON_3BODY,three_owner_color_closure,3+6+12,0,negative,3,triadic_charge_axis,fermion_baryon_half_write,color_owner_closed,CLOSED_THREE_OWNER_WRITE,BOUND_COLOR_CLOSED_HEAVY_CANDIDATE,6804,negative_credit,depth=0,GROUND_BARYON_3BODY|depth=0|q_abs=3,-3402,10206,10418.625,1302.328125,9116.296875,yes,,BOUND_MATTER_ROW_ALLOWED,
QP093A-0194,bound_composite_rows,color_triad[3+8+8],OCTET_COMPOSITE,three_owner_color_closure,3+8+8,3,negative,3,triadic_charge_axis,fermion_baryon_half_write,color_owner_closed,CLOSED_THREE_OWNER_WRITE,BOUND_COLOR_CLOSED_HEAVY_CANDIDATE,4932,negative_credit,depth=3,OCTET_COMPOSITE|depth=3|q_abs=3,-0.891927083,4932.891927,5035.660509,629.4575636,4406.202945,yes,,BOUND_MATTER_ROW_ALLOWED,
QP093A-0195,bound_composite_rows,color_triad[3+8+9],OCTET_COMPOSITE,three_owner_color_closure,3+8+9,3,negative,5,triadic_charge_axis,fermion_baryon_half_write,color_owner_closed,CLOSED_THREE_OWNER_WRITE,BOUND_COLOR_CLOSED_HEAVY_CANDIDATE,5544,negative_credit,depth=3,OCTET_COMPOSITE|depth=3|q_abs=5,-1.537326389,5545.537326,5738.090706,717.2613382,5020.829368,yes,,BOUND_MATTER_ROW_ALLOWED,
QP093A-0196,bound_composite_rows,color_triad[3+8+12],OCTET_COMPOSITE,three_owner_color_closure,3+8+12,3,negative,5,triadic_charge_axis,fermion_baryon_half_write,color_owner_closed,CLOSED_THREE_OWNER_WRITE,BOUND_COLOR_CLOSED_HEAVY_CANDIDATE,7812,negative_credit,depth=3,OCTET_COMPOSITE|depth=3|q_abs=5,-2.166232639,7814.166233,8085.491449,1010.686431,7074.805018,yes,,BOUND_MATTER_ROW_ALLOWED,
QP093A-0197,bound_composite_rows,color_triad[3+9+9],GROUND_BARYON_3BODY,three_owner_color_closure,3+9+9,0,negative,6,triadic_charge_axis,fermion_baryon_half_write,color_owner_closed,CLOSED_THREE_OWNER_WRITE,BOUND_COLOR_CLOSED_HEAVY_CANDIDATE,6156,negative_credit,depth=0,GROUND_BARYON_3BODY|depth=0|q_abs=6,-4617,10773,11221.875,1402.734375,9819.140625,yes,,BOUND_MATTER_ROW_ALLOWED,
QP093A-0198,bound_composite_rows,color_triad[3+9+12],GROUND_BARYON_3BODY,three_owner_color_closure,3+9+12,0,negative,6,triadic_charge_axis,fermion_baryon_half_write,color_owner_closed,CLOSED_THREE_OWNER_WRITE,BOUND_COLOR_CLOSED_HEAVY_CANDIDATE,8424,negative_credit,depth=0,GROUND_BARYON_3BODY|depth=0|q_abs=6,-6318,14742,15356.25,1919.53125,13436.71875,yes,,BOUND_MATTER_ROW_ALLOWED,
QP093A-0199,bound_composite_rows,color_triad[3+12+12],GROUND_BARYON_3BODY,three_owner_color_closure,3+12+12,0,negative,9,triadic_charge_axis,fermion_baryon_half_write,color_owner_closed,CLOSED_THREE_OWNER_WRITE,BOUND_COLOR_CLOSED_HEAVY_CANDIDATE,10692,negative_credit,depth=0,GROUND_BARYON_3BODY|depth=0|q_abs=9,-10692,21384,22720.5,2840.0625,19880.4375,yes,,BOUND_MATTER_ROW_ALLOWED,
QP093A-0200,bound_composite_rows,color_triad[4+4+4],GROUND_BARYON_3BODY,three_owner_color_closure,4+4+4,0,positive,1,triadic_charge_axis,fermion_baryon_half_write,color_owner_closed,CLOSED_THREE_OWNER_WRITE,BOUND_COLOR_CLOSED_STABLE_CANDIDATE,1728,positive_debit,depth=0,GROUND_BARYON_3BODY|depth=0|q_abs=1,576,1152,1160,145,1015,yes,,BOUND_MATTER_ROW_ALLOWED,
QP093A-0201,bound_composite_rows,color_triad[4+4+6],OCTET_COMPOSITE,three_owner_color_closure,4+4+6,3,neutral,0,triadic_charge_axis,fermion_baryon_half_write,color_owner_closed,CLOSED_THREE_OWNER_WRITE,BOUND_COLOR_CLOSED_HEAVY_CANDIDATE,2448,positive_debit,depth=3,OCTET_COMPOSITE|depth=3|q_abs=0,1.505208333,2446.494792,2446.494792,305.811849,2140.682943,yes,,BOUND_MATTER_ROW_ALLOWED,
QP093A-0202,bound_composite_rows,color_triad[4+4+8],OCTET_COMPOSITE,three_owner_color_closure,4+4+8,3,positive,2,triadic_charge_axis,fermion_baryon_half_write,color_owner_closed,CLOSED_THREE_OWNER_WRITE,BOUND_COLOR_CLOSED_HEAVY_CANDIDATE,3456,positive_debit,depth=3,OCTET_COMPOSITE|depth=3|q_abs=2,0.458333333,3455.541667,3503.535301,437.9419126,3065.593388,yes,,BOUND_MATTER_ROW_ALLOWED,
QP093A-0203,bound_composite_rows,color_triad[4+4+9],OCTET_COMPOSITE,three_owner_color_closure,4+4+9,3,neutral,0,triadic_charge_axis,fermion_baryon_half_write,color_owner_closed,CLOSED_THREE_OWNER_WRITE,BOUND_COLOR_CLOSED_HEAVY_CANDIDATE,4068,positive_debit,depth=3,OCTET_COMPOSITE|depth=3|q_abs=0,2.501302083,4065.498698,4065.498698,508.1873372,3557.311361,yes,,BOUND_MATTER_ROW_ALLOWED,
QP093A-0204,bound_composite_rows,color_triad[4+4+12],OCTET_COMPOSITE,three_owner_color_closure,4+4+12,3,neutral,0,triadic_charge_axis,fermion_baryon_half_write,color_owner_closed,CLOSED_THREE_OWNER_WRITE,BOUND_COLOR_CLOSED_HEAVY_CANDIDATE,6336,positive_debit,depth=3,OCTET_COMPOSITE|depth=3|q_abs=0,3.895833333,6332.104167,6332.104167,791.5130208,5540.591146,yes,,BOUND_MATTER_ROW_ALLOWED,
QP093A-0205,bound_composite_rows,color_triad[4+6+6],OCTET_COMPOSITE,three_owner_color_closure,4+6+6,3,negative,2,triadic_charge_axis,fermion_baryon_half_write,color_owner_closed,CLOSED_THREE_OWNER_WRITE,BOUND_COLOR_CLOSED_HEAVY_CANDIDATE,3168,negative_credit,depth=3,OCTET_COMPOSITE|depth=3|q_abs=2,-0.420138889,3168.420139,3212.425974,401.5532468,2810.872727,yes,,BOUND_MATTER_ROW_ALLOWED,
QP093A-0207,bound_composite_rows,color_triad[4+6+9],OCTET_COMPOSITE,three_owner_color_closure,4+6+9,3,negative,2,triadic_charge_axis,fermion_baryon_half_write,color_owner_closed,CLOSED_THREE_OWNER_WRITE,BOUND_COLOR_CLOSED_HEAVY_CANDIDATE,4788,negative_credit,depth=3,OCTET_COMPOSITE|depth=3|q_abs=2,-0.634982639,4788.634983,4855.143802,606.8929752,4248.250827,yes,,BOUND_MATTER_ROW_ALLOWED,
QP093A-0208,bound_composite_rows,color_triad[4+6+12],OCTET_COMPOSITE,three_owner_color_closure,4+6+12,3,negative,2,triadic_charge_axis,fermion_baryon_half_write,color_owner_closed,CLOSED_THREE_OWNER_WRITE,BOUND_COLOR_CLOSED_HEAVY_CANDIDATE,7056,negative_credit,depth=3,OCTET_COMPOSITE|depth=3|q_abs=2,-0.935763889,7056.935764,7154.948761,894.3685951,6260.580166,yes,,BOUND_MATTER_ROW_ALLOWED,
QP093A-0209,bound_composite_rows,color_triad[4+8+8],OCTET_COMPOSITE,three_owner_color_closure,4+8+8,3,negative,2,triadic_charge_axis,fermion_baryon_half_write,color_owner_closed,CLOSED_THREE_OWNER_WRITE,BOUND_COLOR_CLOSED_HEAVY_CANDIDATE,5184,negative_credit,depth=3,OCTET_COMPOSITE|depth=3|q_abs=2,-0.6875,5184.6875,5256.697049,657.0871311,4599.609918,yes,,BOUND_MATTER_ROW_ALLOWED,
QP093A-0210,bound_composite_rows,color_triad[4+8+9],GROUND_BARYON_3BODY,three_owner_color_closure,4+8+9,0,negative,4,triadic_charge_axis,fermion_baryon_half_write,color_owner_closed,CLOSED_THREE_OWNER_WRITE,BOUND_COLOR_CLOSED_HEAVY_CANDIDATE,5796,negative_credit,depth=0,GROUND_BARYON_3BODY|depth=0|q_abs=4,-3381,9177,9431.916667,1178.989583,8252.927083,yes,,BOUND_MATTER_ROW_ALLOWED,
QP093A-0211,bound_composite_rows,color_triad[4+8+12],GROUND_BARYON_3BODY,three_owner_color_closure,4+8+12,0,negative,4,triadic_charge_axis,fermion_baryon_half_write,color_owner_closed,CLOSED_THREE_OWNER_WRITE,BOUND_COLOR_CLOSED_HEAVY_CANDIDATE,8064,negative_credit,depth=0,GROUND_BARYON_3BODY|depth=0|q_abs=4,-4704,12768,13122.66667,1640.333333,11482.33333,yes,,BOUND_MATTER_ROW_ALLOWED,
QP093A-0212,bound_composite_rows,color_triad[4+9+9],OCTET_COMPOSITE,three_owner_color_closure,4+9+9,3,negative,5,triadic_charge_axis,fermion_baryon_half_write,color_owner_closed,CLOSED_THREE_OWNER_WRITE,BOUND_COLOR_CLOSED_HEAVY_CANDIDATE,6408,negative_credit,depth=3,OCTET_COMPOSITE|depth=3|q_abs=5,-1.776909722,6409.77691,6632.338608,829.042326,5803.296282,yes,,BOUND_MATTER_ROW_ALLOWED,
QP093A-0213,bound_composite_rows,color_triad[4+9+12],OCTET_COMPOSITE,three_owner_color_closure,4+9+12,3,negative,5,triadic_charge_axis,fermion_baryon_half_write,color_owner_closed,CLOSED_THREE_OWNER_WRITE,BOUND_COLOR_CLOSED_HEAVY_CANDIDATE,8676,negative_credit,depth=3,OCTET_COMPOSITE|depth=3|q_abs=5,-2.405815972,8678.405816,8979.739351,1122.467419,7857.271932,yes,,BOUND_MATTER_ROW_ALLOWED,
QP093A-0214,bound_composite_rows,color_triad[4+12+12],OCTET_COMPOSITE,three_owner_color_closure,4+12+12,3,negative,8,triadic_charge_axis,fermion_baryon_half_write,color_owner_closed,CLOSED_THREE_OWNER_WRITE,BOUND_COLOR_CLOSED_HEAVY_CANDIDATE,10944,negative_credit,depth=3,OCTET_COMPOSITE|depth=3|q_abs=8,-4.618055556,10948.61806,11556.87461,1444.609327,10112.26529,yes,,BOUND_MATTER_ROW_ALLOWED,
QP093A-0216,bound_composite_rows,color_triad[6+6+8],OCTET_COMPOSITE,three_owner_color_closure,6+6+8,3,positive,2,triadic_charge_axis,fermion_baryon_half_write,color_owner_closed,CLOSED_THREE_OWNER_WRITE,BOUND_COLOR_CLOSED_HEAVY_CANDIDATE,4896,positive_debit,depth=3,OCTET_COMPOSITE|depth=3|q_abs=2,0.649305556,4895.350694,4963.341676,620.4177095,4342.923967,yes,,BOUND_MATTER_ROW_ALLOWED,
QP093A-0219,bound_composite_rows,color_triad[6+8+8],OCTET_COMPOSITE,three_owner_color_closure,6+8+8,3,neutral,0,triadic_charge_axis,fermion_baryon_half_write,color_owner_closed,CLOSED_THREE_OWNER_WRITE,BOUND_COLOR_CLOSED_HEAVY_CANDIDATE,5904,positive_debit,depth=3,OCTET_COMPOSITE|depth=3|q_abs=0,3.630208333,5900.369792,5900.369792,737.546224,5162.823568,yes,,BOUND_MATTER_ROW_ALLOWED,
QP093A-0220,bound_composite_rows,color_triad[6+8+9],OCTET_COMPOSITE,three_owner_color_closure,6+8+9,3,negative,2,triadic_charge_axis,fermion_baryon_half_write,color_owner_closed,CLOSED_THREE_OWNER_WRITE,BOUND_COLOR_CLOSED_HEAVY_CANDIDATE,6516,negative_credit,depth=3,OCTET_COMPOSITE|depth=3|q_abs=2,-0.864149306,6516.864149,6607.376151,825.9220189,5781.454132,yes,,BOUND_MATTER_ROW_ALLOWED,
QP093A-0221,bound_composite_rows,color_triad[6+8+12],OCTET_COMPOSITE,three_owner_color_closure,6+8+12,3,negative,2,triadic_charge_axis,fermion_baryon_half_write,color_owner_closed,CLOSED_THREE_OWNER_WRITE,BOUND_COLOR_CLOSED_HEAVY_CANDIDATE,8784,negative_credit,depth=3,OCTET_COMPOSITE|depth=3|q_abs=2,-1.164930556,8785.164931,8907.18111,1113.397639,7793.783471,yes,,BOUND_MATTER_ROW_ALLOWED,
QP093A-0222,bound_composite_rows,color_triad[6+9+9],GROUND_BARYON_3BODY,three_owner_color_closure,6+9+9,0,negative,3,triadic_charge_axis,fermion_baryon_half_write,color_owner_closed,CLOSED_THREE_OWNER_WRITE,BOUND_COLOR_CLOSED_HEAVY_CANDIDATE,7128,negative_credit,depth=0,GROUND_BARYON_3BODY|depth=0|q_abs=3,-3564,10692,10914.75,1364.34375,9550.40625,yes,,BOUND_MATTER_ROW_ALLOWED,
QP093A-0223,bound_composite_rows,color_triad[6+9+12],GROUND_BARYON_3BODY,three_owner_color_closure,6+9+12,0,negative,3,triadic_charge_axis,fermion_baryon_half_write,color_owner_closed,CLOSED_THREE_OWNER_WRITE,BOUND_COLOR_CLOSED_HEAVY_CANDIDATE,9396,negative_credit,depth=0,GROUND_BARYON_3BODY|depth=0|q_abs=3,-4698,14094,14387.625,1798.453125,12589.17188,yes,,BOUND_MATTER_ROW_ALLOWED,
QP093A-0224,bound_composite_rows,color_triad[6+12+12],GROUND_BARYON_3BODY,three_owner_color_closure,6+12+12,0,negative,6,triadic_charge_axis,fermion_baryon_half_write,color_owner_closed,CLOSED_THREE_OWNER_WRITE,BOUND_COLOR_CLOSED_HEAVY_CANDIDATE,11664,negative_credit,depth=0,GROUND_BARYON_3BODY|depth=0|q_abs=6,-8748,20412,21262.5,2657.8125,18604.6875,yes,,BOUND_MATTER_ROW_ALLOWED,
QP093A-0225,bound_composite_rows,color_triad[8+8+8],GROUND_BARYON_3BODY,three_owner_color_closure,8+8+8,0,positive,2,triadic_charge_axis,fermion_baryon_half_write,color_owner_closed,CLOSED_THREE_OWNER_WRITE,BOUND_COLOR_CLOSED_STABLE_CANDIDATE,6912,positive_debit,depth=0,GROUND_BARYON_3BODY|depth=0|q_abs=2,2880,4032,4088,511,3577,yes,,BOUND_MATTER_ROW_ALLOWED,
QP093A-0226,bound_composite_rows,color_triad[8+8+9],OCTET_COMPOSITE,three_owner_color_closure,8+8+9,3,neutral,0,triadic_charge_axis,fermion_baryon_half_write,color_owner_closed,CLOSED_THREE_OWNER_WRITE,BOUND_COLOR_CLOSED_HEAVY_CANDIDATE,7524,positive_debit,depth=3,OCTET_COMPOSITE|depth=3|q_abs=0,4.626302083,7519.373698,7519.373698,939.9217122,6579.451986,yes,,BOUND_MATTER_ROW_ALLOWED,
QP093A-0227,bound_composite_rows,color_triad[8+8+12],OCTET_COMPOSITE,three_owner_color_closure,8+8+12,3,neutral,0,triadic_charge_axis,fermion_baryon_half_write,color_owner_closed,CLOSED_THREE_OWNER_WRITE,BOUND_COLOR_CLOSED_HEAVY_CANDIDATE,9792,positive_debit,depth=3,OCTET_COMPOSITE|depth=3|q_abs=0,6.020833333,9785.979167,9785.979167,1223.247396,8562.731771,yes,,BOUND_MATTER_ROW_ALLOWED,
QP093A-0228,bound_composite_rows,color_triad[8+9+9],OCTET_COMPOSITE,three_owner_color_closure,8+9+9,3,negative,1,triadic_charge_axis,fermion_baryon_half_write,color_owner_closed,CLOSED_THREE_OWNER_WRITE,BOUND_COLOR_CLOSED_HEAVY_CANDIDATE,8136,negative_credit,depth=3,OCTET_COMPOSITE|depth=3|q_abs=1,-0.686631944,8136.686632,8193.1914,1024.148925,7169.042475,yes,,BOUND_MATTER_ROW_ALLOWED,
QP093A-0229,bound_composite_rows,color_triad[8+9+12],OCTET_COMPOSITE,three_owner_color_closure,8+9+12,3,negative,1,triadic_charge_axis,fermion_baryon_half_write,color_owner_closed,CLOSED_THREE_OWNER_WRITE,BOUND_COLOR_CLOSED_HEAVY_CANDIDATE,10404,negative_credit,depth=3,OCTET_COMPOSITE|depth=3|q_abs=1,-0.878038194,10404.87804,10477.13414,1309.641767,9167.492369,yes,,BOUND_MATTER_ROW_ALLOWED,
QP093A-0230,bound_composite_rows,color_triad[8+12+12],OCTET_COMPOSITE,three_owner_color_closure,8+12+12,3,negative,4,triadic_charge_axis,fermion_baryon_half_write,color_owner_closed,CLOSED_THREE_OWNER_WRITE,BOUND_COLOR_CLOSED_HEAVY_CANDIDATE,12672,negative_credit,depth=3,OCTET_COMPOSITE|depth=3|q_abs=4,-2.902777778,12674.90278,13026.98341,1628.372926,11398.61048,yes,,BOUND_MATTER_ROW_ALLOWED,
QP093A-0233,bound_composite_rows,color_triad[9+12+12],GROUND_BARYON_3BODY,three_owner_color_closure,9+12+12,0,negative,3,triadic_charge_axis,fermion_baryon_half_write,color_owner_closed,CLOSED_THREE_OWNER_WRITE,BOUND_COLOR_CLOSED_HEAVY_CANDIDATE,13284,negative_credit,depth=0,GROUND_BARYON_3BODY|depth=0|q_abs=3,-6642,19926,20341.125,2542.640625,17798.48437,yes,,BOUND_MATTER_ROW_ALLOWED,
QP093A-0235,bound_composite_rows,pair_write[1|anti1],BOUND_COLOR_PAIR,two_owner_pair_closure,1+1,1,neutral,0,pair_charge_axis,boson_integer_write,owner_pair_closed,CLOSED_PAIR_WRITE,BOUND_PAIR_NEUTRAL_CANDIDATE,12,positive_debit,depth=1,BOUND_COLOR_PAIR|depth=1|q_abs=0,1.25,10.75,10.75,1.34375,9.40625,yes,,BOUND_COMPOSITE_ROW_ALLOWED,
QP093A-0236,bound_composite_rows,pair_write[1|anti2],BOUND_COLOR_PAIR,two_owner_pair_closure,1+2,3,negative,1,pair_charge_axis,boson_integer_write,owner_pair_closed,CLOSED_PAIR_WRITE,BOUND_PAIR_CHARGED_CANDIDATE,27,negative_credit,depth=3,BOUND_COLOR_PAIR|depth=3|q_abs=1,-0.005208333,27.00520833,27.1927445,3.399093063,23.79365144,yes,,BOUND_COMPOSITE_ROW_ALLOWED,
QP093A-0237,bound_composite_rows,pair_write[1|anti3],BOUND_COLOR_PAIR,two_owner_pair_closure,1+3,3,negative,2,pair_charge_axis,boson_integer_write,owner_pair_closed,CLOSED_PAIR_WRITE,BOUND_PAIR_CHARGED_CANDIDATE,42,negative_credit,depth=3,BOUND_COLOR_PAIR|depth=3|q_abs=2,-0.010127315,42.01012731,42.59360131,5.324200163,37.26940114,yes,,BOUND_COMPOSITE_ROW_ALLOWED,
QP093A-0238,bound_composite_rows,pair_write[1|anti4],BOUND_COLOR_PAIR,two_owner_pair_closure,1+4,3,negative,3,pair_charge_axis,boson_integer_write,owner_pair_closed,CLOSED_PAIR_WRITE,BOUND_PAIR_CHARGED_CANDIDATE,57,negative_credit,depth=3,BOUND_COLOR_PAIR|depth=3|q_abs=3,-0.016493056,57.01649306,58.20433666,7.275542083,50.92879458,yes,,BOUND_COMPOSITE_ROW_ALLOWED,
QP093A-0239,bound_composite_rows,pair_write[1|anti6],BOUND_COLOR_PAIR,two_owner_pair_closure,1+6,3,negative,5,pair_charge_axis,boson_integer_write,owner_pair_closed,CLOSED_PAIR_WRITE,BOUND_PAIR_CHARGED_CANDIDATE,87,negative_credit,depth=3,BOUND_COLOR_PAIR|depth=3|q_abs=5,-0.033564815,87.03356481,90.05556359,11.25694545,78.79861814,yes,,BOUND_COMPOSITE_ROW_ALLOWED,
QP093A-0240,bound_composite_rows,pair_write[1|anti8],BOUND_COLOR_PAIR,two_owner_pair_closure,1+8,3,negative,7,pair_charge_axis,boson_integer_write,owner_pair_closed,CLOSED_PAIR_WRITE,BOUND_PAIR_CHARGED_CANDIDATE,117,negative_credit,depth=3,BOUND_COLOR_PAIR|depth=3|q_abs=7,-0.056423611,117.0564236,122.7466664,15.3433333,107.4033331,yes,,BOUND_COMPOSITE_ROW_ALLOWED,
QP093A-0241,bound_composite_rows,pair_write[1|anti9],OCTET_COMPOSITE,two_owner_pair_closure,1+9,3,negative,8,pair_charge_axis,boson_integer_write,owner_pair_closed,CLOSED_PAIR_WRITE,BOUND_PAIR_CHARGED_CANDIDATE,132,negative_credit,depth=3,OCTET_COMPOSITE|depth=3|q_abs=8,-0.055700231,132.0557002,139.392128,17.424016,121.968112,yes,,BOUND_COMPOSITE_ROW_ALLOWED,
QP093A-0242,unstable_resonance_rows,pair_write[1|anti12],OCTET_COMPOSITE,two_owner_pair_closure,1+12,3,negative,11,pair_charge_axis,boson_integer_write,owner_pair_closed,CLOSED_PAIR_WRITE,UNSTABLE_PAIR_HEAVY_CANDIDATE,177,negative_credit,depth=3,OCTET_COMPOSITE|depth=3|q_abs=11,-0.100296586,177.1002966,190.6287915,23.82859893,166.8001925,yes,,BOUND_COMPOSITE_ROW_ALLOWED,
QP093A-0243,bound_composite_rows,pair_write[2|anti1],BOUND_COLOR_PAIR,two_owner_pair_closure,2+1,3,positive,1,pair_charge_axis,boson_integer_write,owner_pair_closed,CLOSED_PAIR_WRITE,BOUND_PAIR_CHARGED_CANDIDATE,27,positive_debit,depth=3,BOUND_COLOR_PAIR|depth=3|q_abs=1,0.005208333,26.99479167,27.1822555,3.397781937,23.78447356,yes,,BOUND_COMPOSITE_ROW_ALLOWED,
QP093A-0244,bound_composite_rows,pair_write[2|anti2],BOUND_COLOR_PAIR,two_owner_pair_closure,2+2,1,neutral,0,pair_charge_axis,boson_integer_write,owner_pair_closed,CLOSED_PAIR_WRITE,BOUND_PAIR_NEUTRAL_CANDIDATE,48,positive_debit,depth=1,BOUND_COLOR_PAIR|depth=1|q_abs=0,5,43,43,5.375,37.625,yes,,BOUND_COMPOSITE_ROW_ALLOWED,
QP093A-0245,bound_composite_rows,pair_write[2|anti3],BOUND_COLOR_PAIR,two_owner_pair_closure,2+3,3,negative,1,pair_charge_axis,boson_integer_write,owner_pair_closed,CLOSED_PAIR_WRITE,BOUND_PAIR_CHARGED_CANDIDATE,75,negative_credit,depth=3,BOUND_COLOR_PAIR|depth=3|q_abs=1,-0.014467593,75.01446759,75.5354014,9.441925174,66.09347622,yes,,BOUND_COMPOSITE_ROW_ALLOWED,
QP093A-0246,bound_composite_rows,pair_write[2|anti4],BOUND_COLOR_PAIR,two_owner_pair_closure,2+4,3,negative,2,pair_charge_axis,boson_integer_write,owner_pair_closed,CLOSED_PAIR_WRITE,BOUND_PAIR_CHARGED_CANDIDATE,102,negative_credit,depth=3,BOUND_COLOR_PAIR|depth=3|q_abs=2,-0.024594907,102.0245949,103.4416032,12.9302004,90.51140277,yes,,BOUND_COMPOSITE_ROW_ALLOWED,
QP093A-0247,bound_composite_rows,pair_write[2|anti6],BOUND_COLOR_PAIR,two_owner_pair_closure,2+6,3,negative,4,pair_charge_axis,boson_integer_write,owner_pair_closed,CLOSED_PAIR_WRITE,BOUND_PAIR_CHARGED_CANDIDATE,156,negative_credit,depth=3,BOUND_COLOR_PAIR|depth=3|q_abs=4,-0.052662037,156.052662,160.3874582,20.04843228,140.3390259,yes,,BOUND_COMPOSITE_ROW_ALLOWED,
QP093A-0248,bound_composite_rows,pair_write[2|anti8],BOUND_COLOR_PAIR,two_owner_pair_closure,2+8,3,negative,6,pair_charge_axis,boson_integer_write,owner_pair_closed,CLOSED_PAIR_WRITE,BOUND_PAIR_CHARGED_CANDIDATE,210,negative_credit,depth=3,BOUND_COLOR_PAIR|depth=3|q_abs=6,-0.091145833,210.0911458,218.8449436,27.35561795,191.4893256,yes,,BOUND_COMPOSITE_ROW_ALLOWED,
QP093A-0249,bound_composite_rows,pair_write[2|anti9],OCTET_COMPOSITE,two_owner_pair_closure,2+9,3,negative,7,pair_charge_axis,boson_integer_write,owner_pair_closed,CLOSED_PAIR_WRITE,BOUND_PAIR_CHARGED_CANDIDATE,237,negative_credit,depth=3,OCTET_COMPOSITE|depth=3|q_abs=7,-0.088577836,237.0885778,248.613717,31.07671463,217.5370024,yes,,BOUND_COMPOSITE_ROW_ALLOWED,
QP093A-0250,unstable_resonance_rows,pair_write[2|anti12],OCTET_COMPOSITE,two_owner_pair_closure,2+12,3,negative,10,pair_charge_axis,boson_integer_write,owner_pair_closed,CLOSED_PAIR_WRITE,UNSTABLE_PAIR_HEAVY_CANDIDATE,318,negative_credit,depth=3,OCTET_COMPOSITE|depth=3|q_abs=10,-0.164858218,318.1648582,340.25964,42.532455,297.727185,yes,,BOUND_COMPOSITE_ROW_ALLOWED,
QP093A-0251,bound_composite_rows,pair_write[3|anti1],BOUND_COLOR_PAIR,two_owner_pair_closure,3+1,3,positive,2,pair_charge_axis,boson_integer_write,owner_pair_closed,CLOSED_PAIR_WRITE,BOUND_PAIR_CHARGED_CANDIDATE,42,positive_debit,depth=3,BOUND_COLOR_PAIR|depth=3|q_abs=2,0.010127315,41.98987269,42.57306536,5.32163317,37.25143219,yes,,BOUND_COMPOSITE_ROW_ALLOWED,
QP093A-0252,bound_composite_rows,pair_write[3|anti2],BOUND_COLOR_PAIR,two_owner_pair_closure,3+2,3,positive,1,pair_charge_axis,boson_integer_write,owner_pair_closed,CLOSED_PAIR_WRITE,BOUND_PAIR_CHARGED_CANDIDATE,75,positive_debit,depth=3,BOUND_COLOR_PAIR|depth=3|q_abs=1,0.014467593,74.98553241,75.50626527,9.438283159,66.06798211,yes,,BOUND_COMPOSITE_ROW_ALLOWED,
QP093A-0253,bound_composite_rows,pair_write[3|anti3],BOUND_COLOR_PAIR,two_owner_pair_closure,3+3,1,neutral,0,pair_charge_axis,boson_integer_write,owner_pair_closed,CLOSED_PAIR_WRITE,BOUND_PAIR_NEUTRAL_CANDIDATE,108,positive_debit,depth=1,BOUND_COLOR_PAIR|depth=1|q_abs=0,11.25,96.75,96.75,12.09375,84.65625,yes,,BOUND_COMPOSITE_ROW_ALLOWED,
QP093A-0254,bound_composite_rows,pair_write[3|anti4],BOUND_COLOR_PAIR,two_owner_pair_closure,3+4,3,negative,1,pair_charge_axis,boson_integer_write,owner_pair_closed,CLOSED_PAIR_WRITE,BOUND_PAIR_CHARGED_CANDIDATE,147,negative_credit,depth=3,BOUND_COLOR_PAIR|depth=3|q_abs=1,-0.028356481,147.0283565,148.0493867,18.50617334,129.5432134,yes,,BOUND_COMPOSITE_ROW_ALLOWED,
QP093A-0255,bound_composite_rows,pair_write[3|anti6],BOUND_COLOR_PAIR,two_owner_pair_closure,3+6,3,negative,3,pair_charge_axis,boson_integer_write,owner_pair_closed,CLOSED_PAIR_WRITE,BOUND_PAIR_CHARGED_CANDIDATE,225,negative_credit,depth=3,BOUND_COLOR_PAIR|depth=3|q_abs=3,-0.065104167,225.0651042,229.7539605,28.71924506,201.0347154,yes,,BOUND_COMPOSITE_ROW_ALLOWED,
