scenario_id,seed,anchor,p_level,geometry,left_atom_index,right_atom_index,pair_kind,source_final_contact,lambda_release,lambda_return,lambda_open_interval,release_before_same_pair_return,timing_interpretation
REF_0006,910001,low_drive,2,dispersed_slots,782,2139,matter|matter,False,0.5568460188771516,1.010392701151776,0.45354668227462436,True,ENTAILED_BY_101_STAGE_ORDER__NOT_INDEPENDENT_EVENT_CLOSURE
REF_0006,910001,low_drive,2,dispersed_slots,2279,3564,carrier|carrier,False,0.07816281754569238,1.8786820078745654,1.800519190328873,True,ENTAILED_BY_101_STAGE_ORDER__NOT_INDEPENDENT_EVENT_CLOSURE
REF_0006,910001,low_drive,2,dispersed_slots,170,2361,carrier|matter,False,0.11238765501525927,1.1781973635101093,1.0658097084948501,True,ENTAILED_BY_101_STAGE_ORDER__NOT_INDEPENDENT_EVENT_CLOSURE
REF_0006,910001,low_drive,2,dispersed_slots,3214,4131,matter|matter,False,0.6372185191949427,1.7296285032304426,1.0924099840355,True,ENTAILED_BY_101_STAGE_ORDER__NOT_INDEPENDENT_EVENT_CLOSURE
REF_0006,910001,low_drive,2,dispersed_slots,1967,3856,matter|matter,False,0.6050066478836365,1.3066765830592524,0.7016699351756159,True,ENTAILED_BY_101_STAGE_ORDER__NOT_INDEPENDENT_EVENT_CLOSURE
REF_0006,910001,low_drive,2,dispersed_slots,2312,3921,matter|matter,False,0.19737249309423968,1.6072964726424006,1.4099239795481608,True,ENTAILED_BY_101_STAGE_ORDER__NOT_INDEPENDENT_EVENT_CLOSURE
REF_0006,910001,low_drive,2,dispersed_slots,2501,3786,matter|matter,False,0.09997294009310252,1.6568942286590214,1.556921288565919,True,ENTAILED_BY_101_STAGE_ORDER__NOT_INDEPENDENT_EVENT_CLOSURE
REF_0006,910001,low_drive,2,dispersed_slots,1283,2410,ledger_shadow|matter,False,0.5630309698941333,1.0376587153079042,0.47462774541377095,True,ENTAILED_BY_101_STAGE_ORDER__NOT_INDEPENDENT_EVENT_CLOSURE
REF_0006,910001,low_drive,2,dispersed_slots,2690,3651,matter|matter,False,0.003777241786373434,1.7285521624659141,1.7247749206795406,True,ENTAILED_BY_101_STAGE_ORDER__NOT_INDEPENDENT_EVENT_CLOSURE
REF_0006,910001,low_drive,2,dispersed_slots,572,3157,matter|matter,False,0.6546981249091156,1.021520455674699,0.36682233076558346,True,ENTAILED_BY_101_STAGE_ORDER__NOT_INDEPENDENT_EVENT_CLOSURE
REF_0006,910001,low_drive,2,dispersed_slots,3062,3955,ledger_shadow|matter,False,0.3038741204725473,1.3389119819106203,1.035037861438073,True,ENTAILED_BY_101_STAGE_ORDER__NOT_INDEPENDENT_EVENT_CLOSURE
REF_0007,910001,low_drive,3,localized_ledger_cells,8102,8156,carrier|matter,True,0.9047962429737856,1.0367099558941293,0.1319137129203437,True,ENTAILED_BY_101_STAGE_ORDER__NOT_INDEPENDENT_EVENT_CLOSURE
REF_0007,910001,low_drive,3,localized_ledger_cells,8102,8140,carrier|matter,True,0.9276000486721985,1.0264004619273377,0.09880041325513922,True,ENTAILED_BY_101_STAGE_ORDER__NOT_INDEPENDENT_EVENT_CLOSURE
REF_0007,910001,low_drive,3,localized_ledger_cells,8102,8245,carrier|ledger_shadow,True,0.7906258836259624,1.0739531584362896,0.28332727481032716,True,ENTAILED_BY_101_STAGE_ORDER__NOT_INDEPENDENT_EVENT_CLOSURE
REF_0007,910001,low_drive,3,localized_ledger_cells,8102,8131,carrier|matter,True,0.82116162628375,1.0487433433423563,0.2275817170586063,True,ENTAILED_BY_101_STAGE_ORDER__NOT_INDEPENDENT_EVENT_CLOSURE
REF_0007,910001,low_drive,3,localized_ledger_cells,8114,8140,carrier|matter,True,0.40961573409430885,1.3505001512761352,0.9408844171818264,True,ENTAILED_BY_101_STAGE_ORDER__NOT_INDEPENDENT_EVENT_CLOSURE
REF_0007,910001,low_drive,3,localized_ledger_cells,8114,8247,carrier|ledger_shadow,True,0.8686681708095281,1.0411391695634014,0.17247099875387328,True,ENTAILED_BY_101_STAGE_ORDER__NOT_INDEPENDENT_EVENT_CLOSURE
REF_0007,910001,low_drive,3,localized_ledger_cells,8107,8202,carrier|matter,True,0.18212234484355597,1.243545644868619,1.061423300025063,True,ENTAILED_BY_101_STAGE_ORDER__NOT_INDEPENDENT_EVENT_CLOSURE
REF_0007,910001,low_drive,3,localized_ledger_cells,8107,8167,carrier|matter,True,0.8783736844529542,1.0711666354327987,0.1927929509798445,True,ENTAILED_BY_101_STAGE_ORDER__NOT_INDEPENDENT_EVENT_CLOSURE
REF_0007,910001,low_drive,3,localized_ledger_cells,8107,8119,carrier|matter,True,0.26693701238606937,1.2112941620538058,0.9443571496677364,True,ENTAILED_BY_101_STAGE_ORDER__NOT_INDEPENDENT_EVENT_CLOSURE
REF_0007,910001,low_drive,3,localized_ledger_cells,8114,8254,carrier|ledger_shadow,True,0.3642716744029094,1.1330922001071444,0.768820525704235,True,ENTAILED_BY_101_STAGE_ORDER__NOT_INDEPENDENT_EVENT_CLOSURE
REF_0007,910001,low_drive,3,localized_ledger_cells,8114,8131,carrier|matter,True,0.15458568739300144,1.328853159553503,1.1742674721605015,True,ENTAILED_BY_101_STAGE_ORDER__NOT_INDEPENDENT_EVENT_CLOSURE
REF_0007,910001,low_drive,3,localized_ledger_cells,8107,8190,carrier|matter,True,0.40078732950643264,1.1477148150667031,0.7469274855602706,True,ENTAILED_BY_101_STAGE_ORDER__NOT_INDEPENDENT_EVENT_CLOSURE
REF_0007,910001,low_drive,3,localized_ledger_cells,8107,8211,carrier|matter,True,0.44011274791200816,1.1175559496490528,0.6774432017370446,True,ENTAILED_BY_101_STAGE_ORDER__NOT_INDEPENDENT_EVENT_CLOSURE
REF_0007,910001,low_drive,3,localized_ledger_cells,8107,8142,carrier|matter,True,0.2949665404055316,1.1279381363489398,0.8329715959434082,True,ENTAILED_BY_101_STAGE_ORDER__NOT_INDEPENDENT_EVENT_CLOSURE
REF_0007,910001,low_drive,3,localized_ledger_cells,8107,8163,carrier|matter,True,0.3624897183272784,1.1331490078646365,0.7706592895373581,True,ENTAILED_BY_101_STAGE_ORDER__NOT_INDEPENDENT_EVENT_CLOSURE
REF_0007,910001,low_drive,3,localized_ledger_cells,8107,8135,carrier|matter,True,0.06054559148250212,1.1154694398486718,1.0549238483661696,True,ENTAILED_BY_101_STAGE_ORDER__NOT_INDEPENDENT_EVENT_CLOSURE
REF_0007,910001,low_drive,3,localized_ledger_cells,8107,8199,carrier|matter,True,0.2902234702458257,1.1253661916528048,0.8351427214069791,True,ENTAILED_BY_101_STAGE_ORDER__NOT_INDEPENDENT_EVENT_CLOSURE
REF_0007,910001,low_drive,3,localized_ledger_cells,8107,8233,carrier|matter,True,0.1859347418375517,1.0774910506072781,0.8915563087697265,True,ENTAILED_BY_101_STAGE_ORDER__NOT_INDEPENDENT_EVENT_CLOSURE
REF_0007,910001,low_drive,3,localized_ledger_cells,8103,8238,carrier|matter,True,0.9778153831050598,1.0670777976012376,0.08926241449617778,True,ENTAILED_BY_101_STAGE_ORDER__NOT_INDEPENDENT_EVENT_CLOSURE
REF_0007,910001,low_drive,3,localized_ledger_cells,8103,8211,carrier|matter,True,0.28427901220633917,1.3340562964626386,1.0497772842562993,True,ENTAILED_BY_101_STAGE_ORDER__NOT_INDEPENDENT_EVENT_CLOSURE
REF_0007,910001,low_drive,3,localized_ledger_cells,8103,8181,carrier|matter,True,0.6897524633997306,1.0691993836218099,0.37944692022207926,True,ENTAILED_BY_101_STAGE_ORDER__NOT_INDEPENDENT_EVENT_CLOSURE
REF_0007,910001,low_drive,3,localized_ledger_cells,8103,8124,carrier|matter,True,0.9645850692007396,1.00695608200761,0.04237101280687039,True,ENTAILED_BY_101_STAGE_ORDER__NOT_INDEPENDENT_EVENT_CLOSURE
REF_0007,910001,low_drive,3,localized_ledger_cells,8112,8133,carrier|matter,True,0.9956579947314463,1.012827622403479,0.01716962767203256,True,ENTAILED_BY_101_STAGE_ORDER__NOT_INDEPENDENT_EVENT_CLOSURE
REF_0007,910001,low_drive,3,localized_ledger_cells,8112,8124,carrier|matter,True,0.5138066710649604,1.4991121970448584,0.9853055259798981,True,ENTAILED_BY_101_STAGE_ORDER__NOT_INDEPENDENT_EVENT_CLOSURE
REF_0007,910001,low_drive,3,localized_ledger_cells,8426,8520,carrier|matter,True,0.977052085995234,1.0090809967083627,0.032028910713128744,True,ENTAILED_BY_101_STAGE_ORDER__NOT_INDEPENDENT_EVENT_CLOSURE
REF_0007,910001,low_drive,3,localized_ledger_cells,3487,5739,matter|matter,False,0.6809356402234031,1.0509863972033555,0.3700507569799524,True,ENTAILED_BY_101_STAGE_ORDER__NOT_INDEPENDENT_EVENT_CLOSURE
REF_0007,910001,low_drive,3,localized_ledger_cells,3512,5776,matter|matter,False,0.8044423372983948,1.0227094021237928,0.21826706482539804,True,ENTAILED_BY_101_STAGE_ORDER__NOT_INDEPENDENT_EVENT_CLOSURE
REF_0007,910001,low_drive,3,localized_ledger_cells,3503,5753,matter|matter,False,0.15537269835102221,1.0547592999342013,0.8993866015831791,True,ENTAILED_BY_101_STAGE_ORDER__NOT_INDEPENDENT_EVENT_CLOSURE
REF_0007,910001,low_drive,3,localized_ledger_cells,3503,5762,matter|matter,False,0.41777115923204483,1.079775868761544,0.6620047095294992,True,ENTAILED_BY_101_STAGE_ORDER__NOT_INDEPENDENT_EVENT_CLOSURE
REF_0007,910001,low_drive,3,localized_ledger_cells,3482,5776,matter|matter,False,0.8308918405478696,1.0116441722304006,0.18075233168253102,True,ENTAILED_BY_101_STAGE_ORDER__NOT_INDEPENDENT_EVENT_CLOSURE
REF_0007,910001,low_drive,3,localized_ledger_cells,3505,5776,matter|matter,False,0.8219498422123221,1.0304278821896502,0.20847803997732806,True,ENTAILED_BY_101_STAGE_ORDER__NOT_INDEPENDENT_EVENT_CLOSURE
REF_0007,910001,low_drive,3,localized_ledger_cells,3473,5776,matter|matter,False,0.3995025556398895,1.0507285811032672,0.6512260254633777,True,ENTAILED_BY_101_STAGE_ORDER__NOT_INDEPENDENT_EVENT_CLOSURE
REF_0007,910001,low_drive,3,localized_ledger_cells,3491,5792,matter|matter,False,0.8214453237049367,1.053529196336568,0.23208387263163133,True,ENTAILED_BY_101_STAGE_ORDER__NOT_INDEPENDENT_EVENT_CLOSURE
REF_0007,910001,low_drive,3,localized_ledger_cells,3491,5817,ledger_shadow|matter,False,0.8320464492136751,1.010332164041757,0.17828571482808198,True,ENTAILED_BY_101_STAGE_ORDER__NOT_INDEPENDENT_EVENT_CLOSURE
REF_0007,910001,low_drive,3,localized_ledger_cells,3491,5776,matter|matter,False,0.6842107707234073,1.012545465318274,0.32833469459486664,True,ENTAILED_BY_101_STAGE_ORDER__NOT_INDEPENDENT_EVENT_CLOSURE
REF_0007,910001,low_drive,3,localized_ledger_cells,8755,8815,carrier|matter,True,0.5451473185611777,1.1549673142389814,0.6098199956778037,True,ENTAILED_BY_101_STAGE_ORDER__NOT_INDEPENDENT_EVENT_CLOSURE
REF_0007,910001,low_drive,3,localized_ledger_cells,8753,8840,carrier|matter,True,0.4840991431323113,1.0994094672421906,0.6153103241098793,True,ENTAILED_BY_101_STAGE_ORDER__NOT_INDEPENDENT_EVENT_CLOSURE
REF_0007,910001,low_drive,3,localized_ledger_cells,8752,8888,carrier|matter,True,0.7661907232988413,1.0720195949603903,0.30582887166154904,True,ENTAILED_BY_101_STAGE_ORDER__NOT_INDEPENDENT_EVENT_CLOSURE
REF_0007,910001,low_drive,3,localized_ledger_cells,8764,8772,carrier|matter,True,0.8805758224638277,1.0325828080681203,0.1520069856042926,True,ENTAILED_BY_101_STAGE_ORDER__NOT_INDEPENDENT_EVENT_CLOSURE
REF_0007,910001,low_drive,3,localized_ledger_cells,8752,8835,carrier|matter,True,0.32497583840343763,1.1058915608151023,0.7809157224116647,True,ENTAILED_BY_101_STAGE_ORDER__NOT_INDEPENDENT_EVENT_CLOSURE
REF_0007,910001,low_drive,3,localized_ledger_cells,8764,8868,carrier|matter,True,0.8532527888083423,1.0183628529623643,0.16511006415402196,True,ENTAILED_BY_101_STAGE_ORDER__NOT_INDEPENDENT_EVENT_CLOSURE
REF_0007,910001,low_drive,3,localized_ledger_cells,8764,8808,carrier|matter,True,0.9585606341754594,1.0098223283283971,0.05126169415293769,True,ENTAILED_BY_101_STAGE_ORDER__NOT_INDEPENDENT_EVENT_CLOSURE
REF_0007,910001,low_drive,3,localized_ledger_cells,8753,8849,carrier|matter,True,0.498976028042134,1.3419034962631688,0.8429274682210348,True,ENTAILED_BY_101_STAGE_ORDER__NOT_INDEPENDENT_EVENT_CLOSURE
REF_0007,910001,low_drive,3,localized_ledger_cells,8764,8872,carrier|matter,True,0.18801647438506372,1.610566600638362,1.4225501262532985,True,ENTAILED_BY_101_STAGE_ORDER__NOT_INDEPENDENT_EVENT_CLOSURE
REF_0007,910001,low_drive,3,localized_ledger_cells,8752,8872,carrier|matter,True,0.4341353796729515,1.4270084328373043,0.9928730531643528,True,ENTAILED_BY_101_STAGE_ORDER__NOT_INDEPENDENT_EVENT_CLOSURE
REF_0007,910001,low_drive,3,localized_ledger_cells,8752,8819,carrier|matter,True,0.4635820433177782,1.2357838852807315,0.7722018419629533,True,ENTAILED_BY_101_STAGE_ORDER__NOT_INDEPENDENT_EVENT_CLOSURE
REF_0007,910001,low_drive,3,localized_ledger_cells,8753,8824,carrier|matter,True,0.8860359265741905,1.0288380990939354,0.14280217251974492,True,ENTAILED_BY_101_STAGE_ORDER__NOT_INDEPENDENT_EVENT_CLOSURE
REF_0007,910001,low_drive,3,localized_ledger_cells,8753,8845,carrier|matter,True,0.8231207398551189,1.0262268691942824,0.2031061293391635,True,ENTAILED_BY_101_STAGE_ORDER__NOT_INDEPENDENT_EVENT_CLOSURE
REF_0007,910001,low_drive,3,localized_ledger_cells,8764,8824,carrier|matter,True,0.6829393120935272,1.193565573712476,0.5106262616189488,True,ENTAILED_BY_101_STAGE_ORDER__NOT_INDEPENDENT_EVENT_CLOSURE
REF_0007,910001,low_drive,3,localized_ledger_cells,8752,8824,carrier|matter,True,0.4115544655793521,1.3314549979757955,0.9199005323964433,True,ENTAILED_BY_101_STAGE_ORDER__NOT_INDEPENDENT_EVENT_CLOSURE
REF_0007,910001,low_drive,3,localized_ledger_cells,8764,8799,carrier|matter,True,0.8131028525174957,1.05354265259597,0.2404398000784742,True,ENTAILED_BY_101_STAGE_ORDER__NOT_INDEPENDENT_EVENT_CLOSURE
REF_0007,910001,low_drive,3,localized_ledger_cells,8764,8845,carrier|matter,True,0.9179152406682844,1.0573042364158542,0.1393889957475698,True,ENTAILED_BY_101_STAGE_ORDER__NOT_INDEPENDENT_EVENT_CLOSURE
REF_0007,910001,low_drive,3,localized_ledger_cells,8752,8847,carrier|matter,True,0.3378403943315288,1.1641198127568206,0.8262794184252918,True,ENTAILED_BY_101_STAGE_ORDER__NOT_INDEPENDENT_EVENT_CLOSURE
REF_0007,910001,low_drive,3,localized_ledger_cells,8764,8856,carrier|matter,True,0.27640015353265535,1.1572046839881023,0.8808045304554469,True,ENTAILED_BY_101_STAGE_ORDER__NOT_INDEPENDENT_EVENT_CLOSURE
REF_0007,910001,low_drive,3,localized_ledger_cells,8752,8856,carrier|matter,True,0.3552031874816292,1.1571314148780816,0.8019282273964523,True,ENTAILED_BY_101_STAGE_ORDER__NOT_INDEPENDENT_EVENT_CLOSURE
REF_0007,910001,low_drive,3,localized_ledger_cells,8759,8819,carrier|matter,True,0.20297132773537266,1.1638162443517879,0.9608449166164152,True,ENTAILED_BY_101_STAGE_ORDER__NOT_INDEPENDENT_EVENT_CLOSURE
REF_0007,910001,low_drive,3,localized_ledger_cells,8753,8831,carrier|matter,True,0.5180826452718378,1.2598900650291576,0.7418074197573198,True,ENTAILED_BY_101_STAGE_ORDER__NOT_INDEPENDENT_EVENT_CLOSURE
REF_0007,910001,low_drive,3,localized_ledger_cells,8753,8833,carrier|matter,True,0.9128750245934263,1.046280114325802,0.13340508973237575,True,ENTAILED_BY_101_STAGE_ORDER__NOT_INDEPENDENT_EVENT_CLOSURE
REF_0007,910001,low_drive,3,localized_ledger_cells,8764,8833,carrier|matter,True,0.9978285276810486,1.0110000804523707,0.013171552771322093,True,ENTAILED_BY_101_STAGE_ORDER__NOT_INDEPENDENT_EVENT_CLOSURE
REF_0007,910001,low_drive,3,localized_ledger_cells,8759,8845,carrier|matter,True,0.8914039995124631,1.0625396463025718,0.17113564679010873,True,ENTAILED_BY_101_STAGE_ORDER__NOT_INDEPENDENT_EVENT_CLOSURE
REF_0007,910001,low_drive,3,localized_ledger_cells,8759,8833,carrier|matter,True,0.11395727355345861,1.3435857292285664,1.2296284556751078,True,ENTAILED_BY_101_STAGE_ORDER__NOT_INDEPENDENT_EVENT_CLOSURE
REF_0007,910001,low_drive,3,localized_ledger_cells,8759,8785,carrier|matter,True,0.9958071926620775,1.0020418408939236,0.006234648231846052,True,ENTAILED_BY_101_STAGE_ORDER__NOT_INDEPENDENT_EVENT_CLOSURE
REF_0007,910001,low_drive,3,localized_ledger_cells,8759,8892,carrier|ledger_shadow,True,0.0034583726987658437,1.2326597789998786,1.2292014063011127,True,ENTAILED_BY_101_STAGE_ORDER__NOT_INDEPENDENT_EVENT_CLOSURE
REF_0007,910001,low_drive,3,localized_ledger_cells,8428,8511,carrier|matter,True,0.9279801936986972,1.0136713030379387,0.08569110933924151,True,ENTAILED_BY_101_STAGE_ORDER__NOT_INDEPENDENT_EVENT_CLOSURE
REF_0007,910001,low_drive,3,localized_ledger_cells,8755,8886,carrier|matter,True,0.19613671881475886,1.1005238297634292,0.9043871109486703,True,ENTAILED_BY_101_STAGE_ORDER__NOT_INDEPENDENT_EVENT_CLOSURE
REF_0007,910001,low_drive,3,localized_ledger_cells,8755,8865,carrier|matter,True,0.436233195514897,1.1135069698073585,0.6772737742924615,True,ENTAILED_BY_101_STAGE_ORDER__NOT_INDEPENDENT_EVENT_CLOSURE
REF_0007,910001,low_drive,3,localized_ledger_cells,8763,8835,carrier|matter,True,0.8774761494888158,1.0133140532643545,0.13583790377553873,True,ENTAILED_BY_101_STAGE_ORDER__NOT_INDEPENDENT_EVENT_CLOSURE
REF_0007,910001,low_drive,3,localized_ledger_cells,8752,8844,carrier|matter,True,0.8553972470581643,1.0220320248487496,0.16663477779058522,True,ENTAILED_BY_101_STAGE_ORDER__NOT_INDEPENDENT_EVENT_CLOSURE
REF_0007,910001,low_drive,3,localized_ledger_cells,6101,7437,ledger_shadow|matter,False,0.04449900688713674,1.8220364001026566,1.7775373932155198,True,ENTAILED_BY_101_STAGE_ORDER__NOT_INDEPENDENT_EVENT_CLOSURE
REF_0007,910001,low_drive,3,localized_ledger_cells,6101,7314,matter|matter,False,0.24409987112280498,1.7050999467410124,1.4610000756182073,True,ENTAILED_BY_101_STAGE_ORDER__NOT_INDEPENDENT_EVENT_CLOSURE
REF_0007,910001,low_drive,3,localized_ledger_cells,6041,7303,carrier|matter,False,0.5618988628929498,1.7407969880809822,1.1788981251880324,True,ENTAILED_BY_101_STAGE_ORDER__NOT_INDEPENDENT_EVENT_CLOSURE
REF_0007,910001,low_drive,3,localized_ledger_cells,6101,7350,matter|matter,False,0.0338638909458772,1.651801545681882,1.6179376547360047,True,ENTAILED_BY_101_STAGE_ORDER__NOT_INDEPENDENT_EVENT_CLOSURE
REF_0007,910001,low_drive,3,localized_ledger_cells,6101,7410,matter|matter,False,0.6500672063729658,1.3578661830873657,0.7077989767144,True,ENTAILED_BY_101_STAGE_ORDER__NOT_INDEPENDENT_EVENT_CLOSURE
REF_0007,910001,low_drive,3,localized_ledger_cells,6101,7362,matter|matter,False,0.6965789099466209,1.2885293899896868,0.5919504800430659,True,ENTAILED_BY_101_STAGE_ORDER__NOT_INDEPENDENT_EVENT_CLOSURE
REF_0007,910001,low_drive,3,localized_ledger_cells,6101,7398,matter|matter,False,0.013072551137056528,1.7035104100535265,1.69043785891647,True,ENTAILED_BY_101_STAGE_ORDER__NOT_INDEPENDENT_EVENT_CLOSURE
REF_0007,910001,low_drive,3,localized_ledger_cells,6101,7302,carrier|matter,False,0.22825989070316852,1.5616639742252325,1.333404083522064,True,ENTAILED_BY_101_STAGE_ORDER__NOT_INDEPENDENT_EVENT_CLOSURE
REF_0007,910001,low_drive,3,localized_ledger_cells,6101,7389,matter|matter,False,0.30860291400546913,1.3498236952052936,1.0412207811998244,True,ENTAILED_BY_101_STAGE_ORDER__NOT_INDEPENDENT_EVENT_CLOSURE
REF_0007,910001,low_drive,3,localized_ledger_cells,6101,7341,matter|matter,False,0.26714014776649087,1.3454118197065679,1.078271671940077,True,ENTAILED_BY_101_STAGE_ORDER__NOT_INDEPENDENT_EVENT_CLOSURE
REF_0007,910001,low_drive,3,localized_ledger_cells,6101,7425,matter|matter,False,0.004392972247021038,1.4498468247184428,1.4454538524714218,True,ENTAILED_BY_101_STAGE_ORDER__NOT_INDEPENDENT_EVENT_CLOSURE
REF_0007,910001,low_drive,3,localized_ledger_cells,6053,7389,matter|matter,False,0.10341751238386789,1.4624308384034772,1.3590133260196093,True,ENTAILED_BY_101_STAGE_ORDER__NOT_INDEPENDENT_EVENT_CLOSURE
REF_0007,910001,low_drive,3,localized_ledger_cells,6053,7341,matter|matter,False,0.20567473000548608,1.4034955315723359,1.19782080156685,True,ENTAILED_BY_101_STAGE_ORDER__NOT_INDEPENDENT_EVENT_CLOSURE
REF_0007,910001,low_drive,3,localized_ledger_cells,6053,7425,matter|matter,False,0.08575076630939882,1.4457674899125457,1.3600167236031468,True,ENTAILED_BY_101_STAGE_ORDER__NOT_INDEPENDENT_EVENT_CLOSURE
REF_0007,910001,low_drive,3,localized_ledger_cells,6041,7422,matter|matter,False,0.2391799054430965,1.495225923533097,1.2560460180900004,True,ENTAILED_BY_101_STAGE_ORDER__NOT_INDEPENDENT_EVENT_CLOSURE
REF_0007,910001,low_drive,3,localized_ledger_cells,6041,7374,matter|matter,False,0.5560520711673071,1.3480382274209468,0.7919861562536397,True,ENTAILED_BY_101_STAGE_ORDER__NOT_INDEPENDENT_EVENT_CLOSURE
REF_0007,910001,low_drive,3,localized_ledger_cells,6041,7290,carrier|matter,False,0.18048091454039364,1.3837192475190256,1.203238332978632,True,ENTAILED_BY_101_STAGE_ORDER__NOT_INDEPENDENT_EVENT_CLOSURE
REF_0007,910001,low_drive,3,localized_ledger_cells,6041,7315,matter|matter,False,0.1045998140560165,1.8321008625553805,1.727501048499364,True,ENTAILED_BY_101_STAGE_ORDER__NOT_INDEPENDENT_EVENT_CLOSURE
REF_0007,910001,low_drive,3,localized_ledger_cells,8757,8838,carrier|matter,True,0.23508757714863782,1.408895799390024,1.1738082222413861,True,ENTAILED_BY_101_STAGE_ORDER__NOT_INDEPENDENT_EVENT_CLOSURE
REF_0007,910001,low_drive,3,localized_ledger_cells,8757,8826,carrier|matter,True,0.9303984869911679,1.196648079782796,0.2662495927916282,True,ENTAILED_BY_101_STAGE_ORDER__NOT_INDEPENDENT_EVENT_CLOSURE
REF_0007,910001,low_drive,3,localized_ledger_cells,8757,8817,carrier|matter,True,0.2654040957936407,1.416049319859354,1.1506452240657132,True,ENTAILED_BY_101_STAGE_ORDER__NOT_INDEPENDENT_EVENT_CLOSURE
REF_0007,910001,low_drive,3,localized_ledger_cells,6005,7437,carrier|ledger_shadow,False,0.08026054711237256,1.790127874947353,1.7098673278349805,True,ENTAILED_BY_101_STAGE_ORDER__NOT_INDEPENDENT_EVENT_CLOSURE
REF_0007,910001,low_drive,3,localized_ledger_cells,6089,7437,ledger_shadow|matter,False,0.1153922385741737,1.667108847739121,1.5517166091649472,True,ENTAILED_BY_101_STAGE_ORDER__NOT_INDEPENDENT_EVENT_CLOSURE
REF_0007,910001,low_drive,3,localized_ledger_cells,6140,7410,ledger_shadow|matter,False,0.5633498565589294,1.5753108771879765,1.011961020629047,True,ENTAILED_BY_101_STAGE_ORDER__NOT_INDEPENDENT_EVENT_CLOSURE
REF_0007,910001,low_drive,3,localized_ledger_cells,6017,7410,matter|matter,False,0.4441288428967269,1.4695214542326873,1.0253926113359604,True,ENTAILED_BY_101_STAGE_ORDER__NOT_INDEPENDENT_EVENT_CLOSURE
REF_0007,910001,low_drive,3,localized_ledger_cells,6101,7401,matter|matter,False,0.5043838942017063,1.2730061823063241,0.7686222881046179,True,ENTAILED_BY_101_STAGE_ORDER__NOT_INDEPENDENT_EVENT_CLOSURE
REF_0007,910001,low_drive,3,localized_ledger_cells,6101,7305,carrier|matter,False,0.6095987145472076,1.165574708453747,0.5559759939065395,True,ENTAILED_BY_101_STAGE_ORDER__NOT_INDEPENDENT_EVENT_CLOSURE
REF_0007,910001,low_drive,3,localized_ledger_cells,6139,7401,ledger_shadow|matter,False,0.3266886384084996,1.4162467711292295,1.0895581327207298,True,ENTAILED_BY_101_STAGE_ORDER__NOT_INDEPENDENT_EVENT_CLOSURE
REF_0007,910001,low_drive,3,localized_ledger_cells,5996,7389,carrier|matter,False,0.3228985468457198,1.647352167698798,1.3244536208530784,True,ENTAILED_BY_101_STAGE_ORDER__NOT_INDEPENDENT_EVENT_CLOSURE
REF_0007,910001,low_drive,3,localized_ledger_cells,6140,7389,ledger_shadow|matter,False,0.002964115956832566,1.4819937656582973,1.4790296497014648,True,ENTAILED_BY_101_STAGE_ORDER__NOT_INDEPENDENT_EVENT_CLOSURE
REF_0007,910001,low_drive,3,localized_ledger_cells,5996,7341,carrier|matter,False,0.16502822452564705,1.7103531106150247,1.5453248860893776,True,ENTAILED_BY_101_STAGE_ORDER__NOT_INDEPENDENT_EVENT_CLOSURE
REF_0007,910001,low_drive,3,localized_ledger_cells,5996,7425,carrier|matter,False,0.03884028424731883,1.8086972654809808,1.769856981233662,True,ENTAILED_BY_101_STAGE_ORDER__NOT_INDEPENDENT_EVENT_CLOSURE
REF_0007,910001,low_drive,3,localized_ledger_cells,6053,7401,matter|matter,False,0.3874069729415212,1.3285314126324372,0.941124439690916,True,ENTAILED_BY_101_STAGE_ORDER__NOT_INDEPENDENT_EVENT_CLOSURE
REF_0007,910001,low_drive,3,localized_ledger_cells,6101,7365,matter|matter,False,0.15093289784343797,1.4749321243478148,1.323999226504377,True,ENTAILED_BY_101_STAGE_ORDER__NOT_INDEPENDENT_EVENT_CLOSURE
REF_0007,910001,low_drive,3,localized_ledger_cells,6139,7413,ledger_shadow|matter,False,0.07051469619429207,1.6622417316432143,1.5917270354489221,True,ENTAILED_BY_101_STAGE_ORDER__NOT_INDEPENDENT_EVENT_CLOSURE
REF_0007,910001,low_drive,3,localized_ledger_cells,6005,7422,carrier|matter,False,0.19532027631453353,1.7787315400300865,1.5834112637155529,True,ENTAILED_BY_101_STAGE_ORDER__NOT_INDEPENDENT_EVENT_CLOSURE
REF_0007,910001,low_drive,3,localized_ledger_cells,6089,7422,matter|matter,False,0.4128160049670604,1.6310307611932102,1.2182147562261498,True,ENTAILED_BY_101_STAGE_ORDER__NOT_INDEPENDENT_EVENT_CLOSURE
REF_0007,910001,low_drive,3,localized_ledger_cells,6089,7374,matter|matter,False,0.5606625827801068,1.6125788238577283,1.0519162410776215,True,ENTAILED_BY_101_STAGE_ORDER__NOT_INDEPENDENT_EVENT_CLOSURE
REF_0007,910001,low_drive,3,localized_ledger_cells,6089,7290,carrier|matter,False,0.2330338834437478,1.5891613201121229,1.356127436668375,True,ENTAILED_BY_101_STAGE_ORDER__NOT_INDEPENDENT_EVENT_CLOSURE
REF_0007,910001,low_drive,3,localized_ledger_cells,6041,7326,matter|matter,False,0.2908587479235152,1.5076410187693998,1.2167822708458846,True,ENTAILED_BY_101_STAGE_ORDER__NOT_INDEPENDENT_EVENT_CLOSURE
