scenario_id,seed,door,scenario_lane,anchor,p_level,geometry,atom_count,ledger_count,carrier_count,carrier_atom_index,atom_id,ledger_id,ledger_slot,route,shell,shell_index,dimension,side,binding,node_affinity,shock,carrier_exposure,final_fate,history_class,tau_escape,tau_closure,tau_closure_minus_escape,escape_before_closure,total_power_proxy,individual_power,individual_power_fraction,inner_product_with_total,leave_one_out_power,delta_power,delta_power_fraction,coherence_multiplier,peak_source_norm,reinforcement_tolerance,reinforcement_state,behavior_lane,source_rank_in_scenario,global_shortlist_rank
REF_0138,910002,discovery,REFERENCE_MIDDLE_DRIVE,middle_drive,0,dispersed_slots,2268,14,252,2107,2107,13,1,7,outer_light_shell,3,1,1,0.58,0.20927320008458528,1.6729566824540105,1.7229566824540106,ejecta_candidate,escape_only,1.0853825680173799,,,,28.888362960916332,2.158218068231586,0.10455997564963586,5.980146963606851,19.086287101934218,9.802075858982116,0.33930880307214184,4.5417448789193955,1.7850589694468528,1.1463636095601718e-13,reinforcer,outward_reinforcer,1,67
REF_0288,910004,final,REFERENCE_HIGH_DRIVE,high_drive,3,dispersed_slots,9072,56,1008,8926,8926,55,16,10,outer_light_shell,3,1,0,0.58,0.17662803574754282,2.1868916828484743,2.236891682848474,ejecta_candidate,escape_only,1.2614538392048331,,,,139.27081209962057,9.558185323557812,0.05604392678531553,28.333284514568252,92.16242839404188,47.10838370557869,0.33825022627054124,4.928590743001381,3.3359383355430823,1.3816548819406802e-13,reinforcer,outward_reinforcer,2,68
REF_0150,910003,validation,REFERENCE_MIDDLE_DRIVE,middle_drive,2,dispersed_slots,5346,33,594,3889,3889,24,1,1,fusion_shell,2,1,1,0.83,0.17726371456031964,1.4731811301270339,1.273181130127034,ejecta_candidate,escape_only,1.221359991807148,,,,7.4706504227408645,0.7760765075014779,0.021787624363342008,1.6484941282736256,4.949738673695091,2.5209117490457733,0.3374420708231841,3.2482773601299515,0.980796082171572,1.2576852563536808e-14,reinforcer,outward_reinforcer,3,69
REF_0022,910003,validation,REFERENCE_LOW_DRIVE,low_drive,2,dispersed_slots,5346,33,594,5036,5036,31,14,8,outer_light_shell,3,2,0,0.58,0.206779750792631,1.093187405909439,1.1431874059094391,ejecta_candidate,escape_only,1.0955546731475891,,,,1.9572347266342653,0.8561275434688262,0.11092811652663112,0.7578154193716449,1.2977314313598018,0.6595032952744635,0.3369566696829308,0.7703329957149985,1.1376832956075331,3.295007957296743e-15,reinforcer,outward_reinforcer,2,70
REF_0134,910001,discovery,REFERENCE_MIDDLE_DRIVE,middle_drive,2,dispersed_slots,5346,33,594,4877,4877,30,17,5,outer_light_shell,3,2,1,0.58,0.18530905287945176,1.2814852083638077,1.3314852083638078,ejecta_candidate,escape_only,1.0291240170318616,,,,5.848055739803902,0.7996908515457586,0.02019633893738502,1.383132069292952,3.8814824527637564,1.9665732870401456,0.3362781366215379,2.4591669183645997,1.2114611309210228,9.845211683171552e-15,reinforcer,outward_reinforcer,1,71
REF_0288,910004,final,REFERENCE_HIGH_DRIVE,high_drive,3,dispersed_slots,9072,56,1008,8752,8752,54,4,4,outer_light_shell,3,1,0,0.58,0.1867367329298999,2.0565864297580467,2.1065864297580466,ejecta_candidate,escape_only,1.0539092050522214,,,,139.27081209962057,5.5344644109566286,0.03245104669388572,26.083725067390592,92.63782637579601,46.632985723824554,0.33483674734708896,8.425925665273919,2.7082366354343637,1.3816548819406802e-13,reinforcer,outward_reinforcer,3,72
REF_0263,910001,discovery,REFERENCE_HIGH_DRIVE,high_drive,3,localized_ledger_cells,9072,56,1008,8432,8432,52,8,8,outer_light_shell,3,2,0,0.58,0.08943347211832542,2.141421028748576,2.191421028748576,ejecta_candidate,escape_only,1.0100200292543633,,,,164.78196954508186,9.88395909200138,0.08322335711650522,32.37555514827615,109.91481834053094,54.86715120455092,0.3329681721612151,5.551130948017815,3.4395865940896786,1.634741761359939e-13,reinforcer,outward_reinforcer,1,73
REF_0015,910002,discovery,REFERENCE_LOW_DRIVE,low_drive,3,localized_ledger_cells,9072,56,1008,8600,8600,53,14,8,outer_light_shell,3,2,0,0.58,0.11371336352385553,0.9954659225445268,1.0454659225445269,ejecta_candidate,escape_only,1.0070493181712692,,,,21.817674346369927,0.8227473561799723,0.08943677956285648,4.034566213394488,14.571289275760924,7.246385070609003,0.3321337075422373,8.807545859830013,1.07859130304507,2.1644518200763817e-14,reinforcer,outward_reinforcer,1,74
REF_0144,910002,discovery,REFERENCE_MIDDLE_DRIVE,middle_drive,3,dispersed_slots,9072,56,1008,8115,8115,50,15,3,outer_light_shell,3,0,1,0.58,0.07642740682762061,1.4550371097680885,1.5050371097680886,ejecta_candidate,escape_only,1.3918933755546021,,,,16.969660852426934,1.194610026622497,0.02982604101920408,3.410690403894405,11.342890071260621,5.626770781166313,0.3315782696011626,4.710131888876571,1.313074766986294,1.68349810043918e-14,reinforcer,outward_reinforcer,2,75
REF_0130,910001,discovery,REFERENCE_MIDDLE_DRIVE,middle_drive,0,dispersed_slots,2268,14,252,1471,1471,9,13,7,outer_light_shell,3,1,1,0.58,0.0075689626631537665,1.6561232401167856,1.7061232401167854,ejecta_candidate,escape_only,1.3474213273584752,,,,33.501576236129935,3.613546281960108,0.14164702247160255,7.358407321636016,22.39830787481801,11.103268361311924,0.3314252524434224,3.072679161947565,2.06692290546496,1.3294276284178545e-13,reinforcer,outward_reinforcer,1,76
REF_0282,910004,final,REFERENCE_HIGH_DRIVE,high_drive,0,dispersed_slots,2268,14,252,1953,1953,12,9,9,outer_light_shell,3,0,1,0.58,0.1922053776661483,2.122390160989145,2.1723901609891447,ejecta_candidate,escape_only,1.0432810046004732,,,,31.208442923749185,1.5245258658979082,0.017137222046040592,5.875276531949556,20.982415725747984,10.226027198001203,0.3276686127208013,6.707677073080243,2.00208451734626,1.238430274751952e-13,reinforcer,outward_reinforcer,1,77
REF_0278,910003,validation,REFERENCE_HIGH_DRIVE,high_drive,2,dispersed_slots,5346,33,594,4860,4860,30,0,0,outer_light_shell,3,0,0,0.58,0.05213566947763493,2.1175360608966023,2.167536060896602,ejecta_candidate,escape_only,1.0958828268431517,,,,21.104883412463845,4.28418287965573,0.036892281382689435,5.592575822902571,14.203914646314434,6.900968766149412,0.32698445337413845,1.6108016300891346,2.508673907422815,3.553010675498964e-14,reinforcer,outward_reinforcer,3,78
REF_0016,910002,discovery,REFERENCE_LOW_DRIVE,low_drive,3,dispersed_slots,9072,56,1008,8115,8115,50,15,3,outer_light_shell,3,0,1,0.58,0.07642740682762061,1.0415382215337585,1.0915382215337586,ejecta_candidate,escape_only,1.6161725355653545,,,,4.3593776764842715,0.25554215809881015,0.029879569985312375,0.836564525018063,2.9417907845469555,1.4175868919373158,0.32518102287493567,5.547369962294751,0.6677271544979044,4.324779440956619e-15,reinforcer,outward_reinforcer,2,79
REF_0154,910004,final,REFERENCE_MIDDLE_DRIVE,middle_drive,0,dispersed_slots,2268,14,252,2109,2109,13,3,9,outer_light_shell,3,0,1,0.58,0.17505003231754002,1.6113233382480316,1.6613233382480317,ejecta_candidate,escape_only,1.0931979145143345,,,,11.379780712442264,1.6688424909652213,0.05561695036343464,2.6820001130287117,7.684622977350061,3.6951577350922022,0.32471256067808435,2.214204009723533,1.5473851723179004,4.515785997000898e-14,reinforcer,outward_reinforcer,1,80
REF_0286,910004,final,REFERENCE_HIGH_DRIVE,high_drive,2,dispersed_slots,5346,33,594,5027,5027,31,5,11,outer_light_shell,3,2,1,0.58,0.0369748924432044,1.5329355230852166,1.5829355230852167,ejecta_candidate,escape_only,1.0209655615601747,,,,61.6955430319671,5.193367592545297,0.04258442149757387,12.604125384856243,41.68065985479991,20.01488317716719,0.3244137614089339,3.853931542588494,2.3723660497132038,1.0386455055886717e-13,reinforcer,outward_reinforcer,1,81
REF_0154,910004,final,REFERENCE_MIDDLE_DRIVE,middle_drive,0,dispersed_slots,2268,14,252,1953,1953,12,9,9,outer_light_shell,3,0,1,0.58,0.1922053776661483,1.6538933508430835,1.7038933508430834,ejecta_candidate,escape_only,1.0517404643212984,,,,11.379780712442264,0.4621870810733708,0.015403152835478773,2.067706897138618,7.706553999238398,3.673226713203865,0.32278536871872093,7.947488936024049,1.143209696803137,4.515785997000898e-14,reinforcer,outward_reinforcer,2,82
REF_0156,910004,final,REFERENCE_MIDDLE_DRIVE,middle_drive,1,dispersed_slots,3402,21,378,2443,2443,15,13,7,outer_light_shell,3,1,1,0.58,0.11940162095567064,1.694865950885887,1.7448659508858868,ejecta_candidate,neither,,,,,11.479097999637261,2.957813999803991,0.0821048868128997,3.3114542018754367,7.814003595690378,3.6650944039468825,0.31928418104477363,1.239122677825503,1.982600364731302,3.0367984126024503e-14,reinforcer,bound_reinforcer,1,83
REF_0280,910003,validation,REFERENCE_HIGH_DRIVE,high_drive,3,dispersed_slots,9072,56,1008,8441,8441,52,17,5,outer_light_shell,3,2,1,0.58,0.12431691941488843,1.536592074467366,1.586592074467366,ejecta_candidate,escape_only,1.0610114604522067,,,,69.40336937846111,3.1291022622984004,0.022412834613127805,12.561679621237392,47.40911239828472,21.994256980176385,0.3169047436334145,7.0289351822017725,2.025187709064253,6.885254898656856e-14,reinforcer,outward_reinforcer,2,84
REF_0158,910004,final,REFERENCE_MIDDLE_DRIVE,middle_drive,2,dispersed_slots,5346,33,594,4862,4862,30,2,2,outer_light_shell,3,2,0,0.58,0.09403514316147521,1.5546605591116516,1.6046605591116516,ejecta_candidate,escape_only,1.103576991083159,,,,15.880538518377604,4.519749417057755,0.1151088165969733,4.774147205156518,10.851993525122323,5.028544993255281,0.316648266520436,1.112571633789543,2.271745765080451,2.6734913330602025e-14,reinforcer,outward_reinforcer,2,85
REF_0012,910002,discovery,REFERENCE_LOW_DRIVE,low_drive,1,dispersed_slots,3402,21,378,2918,2918,18,2,2,outer_light_shell,3,2,0,0.58,0.2595093158250521,1.18895793419365,1.23895793419365,ejecta_candidate,escape_only,1.1373641041323168,,,,3.3142307328927263,0.2767557510164115,0.05572965296899654,0.6610639493413797,2.2688585852263783,1.045372147666348,0.31541924262886983,3.7772373070012843,0.8604516117638349,8.767806171673878e-15,reinforcer,outward_reinforcer,3,86
REF_0154,910004,final,REFERENCE_MIDDLE_DRIVE,middle_drive,0,dispersed_slots,2268,14,252,1628,1628,10,8,8,outer_light_shell,3,2,0,0.58,0.01035736896917483,1.6744634876529334,1.7244634876529332,ejecta_candidate,escape_only,1.3105747158637797,,,,11.379780712442264,5.628449697548122,0.18757744313579222,4.606907379416253,7.79441565115788,3.5853650612843833,0.31506451239119815,0.6370075693927314,2.534623221699895,4.515785997000898e-14,reinforcer,outward_reinforcer,3,87
REF_0265,910002,discovery,REFERENCE_HIGH_DRIVE,high_drive,0,localized_ledger_cells,2268,14,252,1469,1469,9,11,5,outer_light_shell,3,2,1,0.58,0.07462215199193589,1.9870155105847391,2.037015510584739,ejecta_candidate,escape_only,1.0124585290482884,,,,68.67370809944845,6.617147724698548,0.07152234866731945,14.09403581985451,47.10278418443798,21.57092391501047,0.31410745847265115,3.2598522524284674,3.032808989941802,2.7251471468035097e-13,reinforcer,outward_reinforcer,1,88
REF_0282,910004,final,REFERENCE_HIGH_DRIVE,high_drive,0,dispersed_slots,2268,14,252,1628,1628,10,8,8,outer_light_shell,3,2,0,0.58,0.01035736896917483,2.152177577122089,2.2021775771220886,ejecta_candidate,escape_only,1.2379254376994453,,,,31.208442923749185,15.003221084057325,0.16865147182786214,12.401334505465435,21.40899499687564,9.799447926873546,0.3139998990278462,0.65315627037494,3.9661453937450846,1.238430274751952e-13,reinforcer,outward_reinforcer,2,89
REF_0028,910004,final,REFERENCE_LOW_DRIVE,low_drive,1,dispersed_slots,3402,21,378,2441,2441,15,11,5,outer_light_shell,3,2,1,0.58,0.016489130463903323,0.9934086181853405,1.0434086181853406,ejecta_candidate,escape_only,1.1461564001832443,,,,2.490120578809016,0.3466873157848905,0.039774477029143364,0.5635372079459464,1.7097334787020135,0.7803871001070024,0.31339329779775116,2.250982555679107,0.8121220780294095,6.58762057885983e-15,reinforcer,outward_reinforcer,3,90
REF_0278,910003,validation,REFERENCE_HIGH_DRIVE,high_drive,2,dispersed_slots,5346,33,594,4550,4550,28,14,2,outer_light_shell,3,2,0,0.58,0.3666160230889003,2.0621145200857227,2.1121145200857225,ejecta_candidate,escape_only,1.152134649638512,,,,21.104883412463845,1.5532148481600876,0.013375161806981,4.0811891381685665,14.4957199842868,6.6091634281770455,0.3131580165126092,4.255150815745903,2.2647014379830166,3.553010675498964e-14,reinforcer,outward_reinforcer,4,91
REF_0006,910001,discovery,REFERENCE_LOW_DRIVE,low_drive,2,dispersed_slots,5346,33,594,5189,5189,32,5,5,outer_light_shell,3,2,1,0.58,0.2007541905428183,1.2035842723750576,1.2535842723750577,ejecta_candidate,escape_only,1.112678110938802,,,,1.3412676682007438,1.294360596677093,0.1430378985885451,0.8563686493437855,0.9228909661902658,0.41837670201047805,0.31192633053752306,0.3232304066459862,1.3375512391126154,2.25802637744233e-15,reinforcer,outward_reinforcer,3,92
REF_0278,910003,validation,REFERENCE_HIGH_DRIVE,high_drive,2,dispersed_slots,5346,33,594,4869,4869,30,9,9,outer_light_shell,3,0,1,0.58,0.37698883807878436,2.1682682679867407,2.2182682679867405,ejecta_candidate,escape_only,1.0991896862901598,,,,21.104883412463845,1.0226782620135926,0.008806564814337963,3.7984328554849376,14.530695963507563,6.574187448956282,0.3115007707208553,6.428402453780624,1.8931555115462362,3.553010675498964e-14,reinforcer,outward_reinforcer,5,93
REF_0261,910001,discovery,REFERENCE_HIGH_DRIVE,high_drive,2,localized_ledger_cells,5346,33,594,4868,4868,30,8,8,outer_light_shell,3,2,0,0.58,0.047511571194239655,2.1572930397545185,2.2072930397545183,ejecta_candidate,escape_only,1.014812789412062,,,,192.4273515216285,11.351842592543921,0.1307808383408822,35.56812132620111,132.64295146177022,59.7844000598583,0.3106855630819127,5.266493044849449,3.633400280383759,3.239517702384318e-13,reinforcer,outward_reinforcer,1,94
REF_0272,910002,discovery,REFERENCE_HIGH_DRIVE,high_drive,3,dispersed_slots,9072,56,1008,8115,8115,50,15,3,outer_light_shell,3,0,1,0.58,0.07642740682762061,1.868535998002419,1.9185359980024188,ejecta_candidate,escape_only,1.2861661284722317,,,,48.69487430342227,3.7537824998297857,0.028165367826585047,9.436177461022968,33.57630188120612,15.11857242221615,0.3104756432476019,4.027556850430652,2.1931685453549097,4.83084070470459e-14,reinforcer,outward_reinforcer,2,95
REF_0005,910001,discovery,REFERENCE_LOW_DRIVE,low_drive,2,localized_ledger_cells,5346,33,594,4868,4868,30,8,8,outer_light_shell,3,2,0,0.58,0.047511571194239655,1.2064660084582477,1.2564660084582477,ejecta_candidate,escape_only,1.0186550007467048,,,,29.909156166048767,1.1866619618471923,0.2059670707850623,5.222387628519346,20.651042870857268,9.2581132951915,0.309541106535824,7.8018117988547075,1.2959094864572247,5.035211475765786e-14,reinforcer,outward_reinforcer,1,96
REF_0133,910001,discovery,REFERENCE_MIDDLE_DRIVE,middle_drive,2,localized_ledger_cells,5346,33,594,4868,4868,30,8,8,outer_light_shell,3,2,0,0.58,0.047511571194239655,1.6818795241063829,1.731879524106383,ejecta_candidate,escape_only,1.0165271956189343,,,,87.83394182750399,4.2404801389275715,0.1594510707787352,15.66336321665282,60.74769553312592,27.08624629437807,0.3083801743473203,6.387542308175568,2.3071056842600637,1.478685889351919e-13,reinforcer,outward_reinforcer,1,97
REF_0280,910003,validation,REFERENCE_HIGH_DRIVE,high_drive,3,dispersed_slots,9072,56,1008,8759,8759,54,11,11,outer_light_shell,3,2,1,0.58,0.0038493899459244307,1.6757782484714971,1.7257782484714972,ejecta_candidate,neither,,,,,69.40336937846111,4.675078385262067,0.03348620462641019,13.038086034521537,48.0022756946801,21.401093683781006,0.30835813701031495,4.577697296209365,2.354156556735937,6.885254898656856e-14,reinforcer,bound_reinforcer,3,98
REF_0158,910004,final,REFERENCE_MIDDLE_DRIVE,middle_drive,2,dispersed_slots,5346,33,594,5027,5027,31,5,11,outer_light_shell,3,2,1,0.58,0.0369748924432044,1.1907476284963714,1.2407476284963714,ejecta_candidate,escape_only,1.024147998259977,,,,15.880538518377604,2.0377848244820136,0.05189823107009611,3.460977327731551,10.996368687396515,4.884169830981088,0.30755693991919286,2.3968035154165994,1.5604897977119516,2.6734913330602025e-14,reinforcer,outward_reinforcer,3,99
REF_0015,910002,discovery,REFERENCE_LOW_DRIVE,low_drive,3,localized_ledger_cells,9072,56,1008,8588,8588,53,2,8,outer_light_shell,3,2,0,0.58,0.11363376002837078,0.9666966414689702,1.0166966414689702,ejecta_candidate,escape_only,1.0410086032484998,,,,21.817674346369927,0.7008975308304009,0.07619109012039982,3.6907896638185416,15.136992549563244,6.680681796806683,0.3062050377481333,9.531609833025986,1.0024265166556128,2.1644518200763817e-14,reinforcer,outward_reinforcer,2,100
REF_0280,910003,validation,REFERENCE_HIGH_DRIVE,high_drive,3,dispersed_slots,9072,56,1008,7132,7132,44,4,4,fusion_shell,2,1,0,0.83,0.12825237326558114,1.7869783637569507,1.5869783637569508,ejecta_candidate,escape_only,1.2275373144582744,,,,69.40336937846111,2.839964609637941,0.020341827069658498,12.040792039869343,48.16174990836036,21.241619470100744,0.3060603492356229,7.4795366808492645,1.6748423742300267,6.885254898656856e-14,reinforcer,outward_reinforcer,4,101
REF_0030,910004,final,REFERENCE_LOW_DRIVE,low_drive,2,dispersed_slots,5346,33,594,4376,4376,27,2,8,outer_light_shell,3,2,0,0.58,0.4478865493208959,1.1607454196600162,1.2107454196600163,ejecta_candidate,escape_only,1.2381449249538008,,,,2.8168410803122237,0.1437508015912765,0.01555960040446505,0.5002100450531595,1.9601717917971813,0.8566692885150424,0.3041241106935602,5.9594052974451674,0.7488409671652163,4.7421567008623294e-15,reinforcer,outward_reinforcer,3,102
REF_0154,910004,final,REFERENCE_MIDDLE_DRIVE,middle_drive,0,dispersed_slots,2268,14,252,1784,1784,11,2,8,outer_light_shell,3,2,0,0.58,0.09403514316147521,1.3376666441697425,1.3876666441697425,ejecta_candidate,escape_only,1.027711525219658,,,,11.379780712442264,2.4452330574092556,0.0814914566936169,2.946627628763075,7.93175851232537,3.448022200116894,0.30299548710520796,1.4100996179767429,1.740604649942002,4.515785997000898e-14,reinforcer,outward_reinforcer,4,103
REF_0152,910003,validation,REFERENCE_MIDDLE_DRIVE,middle_drive,3,dispersed_slots,9072,56,1008,7132,7132,44,4,4,fusion_shell,2,1,0,0.83,0.12825237326558114,1.3887208083987395,1.1887208083987395,ejecta_candidate,escape_only,1.2547877201006798,,,,22.027038342843646,0.8115436555476048,0.020525404007238228,3.741924497659223,15.354733003072806,6.672305339770841,0.302914319933465,8.221745428184729,0.9411135192425021,2.18522205782179e-14,reinforcer,outward_reinforcer,4,104
REF_0029,910004,final,REFERENCE_LOW_DRIVE,low_drive,2,localized_ledger_cells,5346,33,594,4708,4708,29,10,4,outer_light_shell,3,1,0,0.58,0.0663857685218181,1.1961821082139985,1.2461821082139986,ejecta_candidate,escape_only,1.044688917679295,,,,9.439459534295882,0.35827192602969316,0.08232818729806028,1.6016579602642107,6.594415539797153,2.8450439944987282,0.3013990349936861,7.941018505209181,0.8725835052934823,1.5891346017333132e-14,reinforcer,outward_reinforcer,2,105
REF_0018,910003,validation,REFERENCE_LOW_DRIVE,low_drive,0,dispersed_slots,2268,14,252,1634,1634,10,14,2,outer_light_shell,3,2,0,0.58,0.206779750792631,0.9642068243702417,1.0142068243702418,ejecta_candidate,escape_only,1.0528472328593779,,,,2.175707471604591,0.55963696512024,0.1219996266850633,0.6076867932279011,1.5199708502690288,0.6557366213355622,0.30139006732001267,1.1717178496146603,0.9566033103286119,8.633759807954725e-15,reinforcer,outward_reinforcer,2,106
REF_0265,910002,discovery,REFERENCE_HIGH_DRIVE,high_drive,0,localized_ledger_cells,2268,14,252,1471,1471,9,13,7,outer_light_shell,3,1,1,0.58,0.03489730462178642,2.1689790789682712,2.218979078968271,ejecta_candidate,escape_only,1.0292968677263303,,,,68.67370809944845,4.226038301366314,0.04567771454513471,12.366103199217473,48.167540002379816,20.50616809706863,0.2986028957017005,4.852338439630046,2.778749149473535,2.7251471468035097e-13,reinforcer,outward_reinforcer,2,107
