trial_index,time_index,t_over_T2,P0_hat,A_hat_tomo,label_above_A_side,sensor_threshold_used,sensor_pred_above
92,6,0.040000,0.264320,0.0585011400,True,0.257900,True
92,7,0.050000,0.272620,0.0762686586,True,0.257900,True
92,8,0.070000,0.290440,0.1054702800,True,0.257900,True
92,9,0.100000,0.308300,0.1406594800,True,0.257900,True
93,0,0.000000,0.236520,0.0102201463,False,0.257900,False
93,1,0.010000,0.243300,0.0157366305,False,0.257900,False
93,2,0.020000,0.250780,0.0342790313,False,0.257900,False
93,3,0.025000,0.255900,0.0443429600,True,0.257900,False
93,4,0.030000,0.255760,0.0379179600,False,0.257900,False
93,5,0.035000,0.263780,0.0612566800,True,0.257900,True
93,6,0.040000,0.264600,0.0590835895,True,0.257900,True
93,7,0.050000,0.276700,0.0627117000,True,0.257900,True
93,8,0.070000,0.281640,0.1027906600,True,0.257900,True
93,9,0.100000,0.308440,0.1218657600,True,0.257900,True
94,0,0.000000,0.235120,0.0038823978,False,0.257900,False
94,1,0.010000,0.245720,0.0203904287,False,0.257900,False
94,2,0.020000,0.251260,0.0287320400,False,0.257900,False
94,3,0.025000,0.252020,0.0175806004,False,0.257900,False
94,4,0.030000,0.257420,0.0365759517,False,0.257900,False
94,5,0.035000,0.262600,0.0446372661,True,0.257900,True
94,6,0.040000,0.264600,0.0501524000,True,0.257900,True
94,7,0.050000,0.271620,0.0576412000,True,0.257900,True
94,8,0.070000,0.288900,0.0846450600,True,0.257900,True
94,9,0.100000,0.304520,0.1323554800,True,0.257900,True
95,0,0.000000,0.236540,0.0076075223,False,0.257900,False
95,1,0.010000,0.241520,0.0143602200,False,0.257900,False
95,2,0.020000,0.250960,0.0283347397,False,0.257900,False
95,3,0.025000,0.251860,0.0291644903,False,0.257900,False
95,4,0.030000,0.258660,0.0529809800,True,0.257900,True
95,5,0.035000,0.260480,0.0483024800,True,0.257900,True
95,6,0.040000,0.267440,0.0744674400,True,0.257900,True
95,7,0.050000,0.270560,0.0600886200,True,0.257900,True
95,8,0.070000,0.289000,0.0969015400,True,0.257900,True
95,9,0.100000,0.307820,0.1455315800,True,0.257900,True
96,0,0.000000,0.233100,0.0131495978,False,0.257900,False
96,1,0.010000,0.240680,0.0296991336,False,0.257900,False
96,2,0.020000,0.249080,0.0264709800,False,0.257900,False
96,3,0.025000,0.251580,0.0382627332,False,0.257900,False
96,4,0.030000,0.260140,0.0471906200,True,0.257900,True
96,5,0.035000,0.259840,0.0672993889,True,0.257900,True
96,6,0.040000,0.265480,0.0549384800,True,0.257900,True
96,7,0.050000,0.275820,0.0772943897,True,0.257900,True
96,8,0.070000,0.288100,0.1136823200,True,0.257900,True
96,9,0.100000,0.307620,0.1330220000,True,0.257900,True
97,0,0.000000,0.236000,0.0194889800,False,0.257900,False
97,1,0.010000,0.242780,0.0369649509,False,0.257900,False
97,2,0.020000,0.252100,0.0325762000,False,0.257900,False
97,3,0.025000,0.254240,0.0314398600,False,0.257900,False
97,4,0.030000,0.261560,0.0400927200,False,0.257900,True
97,5,0.035000,0.259680,0.0561433400,True,0.257900,True
97,6,0.040000,0.262440,0.0451036214,True,0.257900,True
97,7,0.050000,0.272960,0.0607446400,True,0.257900,True
97,8,0.070000,0.287560,0.0970979400,True,0.257900,True
97,9,0.100000,0.310220,0.1253010600,True,0.257900,True
98,0,0.000000,0.233640,0.0153075256,False,0.257900,False
98,1,0.010000,0.241860,0.0252893376,False,0.257900,False
98,2,0.020000,0.249980,0.0155811600,False,0.257900,False
98,3,0.025000,0.255120,0.0565000755,True,0.257900,False
98,4,0.030000,0.257840,0.0470750983,True,0.257900,False
98,5,0.035000,0.259860,0.0573908750,True,0.257900,True
98,6,0.040000,0.267720,0.0499668000,True,0.257900,True
98,7,0.050000,0.274680,0.0707917400,True,0.257900,True
98,8,0.070000,0.286980,0.1001521000,True,0.257900,True
98,9,0.100000,0.305660,0.1242793800,True,0.257900,True
99,0,0.000000,0.234880,0.0201928080,False,0.257900,False
99,1,0.010000,0.243020,0.0288235163,False,0.257900,False
99,2,0.020000,0.250460,0.0267697000,False,0.257900,False
99,3,0.025000,0.255100,0.0495963400,True,0.257900,False
99,4,0.030000,0.259720,0.0338146824,False,0.257900,True
99,5,0.035000,0.260880,0.0639139800,True,0.257900,True
99,6,0.040000,0.265780,0.0486601848,True,0.257900,True
99,7,0.050000,0.272640,0.0635450114,True,0.257900,True
99,8,0.070000,0.287500,0.0897136000,True,0.257900,True
99,9,0.100000,0.304820,0.1295075000,True,0.257900,True
