waveform,mass_msun,door,map_kind,best_scenario_id,best_view_id,time_bin,frequency_bin,value
s11.0.swbj15.horo.3d.gw.dat,11,final,residual_ccsn_minus_starbreaker,REF_0029,body_ppp,9,18,1.5153901456389346e-05
s11.0.swbj15.horo.3d.gw.dat,11,final,residual_ccsn_minus_starbreaker,REF_0029,body_ppp,9,19,3.217742107651446e-05
s11.0.swbj15.horo.3d.gw.dat,11,final,residual_ccsn_minus_starbreaker,REF_0029,body_ppp,9,20,3.1796424175372925e-05
s11.0.swbj15.horo.3d.gw.dat,11,final,residual_ccsn_minus_starbreaker,REF_0029,body_ppp,9,21,2.2255020238218615e-05
s11.0.swbj15.horo.3d.gw.dat,11,final,residual_ccsn_minus_starbreaker,REF_0029,body_ppp,9,22,3.251871767307913e-05
s11.0.swbj15.horo.3d.gw.dat,11,final,residual_ccsn_minus_starbreaker,REF_0029,body_ppp,9,23,1.7771557471383505e-05
s11.0.swbj15.horo.3d.gw.dat,11,final,residual_ccsn_minus_starbreaker,REF_0029,body_ppp,9,24,1.605944702878695e-05
s11.0.swbj15.horo.3d.gw.dat,11,final,residual_ccsn_minus_starbreaker,REF_0029,body_ppp,9,25,2.8701885262469835e-06
s11.0.swbj15.horo.3d.gw.dat,11,final,residual_ccsn_minus_starbreaker,REF_0029,body_ppp,9,26,3.553187691798109e-06
s11.0.swbj15.horo.3d.gw.dat,11,final,residual_ccsn_minus_starbreaker,REF_0029,body_ppp,9,27,1.2715165964793813e-05
s11.0.swbj15.horo.3d.gw.dat,11,final,residual_ccsn_minus_starbreaker,REF_0029,body_ppp,9,28,5.8504166417249455e-06
s11.0.swbj15.horo.3d.gw.dat,11,final,residual_ccsn_minus_starbreaker,REF_0029,body_ppp,9,29,3.7981953759134727e-06
s11.0.swbj15.horo.3d.gw.dat,11,final,residual_ccsn_minus_starbreaker,REF_0029,body_ppp,9,30,2.178131701794187e-06
s11.0.swbj15.horo.3d.gw.dat,11,final,residual_ccsn_minus_starbreaker,REF_0029,body_ppp,9,31,9.489473135800645e-07
s11.0.swbj15.horo.3d.gw.dat,11,final,residual_ccsn_minus_starbreaker,REF_0029,body_ppp,9,32,7.492159775833976e-07
s11.0.swbj15.horo.3d.gw.dat,11,final,residual_ccsn_minus_starbreaker,REF_0029,body_ppp,9,33,6.315205385770583e-07
s11.0.swbj15.horo.3d.gw.dat,11,final,residual_ccsn_minus_starbreaker,REF_0029,body_ppp,9,34,5.130914327231526e-07
s11.0.swbj15.horo.3d.gw.dat,11,final,residual_ccsn_minus_starbreaker,REF_0029,body_ppp,9,35,1.0519958601838491e-07
s11.0.swbj15.horo.3d.gw.dat,11,final,residual_ccsn_minus_starbreaker,REF_0029,body_ppp,9,36,3.009214528726733e-08
s11.0.swbj15.horo.3d.gw.dat,11,final,residual_ccsn_minus_starbreaker,REF_0029,body_ppp,9,37,1.615083737959262e-08
s11.0.swbj15.horo.3d.gw.dat,11,final,residual_ccsn_minus_starbreaker,REF_0029,body_ppp,9,38,3.545463729989498e-08
s11.0.swbj15.horo.3d.gw.dat,11,final,residual_ccsn_minus_starbreaker,REF_0029,body_ppp,9,39,1.457543843789235e-07
s11.0.swbj15.horo.3d.gw.dat,11,final,residual_ccsn_minus_starbreaker,REF_0029,body_ppp,9,40,1.6710804752547484e-07
s11.0.swbj15.horo.3d.gw.dat,11,final,residual_ccsn_minus_starbreaker,REF_0029,body_ppp,9,41,1.6725986503586008e-07
s11.0.swbj15.horo.3d.gw.dat,11,final,residual_ccsn_minus_starbreaker,REF_0029,body_ppp,9,42,9.033350938639795e-08
s11.0.swbj15.horo.3d.gw.dat,11,final,residual_ccsn_minus_starbreaker,REF_0029,body_ppp,9,43,1.9628201174072732e-07
s11.0.swbj15.horo.3d.gw.dat,11,final,residual_ccsn_minus_starbreaker,REF_0029,body_ppp,9,44,1.4948047207543723e-07
s11.0.swbj15.horo.3d.gw.dat,11,final,residual_ccsn_minus_starbreaker,REF_0029,body_ppp,9,45,1.1457867653747674e-07
s11.0.swbj15.horo.3d.gw.dat,11,final,residual_ccsn_minus_starbreaker,REF_0029,body_ppp,9,46,1.4712900714608949e-07
s11.0.swbj15.horo.3d.gw.dat,11,final,residual_ccsn_minus_starbreaker,REF_0029,body_ppp,9,47,2.2716434224471418e-07
s11.0.swbj15.horo.3d.gw.dat,11,final,residual_ccsn_minus_starbreaker,REF_0029,body_ppp,9,48,3.820892751413293e-07
s11.0.swbj15.horo.3d.gw.dat,11,final,residual_ccsn_minus_starbreaker,REF_0029,body_ppp,9,49,2.5076596113891004e-07
s11.0.swbj15.horo.3d.gw.dat,11,final,residual_ccsn_minus_starbreaker,REF_0029,body_ppp,9,50,2.687900509066222e-07
s11.0.swbj15.horo.3d.gw.dat,11,final,residual_ccsn_minus_starbreaker,REF_0029,body_ppp,9,51,7.617004030190468e-08
s11.0.swbj15.horo.3d.gw.dat,11,final,residual_ccsn_minus_starbreaker,REF_0029,body_ppp,9,52,1.0246516519582739e-08
s11.0.swbj15.horo.3d.gw.dat,11,final,residual_ccsn_minus_starbreaker,REF_0029,body_ppp,9,53,1.4505788588932606e-08
s11.0.swbj15.horo.3d.gw.dat,11,final,residual_ccsn_minus_starbreaker,REF_0029,body_ppp,9,54,4.0563381890274584e-08
s11.0.swbj15.horo.3d.gw.dat,11,final,residual_ccsn_minus_starbreaker,REF_0029,body_ppp,9,55,3.76948476769522e-08
s11.0.swbj15.horo.3d.gw.dat,11,final,residual_ccsn_minus_starbreaker,REF_0029,body_ppp,9,56,5.23759479139741e-08
s11.0.swbj15.horo.3d.gw.dat,11,final,residual_ccsn_minus_starbreaker,REF_0029,body_ppp,9,57,1.1383565437490067e-08
s11.0.swbj15.horo.3d.gw.dat,11,final,residual_ccsn_minus_starbreaker,REF_0029,body_ppp,9,58,6.226213043246632e-09
s11.0.swbj15.horo.3d.gw.dat,11,final,residual_ccsn_minus_starbreaker,REF_0029,body_ppp,9,59,3.3496763266443147e-09
s11.0.swbj15.horo.3d.gw.dat,11,final,residual_ccsn_minus_starbreaker,REF_0029,body_ppp,9,60,6.9319642964673075e-09
s11.0.swbj15.horo.3d.gw.dat,11,final,residual_ccsn_minus_starbreaker,REF_0029,body_ppp,9,61,3.93532369420477e-09
s11.0.swbj15.horo.3d.gw.dat,11,final,residual_ccsn_minus_starbreaker,REF_0029,body_ppp,9,62,4.189992600894859e-09
s11.0.swbj15.horo.3d.gw.dat,11,final,residual_ccsn_minus_starbreaker,REF_0029,body_ppp,9,63,3.020006606977245e-09
s11.0.swbj15.horo.3d.gw.dat,11,final,residual_ccsn_minus_starbreaker,REF_0029,body_ppp,10,0,-0.02137729447751467
s11.0.swbj15.horo.3d.gw.dat,11,final,residual_ccsn_minus_starbreaker,REF_0029,body_ppp,10,1,7.462652558583187e-05
s11.0.swbj15.horo.3d.gw.dat,11,final,residual_ccsn_minus_starbreaker,REF_0029,body_ppp,10,2,3.9452535175949625e-05
s11.0.swbj15.horo.3d.gw.dat,11,final,residual_ccsn_minus_starbreaker,REF_0029,body_ppp,10,3,4.781723037948222e-05
s11.0.swbj15.horo.3d.gw.dat,11,final,residual_ccsn_minus_starbreaker,REF_0029,body_ppp,10,4,7.688147214593338e-05
s11.0.swbj15.horo.3d.gw.dat,11,final,residual_ccsn_minus_starbreaker,REF_0029,body_ppp,10,5,4.532423460077428e-05
s11.0.swbj15.horo.3d.gw.dat,11,final,residual_ccsn_minus_starbreaker,REF_0029,body_ppp,10,6,1.6367667000809047e-05
s11.0.swbj15.horo.3d.gw.dat,11,final,residual_ccsn_minus_starbreaker,REF_0029,body_ppp,10,7,4.648331591934485e-05
s11.0.swbj15.horo.3d.gw.dat,11,final,residual_ccsn_minus_starbreaker,REF_0029,body_ppp,10,8,5.9294890677356445e-05
s11.0.swbj15.horo.3d.gw.dat,11,final,residual_ccsn_minus_starbreaker,REF_0029,body_ppp,10,9,0.00013449333685515874
s11.0.swbj15.horo.3d.gw.dat,11,final,residual_ccsn_minus_starbreaker,REF_0029,body_ppp,10,10,0.00038540300796755894
s11.0.swbj15.horo.3d.gw.dat,11,final,residual_ccsn_minus_starbreaker,REF_0029,body_ppp,10,11,0.00044075063685279186
s11.0.swbj15.horo.3d.gw.dat,11,final,residual_ccsn_minus_starbreaker,REF_0029,body_ppp,10,12,0.0002034441089839672
s11.0.swbj15.horo.3d.gw.dat,11,final,residual_ccsn_minus_starbreaker,REF_0029,body_ppp,10,13,0.00016297556246992428
s11.0.swbj15.horo.3d.gw.dat,11,final,residual_ccsn_minus_starbreaker,REF_0029,body_ppp,10,14,0.0002071585599807451
s11.0.swbj15.horo.3d.gw.dat,11,final,residual_ccsn_minus_starbreaker,REF_0029,body_ppp,10,15,0.00014200074573572928
s11.0.swbj15.horo.3d.gw.dat,11,final,residual_ccsn_minus_starbreaker,REF_0029,body_ppp,10,16,5.177891560116064e-05
s11.0.swbj15.horo.3d.gw.dat,11,final,residual_ccsn_minus_starbreaker,REF_0029,body_ppp,10,17,8.381849856108886e-05
s11.0.swbj15.horo.3d.gw.dat,11,final,residual_ccsn_minus_starbreaker,REF_0029,body_ppp,10,18,6.103534032402947e-05
s11.0.swbj15.horo.3d.gw.dat,11,final,residual_ccsn_minus_starbreaker,REF_0029,body_ppp,10,19,5.2103260351690794e-05
s11.0.swbj15.horo.3d.gw.dat,11,final,residual_ccsn_minus_starbreaker,REF_0029,body_ppp,10,20,2.7653153318886068e-05
s11.0.swbj15.horo.3d.gw.dat,11,final,residual_ccsn_minus_starbreaker,REF_0029,body_ppp,10,21,4.0263743760333145e-05
s11.0.swbj15.horo.3d.gw.dat,11,final,residual_ccsn_minus_starbreaker,REF_0029,body_ppp,10,22,3.0517845925224785e-05
s11.0.swbj15.horo.3d.gw.dat,11,final,residual_ccsn_minus_starbreaker,REF_0029,body_ppp,10,23,2.5123521234001517e-05
s11.0.swbj15.horo.3d.gw.dat,11,final,residual_ccsn_minus_starbreaker,REF_0029,body_ppp,10,24,2.8480850287599666e-05
s11.0.swbj15.horo.3d.gw.dat,11,final,residual_ccsn_minus_starbreaker,REF_0029,body_ppp,10,25,6.784775153069967e-06
s11.0.swbj15.horo.3d.gw.dat,11,final,residual_ccsn_minus_starbreaker,REF_0029,body_ppp,10,26,4.284132625775758e-06
s11.0.swbj15.horo.3d.gw.dat,11,final,residual_ccsn_minus_starbreaker,REF_0029,body_ppp,10,27,2.0219616925949054e-05
s11.0.swbj15.horo.3d.gw.dat,11,final,residual_ccsn_minus_starbreaker,REF_0029,body_ppp,10,28,6.529401904439613e-06
s11.0.swbj15.horo.3d.gw.dat,11,final,residual_ccsn_minus_starbreaker,REF_0029,body_ppp,10,29,4.810219182092005e-06
s11.0.swbj15.horo.3d.gw.dat,11,final,residual_ccsn_minus_starbreaker,REF_0029,body_ppp,10,30,4.582920476330362e-06
s11.0.swbj15.horo.3d.gw.dat,11,final,residual_ccsn_minus_starbreaker,REF_0029,body_ppp,10,31,1.3231279251904349e-06
s11.0.swbj15.horo.3d.gw.dat,11,final,residual_ccsn_minus_starbreaker,REF_0029,body_ppp,10,32,1.1164188212775856e-06
s11.0.swbj15.horo.3d.gw.dat,11,final,residual_ccsn_minus_starbreaker,REF_0029,body_ppp,10,33,8.252666524526982e-07
s11.0.swbj15.horo.3d.gw.dat,11,final,residual_ccsn_minus_starbreaker,REF_0029,body_ppp,10,34,7.537214158900784e-07
s11.0.swbj15.horo.3d.gw.dat,11,final,residual_ccsn_minus_starbreaker,REF_0029,body_ppp,10,35,3.421336264463678e-07
s11.0.swbj15.horo.3d.gw.dat,11,final,residual_ccsn_minus_starbreaker,REF_0029,body_ppp,10,36,4.666716181044975e-08
s11.0.swbj15.horo.3d.gw.dat,11,final,residual_ccsn_minus_starbreaker,REF_0029,body_ppp,10,37,3.219652566029868e-08
s11.0.swbj15.horo.3d.gw.dat,11,final,residual_ccsn_minus_starbreaker,REF_0029,body_ppp,10,38,1.314339763088459e-07
s11.0.swbj15.horo.3d.gw.dat,11,final,residual_ccsn_minus_starbreaker,REF_0029,body_ppp,10,39,3.9920342337741904e-07
s11.0.swbj15.horo.3d.gw.dat,11,final,residual_ccsn_minus_starbreaker,REF_0029,body_ppp,10,40,5.543022034192118e-07
s11.0.swbj15.horo.3d.gw.dat,11,final,residual_ccsn_minus_starbreaker,REF_0029,body_ppp,10,41,6.243391752165428e-07
s11.0.swbj15.horo.3d.gw.dat,11,final,residual_ccsn_minus_starbreaker,REF_0029,body_ppp,10,42,1.3175984277051823e-07
s11.0.swbj15.horo.3d.gw.dat,11,final,residual_ccsn_minus_starbreaker,REF_0029,body_ppp,10,43,3.0705617273699207e-07
s11.0.swbj15.horo.3d.gw.dat,11,final,residual_ccsn_minus_starbreaker,REF_0029,body_ppp,10,44,3.3729855078936654e-07
s11.0.swbj15.horo.3d.gw.dat,11,final,residual_ccsn_minus_starbreaker,REF_0029,body_ppp,10,45,1.0646015520634312e-07
s11.0.swbj15.horo.3d.gw.dat,11,final,residual_ccsn_minus_starbreaker,REF_0029,body_ppp,10,46,1.9050810808576118e-07
s11.0.swbj15.horo.3d.gw.dat,11,final,residual_ccsn_minus_starbreaker,REF_0029,body_ppp,10,47,3.0498555663755e-07
s11.0.swbj15.horo.3d.gw.dat,11,final,residual_ccsn_minus_starbreaker,REF_0029,body_ppp,10,48,5.190750735350406e-07
s11.0.swbj15.horo.3d.gw.dat,11,final,residual_ccsn_minus_starbreaker,REF_0029,body_ppp,10,49,2.981528008832819e-07
s11.0.swbj15.horo.3d.gw.dat,11,final,residual_ccsn_minus_starbreaker,REF_0029,body_ppp,10,50,3.5554742996344203e-07
s11.0.swbj15.horo.3d.gw.dat,11,final,residual_ccsn_minus_starbreaker,REF_0029,body_ppp,10,51,8.359308279517029e-08
s11.0.swbj15.horo.3d.gw.dat,11,final,residual_ccsn_minus_starbreaker,REF_0029,body_ppp,10,52,1.599770717476562e-08
s11.0.swbj15.horo.3d.gw.dat,11,final,residual_ccsn_minus_starbreaker,REF_0029,body_ppp,10,53,1.5441324179553822e-08
s11.0.swbj15.horo.3d.gw.dat,11,final,residual_ccsn_minus_starbreaker,REF_0029,body_ppp,10,54,8.509715360873376e-08
s11.0.swbj15.horo.3d.gw.dat,11,final,residual_ccsn_minus_starbreaker,REF_0029,body_ppp,10,55,5.006097810450388e-08
s11.0.swbj15.horo.3d.gw.dat,11,final,residual_ccsn_minus_starbreaker,REF_0029,body_ppp,10,56,7.844970183463574e-08
s11.0.swbj15.horo.3d.gw.dat,11,final,residual_ccsn_minus_starbreaker,REF_0029,body_ppp,10,57,2.8236915137168882e-08
s11.0.swbj15.horo.3d.gw.dat,11,final,residual_ccsn_minus_starbreaker,REF_0029,body_ppp,10,58,1.096843534964301e-08
s11.0.swbj15.horo.3d.gw.dat,11,final,residual_ccsn_minus_starbreaker,REF_0029,body_ppp,10,59,6.7101896081507104e-09
s11.0.swbj15.horo.3d.gw.dat,11,final,residual_ccsn_minus_starbreaker,REF_0029,body_ppp,10,60,1.090823489171801e-08
s11.0.swbj15.horo.3d.gw.dat,11,final,residual_ccsn_minus_starbreaker,REF_0029,body_ppp,10,61,8.316821711867726e-09
s11.0.swbj15.horo.3d.gw.dat,11,final,residual_ccsn_minus_starbreaker,REF_0029,body_ppp,10,62,6.841640284855398e-09
s11.0.swbj15.horo.3d.gw.dat,11,final,residual_ccsn_minus_starbreaker,REF_0029,body_ppp,10,63,1.1353909968905357e-08
s11.0.swbj15.horo.3d.gw.dat,11,final,residual_ccsn_minus_starbreaker,REF_0029,body_ppp,11,0,-0.021423469593626933
s11.0.swbj15.horo.3d.gw.dat,11,final,residual_ccsn_minus_starbreaker,REF_0029,body_ppp,11,1,0.00010640614798369821
s11.0.swbj15.horo.3d.gw.dat,11,final,residual_ccsn_minus_starbreaker,REF_0029,body_ppp,11,2,5.1284729950897896e-05
s11.0.swbj15.horo.3d.gw.dat,11,final,residual_ccsn_minus_starbreaker,REF_0029,body_ppp,11,3,9.261294628705798e-05
s11.0.swbj15.horo.3d.gw.dat,11,final,residual_ccsn_minus_starbreaker,REF_0029,body_ppp,11,4,6.382514658307605e-05
s11.0.swbj15.horo.3d.gw.dat,11,final,residual_ccsn_minus_starbreaker,REF_0029,body_ppp,11,5,3.27431136890153e-05
s11.0.swbj15.horo.3d.gw.dat,11,final,residual_ccsn_minus_starbreaker,REF_0029,body_ppp,11,6,1.1529505721835585e-05
s11.0.swbj15.horo.3d.gw.dat,11,final,residual_ccsn_minus_starbreaker,REF_0029,body_ppp,11,7,3.268744001131324e-05
s11.0.swbj15.horo.3d.gw.dat,11,final,residual_ccsn_minus_starbreaker,REF_0029,body_ppp,11,8,5.962689529831186e-05
s11.0.swbj15.horo.3d.gw.dat,11,final,residual_ccsn_minus_starbreaker,REF_0029,body_ppp,11,9,6.571601737123435e-05
s11.0.swbj15.horo.3d.gw.dat,11,final,residual_ccsn_minus_starbreaker,REF_0029,body_ppp,11,10,0.00022121262947708722
s11.0.swbj15.horo.3d.gw.dat,11,final,residual_ccsn_minus_starbreaker,REF_0029,body_ppp,11,11,0.0004327960497686395
s11.0.swbj15.horo.3d.gw.dat,11,final,residual_ccsn_minus_starbreaker,REF_0029,body_ppp,11,12,0.00019549939775609997
s11.0.swbj15.horo.3d.gw.dat,11,final,residual_ccsn_minus_starbreaker,REF_0029,body_ppp,11,13,0.00010456541387092866
s11.0.swbj15.horo.3d.gw.dat,11,final,residual_ccsn_minus_starbreaker,REF_0029,body_ppp,11,14,0.0004227183259148178
s11.0.swbj15.horo.3d.gw.dat,11,final,residual_ccsn_minus_starbreaker,REF_0029,body_ppp,11,15,0.00026008352088087016
s11.0.swbj15.horo.3d.gw.dat,11,final,residual_ccsn_minus_starbreaker,REF_0029,body_ppp,11,16,8.321992736789856e-05
s11.0.swbj15.horo.3d.gw.dat,11,final,residual_ccsn_minus_starbreaker,REF_0029,body_ppp,11,17,0.0001924868484059855
s11.0.swbj15.horo.3d.gw.dat,11,final,residual_ccsn_minus_starbreaker,REF_0029,body_ppp,11,18,0.00011802534477172776
s11.0.swbj15.horo.3d.gw.dat,11,final,residual_ccsn_minus_starbreaker,REF_0029,body_ppp,11,19,3.9083318943076944e-05
s11.0.swbj15.horo.3d.gw.dat,11,final,residual_ccsn_minus_starbreaker,REF_0029,body_ppp,11,20,4.1389605528492256e-05
s11.0.swbj15.horo.3d.gw.dat,11,final,residual_ccsn_minus_starbreaker,REF_0029,body_ppp,11,21,7.8038441896769e-05
s11.0.swbj15.horo.3d.gw.dat,11,final,residual_ccsn_minus_starbreaker,REF_0029,body_ppp,11,22,5.5749110458815486e-05
s11.0.swbj15.horo.3d.gw.dat,11,final,residual_ccsn_minus_starbreaker,REF_0029,body_ppp,11,23,3.5251064788573546e-05
s11.0.swbj15.horo.3d.gw.dat,11,final,residual_ccsn_minus_starbreaker,REF_0029,body_ppp,11,24,4.4513145516741884e-05
s11.0.swbj15.horo.3d.gw.dat,11,final,residual_ccsn_minus_starbreaker,REF_0029,body_ppp,11,25,1.714664377442523e-05
s11.0.swbj15.horo.3d.gw.dat,11,final,residual_ccsn_minus_starbreaker,REF_0029,body_ppp,11,26,1.0122653464716292e-05
s11.0.swbj15.horo.3d.gw.dat,11,final,residual_ccsn_minus_starbreaker,REF_0029,body_ppp,11,27,2.314517693482385e-05
s11.0.swbj15.horo.3d.gw.dat,11,final,residual_ccsn_minus_starbreaker,REF_0029,body_ppp,11,28,6.830910638255013e-06
s11.0.swbj15.horo.3d.gw.dat,11,final,residual_ccsn_minus_starbreaker,REF_0029,body_ppp,11,29,4.696628925029489e-06
s11.0.swbj15.horo.3d.gw.dat,11,final,residual_ccsn_minus_starbreaker,REF_0029,body_ppp,11,30,5.893739315801868e-06
s11.0.swbj15.horo.3d.gw.dat,11,final,residual_ccsn_minus_starbreaker,REF_0029,body_ppp,11,31,4.786541566592609e-06
s11.0.swbj15.horo.3d.gw.dat,11,final,residual_ccsn_minus_starbreaker,REF_0029,body_ppp,11,32,1.7805468242342512e-06
s11.0.swbj15.horo.3d.gw.dat,11,final,residual_ccsn_minus_starbreaker,REF_0029,body_ppp,11,33,9.377272407778704e-07
s11.0.swbj15.horo.3d.gw.dat,11,final,residual_ccsn_minus_starbreaker,REF_0029,body_ppp,11,34,1.716538004048587e-06
s11.0.swbj15.horo.3d.gw.dat,11,final,residual_ccsn_minus_starbreaker,REF_0029,body_ppp,11,35,1.2209501377569424e-06
s11.0.swbj15.horo.3d.gw.dat,11,final,residual_ccsn_minus_starbreaker,REF_0029,body_ppp,11,36,2.925800808268668e-07
s11.0.swbj15.horo.3d.gw.dat,11,final,residual_ccsn_minus_starbreaker,REF_0029,body_ppp,11,37,5.11234467089716e-07
s11.0.swbj15.horo.3d.gw.dat,11,final,residual_ccsn_minus_starbreaker,REF_0029,body_ppp,11,38,1.3430373276132204e-06
s11.0.swbj15.horo.3d.gw.dat,11,final,residual_ccsn_minus_starbreaker,REF_0029,body_ppp,11,39,1.442563153456178e-06
s11.0.swbj15.horo.3d.gw.dat,11,final,residual_ccsn_minus_starbreaker,REF_0029,body_ppp,11,40,2.693870773063862e-06
s11.0.swbj15.horo.3d.gw.dat,11,final,residual_ccsn_minus_starbreaker,REF_0029,body_ppp,11,41,1.7034310321490473e-06
s11.0.swbj15.horo.3d.gw.dat,11,final,residual_ccsn_minus_starbreaker,REF_0029,body_ppp,11,42,1.7992279729246867e-06
s11.0.swbj15.horo.3d.gw.dat,11,final,residual_ccsn_minus_starbreaker,REF_0029,body_ppp,11,43,2.174343038680995e-06
s11.0.swbj15.horo.3d.gw.dat,11,final,residual_ccsn_minus_starbreaker,REF_0029,body_ppp,11,44,1.2761346877247096e-06
s11.0.swbj15.horo.3d.gw.dat,11,final,residual_ccsn_minus_starbreaker,REF_0029,body_ppp,11,45,4.5071324178070513e-07
s11.0.swbj15.horo.3d.gw.dat,11,final,residual_ccsn_minus_starbreaker,REF_0029,body_ppp,11,46,2.777634430523867e-07
s11.0.swbj15.horo.3d.gw.dat,11,final,residual_ccsn_minus_starbreaker,REF_0029,body_ppp,11,47,1.036760092159e-06
s11.0.swbj15.horo.3d.gw.dat,11,final,residual_ccsn_minus_starbreaker,REF_0029,body_ppp,11,48,7.513229511019852e-07
s11.0.swbj15.horo.3d.gw.dat,11,final,residual_ccsn_minus_starbreaker,REF_0029,body_ppp,11,49,1.2842997718180797e-06
s11.0.swbj15.horo.3d.gw.dat,11,final,residual_ccsn_minus_starbreaker,REF_0029,body_ppp,11,50,8.628560184920381e-07
s11.0.swbj15.horo.3d.gw.dat,11,final,residual_ccsn_minus_starbreaker,REF_0029,body_ppp,11,51,6.840881065341914e-07
s11.0.swbj15.horo.3d.gw.dat,11,final,residual_ccsn_minus_starbreaker,REF_0029,body_ppp,11,52,5.578475076067018e-07
s11.0.swbj15.horo.3d.gw.dat,11,final,residual_ccsn_minus_starbreaker,REF_0029,body_ppp,11,53,4.951600004650522e-07
s11.0.swbj15.horo.3d.gw.dat,11,final,residual_ccsn_minus_starbreaker,REF_0029,body_ppp,11,54,3.302215752606478e-07
s11.0.swbj15.horo.3d.gw.dat,11,final,residual_ccsn_minus_starbreaker,REF_0029,body_ppp,11,55,1.7039991184353572e-07
s11.0.swbj15.horo.3d.gw.dat,11,final,residual_ccsn_minus_starbreaker,REF_0029,body_ppp,11,56,2.0605536387345735e-07
s11.0.swbj15.horo.3d.gw.dat,11,final,residual_ccsn_minus_starbreaker,REF_0029,body_ppp,11,57,2.3622137666152775e-07
s11.0.swbj15.horo.3d.gw.dat,11,final,residual_ccsn_minus_starbreaker,REF_0029,body_ppp,11,58,1.7309725933737216e-07
s11.0.swbj15.horo.3d.gw.dat,11,final,residual_ccsn_minus_starbreaker,REF_0029,body_ppp,11,59,2.3520978148251613e-07
s11.0.swbj15.horo.3d.gw.dat,11,final,residual_ccsn_minus_starbreaker,REF_0029,body_ppp,11,60,2.463893600630939e-07
s11.0.swbj15.horo.3d.gw.dat,11,final,residual_ccsn_minus_starbreaker,REF_0029,body_ppp,11,61,1.7419056889684446e-07
s11.0.swbj15.horo.3d.gw.dat,11,final,residual_ccsn_minus_starbreaker,REF_0029,body_ppp,11,62,1.2694454195395935e-07
s11.0.swbj15.horo.3d.gw.dat,11,final,residual_ccsn_minus_starbreaker,REF_0029,body_ppp,11,63,1.5992768722130398e-07
s11.0.swbj15.horo.3d.gw.dat,11,final,residual_ccsn_minus_starbreaker,REF_0029,body_ppp,12,0,-0.021968923912543167
s11.0.swbj15.horo.3d.gw.dat,11,final,residual_ccsn_minus_starbreaker,REF_0029,body_ppp,12,1,0.00013611398904380984
s11.0.swbj15.horo.3d.gw.dat,11,final,residual_ccsn_minus_starbreaker,REF_0029,body_ppp,12,2,5.152794436610634e-05
s11.0.swbj15.horo.3d.gw.dat,11,final,residual_ccsn_minus_starbreaker,REF_0029,body_ppp,12,3,9.77403252073121e-05
s11.0.swbj15.horo.3d.gw.dat,11,final,residual_ccsn_minus_starbreaker,REF_0029,body_ppp,12,4,3.611821420214421e-05
s11.0.swbj15.horo.3d.gw.dat,11,final,residual_ccsn_minus_starbreaker,REF_0029,body_ppp,12,5,3.753274638922395e-05
s11.0.swbj15.horo.3d.gw.dat,11,final,residual_ccsn_minus_starbreaker,REF_0029,body_ppp,12,6,1.915581207640584e-05
s11.0.swbj15.horo.3d.gw.dat,11,final,residual_ccsn_minus_starbreaker,REF_0029,body_ppp,12,7,1.9784076221261862e-05
s11.0.swbj15.horo.3d.gw.dat,11,final,residual_ccsn_minus_starbreaker,REF_0029,body_ppp,12,8,3.9500310171671806e-05
s11.0.swbj15.horo.3d.gw.dat,11,final,residual_ccsn_minus_starbreaker,REF_0029,body_ppp,12,9,5.585244338717938e-05
s11.0.swbj15.horo.3d.gw.dat,11,final,residual_ccsn_minus_starbreaker,REF_0029,body_ppp,12,10,7.430518436733359e-05
s11.0.swbj15.horo.3d.gw.dat,11,final,residual_ccsn_minus_starbreaker,REF_0029,body_ppp,12,11,0.00021423731472293292
s11.0.swbj15.horo.3d.gw.dat,11,final,residual_ccsn_minus_starbreaker,REF_0029,body_ppp,12,12,0.00023622712729327928
s11.0.swbj15.horo.3d.gw.dat,11,final,residual_ccsn_minus_starbreaker,REF_0029,body_ppp,12,13,0.00016915982752876348
s11.0.swbj15.horo.3d.gw.dat,11,final,residual_ccsn_minus_starbreaker,REF_0029,body_ppp,12,14,0.0006619772944400496
s11.0.swbj15.horo.3d.gw.dat,11,final,residual_ccsn_minus_starbreaker,REF_0029,body_ppp,12,15,0.00040529615962511074
s11.0.swbj15.horo.3d.gw.dat,11,final,residual_ccsn_minus_starbreaker,REF_0029,body_ppp,12,16,0.0001367633943910855
s11.0.swbj15.horo.3d.gw.dat,11,final,residual_ccsn_minus_starbreaker,REF_0029,body_ppp,12,17,0.00030643550574326934
s11.0.swbj15.horo.3d.gw.dat,11,final,residual_ccsn_minus_starbreaker,REF_0029,body_ppp,12,18,0.00013203793850234897
s11.0.swbj15.horo.3d.gw.dat,11,final,residual_ccsn_minus_starbreaker,REF_0029,body_ppp,12,19,3.2024891905944584e-05
s11.0.swbj15.horo.3d.gw.dat,11,final,residual_ccsn_minus_starbreaker,REF_0029,body_ppp,12,20,0.00014514234535814411
s11.0.swbj15.horo.3d.gw.dat,11,final,residual_ccsn_minus_starbreaker,REF_0029,body_ppp,12,21,0.00018286101626388134
s11.0.swbj15.horo.3d.gw.dat,11,final,residual_ccsn_minus_starbreaker,REF_0029,body_ppp,12,22,0.00012625109172467388
s11.0.swbj15.horo.3d.gw.dat,11,final,residual_ccsn_minus_starbreaker,REF_0029,body_ppp,12,23,9.806115086826717e-05
