candidate_id,bin,route_combination,operator_class,route_class,partition_signature,closure_depth,q_sign,q_abs,native_charge_axis,spin_or_hand_class,color_or_owner_closure,closure_status,stability_status,M_native,surface_sign,surface_depth,surface_packet_address,S_debit_or_credit,M_observed_candidate,qA_source_support,tensor_carrier_support,retained_write_support,matter_row_allowed,known_match,promotion_status,latest_table_layer,latest_boundary_subtype,latest_matter_row_allowed,latest_promotion_status,latest_override_source,matter_gate_status,matter_gate_source,courtroom_table_layer,vault_reveal_status,vault_identity,known_identity_label,known_symbol,known_name,identity_assignment_role,known_label_used_as_construction_input,vault_reveal_source
QP093A-0237,bound_composite_rows,pair_write[1|anti3],BOUND_COLOR_PAIR,two_owner_pair_closure,1+3,3,negative,2,pair_charge_axis,boson_integer_write,owner_pair_closed,CLOSED_PAIR_WRITE,BOUND_PAIR_CHARGED_CANDIDATE,42,negative_credit,depth=3,BOUND_COLOR_PAIR|depth=3|q_abs=2,-0.01012731481481481481481481481481481481481481481481481481481481481481481481481481481481481481481481482,42.01012731481481481481481481481481481481481481481481481481481481481481481481481481481481481481481481,42.59360130529835390946502057613168724279835390946502057613168724279835390946502057613168724279835391,5.324200163162294238683127572016460905349794238683127572016460905349794238683127572016460905349794239,37.26940114213605967078189300411522633744855967078189300411522633744855967078189300411522633744855968,yes,,BOUND_COMPOSITE_ROW_ALLOWED,matter_row,,yes,BOUND_COMPOSITE_ROW_ALLOWED,QP093A,PASS_BOUND_COMPOSITE_MATTER,QP093A_WITH_QP093B_NULL_BOUNDARY,matter,NATIVE_MATTER_IDENTITY_ASSIGNED_NO_KNOWN_LABEL,QP093A-0237|bound_composite_rows|BOUND_COLOR_PAIR|two_owner_pair_closure|p=1+3|d=3|q=negative:2,,,,native_identity_no_external_label,no,CR119_DOWNSTREAM_ONLY_REVEAL
QP093A-0238,bound_composite_rows,pair_write[1|anti4],BOUND_COLOR_PAIR,two_owner_pair_closure,1+4,3,negative,3,pair_charge_axis,boson_integer_write,owner_pair_closed,CLOSED_PAIR_WRITE,BOUND_PAIR_CHARGED_CANDIDATE,57,negative_credit,depth=3,BOUND_COLOR_PAIR|depth=3|q_abs=3,-0.01649305555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555556,57.01649305555555555555555555555555555555555555555555555555555555555555555555555555555555555555555556,58.20433666087962962962962962962962962962962962962962962962962962962962962962962962962962962962962962,7.275542082609953703703703703703703703703703703703703703703703703703703703703703703703703703703703702,50.92879457826967592592592592592592592592592592592592592592592592592592592592592592592592592592592591,yes,,BOUND_COMPOSITE_ROW_ALLOWED,matter_row,,yes,BOUND_COMPOSITE_ROW_ALLOWED,QP093A,PASS_BOUND_COMPOSITE_MATTER,QP093A_WITH_QP093B_NULL_BOUNDARY,matter,NATIVE_MATTER_IDENTITY_ASSIGNED_NO_KNOWN_LABEL,QP093A-0238|bound_composite_rows|BOUND_COLOR_PAIR|two_owner_pair_closure|p=1+4|d=3|q=negative:3,,,,native_identity_no_external_label,no,CR119_DOWNSTREAM_ONLY_REVEAL
QP093A-0239,bound_composite_rows,pair_write[1|anti6],BOUND_COLOR_PAIR,two_owner_pair_closure,1+6,3,negative,5,pair_charge_axis,boson_integer_write,owner_pair_closed,CLOSED_PAIR_WRITE,BOUND_PAIR_CHARGED_CANDIDATE,87,negative_credit,depth=3,BOUND_COLOR_PAIR|depth=3|q_abs=5,-0.03356481481481481481481481481481481481481481481481481481481481481481481481481481481481481481481481482,87.03356481481481481481481481481481481481481481481481481481481481481481481481481481481481481481481481,90.05556359310699588477366255144032921810699588477366255144032921810699588477366255144032921810699586,11.25694544913837448559670781893004115226337448559670781893004115226337448559670781893004115226337448,78.79861814396862139917695473251028806584362139917695473251028806584362139917695473251028806584362138,yes,,BOUND_COMPOSITE_ROW_ALLOWED,matter_row,,yes,BOUND_COMPOSITE_ROW_ALLOWED,QP093A,PASS_BOUND_COMPOSITE_MATTER,QP093A_WITH_QP093B_NULL_BOUNDARY,matter,NATIVE_MATTER_IDENTITY_ASSIGNED_NO_KNOWN_LABEL,QP093A-0239|bound_composite_rows|BOUND_COLOR_PAIR|two_owner_pair_closure|p=1+6|d=3|q=negative:5,,,,native_identity_no_external_label,no,CR119_DOWNSTREAM_ONLY_REVEAL
QP093A-0240,bound_composite_rows,pair_write[1|anti8],BOUND_COLOR_PAIR,two_owner_pair_closure,1+8,3,negative,7,pair_charge_axis,boson_integer_write,owner_pair_closed,CLOSED_PAIR_WRITE,BOUND_PAIR_CHARGED_CANDIDATE,117,negative_credit,depth=3,BOUND_COLOR_PAIR|depth=3|q_abs=7,-0.05642361111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,117.0564236111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,122.7466664255401234567901234567901234567901234567901234567901234567901234567901234567901234567901234,15.34333330319251543209876543209876543209876543209876543209876543209876543209876543209876543209876542,107.4033331223476080246913580246913580246913580246913580246913580246913580246913580246913580246913580,yes,,BOUND_COMPOSITE_ROW_ALLOWED,matter_row,,yes,BOUND_COMPOSITE_ROW_ALLOWED,QP093A,PASS_BOUND_COMPOSITE_MATTER,QP093A_WITH_QP093B_NULL_BOUNDARY,matter,NATIVE_MATTER_IDENTITY_ASSIGNED_NO_KNOWN_LABEL,QP093A-0240|bound_composite_rows|BOUND_COLOR_PAIR|two_owner_pair_closure|p=1+8|d=3|q=negative:7,,,,native_identity_no_external_label,no,CR119_DOWNSTREAM_ONLY_REVEAL
QP093A-0241,bound_composite_rows,pair_write[1|anti9],OCTET_COMPOSITE,two_owner_pair_closure,1+9,3,negative,8,pair_charge_axis,boson_integer_write,owner_pair_closed,CLOSED_PAIR_WRITE,BOUND_PAIR_CHARGED_CANDIDATE,132,negative_credit,depth=3,OCTET_COMPOSITE|depth=3|q_abs=8,-0.05570023148148148148148148148148148148148148148148148148148148148148148148148148148148148148148148148,132.0557002314814814814814814814814814814814814814814814814814814814814814814814814814814814814814815,139.3921280221193415637860082304526748971193415637860082304526748971193415637860082304526748971193416,17.4240160027649176954732510288065843621399176954732510288065843621399176954732510288065843621399177,121.9681120193544238683127572016460905349794238683127572016460905349794238683127572016460905349794239,yes,,BOUND_COMPOSITE_ROW_ALLOWED,matter_row,,yes,BOUND_COMPOSITE_ROW_ALLOWED,QP093A,PASS_BOUND_COMPOSITE_MATTER,QP093A_WITH_QP093B_NULL_BOUNDARY,matter,NATIVE_MATTER_IDENTITY_ASSIGNED_NO_KNOWN_LABEL,QP093A-0241|bound_composite_rows|OCTET_COMPOSITE|two_owner_pair_closure|p=1+9|d=3|q=negative:8,,,,native_identity_no_external_label,no,CR119_DOWNSTREAM_ONLY_REVEAL
QP093A-0243,bound_composite_rows,pair_write[2|anti1],BOUND_COLOR_PAIR,two_owner_pair_closure,2+1,3,positive,1,pair_charge_axis,boson_integer_write,owner_pair_closed,CLOSED_PAIR_WRITE,BOUND_PAIR_CHARGED_CANDIDATE,27,positive_debit,depth=3,BOUND_COLOR_PAIR|depth=3|q_abs=1,0.005208333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333,26.99479166666666666666666666666666666666666666666666666666666666666666666666666666666666666666666667,27.18225549768518518518518518518518518518518518518518518518518518518518518518518518518518518518518518,3.397781937210648148148148148148148148148148148148148148148148148148148148148148148148148148148148148,23.78447356047453703703703703703703703703703703703703703703703703703703703703703703703703703703703704,yes,,BOUND_COMPOSITE_ROW_ALLOWED,matter_row,,yes,BOUND_COMPOSITE_ROW_ALLOWED,QP093A,PASS_BOUND_COMPOSITE_MATTER,QP093A_WITH_QP093B_NULL_BOUNDARY,matter,NATIVE_MATTER_IDENTITY_ASSIGNED_NO_KNOWN_LABEL,QP093A-0243|bound_composite_rows|BOUND_COLOR_PAIR|two_owner_pair_closure|p=2+1|d=3|q=positive:1,,,,native_identity_no_external_label,no,CR119_DOWNSTREAM_ONLY_REVEAL
QP093A-0244,bound_composite_rows,pair_write[2|anti2],BOUND_COLOR_PAIR,two_owner_pair_closure,2+2,1,neutral,0,pair_charge_axis,boson_integer_write,owner_pair_closed,CLOSED_PAIR_WRITE,BOUND_PAIR_NEUTRAL_CANDIDATE,48,positive_debit,depth=1,BOUND_COLOR_PAIR|depth=1|q_abs=0,5.00,43.00,43.00,5.375,37.625,yes,,BOUND_COMPOSITE_ROW_ALLOWED,matter_row,,yes,BOUND_COMPOSITE_ROW_ALLOWED,QP093A,PASS_BOUND_COMPOSITE_MATTER,QP093A_WITH_QP093B_NULL_BOUNDARY,matter,NATIVE_MATTER_IDENTITY_ASSIGNED_NO_KNOWN_LABEL,QP093A-0244|bound_composite_rows|BOUND_COLOR_PAIR|two_owner_pair_closure|p=2+2|d=1|q=neutral:0,,,,native_identity_no_external_label,no,CR119_DOWNSTREAM_ONLY_REVEAL
QP093A-0245,bound_composite_rows,pair_write[2|anti3],BOUND_COLOR_PAIR,two_owner_pair_closure,2+3,3,negative,1,pair_charge_axis,boson_integer_write,owner_pair_closed,CLOSED_PAIR_WRITE,BOUND_PAIR_CHARGED_CANDIDATE,75,negative_credit,depth=3,BOUND_COLOR_PAIR|depth=3|q_abs=1,-0.01446759259259259259259259259259259259259259259259259259259259259259259259259259259259259259259259259,75.01446759259259259259259259259259259259259259259259259259259259259259259259259259259259259259259259,75.53540139531893004115226337448559670781893004115226337448559670781893004115226337448559670781893001,9.441925174414866255144032921810699588477366255144032921810699588477366255144032921810699588477366251,66.09347622090406378600823045267489711934156378600823045267489711934156378600823045267489711934156376,yes,,BOUND_COMPOSITE_ROW_ALLOWED,matter_row,,yes,BOUND_COMPOSITE_ROW_ALLOWED,QP093A,PASS_BOUND_COMPOSITE_MATTER,QP093A_WITH_QP093B_NULL_BOUNDARY,matter,NATIVE_MATTER_IDENTITY_ASSIGNED_NO_KNOWN_LABEL,QP093A-0245|bound_composite_rows|BOUND_COLOR_PAIR|two_owner_pair_closure|p=2+3|d=3|q=negative:1,,,,native_identity_no_external_label,no,CR119_DOWNSTREAM_ONLY_REVEAL
QP093A-0246,bound_composite_rows,pair_write[2|anti4],BOUND_COLOR_PAIR,two_owner_pair_closure,2+4,3,negative,2,pair_charge_axis,boson_integer_write,owner_pair_closed,CLOSED_PAIR_WRITE,BOUND_PAIR_CHARGED_CANDIDATE,102,negative_credit,depth=3,BOUND_COLOR_PAIR|depth=3|q_abs=2,-0.02459490740740740740740740740740740740740740740740740740740740740740740740740740740740740740740740741,102.0245949074074074074074074074074074074074074074074074074074074074074074074074074074074074074074074,103.4416031700102880658436213991769547325102880658436213991769547325102880658436213991769547325102881,12.93020039625128600823045267489711934156378600823045267489711934156378600823045267489711934156378601,90.51140277375900205761316872427983539094650205761316872427983539094650205761316872427983539094650209,yes,,BOUND_COMPOSITE_ROW_ALLOWED,matter_row,,yes,BOUND_COMPOSITE_ROW_ALLOWED,QP093A,PASS_BOUND_COMPOSITE_MATTER,QP093A_WITH_QP093B_NULL_BOUNDARY,matter,NATIVE_MATTER_IDENTITY_ASSIGNED_NO_KNOWN_LABEL,QP093A-0246|bound_composite_rows|BOUND_COLOR_PAIR|two_owner_pair_closure|p=2+4|d=3|q=negative:2,,,,native_identity_no_external_label,no,CR119_DOWNSTREAM_ONLY_REVEAL
QP093A-0247,bound_composite_rows,pair_write[2|anti6],BOUND_COLOR_PAIR,two_owner_pair_closure,2+6,3,negative,4,pair_charge_axis,boson_integer_write,owner_pair_closed,CLOSED_PAIR_WRITE,BOUND_PAIR_CHARGED_CANDIDATE,156,negative_credit,depth=3,BOUND_COLOR_PAIR|depth=3|q_abs=4,-0.05266203703703703703703703703703703703703703703703703703703703703703703703703703703703703703703703704,156.0526620370370370370370370370370370370370370370370370370370370370370370370370370370370370370370370,160.3874582047325102880658436213991769547325102880658436213991769547325102880658436213991769547325103,20.04843227559156378600823045267489711934156378600823045267489711934156378600823045267489711934156379,140.3390259291409465020576131687242798353909465020576131687242798353909465020576131687242798353909465,yes,,BOUND_COMPOSITE_ROW_ALLOWED,matter_row,,yes,BOUND_COMPOSITE_ROW_ALLOWED,QP093A,PASS_BOUND_COMPOSITE_MATTER,QP093A_WITH_QP093B_NULL_BOUNDARY,matter,NATIVE_MATTER_IDENTITY_ASSIGNED_NO_KNOWN_LABEL,QP093A-0247|bound_composite_rows|BOUND_COLOR_PAIR|two_owner_pair_closure|p=2+6|d=3|q=negative:4,,,,native_identity_no_external_label,no,CR119_DOWNSTREAM_ONLY_REVEAL
QP093A-0248,bound_composite_rows,pair_write[2|anti8],BOUND_COLOR_PAIR,two_owner_pair_closure,2+8,3,negative,6,pair_charge_axis,boson_integer_write,owner_pair_closed,CLOSED_PAIR_WRITE,BOUND_PAIR_CHARGED_CANDIDATE,210,negative_credit,depth=3,BOUND_COLOR_PAIR|depth=3|q_abs=6,-0.09114583333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333335,210.0911458333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333,218.8449435763888888888888888888888888888888888888888888888888888888888888888888888888888888888888889,27.35561794704861111111111111111111111111111111111111111111111111111111111111111111111111111111111111,191.4893256293402777777777777777777777777777777777777777777777777777777777777777777777777777777777778,yes,,BOUND_COMPOSITE_ROW_ALLOWED,matter_row,,yes,BOUND_COMPOSITE_ROW_ALLOWED,QP093A,PASS_BOUND_COMPOSITE_MATTER,QP093A_WITH_QP093B_NULL_BOUNDARY,matter,NATIVE_MATTER_IDENTITY_ASSIGNED_NO_KNOWN_LABEL,QP093A-0248|bound_composite_rows|BOUND_COLOR_PAIR|two_owner_pair_closure|p=2+8|d=3|q=negative:6,,,,native_identity_no_external_label,no,CR119_DOWNSTREAM_ONLY_REVEAL
QP093A-0249,bound_composite_rows,pair_write[2|anti9],OCTET_COMPOSITE,two_owner_pair_closure,2+9,3,negative,7,pair_charge_axis,boson_integer_write,owner_pair_closed,CLOSED_PAIR_WRITE,BOUND_PAIR_CHARGED_CANDIDATE,237,negative_credit,depth=3,OCTET_COMPOSITE|depth=3|q_abs=7,-0.08857783564814814814814814814814814814814814814814814814814814814814814814814814814814814814814814816,237.0885778356481481481481481481481481481481481481481481481481481481481481481481481481481481481481481,248.6137170359921553497942386831275720164609053497942386831275720164609053497942386831275720164609053,31.07671462949901941872427983539094650205761316872427983539094650205761316872427983539094650205761316,217.5370024064931359310699588477366255144032921810699588477366255144032921810699588477366255144032921,yes,,BOUND_COMPOSITE_ROW_ALLOWED,matter_row,,yes,BOUND_COMPOSITE_ROW_ALLOWED,QP093A,PASS_BOUND_COMPOSITE_MATTER,QP093A_WITH_QP093B_NULL_BOUNDARY,matter,NATIVE_MATTER_IDENTITY_ASSIGNED_NO_KNOWN_LABEL,QP093A-0249|bound_composite_rows|OCTET_COMPOSITE|two_owner_pair_closure|p=2+9|d=3|q=negative:7,,,,native_identity_no_external_label,no,CR119_DOWNSTREAM_ONLY_REVEAL
QP093A-0251,bound_composite_rows,pair_write[3|anti1],BOUND_COLOR_PAIR,two_owner_pair_closure,3+1,3,positive,2,pair_charge_axis,boson_integer_write,owner_pair_closed,CLOSED_PAIR_WRITE,BOUND_PAIR_CHARGED_CANDIDATE,42,positive_debit,depth=3,BOUND_COLOR_PAIR|depth=3|q_abs=2,0.01012731481481481481481481481481481481481481481481481481481481481481481481481481481481481481481481482,41.98987268518518518518518518518518518518518518518518518518518518518518518518518518518518518518518519,42.57306536136831275720164609053497942386831275720164609053497942386831275720164609053497942386831277,5.321633170171039094650205761316872427983539094650205761316872427983539094650205761316872427983539096,37.25143219119727366255144032921810699588477366255144032921810699588477366255144032921810699588477368,yes,,BOUND_COMPOSITE_ROW_ALLOWED,matter_row,,yes,BOUND_COMPOSITE_ROW_ALLOWED,QP093A,PASS_BOUND_COMPOSITE_MATTER,QP093A_WITH_QP093B_NULL_BOUNDARY,matter,NATIVE_MATTER_IDENTITY_ASSIGNED_NO_KNOWN_LABEL,QP093A-0251|bound_composite_rows|BOUND_COLOR_PAIR|two_owner_pair_closure|p=3+1|d=3|q=positive:2,,,,native_identity_no_external_label,no,CR119_DOWNSTREAM_ONLY_REVEAL
QP093A-0252,bound_composite_rows,pair_write[3|anti2],BOUND_COLOR_PAIR,two_owner_pair_closure,3+2,3,positive,1,pair_charge_axis,boson_integer_write,owner_pair_closed,CLOSED_PAIR_WRITE,BOUND_PAIR_CHARGED_CANDIDATE,75,positive_debit,depth=3,BOUND_COLOR_PAIR|depth=3|q_abs=1,0.01446759259259259259259259259259259259259259259259259259259259259259259259259259259259259259259259259,74.98553240740740740740740740740740740740740740740740740740740740740740740740740740740740740740740741,75.50626527134773662551440329218106995884773662551440329218106995884773662551440329218106995884773659,9.438283158918467078189300411522633744855967078189300411522633744855967078189300411522633744855967074,66.06798211242926954732510288065843621399176954732510288065843621399176954732510288065843621399176951,yes,,BOUND_COMPOSITE_ROW_ALLOWED,matter_row,,yes,BOUND_COMPOSITE_ROW_ALLOWED,QP093A,PASS_BOUND_COMPOSITE_MATTER,QP093A_WITH_QP093B_NULL_BOUNDARY,matter,NATIVE_MATTER_IDENTITY_ASSIGNED_NO_KNOWN_LABEL,QP093A-0252|bound_composite_rows|BOUND_COLOR_PAIR|two_owner_pair_closure|p=3+2|d=3|q=positive:1,,,,native_identity_no_external_label,no,CR119_DOWNSTREAM_ONLY_REVEAL
QP093A-0253,bound_composite_rows,pair_write[3|anti3],BOUND_COLOR_PAIR,two_owner_pair_closure,3+3,1,neutral,0,pair_charge_axis,boson_integer_write,owner_pair_closed,CLOSED_PAIR_WRITE,BOUND_PAIR_NEUTRAL_CANDIDATE,108,positive_debit,depth=1,BOUND_COLOR_PAIR|depth=1|q_abs=0,11.25,96.75,96.75,12.09375,84.65625,yes,,BOUND_COMPOSITE_ROW_ALLOWED,matter_row,,yes,BOUND_COMPOSITE_ROW_ALLOWED,QP093A,PASS_BOUND_COMPOSITE_MATTER,QP093A_WITH_QP093B_NULL_BOUNDARY,matter,NATIVE_MATTER_IDENTITY_ASSIGNED_NO_KNOWN_LABEL,QP093A-0253|bound_composite_rows|BOUND_COLOR_PAIR|two_owner_pair_closure|p=3+3|d=1|q=neutral:0,,,,native_identity_no_external_label,no,CR119_DOWNSTREAM_ONLY_REVEAL
QP093A-0254,bound_composite_rows,pair_write[3|anti4],BOUND_COLOR_PAIR,two_owner_pair_closure,3+4,3,negative,1,pair_charge_axis,boson_integer_write,owner_pair_closed,CLOSED_PAIR_WRITE,BOUND_PAIR_CHARGED_CANDIDATE,147,negative_credit,depth=3,BOUND_COLOR_PAIR|depth=3|q_abs=1,-0.02835648148148148148148148148148148148148148148148148148148148148148148148148148148148148148148148148,147.0283564814814814814814814814814814814814814814814814814814814814814814814814814814814814814814815,148.0493867348251028806584362139917695473251028806584362139917695473251028806584362139917695473251028,18.50617334185313786008230452674897119341563786008230452674897119341563786008230452674897119341563785,129.543213392971965020576131687242798353909465020576131687242798353909465020576131687242798353909465,yes,,BOUND_COMPOSITE_ROW_ALLOWED,matter_row,,yes,BOUND_COMPOSITE_ROW_ALLOWED,QP093A,PASS_BOUND_COMPOSITE_MATTER,QP093A_WITH_QP093B_NULL_BOUNDARY,matter,NATIVE_MATTER_IDENTITY_ASSIGNED_NO_KNOWN_LABEL,QP093A-0254|bound_composite_rows|BOUND_COLOR_PAIR|two_owner_pair_closure|p=3+4|d=3|q=negative:1,,,,native_identity_no_external_label,no,CR119_DOWNSTREAM_ONLY_REVEAL
QP093A-0255,bound_composite_rows,pair_write[3|anti6],BOUND_COLOR_PAIR,two_owner_pair_closure,3+6,3,negative,3,pair_charge_axis,boson_integer_write,owner_pair_closed,CLOSED_PAIR_WRITE,BOUND_PAIR_CHARGED_CANDIDATE,225,negative_credit,depth=3,BOUND_COLOR_PAIR|depth=3|q_abs=3,-0.06510416666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666665,225.0651041666666666666666666666666666666666666666666666666666666666666666666666666666666666666666667,229.7539605034722222222222222222222222222222222222222222222222222222222222222222222222222222222222222,28.71924506293402777777777777777777777777777777777777777777777777777777777777777777777777777777777778,201.0347154405381944444444444444444444444444444444444444444444444444444444444444444444444444444444444,yes,,BOUND_COMPOSITE_ROW_ALLOWED,matter_row,,yes,BOUND_COMPOSITE_ROW_ALLOWED,QP093A,PASS_BOUND_COMPOSITE_MATTER,QP093A_WITH_QP093B_NULL_BOUNDARY,matter,NATIVE_MATTER_IDENTITY_ASSIGNED_NO_KNOWN_LABEL,QP093A-0255|bound_composite_rows|BOUND_COLOR_PAIR|two_owner_pair_closure|p=3+6|d=3|q=negative:3,,,,native_identity_no_external_label,no,CR119_DOWNSTREAM_ONLY_REVEAL
QP093A-0256,bound_composite_rows,pair_write[3|anti8],BOUND_COLOR_PAIR,two_owner_pair_closure,3+8,3,negative,5,pair_charge_axis,boson_integer_write,owner_pair_closed,CLOSED_PAIR_WRITE,BOUND_PAIR_CHARGED_CANDIDATE,303,negative_credit,depth=3,BOUND_COLOR_PAIR|depth=3|q_abs=5,-0.1168981481481481481481481481481481481481481481481481481481481481481481481481481481481481481481481481,303.1168981481481481481481481481481481481481481481481481481481481481481481481481481481481481481481481,313.6417904449588477366255144032921810699588477366255144032921810699588477366255144032921810699588476,39.20522380561985596707818930041152263374485596707818930041152263374485596707818930041152263374485595,274.4365666393389917695473251028806584362139917695473251028806584362139917695473251028806584362139916,yes,,BOUND_COMPOSITE_ROW_ALLOWED,matter_row,,yes,BOUND_COMPOSITE_ROW_ALLOWED,QP093A,PASS_BOUND_COMPOSITE_MATTER,QP093A_WITH_QP093B_NULL_BOUNDARY,matter,NATIVE_MATTER_IDENTITY_ASSIGNED_NO_KNOWN_LABEL,QP093A-0256|bound_composite_rows|BOUND_COLOR_PAIR|two_owner_pair_closure|p=3+8|d=3|q=negative:5,,,,native_identity_no_external_label,no,CR119_DOWNSTREAM_ONLY_REVEAL
QP093A-0257,bound_composite_rows,pair_write[3|anti9],OCTET_COMPOSITE,two_owner_pair_closure,3+9,3,negative,6,pair_charge_axis,boson_integer_write,owner_pair_closed,CLOSED_PAIR_WRITE,BOUND_PAIR_CHARGED_CANDIDATE,342,negative_credit,depth=3,OCTET_COMPOSITE|depth=3|q_abs=6,-0.1113281250000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,342.1113281250000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,356.3659667968750000000000000000000000000000000000000000000000000000000000000000000000000000000000001,44.54574584960937500000000000000000000000000000000000000000000000000000000000000000000000000000000001,311.8202209472656250000000000000000000000000000000000000000000000000000000000000000000000000000000001,yes,,BOUND_COMPOSITE_ROW_ALLOWED,matter_row,,yes,BOUND_COMPOSITE_ROW_ALLOWED,QP093A,PASS_BOUND_COMPOSITE_MATTER,QP093A_WITH_QP093B_NULL_BOUNDARY,matter,NATIVE_MATTER_IDENTITY_ASSIGNED_NO_KNOWN_LABEL,QP093A-0257|bound_composite_rows|OCTET_COMPOSITE|two_owner_pair_closure|p=3+9|d=3|q=negative:6,,,,native_identity_no_external_label,no,CR119_DOWNSTREAM_ONLY_REVEAL
QP093A-0259,bound_composite_rows,pair_write[4|anti1],BOUND_COLOR_PAIR,two_owner_pair_closure,4+1,3,positive,3,pair_charge_axis,boson_integer_write,owner_pair_closed,CLOSED_PAIR_WRITE,BOUND_PAIR_CHARGED_CANDIDATE,57,positive_debit,depth=3,BOUND_COLOR_PAIR|depth=3|q_abs=3,0.01649305555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555556,56.98350694444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444,58.17066333912037037037037037037037037037037037037037037037037037037037037037037037037037037037037035,7.271332917390046296296296296296296296296296296296296296296296296296296296296296296296296296296296294,50.89933042173032407407407407407407407407407407407407407407407407407407407407407407407407407407407405,yes,,BOUND_COMPOSITE_ROW_ALLOWED,matter_row,,yes,BOUND_COMPOSITE_ROW_ALLOWED,QP093A,PASS_BOUND_COMPOSITE_MATTER,QP093A_WITH_QP093B_NULL_BOUNDARY,matter,NATIVE_MATTER_IDENTITY_ASSIGNED_NO_KNOWN_LABEL,QP093A-0259|bound_composite_rows|BOUND_COLOR_PAIR|two_owner_pair_closure|p=4+1|d=3|q=positive:3,,,,native_identity_no_external_label,no,CR119_DOWNSTREAM_ONLY_REVEAL
QP093A-0260,bound_composite_rows,pair_write[4|anti2],BOUND_COLOR_PAIR,two_owner_pair_closure,4+2,3,positive,2,pair_charge_axis,boson_integer_write,owner_pair_closed,CLOSED_PAIR_WRITE,BOUND_PAIR_CHARGED_CANDIDATE,102,positive_debit,depth=3,BOUND_COLOR_PAIR|depth=3|q_abs=2,0.02459490740740740740740740740740740740740740740740740740740740740740740740740740740740740740740740741,101.9754050925925925925925925925925925925925925925925925925925925925925925925925925925925925925925926,103.3917301633230452674897119341563786008230452674897119341563786008230452674897119341563786008230453,12.92396627041538065843621399176954732510288065843621399176954732510288065843621399176954732510288066,90.46776389290766460905349794238683127572016460905349794238683127572016460905349794238683127572016464,yes,,BOUND_COMPOSITE_ROW_ALLOWED,matter_row,,yes,BOUND_COMPOSITE_ROW_ALLOWED,QP093A,PASS_BOUND_COMPOSITE_MATTER,QP093A_WITH_QP093B_NULL_BOUNDARY,matter,NATIVE_MATTER_IDENTITY_ASSIGNED_NO_KNOWN_LABEL,QP093A-0260|bound_composite_rows|BOUND_COLOR_PAIR|two_owner_pair_closure|p=4+2|d=3|q=positive:2,,,,native_identity_no_external_label,no,CR119_DOWNSTREAM_ONLY_REVEAL
QP093A-0261,bound_composite_rows,pair_write[4|anti3],BOUND_COLOR_PAIR,two_owner_pair_closure,4+3,3,positive,1,pair_charge_axis,boson_integer_write,owner_pair_closed,CLOSED_PAIR_WRITE,BOUND_PAIR_CHARGED_CANDIDATE,147,positive_debit,depth=3,BOUND_COLOR_PAIR|depth=3|q_abs=1,0.02835648148148148148148148148148148148148148148148148148148148148148148148148148148148148148148148148,146.9716435185185185185185185185185185185185185185185185185185185185185185185185185185185185185185185,147.9922799318415637860082304526748971193415637860082304526748971193415637860082304526748971193415637,18.49903499148019547325102880658436213991769547325102880658436213991769547325102880658436213991769546,129.4932449403613683127572016460905349794238683127572016460905349794238683127572016460905349794238682,yes,,BOUND_COMPOSITE_ROW_ALLOWED,matter_row,,yes,BOUND_COMPOSITE_ROW_ALLOWED,QP093A,PASS_BOUND_COMPOSITE_MATTER,QP093A_WITH_QP093B_NULL_BOUNDARY,matter,NATIVE_MATTER_IDENTITY_ASSIGNED_NO_KNOWN_LABEL,QP093A-0261|bound_composite_rows|BOUND_COLOR_PAIR|two_owner_pair_closure|p=4+3|d=3|q=positive:1,,,,native_identity_no_external_label,no,CR119_DOWNSTREAM_ONLY_REVEAL
QP093A-0262,bound_composite_rows,pair_write[4|anti4],BOUND_COLOR_PAIR,two_owner_pair_closure,4+4,1,neutral,0,pair_charge_axis,boson_integer_write,owner_pair_closed,CLOSED_PAIR_WRITE,BOUND_PAIR_NEUTRAL_CANDIDATE,192,positive_debit,depth=1,BOUND_COLOR_PAIR|depth=1|q_abs=0,20.00,172.00,172.00,21.50,150.50,yes,,BOUND_COMPOSITE_ROW_ALLOWED,matter_row,,yes,BOUND_COMPOSITE_ROW_ALLOWED,QP093A,PASS_BOUND_COMPOSITE_MATTER,QP093A_WITH_QP093B_NULL_BOUNDARY,matter,NATIVE_MATTER_IDENTITY_ASSIGNED_NO_KNOWN_LABEL,QP093A-0262|bound_composite_rows|BOUND_COLOR_PAIR|two_owner_pair_closure|p=4+4|d=1|q=neutral:0,,,,native_identity_no_external_label,no,CR119_DOWNSTREAM_ONLY_REVEAL
